PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	GRIBBIN, J; REES, M								COSMIC COINCIDENCES								NEW SCIENTIST				125	1699			51	54						JAN 13 1990	1990										0	0	0	0	0	0	0			0262-4079			WOS:A1990CH52600035		
J	Shing, Amanda M.; Tolstova, Yulia; Lewis, Nathan S.; Atwater, Harry A.				Atwater, Harry A/H-2823-2014	Atwater, Harry A/0000-0001-9435-0201			Effects of surface condition on the work function and valence-band position of ZnSnN2								APPLIED PHYSICS A-MATERIALS SCIENCE & PROCESSING				123	12					735	10.1007/s00339-017-1341-3				DEC 2017	2017	ZnSnN2 is an emerging wide band gap earth-abundant semiconductor with potential applications in photonic devices such as solar cells, LEDs, and optical sensors. We report the characterization by ultraviolet photoelectron spectroscopy and X-ray photoelectron spectroscopy of reactively radio-frequency sputtered II-IV-nitride -ZnSnN2 thin films. For samples transferred in high vacuum, the -ZnSnN2 surface work function was 4.0 +/- 0.1 eV below the vacuum level, with a valence-band onset of 1.2 +/- 0.1 eV below the Fermi level. The resulting band diagram indicates that the degenerate bulk Fermi level position in -ZnSnN2 shifts to mid-gap at the surface due to band bending that results from equilibration with delocalized surface states within the gap. Brief (<10 s) exposures to air, a nitrogen-plasma treatment, or argon-ion sputtering caused significant chemical changes at the surface, both in surface composition and interfacial energetics. The relative band positioning of the n-type semi-conductor against standard redox potentials indicated that -ZnSnN2 has an appropriate energy band alignment for use as a photoanode to effect the oxygen-evolution reaction.									12	0	0	0	0	0	12			0947-8396	1432-0630		WOS:000416484200003		
J	Sahli, Youcef; Zitouni, Bariza; Ben-Moussa, Hocine				, SAHLI/AAC-6985-2019	, SAHLI/0000-0001-5778-5986			THERMODYNAMIC OPTIMIZATION OF THE SOLID OXYDE FUEL CELL ELECTRIC POWER								UNIVERSITY POLITEHNICA OF BUCHAREST SCIENTIFIC BULLETIN SERIES B-CHEMISTRY AND MATERIALS SCIENCE				80	2			159	170						2018	2018	The object of the present work is the optimization study of the solid oxide fuel cell (SOFC) using a thermodynamic model; a particular attention is given to maximizing the produced power density by a single cell. In this study, the SOFC real delivered voltage is defined by the Nernst potentials and overpotentials due to the activation polarizations of the chemical reactions in the anode and the cathode, the losses due to the species concentration in these two electrodes (anode and cathode), and the ohmic losses caused by the Joule's effect in the electrolyte and both electrodes. The obtained results show that the SOFC power density is proportional to the variations of the operating temperature and the oxygen concentration in the oxidizer; conversely, it is inversely proportional to the evolutions of the fuel humidification and the thicknesses of the electrolyte, cathode and anode. The operating temperature and the electrolyte thickness are the most influential parameters on the power density; conversely, the cathode and anode thicknesses are the least influential parameters on the power density.									4	0	0	0	0	0	4			1454-2331			WOS:000434271500014		
J	David, Jeremy; Trolliard, Gilles; Volkringer, Christophe; Loiseau, Thierry; Masson, Olivier; Maitre, Alexandre				Volkringer, Christophe/R-9779-2016; David, Jérémy/P-6585-2019; David, Jeremy/K-5553-2017	Volkringer, Christophe/0000-0003-2769-9360; David, Jérémy/0000-0003-3219-149X; David, Jeremy/0000-0003-3219-149X; Trolliard, Gilles/0000-0003-4741-3809; Loiseau, Thierry/0000-0001-8175-3407			Study of the reaction mechanisms involved in the formation of zirconium oxycarbide from Metal-Organic Frameworks (MOFs) precursors								JOURNAL OF ALLOYS AND COMPOUNDS				680				571	585		10.1016/j.jallcom.2016.04.203				SEP 25 2016	2016	Zirconium-based Metal-Organic Frameworks (MOF) precursors were used to synthesize nanopowders of ZrCxOy zirconium oxycarbide. The reaction mechanisms involved in the thermal transformation of two different MOF precursors obtained by using fumaric (H2FUM) and terephthalic (H2BDC) acid as linkers were investigated. The transformation of these two precursors, characterized by two different C/Zr ratio proceeds through an intermediate zirconia phase formed during heating, in association with turbostratic carbon. The zirconia is shown to nucleate within carbon areas coming from the decomposition of the precursors. Zirconia is mainly observed under its tetragonal form in the Zr-BDC carbon rich system (C/Zr = 8) while the monoclinic form predominates in the Zr-FUM low carbon system (C/Zr = 4). The transformation then finally appears very similar to the classical carbothermal reaction between zirconia and carbon black. The reconstructive transformation of zirconia into an oxycarbide phase being highly energy consuming, high temperature heat treatment are required precluding the possibility to obtain the expected nanocrystalline oxycarbide phase by such a way of synthesis. Coupled XRD and TEM study reveals that Zr-BDC system is considered as carbon saturated and the Zr-FUM system appears as carbon deficient. In the Zr-BDC system, zirconia first disappears during the thermal reaction and the oxygen rich oxycarbide that is first formed then reacts with residual carbon to provide progressive carbon enrichment until the saturation of the ZrCxOy oxycarbide solid solution. On the opposite, in the Zr-FUM system, the carbon is the rate-limiting factor of the reaction and the residual zirconia is shown to react with the oxycarbide earlier formed, suggesting the occurrence of a peritectoid like transformation. (C) 2016 Elsevier B.V. All rights reserved.									7	0	0	0	1	0	7			0925-8388	1873-4669		WOS:000376109000079		
J	Pratico, D; Sung, S				Pratico, Domenico/ABA-9590-2020				Lipid peroxidation and oxidative imbalance: Early functional events in Alzheimer's disease								JOURNAL OF ALZHEIMERS DISEASE				6	2			171	175						APR 2004	2004	Alzheimer's disease (AD) is a growing public health problem worldwide. Clinically, AD is a progressive neurodegenerative disorder characterized by a global cognitive decline. Accumulating evidence indicates that reactive oxygen species-mediated reactions, particularly of neuronal lipids, are extensive in those AD brain areas directly involved in the disease processes. Traditional views claim that oxidative-mediated tissue injury in the AD brain is the result of neurodegeneration. In recent years, numerous investigations have pointed to the functional importance of oxidative imbalance as a crucial event in mediating AD pathogenesis. The availability of specific and sensitive markers to monitor in vivo oxidative stress, in combination with studies performed in living patients with clinical diagnosis of AD are helping us to elucidate these issues. The evidence we have accumulated so far clearly indicates that oxidative imbalance and subsequent oxidative stress are early events during the evolution of the disease. and secondary to specific mechanism(s) present in AD but not in other neurodegenerative diseases. These new concepts implicate that this phenomenon may play a more important role in AD pathogenesis than previously anticipated, and that any therapeutic intervention targeting oxidative stress should be initiated at the earliest possible stage of the disease.									176	3	0	0	144	1	178			1387-2877	1875-8908		WOS:000224498100009	15096701	
J	Nie, Haodong; Liu, Yan; Li, Yi; Wei, Kaiqiang; Wu, Zhenyu; Shi, Hong; Huang, Hui; Liu, Yang; Shao, Mingwang; Kang, Zhenhui				Li, Yang/GWM-7879-2022; Kang, Zhenhui/CAE-9105-2022; Liu, Yang/F-3123-2014				In-situ transient photovoltage study on interface electron transfer regulation of carbon dots/NiCo2O4 photocatalyst for the enhanced overall water splitting activity								NANO RESEARCH				15	3			1786	1795		10.1007/s12274-021-3723-2		AUG 2021		MAR 2022	2022	Photocatalytic hydrogen production by overall water solar-splitting is a prospective strategy to solve energy crisis. However, the rapid recombination of photogenerated electron-hole pairs deeply restricts photocatalytic activity of catalysts. Here, the in-situ transient photovoltage (TPV) technique was developed to investigate the interfacial photogenerated carrier extraction, photogenerated carrier recombination and the interfacial electron delivery kinetics of the photocatalyst. The carbon dots/NiCo2O4 (CDs/NiCo2O4) composite shows weakened recombination rate of photogenerated carriers due to charge storage of CDs, which enhances the photocatalytic water decomposition activity without any scavenger. CDs can accelerate the interface electron extraction about 0.09 ms, while the maximum electron storage time by CDs is up to 0.7 ms. The optimal CDs/NiCo2O4 composite (5 wt.% CDs) displays the hydrogen production of 62 mu mol.h(-1).g(-1) and oxygen production of 29 mu mol.h(-1).g(-1) at normal atmosphere, which is about 4 times greater than that of pristine NiCo2O4. This work provides sufficient evidence on the charge storage of CDs and the interfacial charge kinetics of photocatalysts on the basis of in-situ TPV tests.									18	1	0	0	0	0	18			1998-0124	1998-0000		WOS:000686417300004		
J	Ma, Liyang; Wang, Deming; Wang, Yang; Dou, Guolan; Xin, Haihui								Synchronous thermal analyses and kinetic studies on a caged-wrapping and sustained-release type of composite inhibitor retarding the spontaneous combustion of low-rank coal								FUEL PROCESSING TECHNOLOGY				157				65	75		10.1016/j.fuproc.2016.11.011				MAR 2017	2017	In this paper, a novel type of composite inhibitor (PAA/SA-CC) was developed and characterized with the aim of achieving sustained and highly effective inhibition on spontaneous combustion of low-rank coal. A concept of realizing the caged-wrapping and sustained-releasing function of polymer as regard to high-activity chemical inhibitor was proposed, basing on which the composite inhibitor was prepared with poly(acrylic acid)/sodium alginate super absorbent and (+)-catechin. Subsequently, synchronous thermal analysis was carried out to investigate the influence of inhibitors on the tendency of coal to spontaneous combustion, Which was characterized by four characteristic temperatures and three other characteristic parameters marked. Furthermore, hot-surface ignition tests were conducted to validate the inhibition on coal ignition behavior. Finally, non-isothermal isoconversional methods were performed by Starink model and Friedman-Reich-Levi model, respectively. The results demonstrate that PAA/SA-CC synergizes the inhibiting characteristics of the two distinctive inhibitors, especially exerts a continuously high-efficiency inhibition on the coal-oxygen chemisorption, Which performs better than the case of mechanically blending. Besides, both the two kinetic analysis approaches agree on the results that the incorporation of 3 wt% PAA/SA-CC shifts the apparent activation energy-temperature evolution to higher levels. (C) 2016 Elsevier B.V. All rights reserved.									40	2	0	0	0	0	42			0378-3820	1873-7188		WOS:000393013000008		
J	Jiang, Yishan; Chen, Juna; Zhao, Xin; Ma, Guojun					Ma, Guojun/0000-0001-8770-4809			Synthesis of Highly Porous Cu2O Catalysts for Efficient Ozone Decomposition								CATALYSTS				11	5					600	10.3390/catal11050600				MAY 2021	2021	At present, it is urgent to synthesize highly active ozone decomposition catalysts to cope with the ever-increasing ozone concentration in the atmosphere. In this study, a highly porous Cu2O catalyst was prepared by using combined surfactants of triblock copolymer P123 and n-butanol through a simple solution reduction method by ascorbic acid. Transmittance electron microscopy, X-ray diffraction, and N-2 adsorption-desorption characterizations verify the highly porous structure with a relatively high surface area of 79.5 m(2)center dot g(-1) and a small crystallite size of 2.7 nm. The highly porous Cu2O shows 90% ozone conversion activity in harsh conditions, such as a high space velocity of 980,000 cm(3)center dot g(-1)center dot h(-1), or a high relative humidity of 90% etc., which is not only attributable to the high surface area but also to the high concentration of surface oxygen vacancy. The results show the promising prospect of the easily synthesized, highly porous Cu2O for effective ozone decomposition applications.									2	0	0	0	1	0	2				2073-4344		WOS:000653710100001		
J	Gu, Huoliang; Wu, Jing; Zhang, Liming								Recent advances in the rational design of single-atom catalysts for electrochemical CO2 reduction								NANO RESEARCH				15	11	SI		9747	9763		10.1007/s12274-022-4270-1		APR 2022		NOV 2022	2022	Electrochemical CO2 reduction (CO2R) represents a sustainable way to store intermittent renewable energies and produce carbon-neutral fuels, yet the energy efficiency remains a huge bottleneck owning to its sluggish kinetics and complex reaction pathways. Highly active, selective, and robust electrocatalysts are strongly demanded to accelerate CO2 conversion and deploy this technology to practical applications. In this review, we focus on single-atom catalysts (SACs), a unique category of electrocatalysts with atomically dispersed metal active sites, which have shown distinctive performances in CO2R and offer an ideal platform for in-depth mechanistic studies at the atomic level. Despite various SACs with attractive CO2R performances have been reported, the relationship between electronic/geometric structure of SACs and the corresponding electrocatalytic performance still needs to be discussed with caution. Here we take a broad overview on the recent progress in understanding the structure-function correlation of SACs in CO2R, with the purpose of providing deep insights and guiding the future rational design of SACs. First, we provide the fundamental understandings of CO2R on SACs, following different reaction pathways. Then, we describe the progresses in the development of well-defined SACs and the mechanistic studies on the influences from particular structural parameters, such as first-shell and second-sphere coordination, conductive supports and interface with a secondary catalyst. Finally, some perspectives are highlighted on the path towards efficient CO2R on SACs.									0	0	0	0	0	0	0			1998-0124	1998-0000		WOS:000788936500002		
J	Saeidi, S.; Rezaei, B.; Ensafi, A. A.					saeidi, sahar/0000-0002-7625-1821			Fabrication and characterization of upconversion N-doped graphene quantum dots for improving photoelectrocatalytic performance of rutile hierarchical TiO2 nanowires under visible and near-infrared light irradiations								MATERIALS TODAY CHEMISTRY				23						100742	10.1016/j.mtchem.2021.100742				MAR 2022	2022	The development of well-organized and low-priced photoelectrocatalysts for the clean and efficient water splitting reaction is crucial. In this context, novel nitrogen-doped graphene quantum dots (NGQDs) with high photoluminescence and upconversion emission have been synthesized as excellent light harvester. Subsequently, ordered hierarchical TiO2 nanowires were decorated with upconversion N-GQDs as a photoanode by a simple preparation method to improve the photocatalytic performance in the visible and near-infrared (NIR) regions of solar light, not otherwise absorbable by bare TiO2 nanostructures. Moreover, the enhancement of charge transfer efficiency and electron-hole separation according to the energy states of N-GQDs and TiO2 are considered for the improved photocatalytic performance of water splitting. N-GQDs/TiO2 shows superior photoelectrocatalytic (PEC) performance, achieving a photocurrent density of 3.0 mA.cm(-2) in 1.0 M KOH solution, which is eight times that of unmodified TiO2 at an applied voltage of 1.23 V vs. RHE. The high stability and photoelectrocatalytic activity of oxygen evolution reaction in the presence of newly synthesized N-GQDs are confirmed by chronoamperometry, open-circuit potential measurement, and electrochemical impedance spectroscopy. The as-fabricated photoanode provides an increased solar light harvesting from UV-Vis to NIR due to the application of newly synthesized upconversion GQDs, which increase energy conversion with an appealing perspective. (C) 2021 Elsevier Ltd. All rights reserved.									2	0	0	0	0	0	2			2468-5194			WOS:000752560200003		
