PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Bangwal, Ajay S.; Chauhan, Manisha; Singh, Prabhakar					Singh, Prabhakar/0000-0001-5104-0131; Chauhan, Manisha/0000-0001-6886-4292; BANGWAL, AJAY SHANKAR/0000-0003-0097-7367			Catalytic behavior of Pr1-xBa1+xCo2O6-delta in alkaline medium								INTERNATIONAL JOURNAL OF HYDROGEN ENERGY				47	25			12582	12591		10.1016/j.ijhydene.2022.02.002				MAR 22 2022	2022	In this work, a series of double perovskite oxide materials Pr1-xBa1+xCo2O6-delta (x = 0.05, 0.10, 0.15, and 0.20) was synthesized using the solid-state route method. Their catalytic activity and stability in 1 M KOH alkaline medium were investigated. The phase formation and structure of the prepared oxides were determined by Powder X-ray diffraction. The morphology of prepared catalysts was confirmed by SEM analysis. The catalytic performance of the prepared catalyst in alkaline solution was investigated using electrochemical measurements for both oxygen evolution reaction (OER) and oxygen reduction reactions (ORR). This series of double perovskite oxide materials exhibit catalytic activity for both OER and ORR. Pr0.90Ba1.10Co2O6-delta shows wonderful OER activity among all the catalysts with a specific capacitance of 598.40 F/g and double-layer capacitance of 38.94 mF/cm(2). Power low gives a hint of oxide-ion intercalation pseudocapacitance in the Pr0.90Ba1.10Co2O6-delta. On the other hand, Pr0.90Ba1.10Co2O6-delta exhibits potential behavior for ORR. Overall, our findings highlight the combined effects of incorporating Ba into double perovskite PrBaCo2O6-delta in its behavior for OER and ORR.(C) 2022 Hydrogen Energy Publications LLC. Published by Elsevier Ltd. All rights reserved.									0	0	0	0	0	0	0			0360-3199	1879-3487		WOS:000782655600013		
P	TAN B; HU Z; CHE Y								Rechargeable energy storage device for e.g. electric vehicles, has air electrode, capacitive electrode, ion-permeable separator and electrolyte containing ions for non-faradic and faradic reactions					WO2012074622-A1; US2012140378-A1; CN103238239-A; KR2014004640-A; JP2014505321-W; US9305716-B2; US2016164152-A1; JP2017063020-A; CN103238239-B; US10147987-B2	IMRA AMERICA INC																			NOVELTY - A rechargeable energy storage device has an air electrode, in which electrochemical process including reduction and evolution of oxygen is carried out, a capacitive electrode for carrying out electrode process comprising nonfaradic reaction, which contributes to 5% or more of the overall specific capacitance of capacitive electrode, an ion-permeable separator and an electrolyte containing ions for non-faradic and faradic reactions. USE - Rechargeable energy storage device. Uses include but are not limited to electric vehicles, telephone communication system, power supply system and electronic applications. ADVANTAGE - The rechargeable energy storage device has improved stability. DESCRIPTION Of DRAWING(S) - The drawing shows the schematic view of two-electrode asymmetric rechargeable energy storage device.															0						DIIDW:2012G39276		
P	AN L; LU Q								Titanium electrode used in electrocatalytic oxidation reaction system, consists of antimony-tin oxide as intermediate layer, ruthenium-palladium-cobalt oxide coating layer as surface layer provided on surface of titanium plate material					CN102268688-A	UNIV NANJING SCI & TECHNOLOGY																			NOVELTY - A titanium electrode consists of antimony-tin oxide as intermediate layer, ruthenium-palladium-cobalt oxide coating layer as surface layer provided on the surface of titanium plate material. The surface layer contains ruthenium, palladium and cobalt in the mol ratio of 1:(0.5-5):(0.35-3.5). The intermediate layer contains 3-7 layers and the surface layer contains 15-24 layers. USE - Titanium electrode used in electrocatalytic oxidation reaction system. ADVANTAGE - The titanium electrode has high oxygen evolution potential, low chlorine potential, improved lifetime, high current efficiency and provides oxidation reaction system with improved service life.															0						DIIDW:2011Q87472		
J	Chakrapani, Vidhya								Probing Active Sites and Reaction Intermediates of Electrocatalysis Through Confocal Near-Infrared Photoluminescence Spectroscopy: A Perspective								FRONTIERS IN CHEMISTRY				8						327	10.3389/fchem.2020.00327				APR 28 2020	2020	Electrocatalytic reactions such as oxygen evolution (OER) and oxygen reduction reactions (ORR) are one of the most complex heterogeneous charge transfer processes because of the involvement of multiple proton-coupled-electron transfer steps over a narrow potential range and the formation/breaking of oxygen-oxygen bonds. Obtaining a clear mechanistic picture of these reactions on some highly active strongly-correlated oxides such as MnOx, NiOx, and IrO(x)has been challenging due to the inherent limitations of the common spectroscopic tools used for probing the reactive intermediates and active sites. This perspective article briefly summarizes some of the key challenges encountered in such probes and describes some of unique advantages of confocal near-infrared photoluminescence (NIR-PL) technique for probing surface and bulk metal cation states underin-situandex-situelectrochemical polarization studies. Use of this technique opens up a new avenue for studying changes in the electronic structure of metal oxides occurring as a result of perturbation of defect equilibria, which is crucial in a broad range of heterogeneous systems such as catalysis, photocatalysis, mineral redox chemistry, and batteries.									6	0	0	0	0	0	6			2296-2646			WOS:000556600300001	32411668	
J	Ma, Xiaoyong; Wei, Pengkun; Yang, Yang; Kang, Hongzhi; Guo, Donggang; Liu, Lu								One-pot synthesis of Ni-Co layered double hydroxide nanosheets as efficient catalysts for oxygen evolution reaction								MATERIALS TODAY COMMUNICATIONS				20						100596	10.1016/j.mtcomm.2019.100596				SEP 2019	2019	Water splitting has been a promising technology to yield clean and sustainable energy in order to replace the conventional energy sources such as fossil fuel and gas, while the sluggish oxygen evolution reaction (OER) limits its large-scale application. Accordingly, the Ni-Co LDH nanosheets were synthesized serving as catalysts for the OER. Electrochemical measurements exhibited that the as-designed Ni-Co LDH nanosheets possessed low charge transfer resistance and high catalytic activity, superior to that of the noble RuO2. In addition, the outstanding durability was obtained by the as-prepared Ni-Co LDH, indicating the promising application in OER.									4	0	0	0	0	0	4			2352-4928			WOS:000487837200048		
J	Defilippi, Chiara; Shinde, Dipak, V; Dang, Zhiya; Manna, Liberato; Hardacre, Christopher; Greer, Adam J.; D'Agostino, Carmine; Giordano, Cristina				Giordano, Cristina/H-4734-2013; Manna, Liberato/G-2339-2010	Manna, Liberato/0000-0003-4386-7985; Greer, Adam/0000-0003-1639-5433; Defilippi, Chiara/0000-0003-2965-0237; D'Agostino, Carmine/0000-0003-3391-8320			HfN Nanoparticles: An Unexplored Catalyst for the Electrocatalytic Oxygen Evolution Reaction								ANGEWANDTE CHEMIE-INTERNATIONAL EDITION				58	43			15464	15470		10.1002/anie.201908758		SEP 2019		OCT 21 2019	2019	Water electrolysis is one of the most promising methods to produce H-2 and O-2 as high potential fuels. Comparing the two half-reactions, the oxygen evolution reaction (OER) is the more difficult to be optimized and still relies on expensive noble metal-based catalysts such as Ru or Ir. In this paper, we prepared nanoparticles of HfN and Hf2ON2 and tested them for the OER for the first time. The HfN sample, in particular, showed the highest activity, requiring an overpotential of only 358 mV at 10 mA cm(-2) in Fe-free electrolyte and, above all, exhibiting long-term stability. This result places this system amongst one of the most promising catalysts for OER tested to date, in terms of sustainability, activity and stability. The prepared nanoparticles are small (less than 15 nm in diameter), well-defined in shape and crystalline, and were characterised before and after electrochemical testing also via electron microscopy (EM), powder X-ray diffraction (PXRD) and X-ray photoelectron spectroscopy (XPS).									21	0	0	0	0	0	21			1433-7851	1521-3773		WOS:000487402600001	31437350	
J	Luo, Liuxiong; Huang, Hanyan; Yang, Yuxuan; Gong, Shen; Li, Yixuan; Wang, Yang; Luo, Wenhui; Li, Zhou				Luo, Wenhui/GRS-6156-2022				Nickel and manganese oxide heterostructure nanoparticles supported by carbon nanotube for highly efficient oxygen evolution reaction catalysis								APPLIED SURFACE SCIENCE				575						151699	10.1016/j.apsusc.2021.151699		OCT 2021		FEB 1 2022	2022	Heterostructures have been shown to play a key role in promoting electrocatalysis. However, it is still a challenge to design and prepare multi metals heterostructure catalyst with high performance. In this paper, a simple and efficient preparation method was used to anchor Ni-x vertical bar Mn1-xO heterostructure nanoparticles on CNTs with oxygen defect sites. The treated CNT were used to provide stable anchor sites for metal ions, and effectively induced the production of highly fused Ni-x vertical bar Mn1-xO nanoparticles with atomic-level heterogeneous interfaces. The Ni-0.95 vertical bar Mn0.05O/CNT catalyst shows a nice oxygen evolution reaction performance. At a current density of 10 mA cm -2 , the overpotential is only 293 mV, and the Tafel slope is 55.6 mV dec(-1), which is much better than that of Ni/CNT and MnO/CNT catalyst under the same conditions. According to the experimental result and density functional theory calculation, it is suggested that the proportion of heterogeneous metal elements, the phase composition at the heterogeneous interface, the heterostructure size and the heterostructure carrier will affect the oxygen evolution catalyst performance. This work is benefit for the design of cheap and high-performance catalyst with multi metal heterogeneous interfaces.									3	0	0	0	0	0	3			0169-4332	1873-5584		WOS:000724863800001		
J	Liu, Bin; Qu, Shengxiang; Kou, Yue; Liu, Zhi; Chen, Xu; Wu, Yating; Han, Xiaopeng; Deng, Yida; Hu, Wenbin; Zhong, Cheng				Hu, Wenbin/AAQ-8650-2020; yuan, hongyan/AAI-1057-2021; Liu, xiaorui/AAH-1369-2021; Zhong, Cheng/N-2987-2014; Fan, Xiayue/AAH-2337-2021; Zhong, Cheng/E-7733-2012; Han, Xiaopeng/AAK-1196-2020; Liu, Bin/AAA-9557-2020	Zhong, Cheng/0000-0003-1852-5860; Han, Xiaopeng/0000-0002-7557-7133; Chen, Xu/0000-0002-9870-7287			In Situ Electrodeposition of Cobalt Sulfide Nanosheet Arrays on Carbon Cloth as a Highly Efficient Bifunctional Electrocatalyst for Oxygen Evolution and Reduction Reactions								ACS APPLIED MATERIALS & INTERFACES				10	36			30433	30440		10.1021/acsami.8b10645				SEP 12 2018	2018	As one of the advanced cobalt-based materials, cobalt sulfides with novel architecture have attracted huge interest due to the low cost, easy availability, and promising bifunctional activity for both the oxygen evolution reaction (OER) and oxygen reduction reaction (ORR), which is essential for next-generation energy storage devices. Herein, we demonstrated a facile and clean electrochemical technique to directly synthesize CoS nanosheets with high purity onto the surface of carbon cloth, and a quick thermal treatment was performed to further improve the catalytic performance (CoS-A). This novel electrochemical technique avoids the use of the binder, surfactant, and other organic additives, which may cause poor electric conductivity as well as undesirable surface wettability, exhibiting great potential of the large-scale applications. The obtained CoS-A exhibits a superior electrocatalytic performance for the OER and ORR, with a high ORR current density (-1.51 mA cm(-2) at 0.2 V), considerable OER current density (148 mA cm(-2) at 1.9 V), and excellent durability in continuous measurement for over 12 h. The approach offers a powerful yet simple method to control the phase, composition, and morphology of a highly active CoS catalyst, which provides a new idea for the design of high-performance catalysts.									44	3	0	0	2	0	44			1944-8244			WOS:000444793000047	30052415	
J	Jia, Nan; Weng, Qiang; Shi, Yaru; Shi, Xinyan; Chen, Xinbing; Chen, Pei; An, Zhongwei; Chen, Yu				Chen, Yu/B-7473-2013; Pei, Chen/ABD-3081-2021				N-doped carbon nanocages: Bifunctional electrocatalysts for the oxygen reduction and evolution reactions								NANO RESEARCH				11	4			1905	1916		10.1007/s12274-017-1808-8				APR 2018	2018	Highly efficient metal-free, carbon-based, bi-functional electrocatalysts for the oxygen evolution reaction (OER) and oxygen reduction reaction (ORR) have attracted increased attention for use in electrochemical energy conversion systems, owing to their low cost and high activity. In this work, N-doped carbon nanocages (N-CCs) with a porous self-supported architecture and high specific surface area are synthesized by a facile interfacial assembly synthetic route. The materials are comprehensively characterized by scanning electron microscopy, transmission electron microscopy, nitrogen adsorption-desorption experiments, X-ray diffraction, and X-ray photoelectron spectroscopy. Cyclic voltammetry, chronoamperometry, and linear sweep voltammetry demonstrate that the as-prepared N-CC could serve as an effective metal-free electrocatalyst with excellent catalytic activity, long-term operation durability, and excellent methanol tolerance for the ORR in alkaline media. In the presence of 3 mM methanol, the half wave potential of the N-CCs for the ORR is 190 mV; this is more positive than that of the commercial Pt/C electrocatalyst. Meanwhile, the N-CCs also show an OER activity comparable to that of the commercial Ru/C electrocatalyst, revealing their bifunctional property.									67	7	0	0	3	0	67			1998-0124	1998-0000		WOS:000427907700014		
J	Zhao, Pingping; Hua, Xing; Xu, Wei; Luo, Wei; Chen, Shengli; Cheng, Gongzhen				xu, wei/ABB-9591-2021; Luo, Wei/ABH-3475-2020; Cheng, Gongzhen/Q-1398-2018	xu, wei/0000-0003-4750-4428; Cheng, Gongzhen/0000-0002-3335-6412			Metal-organic framework-derived hybrid of Fe3C nanorod-encapsulated, N-doped CNTs on porous carbon sheets for highly efficient oxygen reduction and water oxidation								CATALYSIS SCIENCE & TECHNOLOGY				6	16			6365	6371		10.1039/c6cy01031h				2016	2016	Active and stable electrocatalysts based on earth-abundant elements for oxygen reduction reaction (ORR) and oxygen evolution reaction (OER) are crucially important for the utilization of renewable energy. Herein, we reported the synthesis of Fe3C nanorod encapsulated, N-doped carbon nanotubes grown on N-doped porous carbon sheets (Fe3C@NCNT/NPC) by simply annealing a Fe-based MOF (MIL-88B) loaded with melamine at 800 degrees C in N-2. Thanks to the synergistic effect of the high density of Fe-N active sites and electric conductance offered by the unique hybrid structure, the as-prepared Fe3C@NCNT/NPC hybrid exhibited a half-wave potential ca. 60 mV more positive and a durability performance much better than that of Pt/C for ORR, and an overpotential ca. 20 mV lower and a Tafel slope much smaller than that of IrO2 for OER, which make it one of the best reported nonprecious metal bifunctional electrocatalysts for oxygen electrode reactions.									60	4	0	0	2	0	62			2044-4753	2044-4761		WOS:000381439400021		
