PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Blier, Pierre U.; Lemieux, Helene; Pichaud, Nicolas					Pichaud, Nicolas/0000-0002-2820-8124; Blier, Pierre/0000-0003-1881-2421			Holding our breath in our modern world: will mitochondria keep the pace with climate changes?								CANADIAN JOURNAL OF ZOOLOGY				92	7			591	601		10.1139/cjz-2013-0183				JUL 2014	2014	Changes in environmental temperature can pose considerable challenges to animals and shifts in thermal habitat have been shown to be a major force driving species' adaptation. These adaptations have been the focus of major research efforts to determine the physiological or metabolic constraints related to temperature and to reveal the phenotypic characters that can or should adjust. Considering the current consensus on climate change, the focus of research will likely shift to questioning whether ectothermic organisms will be able to survive future modifications of their thermal niches. Organisms can adjust to temperature changes through physiological plasticity (e. g., acclimation), genetic adaptation, or via dispersal to more suitable thermal habitats. Thus, it is important to understand what genetic and phenotypic attributes-at the individual, population, and species levels-could improve survival success. These issues are particularly important for ectotherms, which are in thermal equilibrium with the surrounding environment. To start addressing these queries, we should consider what physiological or metabolic functions are responsible for the impact of temperature on organisms. Some recent developments indicate that mitochondria are key metabolic structures determining the thermal range that an organism can tolerate. The catalytic capacity of mitochondria is highly sensitive to thermal variation and therefore should partly dictate the temperature dependence of biological functions. Mitochondria contain a complex network of different enzymatic reaction pathways that interact synergistically. The precise regulation of both adenosine triphosphate (ATP) and reactive oxygen species (ROS) production depends on the integration of different enzymes and pathways. Here, we examine the temperature dependence of different parts of mitochondrial pathways and evaluate the evolutionary challenges that need to be overcome to ensure mitochondrial adaptations to new thermal environments.									52	1	0	0	51	0	52			0008-4301	1480-3283		WOS:000344954300004		
J	Chen, Han-Ting; Huang, Yi-June; Li, Chun-Ting; Lee, Chuan-Pei; Lin, Jiann T.; Ho, Kuo-Chuan					HO, KUO-CHUAN/0000-0001-7501-1271; Chen, Han-Ting/0000-0002-6942-718X			Boron Nitride/Sulfonated Polythiophene Composite Electrocatalyst as the TCO and Pt-Free Counter Electrode for Dye-Sensitized Solar Cells: 21% at Dim Light								ACS SUSTAINABLE CHEMISTRY & ENGINEERING				8	13			5251	5259		10.1021/acssuschemeng.0c00097				APR 6 2020	2020	Boron nitride (BN) is newly introduced as a nonmetal electrocatalyst for the counter electrode of a dye-sensitized solar cell (DSSC). By applying a conductive binder of sulfonated poly(thiophene-3-[2-(2-methoxyethoxy)ethoxy]-2,5-diyl) (s-PT), the BN/s-PT composite film was successfully wrapped around each carbon fiber (CF) in the flexible carbon cloth (CC) substrate via a low-cost drop-coating method. Each CF in the CC provided a one-dimensional electron transfer core, and the wrapped BN/s-PT composite film functioned as the mesoporous electro-catalytic shell. Compared to pristine BN and pristine s-PT electrodes, the electrochemical and impedance performances of the BN/s-PT composite film were incredibly enhanced because of the synergetic effect of the BN nanoparticle and the s-PT binder; the former offered a large active surface area and a high intrinsic heterogeneous rate constant, and the latter formed fast electron transfer matrices. With a proper BN weight percentage among BN/s-PT solutions, the best DSSC coupling with a BN/s-PT composite counter electrode exhibited a good cell efficiency (eta) of 9.21% at 1 sun, showing a great potential to substitute the expensive platinum (8.11%). At the dim light environment (i.e., T5 fluorescent illumination), the DSSC reached attractive of 21.02% (6000 lux), 19.52% (3000 lux), and 17.48% (1000 lux).									15	1	0	0	1	0	15			2168-0485			WOS:000526363600029		
J	Xia, Zhonghong; Guo, Shaojun								Strain engineering of metal-based nanomaterials for energy electrocatalysis								CHEMICAL SOCIETY REVIEWS				48	12			3265	3278		10.1039/c8cs00846a				JUN 21 2019	2019	The strain effect, along with the ligand effect and synergistic effect, contributes primarily to the optimization of electrocatalytic activity and stability. The strain effect leads to a shift in the d-band center and alters binding energies toward adsorbates. Under electrocatalytic circumstances, the strain effect and ligand effect by and large function in combination; however, the decay and vanishing of the ligand effect precede the strain effect as the thickness of the shell in the core/shell structure or metallic overlayers on substrates increases. The strain effect on electrocatalytic activity can be well engineered by tuning the thickness of shells or atomic composition. Microstrain, or localized lattice strain, is another type of strain associated with structural defects such as grain boundaries and multi-twinning. In this review, we discuss the origin of the strain effect and how it affects electrocatalytic activity based on the d-band model. We present the structural characterization and quantitative determination of strain. Metal-based nanocrystals are basically grouped into two types of structures to which the strain engineering applies, i.e. lattice strain-associated structures (which include the general core/shell structure and solid solution alloy) and multiple defects-induced structures. Then analysis is performed on the correlation of strain and ligand effects and on the tuning strategies of the strain effect for electrocatalysis. After that, we use representative examples to demonstrate how strain engineering assists in typical electrocatalytic reactions on anodes and cathodes. Finally, we summarize and propose potential research areas in terms of enhancing electrocatalytic activities by strain engineering in the future.									220	12	0	0	14	0	223			0306-0012	1460-4744		WOS:000471797700009	31089609	
J	Morimitsu, Masatsugu; Osada, Naoki								H2O2 Reduction on IrO2-Ta2O5 Catalysts Prepared at Different Thermal Decomposition Temperatures								ELECTROCHEMISTRY				77	12			1010	1012		10.5796/electrochemistry.77.1010				DEC 2009	2009	Electrochemical reduction of H2O2 in a neutral buffer solution was investigated with a binary oxide catalyst consisting of IrO2 and Ta2O5 prepared by thermal decomposition. Cyclic voltammograms obtained at 5 mV s(-1) showed a diffusion-limited current for H2O2 reduction, and the reduction current was proportional to H2O2 concentration. The current/concentration ratio increased with decreasing thermal decomposition temperature, indicating the sensitivity to H2O2 reduction is enhanced. Cyclic voltammetry also revealed that H2O2 reduction on IrO2-Ta2O5 catalysts was independent of a presence of azide ions as an anti-oxidant.									1	0	0	0	0	0	1			1344-3542			WOS:000272748600003		
J	Joe, Jemee; Ho, Thi Anh; Bae, Changdeuck; Shin, Hyunjung				Bae, Changdeuck/A-6791-2010	Bae, Changdeuck/0000-0001-5013-2288			Role of Sulfur Incorporation in p-Type Nickel Oxide (p-NiO) on n-Type Silicon (n-Si) Photoelectrodes for Water Oxidation Reactions								ACS APPLIED ENERGY MATERIALS				3	5			4255	4264		10.1021/acsaem.9b02507				MAY 26 2020	2020	NiO is a promising electrocatalyst for photoelectrochemical (PEC) oxygen evolution reaction (OER); the phase transformation into Ni(OH)(2)/NiOOH is a key step for the OER, requiring additional overpotential. The morphological changes due to this phase transformation might expose the underlying Si surfaces in alkaline solutions and result in critical stability issues. Here, we report that the incorporation of sulfur (S) into NiO films can not only accelerate the initial charge transfer characteristics but also alleviate the film strain by its rapid dissolution during the phase transformation, indicative of the prolonged photoelectrochemical (PEC) operation. Atomic layer deposition (ALD) chemistry using bis(dimethylamino-2-methyl-2-butoxy)nickel and hydrogen peroxide was introduced to grow thin NiO films and was applied to PEC water splitting for the first time. The growth rates, structures, surface roughness, work functions, and optical properties were fully studied by X-ray reflectivity, X-ray diffraction, atomic force microscopy, and ultraviolet photoelectron spectroscopy. The PEC properties of n-Si/NiO were investigated with different thicknesses of ALD-NiO and by incorporation with elemental S. We found that introducing S results in a rapid, yet uniform, conversion of cubic NiO to layered Ni(OH)(2)/NiOOH structures, avoiding cracks and delamination during electrochemical conditioning processes. Our Ni(OH)(2)/NiOOH on Si photoelectrodes from S-NiO showed stable and optimal performance under strong alkaline conditions (pH 13) for approximately 120 h at photocurrents of approximately 20 mA.cm(-2).									7	0	0	0	0	0	7			2574-0962			WOS:000537656400025		
J	Liang, Zuozhong; Yang, Zhiyuan; Huang, Zhehao; Qi, Jing; Chen, Mingxing; Zhang, Wei; Zheng, Haoquan; Sun, Junliang; Cao, Rui				Huang, Zhehao/AAB-9108-2019; Liang, Zuozhong/AFQ-7589-2022	Huang, Zhehao/0000-0002-4575-7870; 			Novel insight into the epitaxial growth mechanism of six-fold symmetrical beta-Co(OH)(2)/Co(OH)F hierarchical hexagrams and their water oxidation activity								ELECTROCHIMICA ACTA				271				526	536		10.1016/j.electacta.2018.03.186				MAY 1 2018	2018	The six-fold symmetry widely presents in both natural and artificial architectures. Understanding the growth mechanism of six-fold symmetrical materials is of fundamental interest and significance. Herein, we report the formation process of beta-Co(OH)(2)/Co(OH)F hierarchical hexagrams with a six-fold symmetrical arrangement. Our results demonstrate that hexagonal beta-Co(OH)(2) plates are first formed under the reaction condition. These hexagonal plates then act as templates for the growth of Co(OH)F nanorods. The intermediate material is therefore composed of plate-like beta-Co(OH)(2) hexagonal cores appended with six rod-like Co(OH)F branches, giving the beta-Co(OH)(2)/Co(OH)F hybrid. After prolonged reaction, the beta-Co(OH)(2) hexagons can be completely converted, leading to authentic six-branched Co(OH)F nanorods as the final product. Consequently, for both intermediate and final materials, the Co(OH)F nanorods are arranged with a six-fold symmetry. Importantly, these Co(OH)F nanorods grow along beta-Co(OH)(2) hexagon edges as lateral branches instead of perpendicular to hexagons. This uncommon epitaxial growth mechanism is considered to be a result of the matching between the b-axis of Co(OH)F crystals and the a-axis of beta-Co(OH)(2) crystals, which is beneficial for the electrocatalysis. The beta-Co(OH)(2)/Co(OH)F hierarchical hexagrams show enhanced water oxidation activity compared to the pure beta-Co(OH)(2) and Co(OH)F. (C) 2018 Elsevier Ltd. All rights reserved.									29	5	0	0	2	0	31			0013-4686	1873-3859		WOS:000430369800059		
J	Lei, Haikuo; Sun, Wei; Sun, Zhenfan					Sun, Wei/0000-0002-9923-7328			Amorphous Co3O4-Decorated Pd as an Efficient Electrocatalyst for Methanol Oxidation								NANO				12	6					1750078	10.1142/S1793292017500783				JUN 2017	2017	In this study, amorphous Co3O4-decorated Pd (carbon supported, denoted as Pd-Co3O4/C) was synthesized with a three-step approach. The as-obtained Pd-Co3O4/C consists of amorphous Co3O4 and Pd. Amorphous Co3O4 nanoparticle acts as the "catalytic promoter" and ultra-low Pd is the active component. Compared to Pd/C, as-prepared Pd-Co3O4/C catalyst offers high mass activity and stability. This high catalytic performance arises from good synergetic effects between Pd and amorphous Co3O4, which makes the Pd-Co3O4/C promising for direct methanol fuel cells.									5	0	0	0	0	0	5			1793-2920	1793-7094		WOS:000404858000013		
J	WANG Yaqiong; GU Bin; XU Wenlin							王雅琼; 顾彬; 许文林	Electrocatalytic oxidation of phenol on several metal-oxide film electrodes			不同金属氧化物膜电极上苯酚的电催化氧化				化工学报	Journal of Chemical Industry and Engineering (China)				58	8			2087	2093	0438-1157(2007)58:8<2087:BTJSYH>2.0.TX;2-8					2007	2007	Ti/SnO_2 ＋ Sb_2O_3, Ti/SnO_2 ＋ Sb_2O_3/PbO_2 and Ti/SnO_2 ＋ Sb_2 O_3/RuO_2 ＋ PbO_2 electrodes were prepared and the electrocatalytic oxidation of phenol was studied in acidic media on the electrodes by bulk electrolysis experiments under galvanostatic control. The results clearly showed that the oxidation reactions of phenol followed first-order kinetics at all of three kinds of electrodes under experimental conditions and the electrode materials produced remarkable effects on apparent reaction rate and instantaneous current efficiency （ICE） of electrocatalytic oxidation of phenol. The apparent rate constants for Ti/SnO_2 ＋ Sb_2 O_3, Ti/SnO_2＋Sb_2O_3/PbO_2 and Ti/SnO_2 ＋Sb_2O_3/RuO_2 q-PbO_2 electrodes were 6.66 X 10 2 min~(-1), 2.49 *10~(-2) min~(-1) and 9.76* 10~(-3) min~(-1) at 25℃;, respectively, and the initial ICEs were 78.7%, 38.9% and 13.2% respectively. When Ti/SnO_2 ＋ Sb_2O_3 electrode was used as anode and the phenol solution was electrolyzed for 60 min, the concentration of phenol decreased from 2. 13* 10~(-3) mol· L~(-1) to 3.27* 10~(-3)mol· L~(-1) and the conversion of phenol reached 98.5%, but the conversion was only 82.7% and 29.8% for Ti/SnO_2 ＋Sb_2 O_3/PbO_2 and Ti/SnO_2＋ Sb_2 O_3/RuO_2＋PbO_2 electrodes, respectively. The voltammograms of the anodes in the phenol solution revealed that there was a higher oxygen evolution potential for Ti/SnO_2 ＋Sb_20_3 electrode, which was beneficial to the oxidation of organic compounds.			分别以自制的金属氧化物膜电极Ti／SnO_2＋Sb_2O_3、Ti／SnO_2＋Sb_2O_3／PbO_2和Ti／SnO_2＋Sb_2O_3／RuO_2＋PbO_2为阳极，恒电流电解低浓度苯酚溶液，研究了不同金属氧化物阳极对苯酚电催化氧化过程的影响。实验结果表明：在实验条件下，苯酚溶液在3种金属氧化物膜电极上的电催化氧化过程的宏观动力学符合一级反应动力学规律，但不同金属氧化物阳极上苯酚电催化氧化过程的表观反应速率及电流效率有明显的差异。25℃下苯酚在Ti／SnO_2＋Sb_2O_3、Ti／SnO_2＋Sb_2O_3／PbO_2和Ti／SnO_2＋Sb_2O_3／RuO_2＋PbO_2电极上电催化氧化的表观反应速率常数k分别为6．66*10~(-2)min~(-1)、2．49*10~(-2)min~(-1)和9．76*10~(-3)min~(-1)；瞬时电流效率随电解时间的增长而下降，初始电流效率分别为78．7％、38．9％、13．2％。以Ti／SnOz＋Sb_2O_3电极为阳极电解60min后，苯酚浓度从初始浓度2．13*10~(-3)mol·L~(-1)降至3．27*10^-4mol·L~(-1)，苯酚的转化率达98．5%；而在相同的反应条件下，以Ti／SnO_2＋Sb_2O_3／PbO_2和Ti／SnO_2＋Sb_2O_3／RuO_2＋PbO_2为阳极时，苯酚的转化率只有82．7％和29．8％。对3种电极在苯酚溶液中的伏安特性的研究表明，Ti／SnO_2＋Sb_2O_3电极具有比Ti／SnO_2＋Sb_2O_3／PbO_2和Ti／SnO_2＋Sb_2O_3／RuO_2＋PbO_2高的析氧电位，因此有利于有机物的氧化和过程电流效率的提高。						0	4	0	0	0	0	4			0438-1157			CSCD:2915785		
J	Wang, Haipeng; Hu, Yan-ling; Song, Guang-Ling; Zheng, Da-Jiang								Intrinsic and extrinsic doping to construct hematite nanorod p-n homojunctions for highly efficient PEC water splitting								CHEMICAL ENGINEERING JOURNAL				435						135016	10.1016/j.cej.2022.135016				MAY 1 2022	2022	Hematite (alpha-Fe2O3) as a promising photoanode material for photoelectrochemical (PEC) water splitting has some intrinsic shortcomings, such as low carrier concentration, fast electron-hole pair recombination, and thus poor PEC performance in practice. Herein, we fabricated p-n homojunctions on the alpha-Fe2O3 by introducing both intrinsic (oxygen vacancies, Vo) and extrinsic (Cu2}) dopants into the hematite lattice through a two-step hydrothermal process followed by an annealing treatment. Such alpha-Fe2O3 composite film photoanodes were characterized by surface analysis and photoelectrochemical test, and exhibited great PEC photolytic water properties. The Ultraviolet-visible (UV-vis) absorption results showed that the light absorption of the alpha-Fe2O3 with p-n homojunctions was greatly enhanced in the visible region. The introduction of intrinsic (Vo) and extrinsic (Cu2+) dopants into the alpha-Fe2O3 lattice enhanced the concentration of carriers by nearly two orders of magnitude, and the formation of the p-n homojunctions also effectively improved the separation efficiency of electron-hole pairs. The water oxidation photocurrent density of the alpha-Fe2O3 with the p-n homojunctions was measured to be 2.49 mA cm-2 at 1.23 V (vs. RHE), nearly two orders of magnitude higher than that of the pristine alpha-Fe2O3, and the reaction onset potential negatively shifted by more than 700 mV. Amazingly, the high potential photocurrent density at 1.6 V (vs. RHE) reached 4.79 mA cm(-2), which is a high value very competitive among all the reported hematite photoanodes under the same conditions. Moreover, the high photocurrent density could retain 87% even after 3 h, indicating that the alpha-Fe2O3 p-n homojunction photoanode has also stable photo-electrochemical performance.									3	0	0	0	2	0	3			1385-8947	1873-3212		WOS:000774906600001		
J	Wong, CM; Zhou, Y; Ng, RWM; Kung, HF; Jin, DY				Wong, Chi-Ming/A-7627-2013	Wong, Chi-Ming/0000-0002-0025-7135			Cooperation of yeast peroxiredoxins Tsa1p and Tsa2p in the cellular defense against oxidative and nitrosative stress								JOURNAL OF BIOLOGICAL CHEMISTRY				277	7			5385	5394		10.1074/jbc.M106846200				FEB 15 2002	2002	Peroxiredoxins are a family of antioxidant enzymes conserved from bacteria to humans. In Saccharomyces cerevisiae, there exist five peroxiredoxins, among which Tsa2p shares striking homology with the well described Tsa1p but has not been extensively studied. Here we report on the functional characterization of yeast tsa2Delta mutants and the comparison of TSA1 with TSA2. The tsa2Delta and tsa1 Delta tsa2Delta cells grew normally under aerobic conditions. However, the tsa1Delta tsa2Delta mutant yeast was more susceptible to oxidants than either tsa1Delta or tsa2Delta cells. Notably, the tsa1 Delta tsa2Delta yeast was also hypersensitive to peroxynitrite and sodium nitroprusside. This phenotype was rescued by the expression of either the TSA1 or TSA2 gene. The demonstration of a peroxynitrite reductase activity of Tsa2p in vitro points to a pivotal role for peroxiredoxins in the protection against nitrosative stress. In yeast cells, Tsa1p and Tsa2p exhibited comparable antioxidant activity. While the basal expression level of TSA1 was significantly higher than that of TSA2, the transcription of TSA2 was stimulated more potently by various oxidants. In addition, TSA2 was activated in tsa1Delta cells in a Yap1p-dependent manner. Taken together, our findings implicate the cooperation of Tsa1p and Tsa2p in the cellular defense against reactive oxygen and nitrogen species.									131	1	1	0	124	0	135			0021-9258	1083-351X		WOS:000173962900107	11741925	
