PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Arul, Anupriya; Christy, Maria; Oh, Mi Young; Lee, Yun Sung; Nahm, Kee Suk				Lee, Yun-Sung/J-7728-2017	Christy, Maria/0000-0002-6769-9237			Nanofiber Carbon-Supported Phthalocyanine Metal Complexes as Solid Electrocatalysts for Lithium-Air Batteries								ELECTROCHIMICA ACTA				218				335	344		10.1016/j.electacta.2016.09.131				NOV 10 2016	2016	Iron phthalocyanine supported on graphite nanofibers (GNF_ FePc) were synthesized using a simple solvothermal process and characterized using various structural analyses. GNF_ FePc were employed as bifunctional electrocatalysts in the air cathode of lithium-oxygen batteries. Galvanostatic chargedischarge tests, cyclic voltammetry, and electrochemical impedance spectroscopy were performed to assess the Performance of Li-air batteries. The air-cell delivered a high specific capacity of similar to 5500 mAh/g at the first cycle which remained close to 90% of that value after 4 cycles. The reversibility was nearly 100% for all the four cycles with comparatively lower over potential. (C) 2016 Elsevier Ltd. All rights reserved.									12	0	1	0	0	0	12			0013-4686	1873-3859		WOS:000385840100041		
J	Zhang, Liying; Li, Hao; Yang, Bingwang; Han, Ning; Wang, Yu; Zhang, Zongtao; Zhou, Ying; Chen, Deliang; Gao, Yanfeng				zhang, Zongtao/AAS-9049-2020; zhang, Zongtao/N-8080-2019	zhang, Zongtao/0000-0001-7923-734X; zhang, Zongtao/0000-0001-7923-734X; zhang, liying/0000-0001-9264-3289			Promote the electrocatalysis activity of amorphous FeOOH to oxygen evolution reaction by coupling with ZnO nanorod array								JOURNAL OF SOLID STATE ELECTROCHEMISTRY				24	4			905	914		10.1007/s10008-020-04540-2				APR 2020	2020	Developing highly efficient, low-cost, and stable electrocatalyst for the oxygen evolution reaction (OER) is essential for hydrogen production by electrolyzing water. In this paper, ZnO/amorphous-FeOOH core-shell nanorod array is fabricated on Ni foil via a simple two-step chemical bath method and used as OER catalyst. Amorphous FeOOH possesses more O defects than crystalline FeOOH. Besides, the X-ray photoelectron spectroscopy (XPS) results reveal that the strong electron interactions on nano-interface between ZnO and FeOOH facilitate charge transfer from FeOOH to ZnO. Due to these advantages, the ZnO/amorphous-FeOOH hybrid nanorods exhibit excellent electrocatalytic performance for OER, with an overpotential of 301 mV at 10 mA cm(-2), Tafel slope of 50 mV dec(-1), and outstanding stability.									10	0	0	0	2	0	10			1432-8488	1433-0768		WOS:000529691600012		
J	Zhou, Zhen-Hua; Sun, Wei; Zaman, Waqas Qamar; Cao, Li-Mei; Yang, Ji				Zhou, Zhenhua/AID-6326-2022	cao, limei/0000-0001-7642-4756; Zhou, Zhenhua/0000-0002-0801-5667			Highly active and stable synergistic Ir-IrO2 electro-catalyst for oxygen evolution reaction								CHEMICAL ENGINEERING COMMUNICATIONS				205	7			966	974		10.1080/00986445.2018.1423970				2018	2018	The design of efficient and stable electrocatalysts is still crucial to realize oxygen evolution reaction (OER) in acid and corrosive environment. Inspired by the metal/metal oxides catalysts, we hydrothermally synthesized Ir-IrO2 composites duly confirmed by X-ray diffraction, X-ray photoelectron spectroscopy, energy dispersive spectrometer (EDS), X-ray absorption data, and transmission electron microscope results. A low onset over-potential of merely 234 mV and a Tafel slope of 53 mV dec(-1) were obtained for the prepared catalyst Ir-IrO2_0.5AF. In addition, Ir-IrO2_0.5AF catalyst retained high activity for long time under constant potential polarization. The enhanced performance is attributed to the introduction of lower valence Ir as hydrogen acceptor: hydrogen transfers from -OOH intermediate in OER to adjacent H acceptor site, forming intermediate with relatively lower Gibbs free energy, and resulting in higher activity. The present study emphasizes on important role of the lower valence composition in launching H acceptors and providing wide opportunities toward rational designing of efficient and stable electro-catalysts.									11	0	1	0	0	0	12			0098-6445	1563-5201		WOS:000435526800010		
J	Adhikary, Subhasis D.; Tiwari, Aarti; Nagaiah, Tharamani C.; Mandal, Debaprasad				Mandal, Debaprasad/A-9646-2010	Mandal, Debaprasad/0000-0003-4701-543X; C. Nagaiah, Tharamani/0000-0003-3545-6668; Tiwari, Aarti/0000-0002-8295-9420			Stabilization of Cobalt-Polyoxometalate over Poly(ionic liquid) Composites for Efficient Electrocatalytic Water Oxidation								ACS APPLIED MATERIALS & INTERFACES				10	45			38872	38879		10.1021/acsami.8b12592				NOV 14 2018	2018	The key to unlock a renewable, clean, and energy-dense hydrogen fuel lies in designing an efficient oxygen evolving catalyst exhibiting high activity, stability, and cost-effectiveness. This report addresses an improved activity toward oxygen evolution by a composite of cobalt-polyoxometalate [Co-4(H2O)(2)(PW9O34)(2)](10-) (CoPOM) and an ionic polymer, poly(vinyl butyl imidazolium) (PVIM), in highly alkaline media. PVIM provides a stable platform for CoPOM and acts as a conductive linker between CoPOM and the electrode surface, forming a concrete solid composite, which balances the multinegative charge of CoPOM synergistically. This improved stability and conductivity of CoPOM by PVIM in the PVIM-CoPOM composite performs remarkable electrocatalytic water oxidation with a very low overpotential of 0.20 V and a very high current density of 250 mA/cm(2) (at 1.75 V vs RHE) with a turnover frequency (TOF) of 52.8 s(-1) in 1 M NaOH.									22	1	0	0	2	0	23			1944-8244	1944-8252		WOS:000451100500022	30339354	
J	Choi, Myunghoon; Siepser, Natasha P.; Jeong, Soojin; Wang, Yi; Jagdale, Gargi; Ye, Xingchen; Baker, Lane A.				Baker, Lane/B-6452-2008; Ye, Xingchen/AAN-4494-2020	Baker, Lane/0000-0001-5127-507X; Ye, Xingchen/0000-0001-6851-2721; Siepser, Natasha/0000-0001-5201-1607			Probing Single-Particle Electrocatalytic Activity at Facet-Controlled Gold Nanocrystals								NANO LETTERS				20	2			1233	1239		10.1021/acs.nanolett.9b04640				FEB 2020	2020	Electrocatalytic reduction reactions (i.e., the hydrogen evolution reaction (HER) and oxygen reduction reaction) at individual, faceted Au nanocubes (NCs) and nano-octahedra (ODs) expressing predominantly {100} and {111} crystal planes on the surface, respectively, were studied by nanoscale voltammetric mapping. Cyclic voltammograms were collected at individual nanoparticles (NPs) with scanning electrochemical cell microscopy (SECCM) and correlated with particle morphology imaged by electron microscopy. Nanoscale measurements from a statistically informative set of individual NPs revealed that Au NCs have superior HER electrocatalytic activity compared to that of Au ODs, in good agreement with macroscale cyclic voltammetry measurements. Au NCs exhibited more particle-to-particle variation in catalytic activity compared to that with Au ODs. The approach of single-particle SECCM imaging coupled with macroscale CV on well-defined NPs provides a powerful toolset for the design and activity assessment of nanoscale electrocatalysts.									52	1	0	0	2	0	53			1530-6984	1530-6992		WOS:000514255400052	31917592	
J	Chen, Si; Zhao, Lanling; Ma, Jizhen; Wang, Yueqing; Dai, Liming; Zhang, Jintao				Zhao, Lanling/AAH-2575-2019; Zhang, Jintao/C-5836-2011	Zhao, Lanling/0000-0003-2104-0282; Zhang, Jintao/0000-0002-1029-3404			Edge-doping modulation of N, P-codoped porous carbon spheres for high-performance rechargeable Zn-air batteries								NANO ENERGY				60				536	544		10.1016/j.nanoen.2019.03.084				JUN 2019	2019	The development of low-cost efficient bifunctional oxygen electrocatalysts is of importance for optimizing the performance of metal-air batteries. By using manganese dioxide spheres as both the redox initiator and the self-sacrificing template for the in-situ interfacial polymerization of aniline monomers, we demonstrated a facile approach to preparing porous polyaniline spheres in the presence of physic acid. Subsequent pyrolysis led to nitrogen and phosphorous co-doped carbon spheres (NPCSs) with highly porous structure and good bifunctional electrocatalytic activities for oxygen reduction reaction (ORR) and oxygen evolution reaction (OER). Specifically, NPCSs exhibited a comparable half-wave potential (0.83 V vs. RHE) to that of commercial Pt/C, but a larger current density, for ORR and was superior to RuO2 (overpotential, 320 mV) for OER with a smaller overpotential of 310 mV. The Density Functional Theory (DFT) calculations revealed firstly that the heteroatom-doping at the edges of the porous structure plays a dominate role in achieving the high bifunctional catalytic activities. Furthermore, the bifunctional oxygen electrocatalysis enabled the fabrication of high-performance Zn-air batteries in aqueous and solid-state electrolytes, exhibiting large energy density, high power density, and good cycling stability.									180	14	0	0	6	0	182			2211-2855	2211-3282		WOS:000467774100060		
J	Sun, Zhuang; Yang, Chushu; Jiang, Fangling; Zhang, Tao								Chimerism of Carbon by Ruthenium Induces Gradient Catalysis								ADVANCED FUNCTIONAL MATERIALS				31	34					2104011	10.1002/adfm.202104011		JUN 2021		AUG 2021	2021	Improving the round-trip efficiency and cycle life of lithium-oxygen batteries (LOBs) through the cathode design is essential for their employment in electric vehicles. Here, a neoteric chimeric air-cathode is proposed, in which ultra-dispersed ruthenium (Ru) nanoparticles are partially confined by microtube walls of free-standing carbon textiles, but petty parts of Ru with catalytic surfaces are exposed. The special chimeric structure benefits not only for preventing nanocatalysts agglomeration but also tailoring the formation/decomposition mechanisms of lithium peroxide (Li2O2) during oxygen reduction/evolution reactions. Critically, theoretical simulations disclose that the enlarged chimeric catalyst-support interphase between the Ru and carbon matrix enhances the electron density of Ru particles and then induces a gradient Gibbs free energy of LiO2 adsorption energy at active sites, and thus fundamentally modulates the morphology evolution mechanism of finial Li2O2. In the LOBs, the chimeric electrode affords a remarkably high energy efficiency of 84.1% and long-term cyclability (260 cycles at 300 mA g(-1)).									2	0	0	0	0	0	2			1616-301X	1616-3028		WOS:000663171900001		
J	Chen, Hao; Zhang, Ping; Xie, Ruishi; Xiong, Ying; Jia, Chunhui; Fu, Yingke; Song, Pingan; Chen, Lin; Zhang, Yaping; Liao, Ting				Song, Pingan/AAI-4867-2020; Liao, Ting/C-7027-2012	Song, Pingan/0000-0003-1082-652X; Liao, Ting/0000-0001-7488-6244			High-Temperature Nitridation Induced Carbon Nanotubes@NiFe-Layered-Double-Hydroxide Nanosheets Taking as an Oxygen Evolution Reaction Electrocatalyst for CO2 Electroreduction								ADVANCED MATERIALS INTERFACES				8	19					2101165	10.1002/admi.202101165		SEP 2021		OCT 2021	2021	The development of high-efficiency catalysts for carbon dioxide reduction reaction (CO2RR) and oxygen evolution reactions (OER) is an important strategy to solve the current energy crisis. In this paper, solid-phase exfoliation and electrostatic self-assembly strategies are developed to couple ultrathin NiFe-layered-double-hydroxide nanosheets and carbon nanotubes (CNT@NiFe-LDH NS) as an OER catalyst. Then, NiFe nanoparticles anchored on the N-doped CNT (CNT-N-NiFe) for electrocatalyst of CO2RR is synthesized via pyrolysis of a mixture of CNT@NiFe-LDH NS and melamine in a nitrogen atmosphere at 750 degrees C, utilizing the ultrathin NiFe-LDH NS as a metal source and CNT as the framework. CNT@NiFe-LDH NS nanohybrid exhibits a better catalytic activity for OER (with an overpotential of 270 mV at the current density of 20 mA cm(-2) and remarkably stable durability) than Bulk NiFe-LDH in 1 m KOH. Moreover, the CNT-N-NiFe catalyst exhibits a Faradaic efficiency of approximate to 82.6% for the reduction of CO2 to CO at -0.7 V (vs reversible hydrogen electrode) with a current density of CO 10.2 mA cm(-2). The method of preparing CO2RR catalysts provides a new idea of the preparation of bimetallic CO2RR electrocatalysts.									3	0	0	0	0	0	3			2196-7350			WOS:000695859200001		
J	Zhang, Shen; Zhang, Xing; Shi, Xuerong; Zhou, Feng; Wang, Ruihu; Li, Xiaoju				Zhang, Xing/E-8192-2015	Zhang, Xing/0000-0002-2925-224X; /0000-0001-7455-8363; Zhang, Shen/0000-0002-8495-9539			Facile fabrication of ultrafine nickel -iridium alloy nanoparticles/graphene hybrid with enhanced mass activity and stability for overall water splitting								JOURNAL OF ENERGY CHEMISTRY				49				166	173		10.1016/j.jechem.2020.02.022				OCT 2020	2020										27	1	0	0	3	0	27			2095-4956			WOS:000540732300002		
J	Chen, Mengjie; Wang, Lei; Yang, Haipeng; Zhao, Shuai; Xu, Hui; Wu, Gang				Yang, Haipeng/E-7312-2016; Wu, Gang/E-8536-2010; Wang, Lei/E-9227-2016	Yang, Haipeng/0000-0002-1005-0701; Wu, Gang/0000-0003-0885-6172; Chen, Mengjie/0000-0002-7145-6422			Nanocarbon/oxide composite catalysts for bifunctional oxygen reduction and evolution in reversible alkaline fuel cells: A mini review								JOURNAL OF POWER SOURCES				375				277	290		10.1016/j.jpowsour.2017.08.062				FEB 1 2018	2018	A reversible fuel cell (RFC), which integrates a fuel cell with an electrolyzer, is similar to a rechargeable battery. This technology lies on high-performance bifunctional catalysts for the oxygen reduction reaction (ORR) in the fuel cell mode and the oxygen evolution reaction (OER) in the electrolyzer mode. Current catalysts are platinum group metals (PGM) such as Pt and Ir, which are expensive and scarce. Therefore, it is highly desirable to develop PGM-free catalysts for large-scale application of RFCs. In this mini review, we discussed the most promising nanocarbon/oxide composite catalysts for ORR/OER bifunctional catalysis in alkaline media, which is mainly based on our recent progress. Starting with the effectiveness of selected oxides and nanocarbons in terms of their activity and stability, we outlined synthetic methods and the resulting structures and morphologies of catalysts to provide a correlation between synthesis, structure, and property. A special emphasis is put on understanding of the possible synergistic effect between oxide and nanocarbon for enhanced performance. Finally, a few nano composite catalysts are discussed as typical examples to elucidate the rules of designing highly active and durable bifunctional catalysts for RFC applications. (C) 2017 Elsevier B.V. All rights reserved.									111	6	0	0	4	0	112			0378-7753	1873-2755		WOS:000418463700030		
