PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Allen, Chris J.; Mukerjee, Sanjeey; Plichta, Edward J.; Hendrickson, Mary A.; Abraham, K. M.								Oxygen Electrode Rechargeability in an Ionic Liquid for the Li-Air Battery								JOURNAL OF PHYSICAL CHEMISTRY LETTERS				2	19			2420	2424		10.1021/jz201070t				OCT 6 2011	2011	Oxygen reduction reactions (ORRs) and oxygen evolution reactions (OERs) on glassy carbon (GC) and gold electrodes were investigated in a neat and Li(+)-containing room-temperature ionic liquid (RTIL), 1-ethyl-3-methylimidazolium bis(triflouromethanesulfonyl)imide (EMITFSI). The presence of Li(+) significantly changes the ORR mechanism. While similar one-electron O(2)/O(2)(center dot-) reversible couples result on both electrodes in neat EMITFSI, in the presence of added LiTFSI, the initially formed LiO(2) decomposes to Li(2)O(2). In addition, the ORR and OER in the Li(+)-doped solution exhibit strong distinctions between the Au and GC electrodes. The voltammetric data on the Au electrode revealed a highly rechargeable ORR, yielding LiO(2) and Li(2)O(2), which underwent multiple cycles without electrode passivation.SECTION: Energy Conversion and Storage									144	7	0	0	3	0	147			1948-7185			WOS:000296893500008		
J	Xiao, Jian; Qiao, Rongzhi; Zhang, Yan; Luo, Xiaogang					Luo, Xiaogang/0000-0003-3493-2140			Porous Co2P film coated on carbon fiber as highly performance electrocatalyst toward overall water splitting								INTERNATIONAL JOURNAL OF HYDROGEN ENERGY				46	1			31	40		10.1016/j.ijhydene.2020.09.255				JAN 2021	2021	Designing porous active materials and enhancing their contact with conductive substrates is an effective strategy to improve electrolytic water splitting performance of noble metalfree catalysts. Herein, a facile nanostructured electrode, composed of porous Co2P films coated on carbon fiber (CF@PeCo(2)P), is designed and prepared. The unique three-dimensional interconnected pore structure of Co2P and the close contact between porous Co2P and CF not only increase specific surface areas to expose abundant catalytic sites but also stimulate the transport of electron, mass and gaseous products in catalytic process. Benefit from the reasonable electrode structure, the self-supported CF@PeCo(2)P electrodes present perfect performance with only needing overpotentials of 107.7/175.5/141.8 mV for hydrogen evolution reaction (HER) in acidic/neutral/alkaline solution and 269.4 mV for oxygen evolution reaction (OER) in alkaline solution to get current density of 20 mA cm(-2). In addition, alkaline electrolyzer equipped with CF@PeCo(2)P bifunctional electrodes only needs a cell voltage of 1.657 V to get water-splitting current density of 20 mA cm(-2). Even better, the electrolyzer can continuously electrolyze over 50 h with negligibly decreasing current density and the Faraday efficiency is close to 100% toward both HER and OER. (C) 2020 Hydrogen Energy Publications LLC. Published by Elsevier Ltd. All rights reserved.									7	0	0	0	1	0	6			0360-3199	1879-3487		WOS:000605110100001		
J	Yan, Xiaodong; Tian, Lihong; He, Min; Chen, Xiaobo				Chen, Xiaobo/AAC-5100-2019; Yan, Xiaodong/A-2493-2016	Yan, Xiaodong/0000-0003-1990-8927			Three-Dimensional Crystalline/Amorphous Co/Co3O4 Core/Shell Nanosheets as Efficient Electrocatalysts for the Hydrogen Evolution Reaction								NANO LETTERS				15	9			6015	6021		10.1021/acs.nanolett.5b02205				SEP 2015	2015	Earth-abundant, low-cost electrocatalysts with outstanding catalytic activity in the electrochemical hydrogen evolution reaction (HER) are critical in realizing the hydrogen economy to lift our future welfare and civilization. Here we report that excellent HER activity has been achieved with three-dimensional core/shell Co/Co3O4 nanosheets composed of a metallic cobalt core and an amorphous cobalt oxide shell. A benchmark HER current density of 10 mA cm(-2) has been achieved at an overpotential of similar to 90 mV in 1 M KOH. The excellent activity is enabled with the unique metal/oxide core/shell structure, which allows high electrical conductivity in the core and high catalytic activity on the shell. This finding may open a door to the design and fabrication of earth-abundant, low-cost metal oxide electrocatalysts with satisfactory hydrogen evolution reaction activities.									393	16	0	0	11	0	397			1530-6984	1530-6992		WOS:000361252700054	26295904	
J	Chen, Qianqian; Zhou, Xuemei; Zhang, Xiaodong; Luo, Wenjie; Yang, Shuo; Ge, Yongjie; Cai, Dong; Nie, Huagui; Yang, Zhi				cai, dong/GXH-3027-2022	cai, dong/0000-0002-8775-3480			Pd/PdO Electrocatalysts Boost Their Intrinsic Nitrogen Reduction Reaction Activity and Selectivity via Controllably Modulating the Oxygen Level								ACS APPLIED MATERIALS & INTERFACES				14	18			20988	20996		10.1021/acsami.2c02329				MAY 11 2022	2022	The electrocatalytic nitrogen reduction reaction (eNRR) is regarded as promising sustainable ammonia (NH3) production alternative to the industrial Haber-Bosch process. However, the current electrocatalytic systems still exhibit a grand challenge to simultaneously boost their eNRR activity and selectivity under ambient conditions. Herein, we construct Pd/PdO electrocatalysts with a controlled oxygen level by a facile electrochemical deposition approach at different gas atmospheres. Theoretical calculation results indicate that the introduction of an oxygen atom into a pure Pd catalyst would modulate the electron density of the Pd/PdO heterojunction and thus influence the adsorption energy for nitrogen and hydrogen. The calculation results and experiments show that the Pd/PdO heterojunction with a moderate oxygen level (O-M) exhibits optimal eNRR performance with a high NH3 yield of 11.0 mu g mg(cat)(-1) and a large Faraday efficiency (FE) of 22.2% at 0.03 V (vs RHE) in a 0.1 M KOH electrolyte. The moderate affinity of Pd to N in the Pd/PdO heterojunction and the inhibition of the hydrogen evolution reaction (HER) can facilitate the breaking of the triple bond of N-2 and promote the protonation of N, which is confirmed by ex situ X-ray photoelectron spectroscopy (XPS) and in situ Raman spectroscopy. In situ Fourier transform infrared spectroscopy (FTIR) and density functional theory (DFT) calculations further disclose that the O-M catalysts prefer the distal association pathway during the eNRR process. This work opens a new way to construct heterostructures by controlling the oxygen level in other electrochemical fields.									3	0	0	0	0	0	3			1944-8244	1944-8252		WOS:000813151900001	35485647	
J	Zhang, Changqin; Bai, Yanwen; Zhang, Yi; Li, Changxing; Zhou, Shuai				Zhang, Changqin/H-1013-2014	Zhang, Changqin/0000-0002-6961-9544			Effects of iron doping on the hydrogen evolution reaction performance of self-supported nickel selenides								RESULTS IN PHYSICS				14						102522	10.1016/j.rinp.2019.102522				SEP 2019	2019	In this paper, we prepared self-supported three-dimensional ( 3D) porous NiSe2 nanowrinkles with and without iron doping on Ni-Fe foam and Ni foam respectively through an inert-atmosphere selenization method, and investigated their electrocatalytic performance for hydrogen evolution reaction ( HER) in alkaline solutions. The overpotential to achieve 10 mA cm(-2) for HER on the selenized Ni-Fe foam was 181 mV, which was about 35 mV lower than that on the selenized Ni foam. Meanwhile, the iron doping NiSe2 catalyst anchored on the Ni-Fe foam had desirable stability for HER, and the overpotential to achieve 10 mA cm(-2) showed no obvious increase or even slight decrease after the stability measurement of 1 h. This work provides new insights for designing highly efficient non-noble transition metal-based electrocatalysts with excellent electrocatalytic performance in H-2 production.									6	0	0	0	1	0	6			2211-3797			WOS:000485104100004		
J	Fatih, K; Marsan, B								CuxCo3-xO4/LaPO4-bonded Ni electrodes for oxygen evolution in alkaline solution: preparation, physicochemical properties, and electrochemical behavior								CANADIAN JOURNAL OF CHEMISTRY-REVUE CANADIENNE DE CHIMIE				75	11			1597	1607		10.1139/v97-190				NOV 1997	1997	Copper-cobalt oxide, prepared by thermal decomposition of nitrate precursors on a highly porous lanthanum phosphate-bonded nickel support, was investigated as an anode material for alkaline water electrolysis. Physicochemical characterization shows that this nonstoichiometric oxide possesses a spinel structure (Cu0.9Co2.1O4) and that it is also highly porous. FTIR spectroscopy indicates that the oxide is not decomposed in 5 M KOH at room temperature. The highest electrocatalytic activity for the oxygen evolution reaction is obtained when the electrode is prepared at 300 degrees C from a solution containing 0.5 M Cu(NO3)(2) . 2.5H(2)O and 1.0 M Co(NO3)(2) . 6H(2)O, with a catalyst loading of 52 mg cm(-2). The activity is reduced when an excess of either Co or Cu is present in the spinel oxide film beyond the stoichiometric ratio of the precursors, probably due to some phase change. Cyclic voltammetry indicates that a quasi-reversible Co-IV/Co-III surface redox transition occurs prior to the onset of oxygen evolution; this process is diffusion controlled at low OH-concentration and at high scan rate when [OH-] greater than or equal to 1 M. in the negative potential domain, a Cu-II/Cu-I surface redox transition is observed.									27	0	0	0	0	0	27			0008-4042			WOS:000071518100019		
J	Wang, Pan; Qi, Ji; Li, Chuang; Li, Wenping; Wang, Tonghua; Liang, Changhai				Wang, Pan/AAZ-6098-2021	Wang, Pan/0000-0002-1561-8845			Hierarchical CoNi2S4@NiMn-layered double hydroxide heterostructure nanoarrays on superhydrophilic carbon cloth for enhanced overall water splitting								ELECTROCHIMICA ACTA				345						136247	10.1016/j.electacta.2020.136247				JUN 10 2020	2020	In the current work, hierarchical CoNi2S4@NiMn-layered double hydroxide heterostructure nanoarrays on superhydrophilic carbon cloth (CoNi2S4@NiMn LDH/SCC) is proposed as an efficient bifunctional electrocatalyst for enhanced overall water splitting. Prepared with a simple hydrothermal method, the electrocatalyst is simultaneously active towards oxygen evolution reaction (OER) (overpotentials of 269, 301, and 312 mV at 100, 300, and 500 mA cm(-2) respectively) and hydrogen evolution reaction (HER) (overpotentials of 82, 184, and 224 mV at 10, 100, and 200 mA cm(-2) respectively). Besides, when it was used as both cathode and anode for overall water splitting, the cell voltages at 10, 50, 100, and 200 mA cm(-2) are as low as 1.502, 1.642, 1.691, and 1.748 V, respectively. Furthermore, its cell voltage can remain constant at 50 mA cm(-2) for 12 h. The hierarchical heterostructure nanoarrays have some advantages acting as a bifunctional water-splitting electrocatalyst: (1) the high electrical conductivity of core material and high intrinsic activity of shell material can function simultaneously to compensate each other's drawbacks in the heterostructure; (2) since the sulfur within the core material will be selectively removed under OER potential window if directly contacting with the electrolyte, the shell material ensures the durability of this catalytic system by acting as a protective layer; (3) the superhydrophilic features of carbon cloth support is beneficial to the uniform growth of catalysts and accelerating mass transport. (C) 2020 Elsevier Ltd. All rights reserved.									25	0	0	0	1	0	25			0013-4686	1873-3859		WOS:000536443800004		
J	Shu, Chang; Kang, Shuai; Jin, Yanshuo; Yue, Xin; Shen, Pei Kang				Yue, Xin/P-8132-2017; Kang, Shuai/GLN-3831-2022	Yue, Xin/0000-0003-4387-4261; Jin, Yanshuo/0000-0001-9614-1454; Kang, Shuai/0000-0002-8174-8605; Shen, Pei Kang/0000-0001-6244-5978; wenhao, Gong/0000-0003-4346-3358			Bifunctional porous non-precious metal WO2 hexahedral networks as an electrocatalyst for full water splitting								JOURNAL OF MATERIALS CHEMISTRY A				5	20			9655	9660		10.1039/c7ta01527e				MAY 28 2017	2017	The demand for sustainable hydrogen production by full water splitting has sparked interest in bifunctional non-precious metal-based electrocatalysts with excellent activity and stability for both the hydrogen evolution reaction (HER) and oxygen evolution reaction (OER). Herein, a simple two-step procedure involving hydrothermal synthesis and subsequent annealing treatment was applied to synthesize porous WO2 hexahedral networks supported on nickel foam (WO2 HN/NF). The porous WO2 HN/NF composite reached a current density of -10 mA cm(-2) at an overpotential of 48 mV for the HER and 10 mA cm(-2) at an overpotential of 300 mV for the OER in an alkaline electrolyte (1.0 M KOH). According to the density functional theory (DFT) calculations, the high catalytic performance of this materials towards the HER could be attributed to the electronic structure of WO2 within the composite. Based on the remarkable electrochemical performance for both the HER and OER, we constructed a symmetric electrochemical water-splitting device. To afford a water-splitting current density of 10 mA cm(-2), the alkaline water electrolyzer based on WO2 HN/NF needed a cell voltage of 1.59 V. In addition, this water electrolyzer remained stable over 48 h under continuous operation, which is as good as the performance of commercial Pt/C-based electrolyzers.									60	0	0	0	0	0	60			2050-7488	2050-7496		WOS:000401930100021		
J	Liu, Yanping; Qiao, Bin; Jia, Nan; Shi, Shufeng; Chen, Xinbing; An, Zhongwei; Chen, Pei								Efficient Bifunctional Oxygen Electrocatalysts for Rechargeable Zinc-Air Battery: Fe3O4/N-C Nanoflowers Derived from Aromatic Polyamide								CHEMCATCHEM				14	4					e202101523	10.1002/cctc.202101523		JAN 2022		FEB 18 2022	2022	The development of low-cost, high-activity bifunctional oxygen electrocatalysts for rechargeable zinc-air batteries is highly desired. Herein, N-doped carbon nanoflower embedded Fe3O4 nanoparticles were prepared using a simple and scalable method. The obtained electrocatalyst exhibits excellent activity and stability toward both oxygen reduction reaction (ORR) and oxygen evolution reaction (OER), as well as a small potential gap of 0.72 V between the half-wave potential of ORR and the onset potential of OER potential, which is superior to the most previously reported bifunctional ORR/OER catalysts. The corresponding zinc-air battery exhibits good charged/discharge cycle performance as well as excellent discharge property, with a power density of 136.8 mW cm(-2) at 200 mA cm(-2) outperforming commercial Pt/C (96.5mW cm(-2)). Experiment results and density functional theory demonstrate that the high catalysis activity is mainly caused by the surface oxygen vacancy of Fe3O4 nanoparticles. This study sheds new light on the ORR/OER bifunctional electrocatalyst design.									2	0	0	0	0	0	2			1867-3880	1867-3899		WOS:000743569700001		
J	Jiang, Hao; Xia, Jing; Jiao, Long; Meng, Xiangmin; Wang, Pengfei; Lee, Chun-Sing; Zhang, Wenjun				Zhang, WJ/C-6995-2012; LEE, Chun-Sing/B-6254-2013	Zhang, WJ/0000-0002-4497-0688; Jiang, Hao/0000-0002-5278-8587; LEE, Chun-Sing/0000-0001-6557-453X			Ni single atoms anchored on N-doped carbon nanosheets as bifunctional electrocatalysts for Urea-assisted rechargeable Zn-air batteries								APPLIED CATALYSIS B-ENVIRONMENTAL				310						121352	10.1016/j.apcatb.2022.121352				AUG 5 2022	2022	The sluggish kinetics of oxygen electrode reactions is a bottleneck for the development of rechargeable Zn-air batteries (ZABs). Herein, we report a bifunctional electrocatalyst synthesized by anchoring individually dispersed Ni single atoms on N-doped carbon nanosheets (Ni SAs-NC), which exhibits an outstanding overall performance for oxygen reduction reaction (ORR) and urea oxidation reaction (UOR). Based on that, a conceptual urea-assisted rechargeable ZAB by coupling ORR with UOR of a low thermodynamic potential is demonstrated to have significantly decreased charging voltage and high urea elimination rate. The high bifunctional electrocatalytic activities of Ni SAs-NC endow the urea-assisted ZAB with a dramatically increased energy conversion efficiency of 71.8%, which is improved by 17.1% as compares with the conventional ZABs. The successful implementation of Ni SACs based urea-assisted rechargeable ZABs with an improved energy conversion efficiency may prompt ZAB technology towards practical applications.									5	0	0	0	0	0	5			0926-3373	1873-3883		WOS:000803806500001		
