PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Samad, Shuaiba; Yusoff, Yusra Nadzirah; Loh, Kee Shyuan; Wong, Wai Yin				Loh, Kee Shyuan/B-3648-2016; Wong, Wai Yin/ABB-9433-2021	Loh, Kee Shyuan/0000-0002-2555-7521; 			Morphological Studies on the Agglomeration of FeCo Supported Nitrogen-doped Reduced Graphene Oxide Catalyst Prepared at Varying Annealing Temperature								JURNAL KEJURUTERAAN				1	1	SI		31	36		10.17576/jkukm-2018-si1(1)-05				2018	2018	One of the barriers to the large-scale commercialization of proton exchange membrane fuel cells (PEMFCs) is the high-priced of noble metals such as platinum (Pt). Therefore, in this paper, bimetallic electrocatalyst FeCo supported nitrogen-doped reduced graphene oxide (FeCo-NG) for oxygen reduction reaction (ORR) is proposed and has been successfully prepared through annealing of a mixture containing Fe, Co salts, dicyandiamide (DCDA) and graphene oxide (GO). The starting material GO appeared to be in multilayer sheets through scanning electron microscopy (SEM) and transmission electron microscopy (TEM) analysis. Due to the high annealing temperature and the absence of the surfactant, agglomeration of FeCo nanoparticles was observed from the morphology analysis. The macrostructure size of the metals particles was observed to be increased over temperature. As the temperature increases, the agglomeration gets more intense because of the increased of van der Waals cohesive forces between the nanoparticles. In addition, the weak electrostatic interaction between the metal cations with the nitrogen and the GO sheets could also be the cause of the agglomeration. The weak electrostatic interaction caused the nanoparticles (Fe and Co) not attracted onto the GO sheets thus inhibit the reduction of FeCo and GO to occur in situ simultaneously. It is believed that the agglomeration of the electrocatalyst FeCo-NG could results to poor electrocatalytic activity of PEMFC.									0	0	0	0	0	0	0			0128-0198	2289-7526		WOS:000455993000005		
J	KELSALL, GH; SAVAGE, S; BRANDT, D								CYANIDE OXIDATION AT NICKEL ANODES .2. VOLTAMMETRY AND COULOMETRY OF NI/CN-H2O SYSTEMS								JOURNAL OF THE ELECTROCHEMICAL SOCIETY				138	1			117	124		10.1149/1.2085520				JAN 1991	1991	Coulometric experiments with a Ni plate electrode in 1 kmol NaOH m-3 containing 10(-4)-1 kmol NaCN m-3 showed that cyanide could be oxidized at high current efficiency [greater-than-or-equal-to 2 mol e-(mol CN-)-1] with negligible nickel dissolution. However, current densities were low for potentials below those at which Ni(OH2) was oxidized to Ni(OH)3, when oxygen evolution occurred, causing a sharp decrease in current efficiency. The electrochemical behavior of nickel in alkaline cyanide solutions was studied by cyclic voltammetry using a rotating (Pt) ring-disk (Ni) electrode system. No cyanide oxidation products were detected at the platinum ring electrode. However, by plating the Pt with Pb from alkaline solution, and using potentials < -1.4V vs. HgO/Hg with cyanide concentrations > 10 mol m-3, species other than oxygen (reduction) and hydrogen (oxidation) generated by the nickel disk electrode could be detected transiently, prior to passivation. From thermodynamic calculations for Ni-CN-H2O systems in the preceding paper, the most likely species involved were predicted to be Ni(CN)4(2-) ions, formed by reduction of Ni(OH)3 and the simultaneous oxidative dissolution of the underlying metal. The reaction(s) was observed only on the negative-going potential sweep of the nickel disk; no nickel dissolution was found to have occurred when the electrode was anodically polarized at constant potentials due to the presence of Ni(CN)2/Ni(OH)2 adsorbed on the electrode, as predicted from the thermodynamic calculations.									30	0	0	0	4	1	30			0013-4651	1945-7111		WOS:A1991EQ83100017		
J	Thomas, Luke W.; Ashcroft, Margaret								The Contextual Essentiality of Mitochondrial Genes in Cancer								FRONTIERS IN CELL AND DEVELOPMENTAL BIOLOGY				9						695351	10.3389/fcell.2021.695351				OCT 22 2021	2021	Mitochondria are key organelles in eukaryotic evolution that perform crucial roles as metabolic and cellular signaling hubs. Mitochondrial function and dysfunction are associated with a range of diseases, including cancer. Mitochondria support cancer cell proliferation through biosynthetic reactions and their role in signaling, and can also promote tumorigenesis via processes such as the production of reactive oxygen species (ROS). The advent of (nuclear) genome-wide CRISPR-Cas9 deletion screens has provided gene-level resolution of the requirement of nuclear-encoded mitochondrial genes (NEMGs) for cancer cell viability (essentiality). More recently, it has become apparent that the essentiality of NEMGs is highly dependent on the cancer cell context. In particular, key tumor microenvironmental factors such as hypoxia, and changes in nutrient (e.g., glucose) availability, significantly influence the essentiality of NEMGs. In this mini-review we will discuss recent advances in our understanding of the contribution of NEMGs to cancer from CRISPR-Cas9 deletion screens, and discuss emerging concepts surrounding the context-dependent nature of mitochondrial gene essentiality.									0	0	0	0	0	0	0			2296-634X			WOS:000716471900001	34746119	
J	Jongerius, Anna L.; Copeland, John R.; Foo, Guo Shiou; Hofmann, Jan P.; Bruijnincx, Pieter C. A.; Sievers, Carsten; Weckhuysen, Bert M.				Weckhuysen, Bert/AAT-8145-2021; Weckhuysen, Bert/D-3742-2009; Sievers, Carsten/C-1574-2013; Bruijnincx, Pieter C.A./C-7992-2011; Hofmann, Jan Philipp/D-2022-2010	Weckhuysen, Bert/0000-0001-5245-1426; Weckhuysen, Bert/0000-0001-5245-1426; Sievers, Carsten/0000-0002-5713-1875; Bruijnincx, Pieter C.A./0000-0001-8134-0530; Hofmann, Jan Philipp/0000-0002-5765-1096; Jongerius, Annelie/0000-0002-2577-1712; Foo, Guo Shiou/0000-0003-0807-5878			Stability of Pt/gamma-Al2O3 Catalysts in Lignin and Lignin Model Compound Solutions under Liquid Phase Reforming Reaction Conditions								ACS CATALYSIS				3	3			464	473		10.1021/cs300684y				MAR 2013	2013	The stability of a 1 wt % Pt/gamma-Al2O3 catalyst was tested in an ethanol/water mixture at 225 C and autogenic pressure, conditions at which it is possible to dissolve and depolymerize various kinds of lignin, and structural changes to the catalysts were studied by means of X-ray diffraction (XRD), Al-27 MAS NMR, N-2 physisorption, transmission electron microscopy (TEM), H-2 chemisorption elemental analysis thermogravimetric analysis-mass spectrometry (TGA-MS), and IR. In the absence of reactants the alumina support is found to transform into boehmite within 4 h, leading to a reduction in support surface area, sintering of the supported Pt nanoparticles, and a reduction of active metal surface area. Addition of aromatic oxygenates to mimic the compounds typically obtained by lignin depolymerization leads to a slower transformation of the support oxide. These compounds, however, were not able to slow down the decrease in dispersion of the Pt nanoparticles. Vanillin and guaiacol stabilize the aluminum oxide more than phenol, anisole, and benzaldehyde because of the larger number of oxygen functionalities that can interact with the alumina. Interestingly, catalyst samples treated in the presence of lignin showed almost no formation of boehmite, no reduction in support or active metal surface area, and no Pt nanoparticle sintering. Furthermore, in the absence of lignin-derived aromatic oxygenates, ethanol forms a coke-like layer on the catalyst, while oxygenates prevent this by adsorption on the support by coordination via the oxygen functionalities.									64	0	0	0	4	0	64			2155-5435			WOS:000315707700025		
J	Shah, Jyoti; Jain, Shipra; Shukla, Abha; Gupta, Rekha; Kotnala, Rauinder Kumar				Shah, Jyoti/E-2460-2013; Shukla, Abha/W-1016-2019	Shah, Jyoti/0000-0002-6570-4813; Gupta, Dr. Rekha/0000-0002-9780-2303			A facile non-photocatalytic technique for hydrogen gas production by hydroelectric cell								INTERNATIONAL JOURNAL OF HYDROGEN ENERGY				42	52			30584	30590		10.1016/j.ijhydene.2017.10.105				DEC 28 2017	2017	Hydrogen gas is a zero-emission fuel for clean environment. In present work a novel environment friendly hydrogen producing technique based on nascently invented Hydroelectric cell has been reported. Hydroelectric cell is one of the unique non-polluting H-2 gas generation methods compared to photo-biosynthesis, photo-electro-catalysis and thermo-chemical etc. Spontaneous dissociation of water molecule by Hydroelectric cell (HEC) has led this study for effective production of hydrogen gas. Moreover, a nanoporous lithium substituted magnesium ferrite used in HEC dissociates water molecule to produce hydrogen without using any electrolyte and light. Ferrite pellet combined with zinc and silver electrodes known as hydroelectric cell produces zinc hydroxide and hydrogen gas as a result of redox reaction. Nanoporous and oxygen deficient ferrite pellet has been synthesised with optimized processing conditions. Maximum average nanopore size distribution has been obtained 3.8 nm by N-2 adsorption-desorption isotherm. Surface dangling bonds of unsaturated cations and oxygen vacancies in ferrite chemidissociate water molecule into hydroxide and hydronium ion. High purity hydrogen gas is produced continuously by applying different external voltage only on hydroelectric cell. Collected gas has been analysed by gas chromatography in comparison to pure reference hydrogen gas. This technique has produced hydrogen in large quantity 1.856 mmol/h compared to existing photocatalytic active ferrite methods. Hydrogen gas generation by HEC is an exclusively facile, low cost and novel technique. (C) 2017 Hydrogen Energy Publications LLC. Published by Elsevier Ltd. All rights reserved.									15	1	0	0	0	0	16			0360-3199	1879-3487		WOS:000418987800011		
J	Bu, Fanxing; Shakir, Imran; Xu, Yuxi				SHAKIR, IMRAN/AAE-2559-2019	SHAKIR, IMRAN/0000-0003-3385-4363			3D Graphene Composites for Efficient Electrochemical Energy Storage								ADVANCED MATERIALS INTERFACES				5	15					1800468	10.1002/admi.201800468				AUG 9 2018	2018	3D graphene (3DG) composites have attracted significant interest for electrochemical energy storage applications, including supercapacitor, lithium-/sodium-ion battery, lithium-sulfur battery, and lithium-oxygen battery. With an interpenetrating network structure of conductive skeleton of graphene and highly continuous porous channels, the 3DG composites can not only ensure efficient electron and ion transport, but also retain structural stability of electrode materials during the electrochemical reactions. Rapidly growing efforts are seen in the design and synthesis of various 3DG composites with novel structures for diverse electrochemical energy storage devices in recent years. To promote deeper understanding and inspire further development of this exciting class of materials, the recent progress on preparation strategies of 3DG composites with applications in electrochemical energy storage is reviewed. A particular emphasis is placed on the detailed physicochemical mechanisms about the synthesis and structural evolution of 3DG composites and their impact on the electrochemical performance. As a conclusion, a brief perspective on future opportunities and challenges is given.									33	1	0	0	3	0	34			2196-7350			WOS:000441125500021		
J	Zhong, Yujiao; Li, Zhaosheng; Zhao, Xin; Fang, Tao; Huang, Huiting; Qian, Qinfeng; Chang, Xiaofeng; Wang, Peng; Yan, Shicheng; Yu, Zhentao; Zou, Zhigang				Wang, Peng/E-1122-2011; Yu, Zhentao/F-9398-2011; Zhao, Xin/C-6386-2018	Wang, Peng/0000-0003-0788-6687; Zhao, Xin/0000-0002-7493-1014; Yan, Shicheng/0000-0002-3432-9117			Enhanced Water-Splitting Performance of Perovskite SrTaO2N Photoanode Film through Ameliorating Interparticle Charge Transport								ADVANCED FUNCTIONAL MATERIALS				26	39			7156	7163		10.1002/adfm.201603021				OCT 18 2016	2016	Here SrTaO2N has been found to exhibit photoelectrochemical water splitting, with a theoretical solar-to-hydrogen efficiency of 14.4%. Ameliorating the interparticle charge transport by H-2 annealing, the solar photocurrent of the SrTaO2N(H) granular film at 1.23 V versus reversible hydrogen electrode (RHE) is increased by approximate to 250% in comparison with the SrTaO2N film. Using an aberration corrected scanning transmission electron microscope and super-X energy dispersive spectroscopy, the atomic scale observation has proved a decrease of oxygen concentrations in the surface of SrTaO2N(H) particle, which may allow its electrical conductivity to be increased from 0.77 x 10(-6) to 2.65 x 10(-6) S cm(-1) and therefore the charge separation efficiency has been greatly increased by approximate to 330%. After being modified by Co-Pi water oxidation catalyst, the SrTaO2N(H) photoanode shows a solar photocurrent of 1.1 mA cm(-2) and an incident photo-to-current efficiency value of approximate to 20% at 400-460 nm and 1.23 V versus RHE, which suggests that it is a new promising photoanode material for solar water splitting.									67	5	0	0	5	0	68			1616-301X	1616-3028		WOS:000387145300013		
J	Feng, Yingying; Qi, Haocheng; Zhang, Qian; Chi, Zhenzhen; Zhang, Shuaishuai; Cui, Yuanyuan; Li, Shaoxiang; Guo, Ziyang; Wang, Lei								Ruthenium-Modified Bimetallic Zeolitic-Imidazolate Framework Derivative as a High-Efficient Catalyst for Rechargeable Znic-Air Batteries								BATTERIES & SUPERCAPS				5	1						10.1002/batt.202100217		OCT 2021		JAN 2022	2022	Znic-air (Zn-air) cell has gained lots of attention due to its high specific energy. High activity and good stability of bifunctional electrocatalysts are very critical for Zn-air cell. Herein, Co particles embedded in highly porous N-doping carbon nanocube (Co/HP-NC) has been successfully fabricated by pyrolyzing bimetallic Co/Zn-zeolitic-imidazolate framework (ZIF) and further evenly loaded with metallic Ru nanoparticles to obtain Ru-coated Co/HP-NC (Ru@Co/HP-NC). Benefiting from introduction of Zn, Ru@Co/HP-NC shows the large pore volume, small Co particles, high surface contents of Co4N and pyridinic/graphitic N. Furthermore, theoretical and experimental results further demonstrate that synergy of Ru coating with Co/HP-NC can greatly improve the oxygen reduction/evolution reaction (ORR/ OER) property of Ru@Co/HP-NC. Furthermore, Ru@Co/HP-NC based Zn-air batteries present the high open circuit potential of 1.4 V, large power density of similar to 210 mWcm(-2), high discharge capacity (791 mAh g(-1)) and super-long cycling life (similar to 475 cycles) with small overpotantials (similar to 0.89 V). Notably, flexible Zn-air cell with Ru@Co/HP-NC cathode also displays excellent flexibility and superior cycling stability under different bending conditions. The work provides the simple and reliable way to prepare high-efficient electrocatalysts for high-performance metal-air systems.									3	0	0	0	0	0	3				2566-6223		WOS:000712261900001		
J	Gassie, Lucien W.; Englehardt, James D.					Gassie, Lucien/0000-0002-0233-9257			Mineralization of greywater organics by the ozone-UV advanced oxidation process: kinetic modeling and efficiency								ENVIRONMENTAL SCIENCE-WATER RESEARCH & TECHNOLOGY				5	11			1956	1970		10.1039/c9ew00653b				NOV 1 2019	2019	Ozone-UV advanced oxidation treatment can mineralize total organic carbon (TOC) in water without the addition of chemicals, representing an alternative to phase-transfer processes such as reverse osmosis for water reuse. However, efficiency is governed by competing principal reaction pathways, and limited information has been available for optimizing treatments in such applications. In this study, a 1.2 m(3) per day (320 GPD) pilot ozone-UV greywater reuse system was tested using simulated and real shower water, and the resulting kinetic data were used to develop a kinetic model of TOC mineralization. H2O2 is produced by photolysis with ozone, and subsequent reactions produce hydroxyl radicals, which mineralize TOC. TOC mineralization efficiency is governed by TOC concentration (controlling transmissivity), pH throughout the treatment, ozone-UV dose ratio, and the evolution of pH due to CO2 production from TOC, which impacts oxidative efficiency dynamically. Modeled hydroxyl radical concentrations were similar to 10(-10) M, as expected during water treatment and reuse, and the second order rate constant for the reaction of hydroxyl radicals with TOC was [1.7-7.6] x 10(7) M-1 s(-1), similar to others reported for the mineralization of wastewater organics. The minimum electrical energy for commercial UV and ozone equipment was assessed at 3.73 kW h per order per m(3) of TOC mineralization, and modeling indicated a wide range of optimal dosing ratios. Treatment efficiency was found to depend strongly on a reactor design that ensures an influent TOC concentration low enough to allow the effective transmission of UV radiation. Further development of the kinetic model to account dynamically for pH evolution as a function of TOC mineralization, reactor hydraulics, and mixing is recommended.									6	0	0	0	2	0	6			2053-1400	2053-1419		WOS:000492992100012		
J	Raanan, Hagai; Oren, Nadav; Treves, Haim; Keren, Nir; Ohad, Itzhak; Berkowicz, Simon M.; Hagemann, Martin; Koch, Moriz; Shotland, Yoram; Kaplan, Aaron				Keren, Nir/GON-9181-2022; Treves, Haim/ABI-4604-2020				Towards clarifying what distinguishes cyanobacteria able to resurrect after desiccation from those that cannot: The photosynthetic aspect								BIOCHIMICA ET BIOPHYSICA ACTA-BIOENERGETICS				1857	6			715	722		10.1016/j.bbabio.2016.02.007				JUN 2016	2016	Organisms inhabiting biological soil crusts (BSCs) are able to cope with extreme environmental conditions including daily hydration/dehydration cycles, high irradiance and extreme temperatures. The photosynthetic machinery, potentially the main source of damaging reactive oxygen species during cessation of CO2 fixation in desiccating cells, must be protected to avoid sustained photodamage. We compared certain photosynthetic parameters and the response to excess light of BCS-inhabiting, desiccation-tolerant cyanobacteria Leptolyngbya ohadii and Nostoc reinholdii with those observed in the "model" organisms Nostoc sp. PCC 7120, able to resurrect after mild desiccation, and Synechococcus elongatus PCC 7942 and Synechocystis sp. PCC 6803 that are unable to recover from dehydration. Desiccation-tolerant strains exhibited a transient decline in the photosynthetic rate at light intensities corresponding to the inflection point in the PI curve relating the 02 evolution rate to light intensity. They also exhibited a faster and larger loss of variable fluorescence and profoundly faster Q(A)(-) re-oxidation rates after exposure to high illumination. Finally, a smaller difference was found in the temperature of maximal thermoluminescence signal in the absence or presence of 3-(3,4-dichlorophenyl)-1,1-dimethylurea (DCMU) than observed in "model" cyanobacteria. These parameters indicate specific functional differences of photosystem II (PSII) between desiccation tolerant and sensitive cyanobacteria. We propose that exposure to excess irradiation activates a non-radiative electron recombination route inside PSII that minimizes formation of damaging singlet oxygen in the desiccation-tolerant cyanobacteria and thereby reduces photodamage. (C) 2016 Elsevier B.V. All rights reserved.									30	2	0	0	27	0	32			0005-2728	1879-2650		WOS:000376700000010	26896589	
