PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Lu, Fanliang; Wang, Yarong; Jin, Chao; Li, Fan; Yang, Ruizhi; Chen, Fanglin				Yang, Ruizhi/E-5419-2013; Jin, Chao/J-2256-2012; Chen, Fanglin/K-1039-2012	Jin, Chao/0000-0001-5133-7779; Chen, Fanglin/0000-0001-9942-8872			Microporous La0.8Sr0.2MnO3 perovskite nanorods as efficient electrocatalysts for lithium air battery								JOURNAL OF POWER SOURCES				293				726	733		10.1016/j.jpowsour.2015.06.022				OCT 20 2015	2015	Efficient electrocatalyst for oxygen reduction reaction (ORR) and oxygen evolution reaction (OER) is the most critical factor to influence the performance of lithium-air batteries. We present La0.8Sr0.2MnO3 (LSM) perovskite nanorods as high active electrocatalyst fabricated via a soft template method for lithium-air batteries. The as-prepared LSM nanorods are microporous with numerous defects and large surface area (20.6 m(2) g(-1)), beneficial to the ORR and OER in the discharge and charge processes, respectively. Lithium-air batteries based on the microporous LSM nanorods electrocatalysts show enhanced electrochemical performances, including high first discharge specific capacity (6890 mAh g((electrode))(-1) at 200 mA g(-1)), low overpotential, good rate capability (up to 400 mA g(-1)), and cycle stability (only 1.1% voltage loss after 30 circles of specific capacity limit of 1000 mAh g(-1) tested at 200 mA g(-1)). The improved performance might be due to the synergistic effect of the unique microporous and one-dimensional structure and numerous defects of the prepared LSM catalyst. (C) 2015 Elsevier B.V. All rights reserved.									82	3	0	0	1	0	83			0378-7753	1873-2755		WOS:000358809700085		
J	Velraj, S.; Estes, A. K.; Bates, B. L.; Zhu, J. H.					Zhu, Jiahong/0000-0001-5074-935X			Effects of testing conditions on the performance of carbon-supported bifunctional electrodes								ELECTROCHIMICA ACTA				292				446	457		10.1016/j.electacta.2018.09.168				DEC 1 2018	2018	Carbon-based electrodes with a bifunctional catalyst are being studied extensively for use in rechargeable metal-air batteries. In this study, the effects of various testing conditions on the electrochemical performance, cyclic lifetime, and degradation mechanism of the electrodes prepared using the bifunctional La0.6Ca0.4CoO3 catalyst mixed with the graphitized Vulcan XC-72 carbon black and polytetra-fluoroethylene were evaluated in detail. The electrochemical performance and total cycle life of the electrodes were not noticeably affected by the KOH electrolyte concentration or rest time between the charge/discharge. The charge/discharge current density used for the cyclic test significantly influenced both the total cyclic lifetime and degradation mechanism of the electrode. At the higher current densities (+/- 50 and +/- 100 mA/cm(2)), carbon corrosion led to electrode flooding and the loss of oxygen reduction capability while the oxygen evolution reaction occurring at the catalyst was largely sustained. At a lower current density (+/- 6 mA/cm(2)), with periodic replacement of electrolyte to avoid carbonate formation in the electrode pores, the loss of the anodic catalytic ability of the bifunctional catalyst presumably via surface oxidation was clearly evident from the increase in oxygen evolution reaction overpotential. With the unchanged electrolyte, the electrode gas transport pore could be blocked by carbonate formation, leading to a decreased catalytic capability of the electrode for oxygen reduction. The failure modes of these electrodes under various cycling conditions were also assessed using impedance spectroscopy and inductively coupled plasma optical emission spectrometry. (C) 2018 Elsevier Ltd. All rights reserved.									1	0	0	0	0	0	1			0013-4686	1873-3859		WOS:000449708500050		
J	Ma, Xinzhi; Zhao, Kaixin; Sun, Yu; Wang, Yue; Yan, Feng; Zhang, Xitian; Chen, Yujin				Zhang, Xitian/AAX-5010-2021	Chen, Yujin/0000-0002-6794-2276; Zhao, kaixin/0000-0002-0738-5930			Direct observation of chemical origins in crystalline (NixCo1-x)(2)B oxygen evolution electrocatalysts								CATALYSIS SCIENCE & TECHNOLOGY				10	7			2165	2172		10.1039/d0cy00099j				APR 7 2020	2020	The efficiency of hydrogen production through water splitting is limited by the slow kinetics of the oxygen evolution reaction (OER). Although transition bimetal catalysts have advantages for OER, which of the metal plays a dominant role is still not clearly identified. Here, we synthesized a series of crystal (NixCo1-x)(2)B catalysts via a simple ball-milling method. Among these catalysts, (Ni0.75Co0.25)(2)B exhibits the best OER activity with a low overpotential of 224 mV at 10 mA cm(-2) in a 1 M KOH solution as well as robust stability, which is superior to that of the benchmark IrO2 catalyst. More importantly, the chemical origins of these catalysts have been successfully identified via CV cycling on hydrophobic and hydrophilic electrodes. We found that Co sites served as both the adsorption centers of OH* intermediates and active centers for OER, while Ni sites facilitated the key conversion of Co2+ to Co3+ during OER through CV cycling. The findings are well supported by Raman spectroscopy and X-ray photoelectron spectroscopy (XPS) data. Our results open a reasonable strategy for high-performance OER catalysts.									4	0	0	0	0	0	4			2044-4753	2044-4761		WOS:000524587800016		
J	Xiaojun Fang; Li Liu; Zhigang Yang; Yongqiang Zhang								Corrosion Behavior and Mechanism of Oil Casing Steel in CO2 Salt Solution								Materials Science Forum				1035				534	8		10.4028/www.scientific.net/MSF.1035.534				2021	2021	The influence of temperature, flow rate, PH value, and oxygen content on the corrosion law in the carbon dioxide salt solution of J55 oil casing was investigated by the corrosion weight loss method. The results showed that with the increase of temperature, the corrosion rate of J55 steel first increased and then decreased and the corrosion rate reached the maximum at 100degC. The corrosion rate was closely related to the formation of corrosion products. The increase of the flow rate speeded up the transfer rate of the corrosive medium to the metal surface and hindered the formation of FeCO3 on the metal surface. The corrosion rate was significantly higher than the corrosion rate under static conditions, and as the flow rate increased, the corrosion rate of J55 steel increased accordingly. The increase of the pH value gradually reduced the concentration of hydrogen ions, and cathodic reaction of hydrogen ion depolarization during metal corrosion process was inhibited, and the tendency to form an oxidizing protective film on the surface of carbon steel increased, thereby reducing the corrosion rate of metals. With the increase of oxygen content, there were both hydrogen evolution reaction of CO2 and oxygen absorption reaction caused by O2in the cathode process. The corrosion rate of J55 steel gradually increased, and at the same oxygen content, the higher the carbon dioxide content, the greater the corrosion rate is.									1	0	0	0	0	0	1			0255-5476			INSPEC:21062944		
J	Kenney, Michael J.; Huang, Jianan Erick; Zhu, Yong; Meng, Yongtao; Xu, Mingquan; Zhu, Guanzhou; Hung, Wei-Hsuan; Kuang, Yun; Lin, Mengchang; Sun, Xiaoming; Zhou, Wu; Dai, Hongjie				Xu, Mingquan/G-1045-2016; Dai, Hongjie/ABC-4574-2021; Zhou, Wu/D-8526-2011; Wei-Hsuan, Hung/N-1194-2018	Xu, Mingquan/0000-0002-2033-437X; Zhou, Wu/0000-0002-6803-1095; Wei-Hsuan, Hung/0000-0002-9136-8753; Meng, Yongtao/0000-0003-1995-6048; Zhu, Guanzhou/0000-0001-8829-4776; Zhu, Yong/0000-0002-5639-0429; Lin, Meng-Chang/0000-0003-1337-272X			An electrodeposition approach to metal/metal oxide heterostructures for active hydrogen evolution catalysts in near-neutral electrolytes								NANO RESEARCH				12	6	SI		1431	1435		10.1007/s12274-019-2379-7				JUN 2019	2019	Neutral water splitting is attractive for its use of non-corrosive and environmentally friendly electrolytes. However, catalyst development for hydrogen and oxygen evolution remains a challenge under neutral conditions. Here we report a simple electrodeposition and reductive annealing procedure to produce a highly active Ni-Co-Cr metal/metal oxide heterostructured catalyst directly on Ni foam. The resulting electrocatalyst for hydrogen evolution reaction (HER) requires only 198 mV of overpotential to reach 100 mA/cm(2) in 1 M potassium phosphate (pH = 7.4) and can operate for at least two days without significant performance decay. Scanning transmission electron microscopy coupled with electron energy loss spectroscopy (STEM-EELS) imaging reveals a Ni-Co alloy core decorated with blended oxides layers of NiO, CoO and Cr2O3. The metal/metal oxide interfaces are suggested to be responsible for the high HER activity.									23	7	0	0	2	0	24			1998-0124	1998-0000		WOS:000469405300026		
J	Wang, Dan; Yang, Peixia; Xu, Hao; Ma, Jingyuan; Du, Lei; Zhang, GuoXu; Li, Ruopeng; Jiang, Zheng; Li, Yun; Zhang, Jinqiu; An, Maozhong				Du, Lei/E-9999-2013; Jiang, Zheng/ACE-7696-2022	Du, Lei/0000-0001-9584-4748; Jiang, Zheng/0000-0003-4297-464X			The dual-nitrogen-source strategy to modulate a bifunctional hybrid Co/Co-N-C catalyst in the reversible air cathode for Zn-air batteries								JOURNAL OF POWER SOURCES				485						229339	10.1016/j.jpowsour.2020.229339				FEB 15 2021	2021	The Zn-air battery is a promising next-generation battery because of the higher energy density and safety compared with the Li-ion battery. However, the Zn-air battery suffers from huge energy loss and poor cycling performance, which are due to the sluggish kinetics of oxygen reduction/evolution reactions (ORR/OER) and the instability of bifunctional catalysts. The state-of-the-art bifunctional catalyst is the composite of Pt and Ir/Ru oxides, which is hindered by the scarce resource and high cost. Therefore, developing low-cost and high-efficient bifunctional nonnoble metal-based catalysts is essential to the deployment of Zn-air batteries. Herein, we report a dual-nitrogensource mediated pyrolysis route to rationally design and synthesize the hybrid Co/Co-N-C bifunctional catalyst. The tailored catalyst consisting of carbon confined Co nanoparticles and atomically dispersed Co-N-C moiety is identified. Remarkably, the dual-nitrogen-source derived Co/Co-N-C catalyst demonstrates excellent electrochemical performances with a half-wave potential of 0.882 V for ORR and a potential of 1.640 Vat 10 mA cm(-2) for OER; reasonably, the bifunctionality of Co/Co-N-C, which is supported by the excellent self-breathing Zn-air battery performance (the maximum energy density of 897.1 Wh kg(Zn)(-1); no obvious degradation within 167h cycling). The abundant Co-Nx sites and metallic Co nanoparticles synergistically boost the ORR and OER.									23	3	0	0	1	0	23			0378-7753	1873-2755		WOS:000607096900002		
J	Jiao, Shilong; Yao, Zhaoyu; Li, Mengfan; Mu, Ce; Liang, Huawei; Zeng, Yu-Jia; Huang, Hongwen				Jiao, Shilong/ABB-9412-2020; Huang, Hongwen/AAD-6853-2020; Zeng, Yujia/F-5221-2016	Jiao, Shilong/0000-0002-4012-2833; Zeng, Yujia/0000-0001-5673-3447			Accelerating oxygen evolution electrocatalysis of two-dimensional NiFe layered double hydroxide nanosheets via space-confined amorphization								NANOSCALE				11	40			18894	18899		10.1039/c9nr07465a				OCT 28 2019	2019	NiFe layered double hydroxides (LDHs) have received widespread attention due to their unique structures and inherent electrocatalytic activity towards the oxygen evolution reaction (OER). Extensive studies have been reported to further improve the electrocatalytic activity of NiFe-LDHs via various strategies. However, controlling the degree of amorphization and stabilizing the amorphous zone during the electrocatalytic process are still challenging. Here, we report a facile method to synthesize a space-confined amorphous NiFe-LDH (SCA-NiFe-LDH) by selectively etching the surfaces of electrocatalysts. Due to the successful anchoring of amorphous zones onto the basal planes of the two-dimensional NiFe-LDH, the optimized SCA-NiFe-LDH exhibits high electrocatalytic activity with a low overpotential of 190 mV at 10 mA cm(-2), a Tafel slope of 31 mV dec(-1) and excellent long-term stability. The substantially enhanced OER performance is attributed to the increased amount of active sites and the modified electronic structure of NiFe-LDH after amorphization.									27	5	0	0	1	0	27			2040-3364	2040-3372		WOS:000490991700035	31596308	
J	Pei, Hao; Xu, Shuran; Zhang, Yanyan; Zhou, Yang; Li, Renjie; Peng, Tianyou								A novel BiVO4/P3HT photoanode for highly efficient water oxidation and its hole energy offset effect with CuPc derivative								APPLIED CATALYSIS B-ENVIRONMENTAL				318						121865	10.1016/j.apcatb.2022.121865				DEC 5 2022	2022	BiVO4 has attracted extensive attention as photoanode material for photoelectrochemical (PEC) water splitting due to its suitable energy band structure and stability, but the poor charge mobility and sluggish oxygen evolution reaction (OER) kinetics restrict its practical application seriously. Herein, an intrinsic p-type poly(3hexylthiophene) (P3HT) is used as hole transport layer (HTL) for the first time to unleash the potential of BiVO4(BV)/NiCo-layered double hydroxide(LDH) photoanode. Furthermore, tetra-tert-butyl substituted copper (II) phthalocyanine (CuPc) derivative as dopant is introduced into the P3HT HTL to compensate the energy loss of photogenerated holes in the BV/P3HT/LDH photoanode. Benefitted from the modulated HTL, the prepared BV/P3HT-CuPc/LDH photoanode exhibits a superior photocurrent density of 5.54 mA cm-2 at 1.23 V vs. RHE with hole scavenger and 4.25 mA cm-2 in borate buffer electrolyte. The built-in potential formed at the interface of BiVO4 film and P3HT HTL is beneficial for rapid hole extraction and transfer, while the doped CuPc induces outward driving force for the photoinduced holes to participate in OER more efficiently. This work provides a pioneering view for designing energy band matched HTL by considering charge transport and charge energy to balance the transfer efficiency in bulk and at solid/liquid interface of photoanode for water splitting.									0	0	0	0	0	0	0			0926-3373	1873-3883		WOS:000875172200004		
J	Pasek, Matthew A.				Pasek, Matthew/A-7071-2008	Pasek, Matthew/0000-0003-1280-9555			Phosphorus: Novel prebiotic reaction pathways unveiled from the geologic record								ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY				248			161-PHYS								AUG 10 2014	2014						248th National Meeting of the American-Chemical-Society (ACS)248th National Meeting of the American-Chemical-Society (ACS)	AUG 10-14, 2014AUG 10-14, 2014	Amer Chem SocAmer Chem Soc	San Francisco, CASan Francisco, CA	0	0	0	0	0	0	0			0065-7727			WOS:000349167403764		
J	Sun, Li-Ping; Zhao, Hui; Li, Qiang; Huo, Li-Hua; Viricelle, Jean-Paul; Pijolat, Christophe				ZHAO, HUI/B-4752-2018; SUN, Liping/B-5520-2018; Viricelle, Jean-Paul/AFV-0917-2022; Viricelle, Jean-Paul/AAJ-5898-2020	ZHAO, HUI/0000-0002-8237-0712; SUN, Liping/0000-0003-4658-1763; Viricelle, Jean-Paul/0000-0002-7293-6591; Viricelle, Jean-Paul/0000-0002-7293-6591; Huo, Lihua/0000-0001-9624-6707			Study of oxygen reduction mechanism on Ag modified Sm1.8Ce0.2CuO4 cathode for solid oxide fuel cell								INTERNATIONAL JOURNAL OF HYDROGEN ENERGY				38	32			14060	14066		10.1016/j.ijhydene.2013.08.069				OCT 25 2013	2013	Different amount of metal silver particles are infiltrated into porous Sm1.8Ce0.2CuO4 (SCC) scaffold to form SCC-Ag composite cathodes. The chemical stability, microstructure evolution and electrochemical performance of the composite cathode are investigated using X-ray diffraction (XRD), scanning electron microscopy (SEM), and AC impedance spectroscopy respectively. The composite cathode exhibits enhanced chemical stability. The metal Ag remains un-reacted with SCC and Ce0.9Gd0.1O1.95 (CGO) at 800 degrees C for 72 h. The polarization resistance of the composite cathode decreases with the addition of metal Ag. The optimum cathode SCC-Ag05 exhibits the lowest area specific resistance (ASR, 0.43 Omega cm(2)) at 700 degrees C in air. Investigation shows that metal Ag accelerates the charge transfer process in the composite cathode, and the rate limiting step for electrochemical oxygen reduction reaction (ORR) changes to oxygen dissociation and diffusion process. Copyright (C) 2013, Hydrogen Energy Publications, LLC. Published by Elsevier Ltd. All rights reserved.									17	0	0	0	0	0	17			0360-3199	1879-3487		WOS:000328010800022		
