PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
P	JANG J H; KIM S K; KIM H J; CHO E A; YOO S J; NAM S W; LIM T H; HENKENSMEIER D; AHN S H								Method for improving activity of oxygen evolution reaction involves using nickel catalyst as catalyst for oxygen evolution reaction and improving activity of oxygen evolution reaction by increasing surface roughness of catalyst					KR2015101776-A; KR1566458-B1	KOREA INST SCI & TECHNOLOGY																			NOVELTY - Method for improving activity of oxygen evolution reaction involves using nickel catalyst as catalyst for the oxygen evolution reaction and improving activity of oxygen evolution reaction by increasing the surface roughness of the nickel catalyst. USE - - Method for improving activity of oxygen evolution reaction (claimed). DETAILED DESCRIPTION - An INDEPENDENT CLAIM is included for nickel catalyst.															0						DIIDW:201555237G		
P	WEI J								Enhancing efficiency of oxygen evolution reaction, oxygen reduction reaction or hydrogen evolution reaction involves increasing number electron pathway of OER, ORR, or HER by coating surfaces of electrode participating in OER, ORR, or HER					WO2020041575-A1; US2021198792-A1	UNIV NORTH CAROLINA																			NOVELTY - Enhancing efficiency of an oxygen evolution reaction (OER), oxygen reduction reaction (ORR), or hydrogen evolution reaction (HER) involves increasing total number electron pathway of the OER, ORR, or HER by coating one or more surfaces of an electrode participating in the OER, ORR, or HER with one or more metal oxides. USE - Method for enhancing efficiency of oxygen evolution reaction, oxygen reduction reaction or hydrogen evolution reaction. ADVANTAGE - The method enables to enhance efficiency of oxygen evolution reaction, oxygen reduction reaction or hydrogen evolution reaction that increases and maintains the efficiency of the 4- electron pathway. DETAILED DESCRIPTION - An INDEPENDENT CLAIM is included for a energy generation device, which comprises an electrochemical cell which comprises one or more electrodes for performing an oxygen evolution reaction (OER), oxygen reduction reaction (ORR), or hydrogen evolution reaction (HER) and magnetic field source for application of a magnetic field to the one or more electrodes during the OER, ORR or HER.															0						DIIDW:202017559X		
P	YAGI S; YAMADA I; WADA K								Oxygen evolution reaction catalyst for oxygen            evolution reaction catalyst composition comprises            A-site order type perovskite oxide					JP5869169-B1; US2016348257-A1; JP2016221471-A; US10167562-B2	UNIV OSAKA PREFECTURE; FUJI CO LTD; UNIV OSAKA PREFECTURE PUBLIC CORP; FUJI DIES KK																			NOVELTY - An oxygen evolution reaction catalyst comprises A-site order type perovskite oxide. USE - An oxygen evolution reaction catalyst for oxygen evolution reaction catalyst composition (claimed). ADVANTAGE - The A-site order type perovskite oxide catalyst has catalyst activity same as or higher than expensive noble metal oxide catalysts, such as conventional ruthenium dioxide and iridium dioxide, is extremely stable on catalytic reaction conditions, and has long repeating service life and excellent cost-effectiveness. DETAILED DESCRIPTION - An oxygen evolution reaction catalyst comprises A-site order type perovskite oxide formula AA'3B'4O12 (1).A=Na, K, Ca, Sr, Ba, Ag, Pb, Bi, Y, La, Ce, Pr, Nd, Sm, Eu, Gd, Tb, Dy, Ho, Er, Tm, Yb, and/or Lu;A'=covalently bonding and selected from Cu, Mn, Fe, Co, and/or Pd; andB'=Ti, V, Cr, Mn, Fe, Co, Ru, Rh, Re, Ir, Pt, Al, Ga, Ge, Sn, and/or Sb.INDEPENDENT CLAIMS are included for:(1) manufacture of oxygen evolution reaction catalyst which involves preparing A-site order type perovskite oxide by high pressure synthesis method (1-20 GPa);(2) oxygen evolution reaction method which involves using the oxygen evolution reaction catalyst; and(3) oxygen evolution reaction catalyst composition comprising the oxygen evolution reaction catalyst and a support.															0						DIIDW:2016131202		
P	HUMMELSHOJ J S; MONTOYA J H; AYKOL M								Oxygen reduction reaction and/or oxygen evolution            reaction catalyst comprises component, where catalyst            has specified oxygen vacancy formation energy or oxygen            binding energy obtained by electrochemically            tuning					US2021399311-A1	TOYOTA RES INST INC																			NOVELTY - Oxygen reduction reaction and/or oxygen evolution reaction catalyst comprises a component (I), where the catalyst has an oxygen vacancy formation energy or oxygen binding energy of about &#8722;1 to 1 eV/atom obtained by electrochemically tuning. USE - Oxygen reduction reaction and/or oxygen evolution reaction catalyst. ADVANTAGE - The catalyst optimizes oxygen reduction and oxygen evolution reactions, DETAILED DESCRIPTION - Oxygen reduction reaction and/or oxygen evolution reaction catalyst comprises a component of formula: A2-xMOy, where A is Li; y is 2-3, preferably 3; M = precious metal comprising Rh, Jr, Ru, Pd, Au, Ag, Os or their mixtures, where the catalyst has an oxygen vacancy formation energy or oxygen binding energy of &#8722;1 to 1 eV/atom obtained by electrochemically tuning x in a range of -2, and the catalyst is provided in an at least one of a nanoparticle structure and a nanosheet structure.An INDEPENDENT CLAIM is also included for a process for optimizing oxygen reduction or oxygen evolution catalytic activity, involving providing an oxygen reduction and/or oxygen evolution reaction catalyst, and electrochemically tuning an initial value of x to improve catalytic activity of oxygen reduction or oxygen evolution reactions.															0						DIIDW:202217734W		
P	CHEN W; ZHU Z								Separating hydrogen and oxygen evolution in            electrolytic water, involves performing electrochemical            desorption of soluble ion absorbed in hydrogen            evolution reaction by carbon electrode					CN113355680-A	UNIV CHINA SCI & TECHNOLOGY																			NOVELTY - Separating hydrogen and oxygen evolution in electrolytic water comprises alternately and circularly performing the hydrogen evolution reaction in the hydrogen evolution reaction, taking carbon electrode as anode, taking hydrogen evolution catalytic electrode as cathode, electrolyzing electrolyte containing soluble ion; the surface of the hydrogen evolution catalytic electrode is subjected to electrochemical reduction reaction to generate hydrogen, the carbon electrode electrochemically absorbs soluble ion in the electrolyte in the oxygen evolution reaction, taking carbon electrode as cathode, oxygen evolution catalytic electrode as anode, electrolyzing the electrolyte, the surface of the oxygen evolution catalytic electrode generating electrochemical oxidation reaction to generate oxygen, the carbon electrode electrochemical desorption of the soluble ion adsorbed in the hydrogen evolution reaction. USE - The method is useful for separating out hydrogen and oxygen evolution in electrolytic water. ADVANTAGE - The method can work under the environment of full pH with excellent electrolytic water characteristic, which can avoid the simultaneous generation of hydrogen and oxygen, and improve the efficiency of the electrolytic water. DETAILED DESCRIPTION - An INDEPENDENT CLAIM is also included for device for separating out hydrogen and oxygen evolution in electrolytic water.															0						DIIDW:2021A9979S		
P	FENG Q; TAO Y; LI H; WANG H								New oxygen evolution reaction catalyst prepared by e.g. dissolving yttrium salt and ruthenium, adding metal ion complex into the mixed solution, carrying out ligand reaction and calcining					CN110055555-A; CN110055555-B	UNIV SOUTHERN SCI & TECHNOLOGY																			NOVELTY - Oxygen evolution reaction catalyst of (I), is new. USE - Used as oxygen evolution reaction catalyst. ADVANTAGE - The catalyst: has easy controllable process, good repeatability and high production efficiency; increases the efficiency of water generation of hydrogen and oxygen; reduces economic costs. DETAILED DESCRIPTION - Oxygen evolution reaction catalyst of formula (Y(2-x)MxRu2O7) (I), is new.M = Pr or Zn; andx = 0-2.INDEPENDENT CLAIMS are also included for(1) preparation of (I);(2) oxygen evolution reaction electrode, comprises oxygen evolution reaction catalyst;(3) electrochemical device, comprising anode and cathode. The anode is oxygen evolution reaction electrode; and(4) generating hydrogen and oxygen from water, comprising providing water in contact with the anode contained in the electrochemical device, powering the electrochemical device, converting portion of the water to hydrogen and oxygen on the cathode and anode.															0						DIIDW:201966948N		
P	SUN X; ZHANG X; KUANG Y								Oxygen evolution catalytic electrode for improving            stability of electrode in oxygen evolution reaction in            alkaline environment, comprises oxygen evolution            catalytic electrode substrate, and weak acid salt layer            on surface of oxygen evolution catalytic electrode            substrate					CN113699548-A	UNIV BEIJING CHEM TECHNOLOGY																			NOVELTY - An oxygen evolution catalytic electrode comprises an oxygen evolution catalytic electrode substrate, and a weak acid salt layer on a surface of the oxygen evolution catalytic electrode substrate. USE - Oxygen evolution catalytic electrode for improving stability of electrode in oxygen evolution reaction in alkaline environment (claimed), and for use in electrolytic cell used in inorganic material synthesis and electrochemical electrolytic water technology application. ADVANTAGE - The oxygen evolution catalytic electrode has excellent oxygen evolution reaction stability, and protects the structure and performance of the catalyst, and improves the stability under the high current and long-term working conditions. The weak acid salt is used to control the components of electrolyte or the weak acid salt solution is coated on the oxygen evolution catalytic electrode, so that the weak acid salt ions are attached on the oxygen evolution catalyst surface to form a weak acid salt layer. The hydrolysis of the weak acid salt buffers the pH changes on the catalyst surface, stabilizes the surface atoms of the catalyst by coordination, and inhibits the dissolution of metal ions. DETAILED DESCRIPTION - INDEPENDENT CLAIMS are included for the following: 1.a preparation method of oxygen evolution catalytic electrode protected by weak acid salt layer, which involves taking 0.01-2 mol/L weak acid salt solution, applying to the oxygen evolution catalytic electrode substrate to deposit weak acid salt layer on a surface, and drying at room temperature or heating to dry to obtain oxygen evolution catalytic electrode protected by the weak acid salt layer, where the surface of the oxygen evolution catalytic electrode protected by the weak acid salt layer is provided with the weak acid salt layer; #a method for improving the stability of oxygen evolution reaction of oxygen evolution catalytic electrode, which involves performing oxygen evolution reaction in an electrolytic cell, where the working electrode of the electrolytic cell is an oxygen evolution catalytic electrode and the electrolyte is a mixed solution of weak acid salt and alkali; and 2.the use of the oxygen evolution catalytic electrode protected by the weak acid salt layer for improving stability of electrode in oxygen evolution reaction in alkaline environment.															0						DIIDW:2021E26138		
P	JIN P S; ROM O S								Oxygen evolution reaction catalyst for fuel cell, comprises nickel-doped carbon nitride which is prepared using nickel precursor, carbon nitride precursor, and solvent					KR1753662-B1	INHA IND PARTNERSHIP INST																			NOVELTY - Oxygen evolution reaction catalyst comprises 5-20 wt.% of nickel-doped carbon nitride. USE - Oxygen evolution reaction catalyst for fuel cell (claimed). DETAILED DESCRIPTION - An INDEPENDENT CLAIM is included for a method for preparing oxygen evolution reaction catalyst which involves:(A) mixing nickel precursor, carbon nitride precursor, and a solvent;(B) vaporizing the solvent to form a mixed powder; and(C) heating mixed powder in a nitrogen atmosphere to obtain oxygen evolution reaction catalyst.															0						DIIDW:2017480647		
P	DU X; LI Z; KIM Y								Oxygen evolution reaction and oxygen reduction reaction catalyst comprises cobalt nickelate with intermediate crystallinity					CN108067232-A	UNIV TIANJIN																			NOVELTY - An oxygen evolution reaction and oxygen reduction reaction catalyst comprises cobalt nickelate with intermediate crystallinity of 52.9%. USE - Oxygen evolution reaction and oxygen reduction reaction catalyst. ADVANTAGE - The catalyst has excellent activity and oxidation resistance, and can be prepared without requiring high-temperature treatment. DETAILED DESCRIPTION - An INDEPENDENT CLAIM is included for synthesis of catalyst using nickel acetate tetrahydrate, cobalt acetate tetrahydrate, anisole, and oleylamine.															0						DIIDW:201842364E		
P	ZHOU L Q; GUNUGUNURI K R; LING C; JIA H								Oxygen evolution catalyst used for e.g. oxygen evolution reaction such as oxidation of water to generate oxygen gases, comprises material comprising strontium-cobalt oxide					US2018142364-A1; US10927465-B2	TOYOTA MOTOR ENG & MFG NORTH AMERICA INC																			NOVELTY - An oxygen evolution catalyst comprises a material comprising strontium-cobalt oxide (I). USE - Oxygen evolution catalyst used for forming hydrogen as alternative fuel source, and oxygen evolution reaction such as oxidation of water to generate oxygen gases. ADVANTAGE - The catalyst has excellent activity and stability. The catalyst is efficiently used for performing oxygen evolution reaction at various conditions such as at various pH levels. DETAILED DESCRIPTION - The strontium-cobalt oxide is of formula: Sr2MCoO5 (I).M = Al or Ga which is bonded with four O atoms to form tetrahedron.															0						DIIDW:201841208U		
