PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Dahl, Tais W.; Anbar, Ariel D.; Gordon, Gwyneth W.; Rosing, Minik T.; Frei, Robert; Canfield, Donald E.				Frei, Robert/N-6798-2014; Rosing, Minik/A-9977-2013; Dahl, Tais/AAS-4634-2020; Dahl, Tais/G-5473-2012; Canfield, Don/C-1735-2012	Frei, Robert/0000-0001-7708-9881; Rosing, Minik/0000-0001-7559-661X; Dahl, Tais/0000-0003-4629-8036; Dahl, Tais/0000-0003-4629-8036; Canfield, Don/0000-0001-7602-8366			The behavior of molybdenum and its isotopes across the chemocline and in the sediments of sulfidic Lake Cadagno, Switzerland								GEOCHIMICA ET COSMOCHIMICA ACTA				74	1			144	163		10.1016/j.gca.2009.09.018				JAN 1 2010	2010	Molybdenum (Mo) isotope studies in black shales can provide information about the redox evolution of the Earth's oceans, provided the isotopic consequences of Mo burial into its major sinks are well understood. Previous applications of the Mo isotope paleo-ocean redox proxy assumed quantitative scavenging of Mo when buried into sulfidic sediments. This paper contains the first complete suite of Mo isotope fractionation observations in a sulfidic water column and sediment system, the meromictic Lake Cadagno, Switzerland, a small alpine lake with a pronounced oxygen-sulfide transition reaching up to H2S similar to 200 mu M in the bottom waters (or about 300 mu M total sulfide: Sigma S2- = H2S + HS- + S2-). We find that Mo behaves conservatively in the oxic zone and non-conservatively in the sulfidic zone, where dissolved Mo concentrations decrease from 14 nM to 2-8 nM across this transition. Dissolved Mo in the upper oxic waters has a delta Mo-98(oxic) = 0.9 +/- 0.1 parts per thousand, which matches that of the riverine input, delta Mo-98(river) = 0.9 +/- 0.1 parts per thousand. In the deeper sulfidic waters, a subaquatic source delivers Mo at 1.55 +/- 0.1 parts per thousand, but the dissolved Mo is even heavier at delta Mo-98(sulfidic) = 1.8 parts per thousand. Sediment traps in the sulfidic zone of the lake collect particles increasingly enriched in Mo with depth, with delta Mo-98 values significantly fractionated at -0.8 parts per thousand to -1.2 parts per thousand both near the chemocline and in the deepest trap. Suspended particulates in the sulfidic waters carry lighter Mo than the ambient dissolved Mo pool by similar to 0.3-1.5 parts per thousand. Sedimentary Mo concentrations correlate with total organic carbon and yield Mo levels which are two orders of magnitude higher than typical crustal values found in rocks from the catchment area. Solid-phase Mo in the sediment shows a slightly positive delta Mo-98 trend with depth, from delta Mo-98 = 1.2 parts per thousand to 1.4 parts per thousand while the pore waters show dramatic enrichments of Mo (>2000 nM) with a relatively light isotope signature of delta Mo-98 = 0.9-1.0 parts per thousand.These data are explained if Mo is converted to particle-reactive oxythiomolybdates in the sulfidic waters and is fractionated during removal from solution onto particles. Isotope fractionation is expressed in the water column, despite the high sulfide concentrations, because the rate of Mo removal is fast compared to the slow reaction kinetics of thiomolybdate formation. However, elemental and isotopic mass balances show that Mo is indeed quantitatively removed to the lake sediments and thus the isotopic composition of the sediments reflects sources to the sulfidic water. This efficient Mo drawdown is expected to occur in settings where H2S is very much in excess over Mo or in a restricted setting where the water renewal rate is slow compared to the Mo burial rate. We present a model for the Mo isotope fractionation in sulfidic systems associated with									106	10	0	0	29	0	115			0016-7037	1872-9533		WOS:000273109700011		
J	Chen, Zhijie; Zhu, Junqiu; Zhang, Shuai; Shao, Yanqun; Lin, Deyuan; Zhou, Jianfeng; Chen, Yunxiang; Tang, Dian								Influence of the electronic structures on the heterogeneous photoelectrocatalytic performance of Ti/RuxSn1-xO2 electrodes								JOURNAL OF HAZARDOUS MATERIALS				333				232	241		10.1016/j.jhazmat.2017.03.024				JUL 5 2017	2017	DSA-type Ti/RuxSn1-xO2 electrodes were prepared by thermal decomposition method as photoelectrocatalysts (PECs) and extensively characterized by various sophisticated techniques. First-principles calculations was employed to study the effects of Ru content on the electronic structures of the RuxSn1-xO2 coatings. The photoelectric-synergistic catalytic activity of the Ti/RuxSn1-xO2 electrodes was evaluated for the degradation of methyl orange (MO) in aqueous solution. The results show that the RuO2-SnO2 solid solution could be formed. The band gaps of the RuxSn1-xO2 coatings gradually decreased and eventually turned into metallic conductivity with the increase of ruthenium content. As a PEC electrode, reducing band gap is helpful to improve electronic conductivity and the electrocatalytic activity, but not always advantageous to increase the photocatalytic activity. Because too narrow band gap will sacrifice the photogenerated charge carriers and thus reduce photocatalytic activity of the electrode. In our experiments, the rate constant of Ti/Ru0.05Sn0.95O2 electrode increased with increasing Ru content and exhibited the maximum rate for 5% Ru loading. The stability test showed the photoelectrocatalytic activity of the Ti/Ru0.05Sn0.95O2 electrode almost had no attenuation after 100 h photoelectrolysis, revealing that this electrode has good long-term stability. (C) 2017 Elsevier B.V. All rights reserved.									12	4	0	0	3	0	14			0304-3894	1873-3336		WOS:000400533900025	28363144	
J	Farghali, Ahmed A.; El-Dek, S., I; Elbakkay, Mohamed H.; El Rouby, Waleed M. A.				Rouby, Waleed M. A. El/R-5076-2018; el-dek, S I/P-1809-2015	Rouby, Waleed M. A. El/0000-0003-0754-7562; el-dek, S I/0000-0003-4564-9455			Synergistic Effect of High-Performance N,S-TiO2/N,S-RGO Nanocomposites for Photoelectrochemical Water Oxidation								ECS JOURNAL OF SOLID STATE SCIENCE AND TECHNOLOGY				9	3					031002	10.1149/2162-8777/ab7884				MAR 6 2020	2020	Nitrogen and sulfur codoped mesoporous anatase-brookite biphasic TiO2 anchored on surface of nitrogen and sulfur codoped reduced graphite oxide nanocomposites (N,S-TiO2/N,S-RGO) were easily prepared via a simple hydrothermal reaction process. XRD and Raman revealed anatase and brookite mixed phases. Also, the selected area electron diffraction (SAED) and the fast Fourier transform (FFT), from HRTEM measurements, indicated the presence of the anatase and brookite two phases. XPS showed the incorporation of N and S in both TiO2 matrix and carbon framework structure of RGO. The N,S-TiO2/N,S-RGO photoanodes exhibited an excellent photoelectrochemical (PEC) water oxidation performance. The highest photocurrent density reached 1.1 mA cm(-2) for the N,S-TiO2/N,S-RGO((0.1)) nanocomposite photoanode which is 6 times enhancement greater than bare TiO2 and 5 times enhancement than the N-TiO2/N-RGO((0.1)) (the same GO ratio) at the same potential. These are considered significant promising results in comparison with our previous reported S-TiO2/S-RGO nanocomposite which revealed only 3 times enhancement in photocurrent density than bare TiO2. (C) 2020 The Electrochemical Society ("ECS"). Published on behalf of ECS by IOP Publishing Limited.									5	0	0	0	1	0	5			2162-8769	2162-8777		WOS:000521474000001		
J	Shanker, Golla Shiva; Bhosale, Reshma; Ogale, Satishchandra; Nag, Angshuman				Shanker, G Shiva/AAR-4939-2021	Shanker, G Shiva/0000-0003-2265-0285			2D Nanocomposite of g-C3N4 and TiN Embedded N-Doped Graphene for Photoelectrochemical Reduction of Water Using Sunlight								ADVANCED MATERIALS INTERFACES				5	24					1801488	10.1002/admi.201801488				DEC 2018	2018	Photoelectrochemical (PEC) water splitting is a sustainable pathway for solar to hydrogen conversion. Graphitic carbon nitride (g-C3N4) nanosheets have the suitable bandgap and band-edge energies to act as a visible-light photocatalyst for water splitting, but the fast recombination of photoexcited electron-hole pair limits the efficiency. Herein, N-doped few-layer graphene (NFG) dressed with titanium nitride (TiN) nanocrystals (TiN-NFG) is introduced as an efficient co-catalyst which improved the water reduction activity of g-C3N4 by 16 times. The 2D nanocomposite of g-C3N4:TiN-NFG has an extended interface for efficient separation of photoexcited electron-hole pair through electron transfer from g-C3N4 to TiN-NFG. The metal-like electronic structure of TiN in combination with good charge conducting capability of NFG reduces the charge transfer resistance at the electrode/electrolyte interface. Both these aspects are responsible for the enhanced PEC activity leading to a photocurrent density of -196 mu A cm(-2) at 0.11 V versus reversible hydrogen electrode as a photocathode for the g-C3N4:TiN-NFG nanocomposite. The nanocomposite is stable, low cost (free from noble metals), and the extent of enhancement in the PEC efficiency for reduction reaction is remarkable compared to prior literature.									26	0	0	0	5	0	26			2196-7350			WOS:000453864000015		
J	Hu, Bin; Liu, Yongkang; Wang, Zhuo-Wei; Song, Yingpan; Wang, Minghua; Zhang, Zhihong; Liu, Chun-Sen				zhang, zh/GWV-4677-2022				Bimetallic-organic framework derived porous Co3O4/Fe3O4/C-loaded g-C3N4 nanocomposites as non-enzymic electrocatalysis oxidization toward ascorbic acid, dopamine acid, and uric acid								APPLIED SURFACE SCIENCE				441				694	707		10.1016/j.apsusc.2018.02.093				MAY 31 2018	2018	We report on the synthesis of Co- and Fe-based bimetallic nanocatalysts embedded in mesoporous carbon and g-C3N4 nanosheets (denoted as Co3O4/Fe3O4/mC@g-C3N4) for selectively simultaneous determination of ascorbic acid (AA), dopamine acid (DA), and uric acid (UA). These electrocatalysts consisting of bimetallic Co-Fe alloy nanoparticles encapsulated in N-doped carbon matrix were prepared via pyrolysis of Co/Fe-MOFs after grinding with high amounts of melamine. Chemical/crystal structures suggest high contents of mesoporous carbon in calcinated Co3O4/Fe3O4/mC nanocomposites, which exhibited enhanced electrocatalytic activity toward small biomolecules. The intrinsic performances of Co/Fe-MOFs with large specific surface area and regular nodes in the two-dimensional nanostructured g-C3N4 nanosheets endowed the as-prepared series of Co3O4/Fe3O4/mC@g-C3N4 nanocomposites with remarkable electrocatalytic activities and high adsorption ability toward oxidation of AA, DA, and UA. The developed biosensors also showed long-term stability and high selectivity for targeted analytes, with satisfactory results on actual samples in human urine. The results indicate that the as-synthesized Co3O4/Fe3O4/mC@g-C3N4 nanostructure exhibits good electrocatalytic activity and potential applications in clinical diagnosis and biosensing. (C) 2018 Elsevier B.V. All rights reserved.									61	3	0	0	18	0	61			0169-4332	1873-5584		WOS:000427816400083		
J	Segev, Gideon; Jiang, Chang-Ming; Cooper, Jason K.; Eichhorn, Johanna; Toma, Francesca M.; Sharp, Ian D.				Toma, Francesca/AAH-4991-2021; Toma, Francesca Maria/AAH-6326-2021; Segev, Gideon/F-7643-2013; Cooper, Jason/AAK-8660-2021; Sharp, Ian/I-6163-2015	Toma, Francesca Maria/0000-0003-2332-0798; Segev, Gideon/0000-0002-6175-3458; Eichhorn, Johanna/0000-0003-2413-6079; Cooper, Jason/0000-0002-7953-4229; Sharp, Ian/0000-0001-5238-7487			Quantification of the loss mechanisms in emerging water splitting photoanodes through empirical extraction of the spatial charge collection efficiency								ENERGY & ENVIRONMENTAL SCIENCE				11	4			904	913		10.1039/c7ee03486e				APR 1 2018	2018	The operando quantification of surface and bulk losses is key to developing strategies for optimizing photoelectrodes and realizing high efficiency photoelectrochemical solar energy conversion systems. This is particularly true for emerging thin film semiconductors, in which photocarrier diffusion lengths, surface and bulk recombination processes, and charge separation and extraction limitations are poorly understood. Insights into mechanisms of efficiency loss can guide strategies for nanostructuring photoelectrodes, engineering interfaces, and incorporating catalysts. However, few experimental methods are available for direct characterization of dominant loss processes under photoelectrochemical operating conditions. In this work, we provide insight into the function and limitations of an emerging semiconductor photoanode, gamma-Cu3V2O8, by quantifying the spatial collection efficiency (SCE), which is defined as the fraction of photogenerated charge carriers at each point below the surface that contributes to the measured current. Analyzing SCE profiles at different operating potentials shows that increasing the applied potential primarily acts to reduce surface recombination rather than to increase the thickness of the space charge region under the semiconductor/electrolyte interface. Comparing SCE profiles obtained with and without a sacrificial reagent allows surface losses from electronically active defect states to be distinguished from performance bottlenecks arising from slow reaction kinetics. Combining these insights promotes a complete understanding of the photoanode performance and its potential as a water splitting photoanode. More generally, application of the SCE extraction method can aid in the discovery and evaluation of new materials for solar water splitting devices by providing mechanistic details underlying photocurrent generation and loss.									18	0	0	0	2	0	18			1754-5692	1754-5706		WOS:000430537000015		
J	Zhang, H; Yamamoto, Y; Ishikawa, Y; Carpentier, R				Yamamoto, Yasusi/B-2637-2011				Characterization of the secondary structure and thermostability of the extrinsic 16 kilodalton protein of spinach photosystem II by Fourier transform infrared spectroscopy								JOURNAL OF MOLECULAR STRUCTURE				513	1-3			127	132		10.1016/S0022-2860(99)00107-6				DEC 7 1999	1999	The secondary structure and thermostability of the extrinsic 16 kDa protein of the spinach photosystem II (OEC16) were characterized in solution between 25 and 75 degrees C using Fourier transform infrared(FTIR) spectroscopy. Quantitative analyses of the amide I band (1700-1600 cm(-1)) showed that the OEC16 subunit contains 34% alpha-helix, 28% beta-sheet, 6% turn, and 32% disorder structures at 25 degrees C. This structural feature differs significantly from that of OEC23 as we had reported previously (H. Zhang, Y. Ishikawa, Y. Yamamoto, R. Carpentier, FEES Letters 426 (1998) 347-351), although both the OEC subunits are involved in regulating Ca2+ and Cl- requirements. In addition, it was observed that the structure of OEC16 is stable at < 60 degrees C. At increased temperatures, however, thermal denaturation due to an irreversible protein aggregation occurs with a conformational transition at similar to 65 degrees C. This transitional temperature is considerably higher than that (42.5 degrees C) of the PSII reaction centers as also determined by FTIR spectroscopy (J. De Las Rivas, J. Barber, Biochemistry 36 (1997) 8897-8903). The higher thermostability of OEC16 may indicate the role of OEC16 against heat inactivation of PSII in vivo. (C) 1999 Elsevier Science B.V. All rights reserved.									14	1	0	0	11	0	14			0022-2860			WOS:000084289600015		
J	Chen, Mingyue; Qu, Gan; Yang, Wanjun; Li, Wenhui; Tang, Yiwen				Li, Ying/AAC-1331-2021; Qu, Gan/R-2108-2019	Qu, Gan/0000-0002-0732-568X; Tang, YiWen/0000-0002-4152-7437			Celgard membrane-mediated ion diffusion for synthesizing hierarchical Co (OH)(2) nanostructures for electrochemical applications								CHEMICAL ENGINEERING JOURNAL				350				209	216		10.1016/j.cej.2018.05.183				OCT 15 2018	2018	It remains a challenge to develop simple and mild strategies for synthesizing various Co(OH)(2) nanostructures on substrates. Inspired by semipermeable membranes, a Celgard membrane was used as an interface for separating components of the precursor solution and for ion exchange, to construct hierarchical Co(OH)(2) nanostructures. In contrast to traditional solvothermal reactions, this Celgard membrane-based method is simple and effective for preparing high-loading Co(OH)(2) array (density of approximately 7 mg cm(-2)) on Ni foam. The permeability of the Celgard membrane was affected by the presence of an organic solvent. The morphology of Co(OH)(2) could be adjusted by controlling the OH-diffusion rate across the Celgard membrane. OH-was formed via the hydrolysis of urea solution. The optimized Co(OH) 2 nanosheet electrode exhibited a specific capacitance of 2406 F g(-1) at 1 A g(-1), and good cycling stability (89.1% capacitance retention after 5000 cycles) in 2M aqueous KOH aqueous solution, using a typical three-electrode cell. An asymmetric supercapacitor was assembled with a Co(OH)(2) nanosheet array as the positive electrode, and activated carbon as the negative electrode. The asymmetric supercapacitor exhibited a high energy density (39.2Wh kg(-1)), high power density (9.2 kW kg(-1) at 28.9 Wh kg(-1)), and excellent cycling stability (84.2% capacitance retention after 10,000 cycles).									13	1	0	0	1	0	13			1385-8947	1873-3212		WOS:000437093000022		
J	Theerthagiri, J.; Senthil, R. A.; Buraidah, M. H.; Madhavan, J.; Arof, A. K.				Raja Arumugam, Senthil/M-7372-2017; Buraidah, M.H./I-4573-2014; Jagannathan, Madhavan/D-8563-2018; Jagannathan, Madhavan/GLR-8586-2022; Arof, Abdul Kariem BinHj M/A-3389-2009	Buraidah, M.H./0000-0003-1731-3516; Jagannathan, Madhavan/0000-0003-4005-4604; Jagannathan, Madhavan/0000-0003-4005-4604; Raja Arumugam, Senthil/0000-0001-9268-171X			Synthesis of alpha-Mo2C by Carburization of alpha-MoO3 Nanowires and Its Electrocatalytic Activity towards Tri-iodide Reduction for Dye-Sensitized Solar Cells								JOURNAL OF MATERIALS SCIENCE & TECHNOLOGY				32	12			1339	1344		10.1016/j.jmst.2016.03.003				DEC 2016	2016	Nanowire-shaped alpha-MoO3 was synthesized on a large scale by hydrothermal route. Nanocrystalline alpha-Mo2C phase was obtained by the carburization of alpha-MoO3 nanowires with urea as a carbon source precursor. The phase purity and crystalline size of the synthesized materials were ascertained by using powder X-ray diffraction. The shape and morphology of synthesized materials were characterized by field -emission scanning electron microscopy (FE-SEM) and high resolution transmission electron microscopy (HR-TEM). The electrocatalytic activity of alpha-Mo2C for 1(-)/I-3(-) redox couple was investigated by the cyclic voltammetry. The synthesized alpha-Mo2C was subsequently applied as counter electrode in dye -sensitized solar cells to replace the expensive platinum. Copyright (C) 2016, The editorial office of Journal of Materials Science & Technology. Published by Elsevier Limited.									25	1	0	0	1	0	25			1005-0302			WOS:000392557600018		
J	Huang, Zhao-Qian; Lu, Wen-Xiu; Wang, Bin; Chen, Wei-Jun; Xie, Jie-Ling; Pan, Dong-Sheng; Zhou, Ling-Li; Song, Jun-Ling				Song, JunLing/C-1060-2008				A mesoporous C,N-co doped Co-based phosphate ultrathin nanosheet derived from a phosphonate-based-MOF as an efficient electrocatalyst for water oxidation								CATALYSIS SCIENCE & TECHNOLOGY				9	17			4718	4724		10.1039/c9cy00973f				SEP 7 2019	2019	The discovery of efficient and durable earth-abundant electrocatalysts for water splitting is highly desirable and is still a great challenge. Herein, we report a facile and simple approach to prepare amorphous, mesoporous C,N co-doped Co-phosphate ultrathin nanosheets via the one-step pyrolysis of a Co-based phosphate precursor with different kinds of coordinated atoms and a 2D layered structure. The resulting material supported on glassy carbon (GC) exhibited an excellent OER activity with a low overpotential of 291 mV, which is 21 mV lower than that of IrO2 catalyst on GC (312 mV) in the same alkaline solution, to afford 10 mA cm(-2). Besides, this electrocatalyst showed fast kinetics with a Tafel slope of 57 mV decade(-1) in a 1.0 M KOH electrolyte, and the polarization curve after continuous 2000 CV cycles showed a negligible difference, indicating its good stability in alkaline media. The highly efficient catalytic performance with long-term stability for OER could be attributed to the following advantages: C,N co-doping facilitates the charge transfer; the amorphous structure and ultrathin 2D nanosheet structure enhance the activity site density; mesoporous structure facilitates the diffusion of O-2. This study provides a new strategy for the design and synthesis of heteroatom-doped high performance electrocatalysts for water oxidation based on MOFs with different types of coordination atoms, such as N and O atoms in the MOFs precursor.									19	1	0	0	1	0	19			2044-4753	2044-4761		WOS:000483698400022		
