PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Zhang, Tao; Hou, Yang; Dzhagan, Volodymyr; Liao, Zhongquan; Chai, Guoliang; Loeffler, Markus; Olianas, Davide; Milani, Alberto; Xu, Shunqi; Tommasini, Matteo; Zahn, Dietrich R. T.; Zheng, Zhikun; Zschech, Ehrenfried; Jordan, Rainer; Feng, Xinliang				Zheng, Zhikun/B-8678-2014; Hou, Yang/J-9472-2017; Löffler, Markus/W-4624-2019; Tommasini, Matteo/C-7683-2009; Zhang, Tao/R-8211-2019; Milani, Alberto/F-6693-2013; Zheng, Zhikun/AAE-9904-2020; Dzhagan, Volodymyr/A-7749-2013; Zschech, Ehrenfried/U-3852-2019; Jordan, Rainer/B-6542-2008; Zahn, Dietrich/E-5946-2018	Zheng, Zhikun/0000-0001-6127-7044; Hou, Yang/0000-0001-9795-8503; Tommasini, Matteo/0000-0002-7917-426X; Milani, Alberto/0000-0001-6026-5455; Zheng, Zhikun/0000-0001-6127-7044; Dzhagan, Volodymyr/0000-0002-7839-9862; Jordan, Rainer/0000-0002-9414-1597; Zahn, Dietrich/0000-0002-8455-4582			Copper-surface-mediated synthesis of acetylenic carbon-rich nanofibers for active metal-free photocathodes								NATURE COMMUNICATIONS				9						1140	10.1038/s41467-018-03444-0				MAR 19 2018	2018	The engineering of acetylenic carbon-rich nanostructures has great potential in many applications, such as nanoelectronics, chemical sensors, energy storage, and conversion, etc. Here we show the synthesis of acetylenic carbon-rich nanofibers via copper-surface-mediated Glaser polycondensation of 1,3,5-triethynylbenzene on a variety of conducting (e.g., copper, graphite, fluorine-doped tin oxide, and titanium) and non-conducting (e.g., Kapton, glass, and silicon dioxide) substrates. The obtained nanofibers (with optical bandgap of 2.51 eV) exhibit photocatalytic activity in photoelectrochemical cells, yielding saturated cathodic photocurrent of ca. 10 mu A cm(-2) (0.3-0 V vs. reversible hydrogen electrode). By incorporating thieno[3,2-b] thiophene units into the nanofibers, a redshift (ca. 100 nm) of light absorption edge and twofold of the photocurrent are achieved, rivalling those of state-of-the-art metal-free photocathodes (e.g., graphitic carbon nitride of 0.1-1 mu A cm(-2)). This work highlights the promise of utilizing acetylenic carbon-rich materials as efficient and sustainable photocathodes for water reduction									75	9	0	0	6	0	77			2041-1723			WOS:000427698700009	29555937	
J	Flanagan, DA; Gregory, LG; Carter, JP; Karakas-Sen, A; Richardson, DJ; Spiro, S				Spiro, Stephen/B-1838-2009; Richardson, David J/E-2275-2011; Sen, Asuman Karakas-/AAI-4483-2021	Spiro, Stephen/0000-0001-5975-9984; 			Detection of genes for periplasmic nitrate reductase in nitrate respiring bacteria and in community DNA								FEMS MICROBIOLOGY LETTERS				177	2			263	270		10.1111/j.1574-6968.1999.tb13742.x				AUG 15 1999	1999	A nested PCR primed by four degenerate oligonucleotides was developed for the specific amplification of sequences from the napA gene encoding the periplasmic nitrate reductase. This approach was used to amplify fragments of the napA gene from 10 Pseudomonas species and one Moraxella sp., previously shown to be able to express the periplasmic nitrate reductase activity, from Rhodobacter capsulatus and from community DNA extracted from a fresh-water sediment. Amino acid sequences encoded by the napA fragments were compared to one another;md to the corresponding regions of related enzymes. This comparison indicates that the amplification protocol is specific for its intended target. The napA sequences amplified from community DNA were tightly clustered, which may indicate a degree of homogeneity in the sediment community. All tested Gram-negative strains capable of aerobic nitrate respiration were found to have periplasmic nitrate reductase genes. However, some strains which have and express the genes are incapable of aerobic nitrate respiration. The PCR primers and amplification protocols described will be useful in future studies of nitrate respiring populations. (C) 1999 Federation of European Microbiological Societies. Published by Elsevier Science B.V. All rights reserved.									77	3	1	0	67	0	80			0378-1097			WOS:000081948000012	10474192	
J	Erostate, M.; Huneau, F.; Garel, E.; Lehmann, M. F.; Kuhn, T.; Aquilina, L.; Vergnaud-Ayraud, V.; Labasque, T.; Santoni, S.; Robert, S.; Provitolo, D.; Pasqualini, V.				Pasqualini, Vanina/D-7255-2012; Robert, Samuel/F-6091-2019; Lehmann, Moritz F/A-3301-2014; Labasque, thierry/ABC-9686-2020	Pasqualini, Vanina/0000-0001-5919-4805; Robert, Samuel/0000-0002-3595-5793; Lehmann, Moritz F/0000-0003-0626-5942; Garel, Emilie/0000-0002-3745-9574; Huneau, Frederic/0000-0002-8014-6805			Delayed nitrate dispersion within a coastal aquifer provides constraints on land-use evolution and nitrate contamination in the past								SCIENCE OF THE TOTAL ENVIRONMENT				644				928	940		10.1016/j.scitotenv.2018.06.375				DEC 10 2018	2018	Identifying sources of anthropogenic pollution, and assessing the fate and residence time of pollutants in aquifers is important for themanagement of groundwater resources, and the ecological health of groundwater dependent ecosystems. This study investigates anthropogenic contamination in the shallow alluvial aquifer of the MaranaCasinca, hydraulically connected to the Biguglia lagoon (Corsica, France). A multi-tracer approach, combining geochemical and environmental isotopic data (delta O-18-H2O, delta H-2-H2O, H-3, delta N-15-NO3-, delta O-18-NO3-, delta B-11), and groundwater residence-time tracers (H-3 and CFCs) was carried out in 2016, and integratedwith a study of land use evolution in the catchment during the last century. Groundwater NO(3)(-)concentrations, ranged between 2 mg/L and up to 30 mg/L, displaying the degradation of groundwater quality induced by anthropogenic activities (agricultural activities). Comparatively high delta N-15-NO3- values (up to 19.7%) in combination with delta B-11 values that were significantly lower (between 23% and 26%) than the seawater background are indicative of sewage contamination. The ongoing deterioration of groundwater quality can be attributed to the uncontrolled urbanization development all over the alluvial plain, with numerous sewage leakages fromthe sanitation network and private sewage systems. Integration of contaminant andwater-residence time data revealed a progressive accumulation of pollutants with timein the groundwater, particularly in areas with major anthropogenic pressure and slowdynamic groundwater flow. Our approach provides time-dependent insight into nitrogen pollution in the studied aquifer over the past decades, revealing a systematic change in the dominant NO3- source, from agricultural to sewage contamination. Yet, today's low groundwater quality is to large parts due to legacy pollution from land-use practices several decades ago, underlining the poor self-remediating capacity of this hydrosystem. Our results can be taken as warning that groundwater pollution that happened in the recent past, or today, may have dire impacts on the quality of groundwater-dependent ecosystems in the future. (C) 2018 Elsevier B.V. All rights reserved.									23	0	0	0	18	0	23			0048-9697	1879-1026		WOS:000445164000096	30743890	
J	Wang, Wei; Yu, Xiao; Ning, Qin; Luo, Xiao-ping								[Increased apoptosis after intra-amniotic endotoxin priming plus hyperoxic exposure in lungs of preterm newborn rats].								Zhonghua er ke za zhi = Chinese journal of pediatrics				47	10			767	73						2009-Oct	2009	OBJECTIVE: Apoptosis has been shown to be involved in lung remodeling in both rat lung and human fetal lung explants. Mounting evidence suggests the pro- and anti-apoptotic members of the Bcl-2 family exert most of their function at the mitochondrial level and play pivotal roles in the process of apoptosis. Molecules such as Bax (death agonist) and Bcl-2 (death antagonist) act in competition, and their relative abundance and dimerization can determine cell death or cell survival. It is not known whether apoptosis is in part responsible for the impaired lung growth found in preterm developing lung exposed to intra-amniotic endotoxin priming plus hyperoxia, and imbalance of Bax/Bcl-2 contributes to it. The purpose of this study was to investigate the expression apoptosis index (AI), Bax and Bcl-2 in premature lungs of rats with intra-amniotic endotoxin priming and/or exposed to 60% O(2) and to elucidate the relationship between intrauterine inflammatory/chronic O(2) exposure and the pathogenesis of bronchopulmonary dysplasia (BPD).METHODS: Timed pregnant Sprague Dawley (SD) rats were randomly divided into two groups: lipopolysaccharide (LPS) group and saline group. LPS or saline were intra-amniotically injected into the sacs on gestational age day 15 (70% of term). Six days after intra-amniotic injection, the preterm rats were delivered and randomized to put in 60% O(2) exposure or in room air. On days 1, 7 and 14 after birth, the lungs were removed and dissected from the main bronchi for analysis. Total RNA were extracted from the right frozen lung tissues. Lung AI was measured by terminal transferase nick end labeling (TUNEL) and Bax and Bcl-2 mRNA levels were measured by semi-quantitative reverse transcription polymerase chain reaction (RT-PCR).RESULTS: (1) To quantify the proliferation of preterm lungs after intra-amniotic endotoxin priming and/or exposed to 60% O(2), proliferating cell nuclear antigen (PCNA) in the four experimental groups were measured: PCNA increased along with the lung development from d1 to d14 in both control and endotoxin alone groups. However, in endotoxin alone group, PCNA was significantly lower than that of controls from d1 to d14. In hyperoxia alone group, PCNA begun to decreased on day 7, and became significantly lower than that of the control group on day 14 (P < 0.05). In endotoxin plus hyperoxia group, PCNA was significantly lower than that of controls on days 1 and 7. (2) To quantify the apoptosis of immature lungs after intra-amniotic endotoxin priming and/or exposed to 60% O(2), AI increased along with the lung development from d 1 to d 7 in both control group and endotoxin alone group. However, in endotoxin alone group, AI was significantly higher than that of controls from d1 to d7. In hyperoxia alone group, AI begun to increased on day 7, and became significantly lower than that of the control group on day 14 (P < 0.05). In endotoxin plus hyperoxia groups, AI was higher than controls on days 1 and 7, and became significantly higher than those of the other 3 groups on day 14. (3) RT-PCR showed that mRNA of Bax decreased while Bcl-2 mRNA increased from day 1 to day 14 in endotoxin alone group, and they were significantly higher than those of controls on day 1 (P < 0.05). Conversely, Bax mRNA increased while Bcl-2 mRNA decreased from day 1 to day 7 in hyperoxia treated groups, and was significantly different from that of the control group on days 7 and 14 in both hyperoxia treated groups.CONCLUSIONS: These results suggest that intra-amniotic endotoxin presensitization and exposure to hyperoxia may inhibit proliferation of lung cells. Increased expression of Bax and Bcl-2 may be related to the evolution of lung injury and may contribute to the pathogenesis of BPD.									0	2	0	0	0	0	2			0578-1310			MEDLINE:20021812	20021812	
J	Op de Beeck, Lin; Verheyen, Julie; Stoks, Robby				Stoks, Robby/AAK-1227-2020	Verheyen, Julie/0000-0001-7496-5137; Stoks, Robby/0000-0003-4130-0459			Integrating both interaction pathways between warming and pesticide exposure on upper thermal tolerance in high- and low latitude populations of an aquatic insect								ENVIRONMENTAL POLLUTION				224				714	721		10.1016/j.envpol.2016.11.014				MAY 2017	2017	Global warming and chemical pollution are key anthropogenic stressors with the potential to interact. While warming can change the impact of pollutants and pollutants can change the sensitivity to warming, both interaction pathways have never been integrated in a single experiment. Therefore, we tested the effects of warming and multiple pesticide pulses (allowing accumulation) of chlorpyrifos on upper thermal tolerance (CTmax) and associated physiological traits related to aerobic/anaerobic energy production in the damselfly Ischnura elegans. To also assess the role of latitude-specific thermal adaptation in shaping the impact of warming and pesticide exposure on thermal tolerance, we exposed larvae from replicated high- and low-latitude populations to the pesticide in a common garden rearing experiment at 20 and 24 degrees C, the mean summer water temperatures at high and low latitudes. As expected, exposure to chlorpyrifos resulted in a lower CTmax. Yet, this pesticide effect on CTmax was lower at 24 degrees C compared to 20 degrees C because of a lower accumulation of chlorpyrifos in the medium at 24 degrees C. The effects on CTmax could partly be explained by reduction of the aerobic scope. Given that these effects did not differ between latitudes, gradual thermal evolution is not expected to counteract the negative effect of the pesticide on thermal tolerance. By for the first time integrating both interaction pathways we were not only able to provide support for both of them, but more importantly demonstrate that they can directly affect each other. Indeed, the warming-induced reduction in pesticide impact generated a lower pesticide-induced climate change sensitivity (in terms of decreased upper thermal tolerance). Our results indicate that, assuming no increase in pesticide input, global warming might reduce the negative effect of multiple pulse exposures to pesticides on sensitivity to elevated temperatures. (C) 2016 Elsevier Ltd. All rights reserved.									30	1	0	0	29	0	32			0269-7491	1873-6424		WOS:000399261400074	28040340	
J	Spoto, G; Gribov, EN; Ricchiardi, G; Damin, A; Scarano, D; Bordiga, S; Lamberti, C; Zecchina, A				Ricchiardi, Gabriele/M-3128-2015; damin, alessandro/G-1493-2018; Lamberti, Carlo/C-5901-2013; Gribov, Evgeniy/F-3867-2012; Bordiga, Silvia/M-3875-2014	Ricchiardi, Gabriele/0000-0003-2476-3910; damin, alessandro/0000-0002-1110-0993; Lamberti, Carlo/0000-0001-8004-2312; Bordiga, Silvia/0000-0003-2371-4156; SPOTO, Giuseppe/0000-0001-7572-7165; Gribov, Evgenii/0000-0002-4302-1763			Carbon monoxide MgO from dispersed solids to single crystals: a review and new advances								PROGRESS IN SURFACE SCIENCE				76	3-5			71	146		10.1016/j.progsurf.2004.05.014				OCT 2004	2004	In this review we describe 30 years of research on the surface properties of magnesium oxide, considered as the model prototype oxide of cubic structure. The surface properties of single crystals, thin films and powdered samples (sintered at progressive higher temperatures) are considered and compared, with the aim of demonstrating that the gap between "believed perfect" single crystal surfaces, typical of "pure" Surface Science, and high surface area samples, typical of Catalysis Science, can be progressively reduced. The surface features considered in this review are the structural (morphological), optical, absorptive and reactive properties. As the carbon monoxide molecule is able to probe the surface properties of both anions and cations, it can give a complete information of the surface structure of MgO samples. For this reason the adsorption and spectroscopy of this molecule is preferentially considered in this review. Particular emphasis is given in reviewing results obtained by high resolution transmission microscopy and in situ IR spectroscopy of adsorbed species (in both reflection and transmission modes), but also UV-Vis diffuse reflectance, photoluminescence, TDS, EPR, electron based techniques are mentioned. Reviewed experimental results are also commented in view of the important theoretical literature available on this topic and are complemented by new transmission IR data concerning CO adsorbed, down to 60 K, on powdered MgO samples with increasing surface area. These innovative experiments allow us to perform, on powdered samples, the adsorption experiments typical of single crystals (or films) Surface Science, with an increase of the S/N of the vibrational features higher than two order of magnitude.As far the new results (never published before) are concerned, we report IR spectra of CO dosed at 60 K on polycrystalline MgO samples with different surface area obtained by Mg(OH)(2) decomposition and progressive sintering at high temperature. The samples morphology of each sintering stage has been controlled by high resolution TEM. The decomposition of the hydroxide to oxide is shown to occur with partial retention of the long range order, with formation of layers of compenetrated cubes oriented according to the original brucite planes. The CO adsorption experiments have been carried out using a new apparatus developed ad hoc to perform in situ mid-IR experiments, in transmission mode, on an activated (up to 1100 K) powdered samples in the desired atmosphere at any defined temperature in the 300-20 K interval.The influence of the surface area on the IR features characterizing the MgO/CO system at 60 K have been investigated by increasing the sintering treatment of the native Mg(OH)(2) and by preparing a low area MgO smoke sample, obtained by Mg combustion. New results have been compared with literature data obtained on powdered MgO at higher temperature and on MgO single crystals and thin films. A decrease of about 40 K with respect to the classical IR experiments reported in the literature results in a remarkably detailed evolution of the spectra as a function of CO pressure, allowing us to better understand the complex interaction of the CO molecule with the different cationic and anionic sites of the MgO surface. In particular, it has been possible to observe the precursors of the polymeric species, formed on the basic coordinatively unsaturated O2- sites, which dominate the room temperature spectra. Ab initio calculations, on simple models, have been used for the vibrational assignment of surface species. A qualitative agreement has been obtained between computed and experimental IR modes. The evolution of the spectra at decreasing MgO surface area (i.e. upon decreasing the surface defectivity) results in spectra whose features are well comparable with those obtained by IRAS on vacuum cleaved single crystals, but characterized by a much better signal/noise ratio. The temperature evolution of the intensity of the IR features of CO adsorbed on individual adsorption sites allows, unlike microcalorimetric experiments, the determination of site-specific adsorption enthalpies. The adsorption enthalpy of Mg2+...(CO) adducts on 5- and 4-fold coordinated magnesium cations are similar to12 and similar to22 kJ mol(-1) respectively. This relevant amount of new experimental data allows us to critically review experimental and theoretical works appeared in the literature on this case study of Surface Science. (C) 2004 Elsevier Ltd. All rights reserved.									193	0	0	0	3	0	194			0079-6816			WOS:000224610400002		
J	Lee, S; Choi, H; Suh, S; Doo, IS; Oh, KY; Choi, EJ; Taylor, ATS; Low, PS; Lee, Y				Lee, Youngsook/E-6578-2016	Lee, Youngsook/0000-0002-5808-9613; Low, Philip/0000-0001-9042-5528			Oligogalacturonic acid and chitosan reduce stomatal aperture by inducing the evolution of reactive oxygen species from guard cells of tomato and Commelina communis								PLANT PHYSIOLOGY				121	1			147	152		10.1104/pp.121.1.147				SEP 1999	1999	Stomatal opening provides access to inner leaf tissues for many plant pathogens, so narrowing stomatal apertures may be advantageous for plant defense. We investigated how guard cells respond to elicitors that can be generated from cell walls of plants or pathogens during pathogen infection. The effect of oligogalacturonic acid (OGA), a degradation product of the plant cell wall, and chitosan (beta-1,4-linked glucosamine), a component of the fungal cell wall, on stomatal movements were examined in leaf epidermis of tomato (Lycopersicon esculentum L.) and Commelina communis L. These elicitors reduced the size of the stomatal aperture. OGA not only inhibited light-induced stomatal opening, but also accelerated stomatal closing in both species; chitosan inhibited light-induced stomatal opening in tomato epidermis. The effects of OGA and chitosan were suppressed when ECTA, catalase, or ascorbic acid was present in the medium, suggesting that Ca2+ and H2O2 mediate the elicitor-induced decrease of stomatal apertures. We show that the H2O2 that is involved in this process is produced by guard cells in response to elicitors. Our results suggest that guard cells infected by pathogens may close their stomata via a pathway involving H2O2 production, thus interfering with the continuous invasion of pathogens through the stomatal pores.									290	39	0	0	266	5	331			0032-0889			WOS:000082578300016	10482669	
J	Xikeranmu, Zilajiguli; Ma, Ji; Liu, Xiaoning								Characterization of a Mn-SOD from the desert beetle Microdera punctipennis and its increased resistance to cold stress in E. coli cells								PEERJ				8						e8507	10.7717/peerj.8507				FEB 14 2020	2020	Insects have developed a complex network of enzymatic antioxidant systems for handling reactive oxygen species (ROS) generated during stress. Superoxide dismutases (SODs) play a determinant role in balancing ROS in insect. However, studies devoted to SODs functions in insects under cold stress are limited. In the present study, we attempted to identify and characterize a mitochondrial manganese SOD (mMn-SOD) from the desert beetle Micordera punctipennis (denoted as MpmMn-SOD) and explore its protective effects on bacteria cells under cold stress. MpmMn-SOD is composed of 202 amino acids with conserved domains required for metal ions binding and enzyme activity. RT-qPCR experiments revealed that the expression of MpmMn-SOD was ubiquitous but tissue-specific and was induced by cold stress. An E. coli (BL21) system was applied to study the function of MpmMn-SOD. The MpmMn-SOD gene was cloned into the prokaryotic expression vector pET-32a to generate a recombinant plasmid pET-32a(MpmMn-SOD). After transformation of the plasmid into E. coli BL21, the fusion protein Trx-His-MpmMn-SOD was overexpressed and identified by SDS-PAGE and Western blotting. Antioxidant activity assay showed that the death zones of the transformed bacteria BL21 (pET32a-mMn-SOD) were smaller in diameter than the control bacteria BL21 (pET32a). Survival curves under -4 degrees C showed that BL21 (pET32a-mMn-SOD) had significant enhanced cold resistance compared to BL21 (pET32a). Its SOD activity under -4 degrees C had a significant negative correlation (r = -0.995) with superoxide anion O-2(center dot-) content. Accordingly, under cold stress BL21 (pET32a-mMn-SOD) had lower electric conductivity and malondialdehyde (MDA) content than BL21 (pET32a). Taken together, our results showed that cold stress stimulated the expression of MpmMn-SOD in M. punctipennis. The E. coli cells that overexpress MpmMn-SOD increase their resistance to cold stress by scavenging ROS, and mitigate potential cell damage caused by ROS under cold conditions.									1	0	0	0	1	0	1			2167-8359			WOS:000513590700006	32095349	
J	Li, Shi; Ruan, Luoyuan; Wang, Shanpeng; Wang, Zhiyu; Ren, Zhaohui; Han, Gaorong								Surface energy-driven solution epitaxial growth of anatase TiO2 homostructures for overall water splitting								JOURNAL OF MATERIALS SCIENCE & TECHNOLOGY				46				139	144		10.1016/j.jmst.2020.01.038				JUN 1 2020	2020	Titanium dioxide (TiO2) has been extensively investigated as a photocatalyst for water splitting to produce H-2. However, an overall water splitting by using anatase TiO2 is extremely difficult due to the short lifetime of holes. In this work, we propose that a surface energy decrease from {001} to {101} of anatase TiO2 is able to drive an epitaxial growth. A novel anatase TiO2 homostructure has been successfully synthesized via a facile hydrothermal route, where {101} semi-pyramid nanoparticles epitaxially grew on the both sides of the {001} nanosheets. The epitaxial relationship between the nanoparticles and the nanosheets has been characterized to be {001}/1{001} of anatase TiO2. For the first time, it is interesting to find that the homostructure with 12 wt% of {101} semi-pyramid can significantly improve the H-2 evolution rate by nearly 5 times compared to the pure nanosheets under the ultraviolet irradiation. More importantly, such homostructure enables 10.78 mu mol g(-1) h(-1) of O-2 production whereas the pure nanosheets cannot evolve detectable O-2 gas. Meanwhile, the time-resolved photoluminescence analysis indicates that the mean lifetime of the holes is increased from 2.20 ns of the nanosheets to 3.59 ns of the homostructure, accounting for the observed overall water splitting. The findings suggest that constructing a homostructure by a surface energy strategy could be promising towards overall water splitting, which may be applicable to other photocatalytic materials. (C) 2020 Published by Elsevier Ltd on behalf of The editorial office of Journal of Materials Science & Technology.									6	2	0	0	0	0	6			1005-0302			WOS:000525326000015		
J	Shao, Renfu; Barker, Stephen C.					Barker, Stephen/0000-0001-9431-8404; Shao, Renfu/0000-0002-1686-4968			Chimeric mitochondrial minichromosomes of the human body louse, Pediculus humanus: Evidence for homologous and non-homologous recombination								GENE				473	1			36	43		10.1016/j.gene.2010.11.002				FEB 15 2011	2011	The mitochondrial (mt) genome of the human body louse, Pediculus humanus, consists of 18 minichromosomes. Each minichromosome is 3 to 4 kb long and has 1 to 3 genes. There is unequivocal evidence for recombination between different mt minichromosomes in P. humanus. It is not known, however, how these minichromosomes recombine. Here, we report the discovery of eight chimeric mt minichromosomes in P. humanus. We classify these chimeric mt minichromosomes into two groups: Group I and Group II. Group I chimeric minichromosomes contain parts of two different protein-coding genes that are from different minichromosomes. The two parts of protein-coding genes in each Group I chimeric minichromosome are joined at a microhomologous nucleotide sequence; microhomologous nucleotide sequences are hallmarks of non-homologous recombination. Group II chimeric minichromosomes contain all of the genes and the non-coding regions of two different minichromosomes. The conserved sequence blocks in the non-coding regions of Group II chimeric minichromosomes resemble the "recombination repeats" in the non-coding regions of the mt genomes of higher plants. These repeats are essential to homologous recombination in higher plants. Our analyses of the nucleotide sequences of chimeric mt minichromosomes indicate both homologous and non-homologous recombination between minichromosomes in the mitochondria of the human body louse. (C) 2010 Elsevier B.V. All rights reserved.									18	3	0	0	18	0	21			0378-1119	1879-0038		WOS:000287954300004	21092752	
