PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
C	Sarkar, Bidushi; Nanda, Karuna Kar						Sharma, VK; Prajapat, CL; Yusuf, SM		Nickel in Nitrogen-Doped Graphene Nanotube as Efficient Electrocatalyst For Water Splitting								DAE SOLID STATE PHYSICS SYMPOSIUM 2019		AIP Conference Proceedings		2265						030660	10.1063/5.0017533				2020	2020	Designing an efficient bifunctional electrocatalyst for kinetically sluggish hydrogen evolution reaction (HER) and oxygen evolution reaction (OER) is a necessity for energy efficient water splitting. In this regard, we report facile synthesis of a phase pure face centered cubic (FCC) nickel electrocatalyst in nitrogen doped graphene nanotube (NGT) of diameter similar to 100 nm. The single step in-situ synthesis of Ni-NGT synthesized by pyrolysis is cost effective and the bifunctional catalytic activity that can compete with the state-of-the-art Pt-C and RuO2 catalyst for HER and OER, respectively. The enhanced catalytic activity can be attributed to the synergistic effect of Ni active centers, defect sites due to N-doping and the conducting NGT support.					64th DAE Solid State Physics Symposium (DAE-SSPS)64th DAE Solid State Physics Symposium (DAE-SSPS)	DEC 18-22, 2019DEC 18-22, 2019	Bhabha Atom Res Ctr; Govt India, Dept Atom Energy; Dept Atom Energy; Board Res Nucl SciBhabha Atom Res Ctr; Govt India, Dept Atom Energy; Dept Atom Energy; Board Res Nucl Sci	Indian inst Technol Jodhpur, Jodhpur, INDIAIndian inst Technol Jodhpur, Jodhpur, INDIA	0	0	0	0	0	0	0			0094-243X		978-0-7354-2025-0	WOS:000656356900542		
J	Aijaz, Arshad; Masa, Justus; Roesler, Christoph; Xia, Wei; Weide, Philipp; Fischer, Roland A.; Schuhmann, Wolfgang; Muhler, Martin				Fischer, Roland A/G-3122-2019; Muhler, Martin/D-2766-2017; Schuhmann, Wolfgang/S-2626-2016; Xia, Wei/C-9328-2012; Fischer, Roland A/B-4042-2011	Fischer, Roland A/0000-0002-7532-5286; Muhler, Martin/0000-0001-5343-6922; Schuhmann, Wolfgang/0000-0003-2916-5223; Xia, Wei/0000-0001-8562-8064; Aijaz, Dr. Arshad/0000-0003-3406-0581; Masa, Justus/0000-0002-8555-5157			Metal-Organic Framework Derived Carbon Nanotube Grafted Cobalt/Carbon Polyhedra Grown on Nickel Foam: An Efficient 3D Electrode for Full Water Splitting								CHEMELECTROCHEM				4	1			188	193		10.1002/celc.201600452				JAN 2017	2017	The growth of metal-organic framework (ZIF-67) nanocrystals on nickel foam (NF), followed by carbonization in diluted H-2, leads to a nitrogen-doped carbon-nanotube-grafted cobalt/carbon polyhedra film on NF. The obtained material serves as a highly active binder-free electrocatalyst for both the oxygen evolution reaction (OER) and the hydrogen evolution reaction (HER), enabling high-performance alkaline (0.1m KOH) water electrolysis with potentials of 1.62 and 0.24V, respectively, at OER and HER current densities of 10mAcm(-2).									32	1	0	0	0	0	33			2196-0216			WOS:000394144300025		
P	WEI P; ZHAO Y; YU G; LIAO L; XU C; ZHOU X; ZHONG C; YIN W; HE Z; YANG C; LIU J								Three-dimensional nitrogen-doped carbon-based material loaded bimetal phosphide bifunctional catalyst is a composite material comprising three-dimensional nitrogen-doped carbon-based material, and double metal phosphide					CN110605131-A	WEI P																			NOVELTY - Three-dimensional nitrogen-doped carbon-based material loaded bimetal phosphide bifunctional catalyst is a composite material comprising three-dimensional nitrogen-doped carbon-based material, and double metal phosphide, is claimed. USE - Used as three-dimensional nitrogen-doped carbon-based material loaded bimetal phosphide bifunctional catalyst. ADVANTAGE - The catalyst: has excellent catalytic oxygen evolution performance (OER) under alkaline conditions, and efficient catalytic oxygen reduction function (ORR); uses economic raw materials; has simple process, and short reaction time; and is suitable for mass production. DETAILED DESCRIPTION - INDEPENDENT CLAIMS are also included for:(1) preparing the three-dimensional nitrogen-doped carbon-based material loaded bimetal phosphide bifunctional catalyst, comprising (1) taking melamine, and carbon nanotubes in a mass ratio of 1.5:1, ultrasonically and uniformly dispersing in a solvent, drying, and heating at 550 degrees C for 2 hours to obtain three-dimensional nitrogen-doped carbon-based material, (ii) ultrasonically stirring the three-dimensional nitrogen-doped carbon-based material, and divalent metal ion in an organic solution with a mass molar ratio of 1 g:0.3-0.6 mol, and drying on inert electrode surface, (iii) placing the inert electrode of the loading material in the cathode in a neutral phosphate buffer solution, electrolyzing at a current of -10 mA for 0.5-1.5 minutes, washing, and drying to obtain precursor, and (iv) reacting the precursor with sodium dihydrogen phosphite at 350 degrees C for 2 hours in a nitrogen atmosphere, and then cooling to obtain the finished product; and(2) use method of three-dimensional nitrogen-doped carbon-based material loaded bimetal phosphide bifunctional catalyst, where the three-dimensional nitrogen-doped carbon-based material has a spatial configuration in which typical graphene sheets and nanotubes are uniformly loaded, the size of the nitrogen-doped graphene sheet layer is nanometer grade, 100-300nm, the nitrogen-doped carbon nanotubes has diameter of 8-15 nm, and length of 100 nm-1 mu m, this material has large specific surface area, good electrical conductivity, and large number of three-dimensional void structures, doping of nitrogen in this material provides more active sites, the three-dimensional nitrogen-doped carbon-based material is beneficial to the loading of transition metals, and is beneficial for improving oxygen reduction reaction (ORR), and oxygen evolution reaction (OER) catalytic performance of the composite catalyst, the double transition metal phosphide has the synergy between metal and phosphorus, and by adjusting the type of metal, its catalytic performance is improved in a controlled manner.															0						DIIDW:202000964E		
J	Xu, Qiucheng; Zhang, Jiahao; Zhang, Haoxuan; Zhang, Liyue; Chen, Ling; Hu, Yanjie; Jiang, Hao; Li, Chunzhong				Li, Chunzhong/B-1103-2015; Jiang, Hao/B-2751-2010	Li, Chunzhong/0000-0001-7897-5850; Jiang, Hao/0000-0002-4388-6548; Xu, Qiucheng/0000-0002-2771-9643			Atomic heterointerface engineering overcomes the activity limitation of electrocatalysts and promises highly-efficient alkaline water splitting								ENERGY & ENVIRONMENTAL SCIENCE				14	10			5228	5259		10.1039/d1ee02105b		SEP 2021		OCT 13 2021	2021	Alkaline water splitting, especially anion-exchange-membrane based water electrolysis, is an attractive way for low-cost and scalable H-2 production. Green electricity-driven alkaline water electrolysis requires that highly-efficient electrocatalysts be developed to further decrease the barriers of two half reactions - the hydrogen evolution reaction (HER) and oxygen evolution reaction (OER). Various strategies have been exploited to date, among which atomic heterointerface engineering is the most promising strategy to overcome the intrinsic activity limitation of electrocatalysts. In this review, we thoroughly summarize the recent progress of atomic heterointerface engineering to improve the activity of electrocatalysts. The origin and rationale of the sluggish kinetics of the alkaline HER and OER are first introduced. Subsequently, the synergistic effects (ensemble effect and electron effect) of atomic heterointerface engineering to overcome the activity limitation are elaborated, in which the ensemble effect is helpful in optimizing the reaction pathways with enhanced reaction kinetics by creating a favorable heterointerface and the electron effect can balance the adsorption energies of reaction intermediates by coupling their electronic configurations. And then the rational design of the targeted electrocatalysts is concluded based on the heterointerface constituents and characteristics. At the end, some outlooks about the future development direction for optimizing and maximizing the interfacial active sites in the electrocatalysts are proposed.									57	1	0	0	4	0	57			1754-5692	1754-5706		WOS:000695233300001		
P	XIAO W; FAN Z; WENG W								Oxidation of methane by electrochemical method            involves using molten salt electrolyte as working            electrode, reference electrode, and counter electrode,            introducing methane and oxidizing to generate hydrogen            and carbon monoxide					CN110257848-A; CN110257848-B	UNIV WUHAN																			NOVELTY - Oxidation of methane by electrochemical method involves using three-electrode system comprising low temperature molten salt electrolyte containing oxygen ions as working electrode, reference electrode, and counter electrode, introducing methane directly into the working anode surface at a flow rate of 50-200 mL/minute at 400-700&#176; C using constant potential electrolysis, and oxidizing methane electrochemically on the working anode when the anode potential is more than oxygen evolution potential to generate hydrogen and carbon monoxide. USE - Oxidation of methane by electrochemical method. ADVANTAGE - The process reduces the temperature of partial oxidation of methane by coupling electrochemical method using molten salt, and converts methane to synthesis gas similar to downstream Fischer-Tropsch reaction. The molten salt electrolyte used in the process has high ionic conductivity. The oxygen ions in the molten salt in the process effectively reduces the carbon deposits on the anode.															0						DIIDW:201991228X		
J	Chen, Xin; Wang, Xinqiang; Zhang, Xiaojuan; Liu, Dawei; Srinivas, Katam; Ma, Fei; Wang, Bin; Yu, Bo; Wu, Qi; Chen, Yuanfu				Chen, Yuanfu/S-1753-2019; Zhang, Xiaojuan/AAW-2096-2021	Qi, Wu/0000-0003-2160-6370			Facile and scalable synthesis of heterostructural NiSe2/FeSe2 nanoparticles as efficient and stable binder-free electrocatalyst for oxygen evolution reaction								INTERNATIONAL JOURNAL OF HYDROGEN ENERGY				46	71			35198	35208		10.1016/j.ijhydene.2021.08.090		OCT 2021		OCT 14 2021	2021	Oxygen evolution reaction (OER) is a rate-limiting step in electrocatalytic water splitting due to its sluggish reaction kinetics. Therefore, it is still challengeable to develop an inexpensive and efficient OER catalyst via a facile and scalable synthesis method. To address such issues, herein, we present a facile and scalable approach to prepare ultrathin NiSe2/FeSe2 heterostructural nanoparticles in-situ grown on NiFe foam (NFS/NFF), which can be employed as a self-supported non-noble metal-based catalyst for OER. The NFS/NFF catalyst delivers outstanding OER performance with a small Tafel slope of 57.07 mV dec(-1) and a low overpotential of 274 mV at 40 mA cm(-2) and displays terrific long-term stability, surpassing the performance of commercial RuO2 and single component NiSe2/NF catalyst. The results of XPS manifest that there is a strong heterointerface interaction between NiSe2 and FeSe2. In addition, combined with density functional theory (DFT) calculations, we further confirmed that the synergistic interface effect between NiSe2 and FeSe2 reduces the value of the Gibbs free energy of oxygen-containing intermediates as determining step (RDS) from 3.15 eV (NiSe2) to 2.41 eV (NiSe2/FeSe2 heterostructures), leading to excellent OER performance. This work provides a novel strategy to rationally design and fabricate selenide-based heterostructural nanoparticles via a facile method, which can extend to prepare other non-precious OER catalysts with high efficiency and long-term stability. (c) 2021 Hydrogen Energy Publications LLC. Published by Elsevier Ltd. All rights reserved.									10	0	0	0	1	0	10			0360-3199	1879-3487		WOS:000709709500013		
J	Liang, Xiaolei; Qian, Jinmei; Liu, Yonggang; Zhang, Zhengmei; Gao, Daqiang				Liu, Yong/GWQ-6163-2022				Efficient electrocatalyst of alpha-Fe(2)O(3)nanorings for oxygen evolution reaction in acidic conditions								RSC ADVANCES				10	49			29077	29081		10.1039/d0ra04262e				AUG 11 2020	2020	Large-scale application of sustainable energy devices urgently requires cost-effective electrocatalysts to overcome the sluggish kinetics related to the oxygen evolution reaction (OER) under acidic conditions. Here, we first report the highly efficient electrocatalytic characteristics of alpha-Fe(2)O(3)nanorings (NRs), which exhibits prominent OER electrocatalytic activity with lower overpotential of 1.43 V at 10 mA cm(-2)and great stability in 1 M HCl, surpassing the start-of-the art Ir/C electrocatalyst. The significantly optimized OER activity of the alpha-Fe(2)O(3)NRs mainly attributes to the synergistic effect of the excellent electrical conductivity and a large effective active surface because of their unique nanoring structure, disordered surface, and the dynamic stability of alpha-Fe(2)O(3)NRs in acidic conditions.									2	0	0	0	0	0	2				2046-2069		WOS:000560694000004	35521123	
J	Fruehwald, Holly M.; Zenkina, Olena V.; Easton, E. Bradley				; Easton, E. Bradley/C-8433-2012	Zenkina, Olena/0000-0002-2303-4620; Easton, E. Bradley/0000-0003-1493-0500; Fruehwald, Holly/0000-0002-4822-4359			Carbon-nitrogen-metal material as a high performing oxygen evolution catalyst								CATALYSIS SCIENCE & TECHNOLOGY				12	10			3102	3105		10.1039/d2cy00473a		MAY 2022		MAY 23 2022	2022	Novel oxygen evolution catalysts were prepared through diazonium coupling chemistry to covalently modify Vulcan carbon via terpyridine (tpy) motifs followed by coordination of non-precious transition metals (Ni, Co) to the tpy-ligand on the surface support. This resulted in highly active catalysts that demonstrate low overpotentials for the V-tpy-Ni catalyst of 313 mV at 10 mA cm(-2), and stable long-term performance over 26 hours of continual testing.									0	0	0	0	0	0	0			2044-4753	2044-4761		WOS:000793322100001		
J	Oezer, Ebru; Spoeri, Camillo; Reier, Tobias; Strasser, Peter				Strasser, Peter/A-1868-2012; Spoeri, Camillo/AAZ-5193-2020; Strasser, Peter/ABE-6795-2020	Strasser, Peter/0000-0002-3884-436X; Spoeri, Camillo/0000-0002-6071-4983; Strasser, Peter/0000-0002-3884-436X			Iridium(111), Iridium(110), and Ruthenium(0001) Single Crystals as Model Catalysts for the Oxygen Evolution Reaction: Insights into the Electrochemical Oxide Formation and Electrocatalytic Activity								CHEMCATCHEM				9	4	S1		597	603		10.1002/cctc.201600423				FEB 2017	2017	We report a comparative study on the influence of generic electrochemical activation-oxidation protocols on the resulting surface oxides of Ir(111) and (110) and Ru(0001) single crystals and their electrocatalytic reactivity for the oxygen evolution reaction. Well-defined single-crystal electrodes were prepared in a custom-made chamber that combines inductive thermal annealing and electrochemistry. The clean surfaces were analyzed for their electrocatalytic oxygen evolution activities and oxidation behavior. Three different oxidation protocols were used, which revealed a strong activity dependence on the duration and upper potential limit of the electrochemical oxidation. The resulting changes of the surface were followed by using cyclic voltammetry and impedance spectroscopy. Important differences between the two faces of Ir in terms of surface morphology of the formed oxide were identified, which allowed us to draw conclusions for preferable crystal faces in nanoparticle catalysts.									43	1	0	0	0	0	44			1867-3880	1867-3899		WOS:000395653600014		
J	McDonald, Timothy D.; Bayer, Cal; Delee, Anne Marie; Atchison, Ed; Widrig, Danny; Hutchens, Brennan; Leonard, Kevin C.								Rapid Characterization of Multi-Metallic Electrocatalysts for the Water Splitting Reactions Utilizing Printed Microelectrodes on a Chip								JOURNAL OF THE ELECTROCHEMICAL SOCIETY				163	5			H359	H366		10.1149/2.1141605jes				2016	2016	Understanding chemical composition effects is essential for creating efficient non-precious metal electrocatalysts for the water splitting reactions. Presented in this paper is a method for rapidly characterizing multi-metallic electrocatalysts utilizing printed microelectrodes on a chip. By using an ultrasonic printing technique, we demonstrate a new method to easily print microelectrodes comprising conductive wires, insulation over the wires, and a multi-metallic catalyst spot on a glass chip. We fabricated a custom test cell and electronic circuitry such that the microelectrode array can be exposed to electrolyte and voltammetry can be performed on each microelectrode independently. We also developed rapid-analysis software algorithms to quantitatively characterize each multi-metallic catalyst to obtain Tafel slopes and simulate each voltammogram using the COMSOL Multiphysics simulation software package to determine the reaction rate constant, k(eff)(0), for each catalyst. The catalytic activity of the hydrogen evolution reaction on the Ni-Mo metallic composites in both acidic and neutral pH, and the catalytic activity of the oxygen evolution reaction on the Fe-Ni oxides in basic pH were used as model systems to demonstrate the effectiveness of this rapid-characterization technique. (C) 2016 The Electrochemical Society. All rights reserved.									9	0	0	0	1	0	9			0013-4651	1945-7111		WOS:000370866700117		
