PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Yang, Wenxiu; Zhang, Yelong; Liu, Xiangjian; Chen, Lulu; Liu, Minchao; Jia, Jianbo				Yang, Wenxiu/GLR-5145-2022; Chen, Lulu/GXF-3271-2022; Liu, Xiangjian/GMX-2200-2022	Liu, Xiangjian/0000-0003-1850-0292; Jia, Jianbo/0000-0003-0671-1527; Zhang, yelong/0000-0002-2748-2869			Polymerization-dissolution strategy to prepare Fe, N, S tri-doped carbon nanostructures for Zn-Air batteries								CARBON				147				83	89		10.1016/j.carbon.2019.02.061				JUN 2019	2019	Heteroatom doped carbon based hierarchical nanostructures are one of most interesting electrode materials for boosting oxygen reduction reaction (ORR) owing to the active electronic structure and appealing structural stability. Herein we demonstrated a 'polymerization-dissolution' method to prepare a highly stable Fe, N, S tri-heteroatom doped core-shell carbon (HCSC) nanostructural ORR catalyst. The unique advantages, including the uniformly dispersed N, S and Fe-N active sites, and the special leaf-like core-shell nanostructure, endow the optimized HCSC catalyst (HCSC-IV-H) owning high-efficient ORR activity. Moreover, a Zn-air battery assembled with HCSC-IV-H exhibits a higher open potential (1.430 V) and lower discharge overpotential, comparing with the commercial IrO2 + 20% Pt/C catalyst. The present work highlights a novel strategy to construct highly efficient heteroatom doped nano-carbon materials for renewable energy storage and conversion devices. (C) 2019 Elsevier Ltd. All rights reserved.									24	4	0	0	0	0	25			0008-6223	1873-3891		WOS:000468156500010		
J	GRAY, P; GRIFFITHS, JF; HASKO, SM; LIGNOLA, PG								OSCILLATORY IGNITIONS AND COOL FLAMES ACCOMPANYING THE NON-ISOTHERMAL OXIDATION OF ACETALDEHYDE IN A WELL STIRRED, FLOW REACTOR								PROCEEDINGS OF THE ROYAL SOCIETY OF LONDON SERIES A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES				374	1758			313	339		10.1098/rspa.1981.0025				1981	1981										75	0	0	0	0	0	75			1364-5021			WOS:A1981LC12700002		
J	Dias, Paula; Andrade, Luisa; Mendes, Adelio				Mendes, Adelio M/A-9542-2019	Mendes, Adelio M/0000-0003-2472-3265; Dias, Paula/0000-0002-3837-0715; Andrade Silva, Luisa Manuela Madureira/0000-0001-5750-1285			Hematite-based photoelectrode for solar water splitting with very high photovoltage								NANO ENERGY				38				218	231		10.1016/j.nanoen.2017.05.051				AUG 2017	2017	Hematite photoelectrode is a promising candidate for photoelectrochemical (PEC) water splitting. However, the high density of surface defects and slow kinetics for oxygen evolution have restricted the PEC performance of hematite photoelectrodes, mainly their low photovoltage. This study provides the hematite surface modification combining two strategies, annealing at high temperatures (800 degrees C) and coating with RuO2 and IrO2/RuO2 co-catalysts. IrO2/RuO2-coated hematite thin film exhibited a low turn-on potential of 0.48 V-RHE and a final photovoltage of 1.20 V, which is the highest photovoltage reported for hematite-based photoelectrodes. A photocurrent density of ca. 1.52 mA cm(-2) was obtained at 1.23 V-RHE, corresponding to ca. 140% increase compared to bare hematite; the photocurrent obtained at 0.60 V-RHE was 0.34 mA cm(-2), the highest value ever reported. The IrO2/RuO2-coated hematite photoelectrode showed a quite stable performance at 0.80 V-RHE for over 72 h. The water oxidation efficiency was therefore enhanced with values above 90% for potentials higher than 1.00 V-RHE due to faster charge transfer and reduced electron-hole recombination at its surface.									64	0	0	0	3	0	64			2211-2855	2211-3282		WOS:000405202800026		
J	Shombe, Ginena Bildard; Razzaque, Shumaila; Khan, Malik Dilshad; Nyokong, Tebello; Mashazi, Philani; Choi, Jonghyun; Bhoyate, Sanket; Gupta, Ram K.; Revaprasadu, Neerish				Bhoyate, Sanket/AAL-8069-2020; Mashazi, Philani/A-9131-2015	Bhoyate, Sanket/0000-0001-5217-3569; Revaprasadu, Neerish/0000-0001-5730-1232; Khan, Malik/0000-0002-3316-041X; Mashazi, Philani/0000-0003-4815-6146			Low temperature scalable synthetic approach enabling high bifunctional electrocatalytic performance of NiCo2S4 and CuCo2S4 thiospinels								RSC ADVANCES				11	50			31533	31546		10.1039/d1ra02309h				SEP 24 2021	2021	Ternary metal sulfides are currently in the spotlight as promising electroactive materials for high-performance energy storage and/or conversion technologies. Extensive research on metal sulfides has indicated that, amongst other factors, the electrochemical properties of the materials are strongly influenced by the synthetic protocol employed. Herein, we report the electrochemical performance of uncapped NiCo2S4 and CuCo2S4 ternary systems prepared via solventless thermolysis of the respective metal ethyl xanthate precursors at 200 and 300 degrees C. The structural, morphological and compositional properties of the synthesized nanoparticles were examined by powder X-ray diffraction (p-XRD), transmission electron microscopy (TEM), high-resolution TEM, scanning electron microscopy (SEM), X-ray photoelectron spectroscopy (XPS) and energy-dispersive X-ray spectroscopy (EDX) techniques. Electrochemical studies indicate that NiCo2S4 nanoparticles synthesized at 300 degrees C exhibit superior energy storage characteristics with a high specific capacitance of ca. 2650 F g(-1) at 1 mV s(-1), as compared to CuCo2S4 nanoparticles, which showcased a specific capacitance of ca. 1700 F g(-1) at the same scan rate. At a current density of 0.5 A g(-1), NiCo2S4 and CuCo2S4 nanoparticles displayed specific capacitances of 1201 and 475 F g(-1), respectively. In contrast, CuCo2S4 nanoparticles presented a higher electrocatalytic activity with low overpotentials of 269 mV for oxygen evolution reaction (OER), and 224 mV for the hydrogen evolution reaction (HER), at 10 mA cm(-2). The stability of the catalysts was examined for 2000 cycles in which a negligible change in both OER and HER activities was observed.									2	0	0	0	0	0	2				2046-2069		WOS:000716050500001	35496864	
J	Preda, Loredana; Kondo, Takeshi; Spataru, Tanta; Marin, Mariana; Radu, Mihai; Osiceanu, Petre; Fujishima, Akira; Spataru, Nicolae				Osiceanu, Petre/AAB-3565-2019; Marin, Mariana I/C-7264-2012; Spataru, Nicolae/GMW-7755-2022	Preda, Loredana/0000-0003-0182-3685; Spataru, Tanta/0000-0001-8957-6644			Enhanced Activity for Methanol Oxidation of Platinum Particles Supported on Iridium Oxide Modified Boron-Doped Diamond Powder								CHEMELECTROCHEM				4	8			1908	1915		10.1002/celc.201700155				AUG 2017	2017	Electrocatalytic activity toward methanol oxidation in alkaline media of platinum nanoparticles supported on iridium oxide modified boron-doped diamond powder (Pt/IrO2/BDDP) was assessed, and was compared with that of Pt deposited on bare diamond particles (Pt/BDDP). Cyclic voltammetry attests that the presence of the iridium oxide intermediary layer promotes methanol oxidation and provides a more efficient reactivation of Pt particles. Linear sweep voltammetric experiments performed in methanol-free solution indicated that, at Pt/IrO2/BDDP, oxygen evolution is preceded by the formation, within the potential range of CH3OH oxidation, of adsorbed oxygenated species. As expected, the presence in close proximity of Pt particles of such species and of an important amount of IrOx(OH)(y) (evidenced by XPS) assists in the oxidative desorption of CO species adsorbed on Pt active sites. Steady-state polarization measurements carried out in a floating configuration with Pt/IrO2/BDDP gas-diffusion-type electrodes yielded for methanol oxidation overall process Tafel slope values of ca. 120 mVdecade(-1), which compare well with those reported for traditional electrocatalysts.									16	1	0	0	2	0	16			2196-0216			WOS:000410498700016		
J	Cazaux, S.; Caselli, P.; Spaans, M.					cazaux, stephanie/0000-0003-0320-3578; Caselli, Paola/0000-0003-1481-7911			INTERSTELLAR ICES AS WITNESSES OF STAR FORMATION: SELECTIVE DEUTERATION OF WATER AND ORGANIC MOLECULES UNVEILED								ASTROPHYSICAL JOURNAL LETTERS				741	2					L34	10.1088/2041-8205/741/2/L34				NOV 10 2011	2011	Observations of star-forming environments revealed that the abundances of some deuterated interstellar molecules are markedly larger than the cosmic D/H ratio of 10(-5). Possible reasons for this pointed to grain surface chemistry. However, organic molecules and water, which are both ice constituents, do not enjoy the same deuteration. For example, deuterated formaldehyde is very abundant in comets and star-forming regions, while deuterated water rarely is. In this paper, we explain this selective deuteration by following the formation of ices (using the rate equation method) in translucent clouds, as well as their evolution as the cloud collapses to form a star. Ices start with the deposition of gas-phase CO and O onto dust grains. While reaction of oxygen with atoms (H or D) or molecules (H-2) yields H2O (HDO), CO only reacts with atoms (H and D) to form H2CO (HDCO, D2CO). As a result, the deuteration of formaldehyde is sensitive to the gas D/H ratio as the cloud undergoes gravitational collapse, while the deuteration of water strongly depends on the dust temperature at the time of ice formation. These results reproduce well the deuterium fractionation of formaldehyde observed in comets and star-forming regions and can explain the wide spread of deuterium fractionation of water observed in these environments.									54	0	0	0	0	0	54			2041-8205			WOS:000296753100010		
J	Zhou, Xin-You; Xu, Chao; Guo, Peng-Peng; Sun, Wei-Li; Wei, Ping-Jie; Liu, Jin-Gang								Axial Ligand Coordination Tuning of the Electrocatalytic Activity of Iron Porphyrin Electrografted onto Carbon Nanotubes for the Oxygen Reduction Reaction								CHEMISTRY-A EUROPEAN JOURNAL				27	38			9898	9904		10.1002/chem.202100736		MAY 2021		JUL 7 2021	2021	The oxygen reduction reaction (ORR) is essential in many life processes and energy conversion systems. It is desirable to design transition metal molecular catalysts inspired by enzymatic oxygen activation/reduction processes as an alternative to noble-metal-Pt-based ORR electrocatalysts, especially in view point of fuel cell commercialization. We have fabricated bio-inspired molecular catalysts electrografted onto multiwalled carbon nanotubes (MWCNTs) in which 5,10,15,20-tetra(pentafluorophenyl) iron porphyrin (iron porphyrin FeF20TPP) is coordinated with covalently electrografted axial ligands varying from thiophene to imidazole on the MWCNTs' surface. The catalysts' electrocatalytic activity varied with the axial coordination environment (i. e., S-thiophene, N-imidazole, and O-carboxylate); the imidazole-coordinated catalyst MWCNTs-Im-FeF20TPP exhibited the highest ORR activity among the prepared catalysts. When MWCNT-Im-FeF20TPP was loaded onto the cathode of a zinc-air battery, an open-cell voltage (OCV) of 1.35 V and a maximum power density (P-max) of 110 mW cm(-2) were achieved; this was higher than those of MWCNTs-Thi-FeF20TPP (OCV=1.30 V, P-max=100 mW cm(-2)) and MWCNTs-Ox-FeF20TPP (OCV=1.28 V, P-max=86 mW cm(-2)) and comparable with a commercial Pt/C catalyst (OCV=1.45 V, P-max=120 mW cm(-2)) under similar experimental conditions. This study provides a time-saving method to prepare covalently immobilized molecular electrocatalysts on carbon-based materials with structure-performance correlation that is also applicable to the design of other electrografted catalysts for energy conversion.									8	0	0	0	0	0	8			0947-6539	1521-3765		WOS:000654458900001	33876876	
J	Cao, Zhaoxia; Chen, Shengnan; Wang, Zhichao; Mao, Xinxin; Zhang, Huishuang; Yang, Mingguo; Yin, Yanhong; Yang, Shuting				Shuting, Yang/A-1363-2016	yang, shuting/0000-0001-7841-0016			Biomass derivative-based fibrous perovskite electrocatalysts with a hierarchical porous structure for oxygen reduction in alkaline media								INTERNATIONAL JOURNAL OF HYDROGEN ENERGY				44	33			18019	18027		10.1016/j.ijhydene.2019.05.085				JUL 5 2019	2019	The CaMnO3 perovskites have been proposed as promising electrocatalysts for the oxygen reduction reaction (ORR) as substitutes for the noble metal. However, their ORR catalytic activities still need to be further improved. Herein, fibrous CaMnO3 catalysts with hierarchical mesoporous/macroporous structures for the ORR were prepared through a simple ion exchange process with biomass derivative calcium alginate as a precursor. Optimization of the synthesis conditions, in particular, the La doping content, is conducted. The as prepared CaMnO3 shows superior ORR performance in alkaline media with a limited diffusion density of 6.13 mA cm(-2). Furthermore, the ORR performance was further promoted by La-doping. The optimal La-doped CaMnO3 sample exhibits the most positive onset potential of -0.01 V, the most positive half-wave potential of -0.28 V (VS. Ag/AgCl), and a greatly enhanced limited diffusion density of 6.76 mA cm(-2). The improvement of catalytic activity for ORR can be attributed to the porous structure, the rich surface chemisorbed oxygen and the redox couple Mn3+/Mn4+. The as-prepared perovskite fibers have potential as low cost and efficient ORR catalysts. (C) 2019 Hydrogen Energy Publications LLC. Published by Elsevier Ltd. All rights reserved.									7	0	0	0	0	0	7			0360-3199	1879-3487		WOS:000476964900052		
J	Davidenko, N; Peniche, C; Sastre, R; Roman, JS					Peniche Covas, Carlos Andres/0000-0003-2563-0132			Photoinitiated homopolymerization and copolymerization of furfuryl methacrylate and N-vinylpyrrolidone								JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY				34	9			1753	1761		10.1002/(SICI)1099-0518(19960715)34:9<1753::AID-POLA13>3.3.CO;2-R				JUL 15 1996	1996	The study of the homo- and copolymerization of furfuryl methacrylate (F) and vinylpyrrolidone (P) in bulk, initiated by the photoactivation of AIBN at low temperatures (0 and 40 degrees C), is described. The kinetic diagrams for the homopolymerization of F and P were obtained following the evolution of the heat of reaction by DSC, and revealed the autoacceleration and the vitrification effects on the polymerization rate. The influence of oxygen in the photoinitiated polymerization was analyzed by determining the steady-state concentration of oxygen from the kinetic data obtained for polymerizations performed out in the presence and absence of oxygen. The results obtained indicate that P is more sensitive than F to the presence of oxygen in free radical polymerization. The photoinitiated copolymerization process is little affected by the concentration of monomers, giving similar R(p) and Phi(m) values for both systems. However, at low polymerization temperature 0 degrees C non-crosslinked copolymers are obtained, whereas at a temperature of 40 degrees C, the copolymers prepared at conversion higher than 20 mol % become crosslinked as a result of the active participation of the furfuryl ring in the polymerization process at this temperature. (C) 1996 John Wiley & Sons, Inc.									9	0	0	0	0	0	9			0887-624X			WOS:A1996UT33400018		
J	Liu, Biying; Xu, Shaojun; Zhang, Man; Li, Xin; Decarolis, Donato; Liu, Yuqian; Wang, Yuchen; Gibson, Emma K.; Catlow, C. Richard A.; Yan, Kai				李, 昕/GQQ-2514-2022	Gibson, Emma/0000-0002-7839-3786; Catlow, Charles/0000-0002-1341-1541			Electrochemical upgrading of biomass-derived 5-hydroxymethylfurfural and furfural over oxygen vacancy-rich NiCoMn-layered double hydroxides nanosheets								GREEN CHEMISTRY				23	11			4034	4043		10.1039/d1gc00901j		APR 2021		JUN 7 2021	2021	Rational design of low-cost and active electrocatalysts is crucial for upgrading of biomass-derived chemicals. Here, we report highly efficient catalysts ternary NiCoMn-layered double hydroxides (NiCoMn-LDHs) nanosheets which are oxygen vacancy-rich, produced under controllable conditions for the electrooxidation of both 5-hydroxymethylfurfural (HMF) to 2,5-furandicarboxylic acid (FDCA) and furfural to furoic acid (FurAc) under mild conditions, respectively. Electrochemical tests showed that the oxidation of HMF and furfural occurred prior to the oxidation of water at lower applied potentials with NiCoMn-LDHs catalysts. High yields of FDCA (91.7%) and FurAc (92.4%) were achieved in 2.5 h using 1.15 nm thick NiCoMn-LDHs nanosheets under the optimal conditions. The mechanism for the superior performance, high durability, and good faradaic efficiency has been elucidated by comprehensive characterization, which confirmed that ultrathin nanosheets expose more Co-NiOOH active sites with oxygen vacancies, facilitating the synergistic effect between HMF and furfural oxidation reaction on Co-Ni and Mn2+ states. The oxygen vacancy-rich NiCoMn-LDHs nanosheet catalysts present a novel and energy-efficient solution to obtain upgraded biochemicals.									42	0	0	0	3	0	43			1463-9262	1463-9270		WOS:000649465800001		
