PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Alharthy, Mohammad; Suliman, Munzir H.; Al-Betar, Abdul-Rahman; Wang, Yuan; Tian, Ziqi; Drmosh, Qasem A.; Yamani, Zain H.; Qamar, Mohammad				Qamar, M./C-4402-2015; Drmosh, Qasem/ABD-6060-2021; Tian, Ziqi/L-5709-2017; Yamani, Zain/J-3482-2015	Drmosh, Qasem/0000-0002-1286-3415; Tian, Ziqi/0000-0001-5667-597X; Al-Betar, Abdul-Rahman/0000-0002-4228-8175; Qamar, Mohammad/0000-0002-5351-9872; Yamani, Zain/0000-0002-6031-9385			Reaping the catalytic benefits of both surface (NiFe2O4) and underneath (Ni3Fe) layers for the oxygen evolution reaction								SUSTAINABLE ENERGY & FUELS				5	10			2704	2714		10.1039/d0se01926g		APR 2021		MAY 21 2021	2021	Surface and interface engineering predominantly determines the overall surface dynamics, and the surface layers can benefit substantially from a chemically different underneath layer. Herein, we demonstrate the surface tuning of nickel ferrite (NiFe2O4) with awaruite (Ni3Fe). The NiFe2O4 grows in the form of a crystalline monolayer encompassing bimetallic Ni3Fe nanocrystals embedded within a polyaniline (PANI) matrix. This is achieved by a simple and highly reproducible chemical approach. Benzyl alcohol (BA) and PANI steer the growth of metallic Ni3Fe covered with a monolayer of NiFe2O4 under mild solvothermal conditions. PANI presumably renders anchoring sites and guides the formation of fine and monodisperse nanocrystals of NiFe2O4/Ni3Fe, while BA acts as a reducing agent and controls the nucleation and the growth of NiFe2O4. In the absence of PANI, the formation of large and agglomerated NiFe2O4 nanoparticles is observed. The fine interface created between the NiFe2O4 monolayer and Ni3Fe imparts unique and superior surface attributes; Ni3Fe renders a high electroactive surface area and faster charge transport, while the NiFe2O4 monolayer affords high catalytic ability. As a result, the NiFe2O4/Ni3Fe/PANI electrode efficiently catalyzes the oxygen evolution reaction (OER), and requires a substantially lower overpotential than those of NiO/PANI, NiFe2O4, and Fe2O3/PANI. The Tafel values suggest that the kinetics of the half-reaction at the catalytic interface of NiFe2O4/Ni3Fe/PANI is much faster (52.3 mV dec(-1)) than that of NiO/PANI (82.5 mV dec(-1)), NiFe2O4 (86.0 mV dec(-1)) and Fe2O3/PANI (108.3 mV dec(-1)). The turnover frequency of NiFe2O4/Ni3Fe/PANI is 0.27 s(-1), 5.4 fold higher than that of NiFe2O4 (0.05 s(-1)). Moreover, the electrochemically active surface area, electrochemical impedance, surface charge transport properties, and active sites of NiFe2O4/Ni3Fe/PANI and NiFe2O4 are estimated, compared and correlated to the OER performance. In addition, density functional theory calculations show a decrease in the barrier of the potential-determining step from *O to *OOH, indicating a favorable electronic modulation at the interface of NiFe2O4 and Ni3Fe, which reduces the overpotential requirement.									3	0	0	0	0	0	3			2398-4902			WOS:000644938300001		
J	Kavinkumar, Veerappan; Verma, Atul; Uma, Kasimayan; Moscow, Subramanian; Jothivenkatachalam, Kandasamy; Fu, Yen-Pei								Plasmonic metallic silver induced Bi2WO6/TiO2 ternary junction towards the photocatalytic, electrochemical OER/HER, antibacterial and sensing applications								APPLIED SURFACE SCIENCE				569						150918	10.1016/j.apsusc.2021.150918		AUG 2021		DEC 15 2021	2021	The plasmonic metal-induced Bi2WO6/TiO2 ternary composite with unique electronic and structural properties was synthesized via a hydrothermal and chemical reduction route for sustainable energy and environmental remediation. The obtained Bi2WO6/TiO2-Ag (BWTA) exhibited a tremendous catalytic activity for Rhodamine B photodegradation (0.947 x 10(-2) min(-1)) than those of sole TiO2 and Bi2WO6 specimens. The radical trapping experiment discloses that superoxide O-center dot(2)- and holes (h(+)) are the cardinal active species in the photocatalytic system. Further, recycling experiment was conducted to elucidate the stability of the photocatalyst. BWTA(2.0) was able to produce 2.1330 mA/cm(2) of current density for oxygen evolution reaction and -1.5003 mA/cm(2) for hydrogen evolution reaction, which is much higher than those of other specimens. Besides, electrochemical detection of dopamine (DA) was performed through cyclic voltammetry; results showed that the ternary composite had better electrocatalytic activity for DA detection owing to the synergistic effects of noble metal incorporation into the semiconductor. Also, the antibacterial potential of the specimens was explored against Escherichia coli through the well-diffusion method. In terms of experimental results, a possible mechanism of ternary composite is thoroughly elucidated. Thus, this work validates that, plasmonic induced ternary composite has a great prospect for photocatalytic, electrochemical, sensing, and antibacterial applications.									7	0	0	0	2	0	7			0169-4332	1873-5584		WOS:000724530300003		
J	Slowik, Grzegorz; Greluk, Magdalena; Rotko, Marek; Machocki, Andrzej					Rotko, Marek/0000-0001-9598-2155; Slowik, Grzegorz/0000-0001-5825-7974			Evolution of the structure of unpromoted and potassium-promoted ceria-supported nickel catalysts in the steam reforming of ethanol								APPLIED CATALYSIS B-ENVIRONMENTAL				221				490	509		10.1016/j.apcatb.2017.09.052				FEB 2018	2018	Unpromoted and potassium-promoted Ni/CeO2 catalysts, fresh, reduced and used in the SRE were characterized by TEM (as a leading method), SEM, XRD, hydrogen chemisorption, H-2-TPR and Raman spectroscopy. The evolution of the nature and the size of the nickel active phase (different in both catalysts) as well as distribution of potassium is disclosed. The promoter does not protect the catalyst against formation of carbonaceous deposit and does not improve its stability in the SRE. More important is high dispersion of nickel. Smaller nickel crystallites in Ni/CeO2 ensure its better stability. In both catalysts, fragments of nickel (devoid of potassium in the case of KNi/CeO2) are pushed from ceria by carbonaceous fibres formed. Their nature is different in both catalysts. On the Ni/CeO2 amorphous (disordered) long and thick as well as short and thin graphitic fibres are formed. The ICNi/CeO2 produces very large amount of only graphitic fibres, longer and thicker than those in unpromoted catalyst. Much intensive production of graphitic fibres, which with time-of-stream can encapsulate greater number of nickel crystallites, is considered as responsible for faster deactivation of KNi/CeO2 catalyst in the SRE.									41	1	0	0	0	0	42			0926-3373	1873-3883		WOS:000414109700050		
J	Ardizzone, S; Cappelletti, G; Ionita, M; Minguzzi, A; Rondinini, S; Vertova, A				Rondinini, Sandra/S-6149-2016; Cappelletti, Giuseppe/R-6329-2016; Ardizzone, Silvia/N-1129-2016; Minguzzi, Alessandro/F-7870-2015; Ionita, Mariana/C-5664-2012; Vertova, Alberto/P-1544-2016	Rondinini, Sandra/0000-0002-1585-7221; Cappelletti, Giuseppe/0000-0002-1260-2979; Ardizzone, Silvia/0000-0001-8360-3699; Minguzzi, Alessandro/0000-0002-8130-4465; Vertova, Alberto/0000-0003-3858-9730			Low-temperature sol-gel nanocrystalline tin oxide integrated characterization of electrodes and particles obtained by a common path								ELECTROCHIMICA ACTA				50	22			4419	4425		10.1016/j.electacta.2005.02.005				AUG 10 2005	2005	Nanocrystalline, nanostructured, defective tin oxide particles and electrodes (supported on Ti) were prepared by a common synthetic path. The electrodes were characterized by cyclic voltammetry and impedance spectroscopy in a potential range, purportedly selected to exclude the hydrogen and oxygen evolution reactions as well as any other faradaic reaction involving the massive reduction of SnO2. Parallel particle characterization was performed by BET and electrophoretic mobility. A synergistic enhancement of the descriptive capability of each investigation technique is obtained. In particular, the semiconducting properties of the Ti/SnO2 electrodes are obtained and discussed in term of emptying/filling of the electronic traps within the band gap that is in terms of oxide resistance and electron trapping capacitance. In addition the voltammetric total, outer and inner charge quantities, Q(tot), Q(out) and Q(in), are determined and interpreted in terms of "electrochemical" porosity of the oxide layer. The outcomes are in total agreement with the BET investigations of the powder. The electric surface characteristics are parallelly investigated by the pH dependence of the oxide/solution capacitance of the electrodes and by the electrophoretic mobility of the particles. The results jointly point to a substantial reduction of charge accumulation capability at pH > 5-6, where a net negative charge is observed on the surface. (c) 2005 Elsevier Ltd. All rights reserved.									13	0	0	0	0	0	13			0013-4686	1873-3859		WOS:000231353800011		
J	Cao, Qinghe; Wang, Chuanqin; Chen, Shujie; Xu, Xingdong; Liu, Fenggang; Geng, Xinhua; Wang, Jiahai				Liu, Fenggang/M-3380-2018; jiahai, wang/T-5590-2019; wang, jiahai/C-5539-2012	Liu, Fenggang/0000-0003-3757-4692; Cao, Qinghe/0000-0002-1926-3025; wang, jiahai/0000-0002-4846-7561			Vertically aligned NiP2 nanosheets with interlaced mesh network for highly efficient water splitting under alkaline and acid solutions								INTERNATIONAL JOURNAL OF HYDROGEN ENERGY				44	13			6535	6543		10.1016/j.ijhydene.2019.01.172				MAR 8 2019	2019	Chemically polished Ti foil has been shown to be an excellent substrate for the growth of low-interface-resistance electrocatalysts. Herein, we grow vertically aligned interlaced mesh -network NiP2 nanosheets on deeply polished Ti foil (NiP2 NS/Ti) by the gas-phase phosphidation of Ni(OH)(2). The produced interconnected nanosheets provide abundant electron transfer pathways and facilitate electron transfer, as confirmed by electrochemical impedance spectroscopy measurements and the presence of numerous voids that allow for fast gas release and ion migration. In view of the above advantages, the NiP2 NS/Ti shows high electrocatalytic activity for the hydrogen evolution reaction in both alkaline and acidic solutions, wherein overpotentials of only 134 and 140 mV are required to attain a current density of 10 mA cm(-2), respectively. In addition, the above electrode also features a small Tafel slope (60.5 mV dec(-1) in alkaline and 49.5 mV dec(-1) in acidic solutions) and long-term stability, and can therefore be employed as an efficient and cheap three-dimensional cathode for electrochemical water splitting. (C) 2019 Hydrogen Energy Publications LLC. Published by Elsevier Ltd. All rights reserved.									27	2	0	0	0	0	27			0360-3199	1879-3487		WOS:000461728700015		
J	Scarpa, Davide; Sarno, Maria					sarno, maria/0000-0001-5663-3040			Single-Atom Catalysts for the Electro-Reduction of CO2 to Syngas with a Tunable CO/H-2 Ratio: A Review								CATALYSTS				12	3					275	10.3390/catal12030275				MAR 2022	2022	Nowadays, transition towards green chemistry is becoming imperative. In this scenario, an attractive perspective consists in the generation of CO through the electrochemical reduction of CO2 under ambient conditions. This approach allows storage of the electrical energy from intermittent renewable sources in the form of chemical bonds, and simultaneously reduces greenhouse gas emissions, giving carbon a second chance of life. However, most catalysts adopted for this process, i.e., noble metal-based nanoparticles, still have several issues (high costs, low current densities, high overpotentials), and in the view of generating syngas through co-electrolysis of H2O and CO2, do not enable a widely tunable CO/H-2 ratio. Single-atom catalysts with N-doped carbon supports have been recently introduced to face these challenges. The following review aims to answer the demand for an extended and exhaustive analysis of the metal single-atom catalysts thus far explored for the electro-reduction of CO2 in aqueous electrolyte solution. Moreover, focus will be placed on the objective of generating a syngas with a tunable CO/H-2 ratio. Eventually, the advantages of single-atom catalysts over their noble metal-based nano-sized counterparts will be identified along with future perspectives, also in the view of a rapid and feasible scaling-up.									1	0	0	0	0	0	1				2073-4344		WOS:000777001800001		
J	Kim, Dongseok; Gu, Minsu; Choi, Yeongkyu; Kim, Hyunwoo; Ryu, Jungki; Kim, Byeong-Su				Ryu, Jungki/B-8041-2008; Gu, Minsu/AAB-8310-2020; Kim, Byeong-Su/E-5882-2010	Ryu, Jungki/0000-0002-0897-8463; Kim, Byeong-Su/0000-0002-6419-3054			Bifunctional Water Splitting Photoelectrocatalysts Using Flexible Organometallic Complex and Nanographene Multilayer Thin Films								ACS APPLIED ENERGY MATERIALS				3	7			7103	7112		10.1021/acsaem.0c01154				JUL 27 2020	2020	In comparison with conventional inorganic photocatalysts, organic photoactive materials are promising photocatalysts owing to their high extinction coefficient and chemical tunability. However, their limited photocatalytic activity, induced by a low relative permittivity with high recombination energy, poses significant challenges. Herein, a highly efficient bifunctional photocatalytic hybrid multilayer electrode is designed by a versatile layer-by-layer (LbL) assembly of nanoscale graphene oxide (nGO) and a ruthenium-terpyridine coordination complex (TPY2Ru). We exploited a synergistic effect between two active components, namely, the generation of photoinduced excitons by TPY2Ru and the facilitation of electron transfer by reducing the recombination rate of the generated electrons by nGO in hybrid electrodes. This photocatalytic electrode exhibits bifunctional activities for water splitting in neutral condition with the highest photoanodic current density of 4.28 mu A/cm(2) at 1.23 V versus a reversible hydrogen electrode (RHE) and a photocathodic current density of 28.42 mu A/cm(2) at 0 V versus RHE. Furthermore, the unique combination of hybrid materials enables the development of flexible photocatalytic electrodes with remarkable current density retention after a 1000-cycle durability test. Because of the highly tunable properties of the LbL-assembled multilayer electrodes, we anticipate that this strategy can offer insights into the nanoscale-architecture-controlled engineering of efficient photoelectrodes for future solar-fuel energy devices.									4	0	0	0	0	0	4			2574-0962			WOS:000557375200120		
J	Tian, Qinfen; Han, Chunhui; Lin, Zhen; Li, Yaoyao; Zheng, Yi; Zhuang, Jiandong					, yi/0000-0002-8870-201X			One-Dimensional Core-Shell Cd-0.8 Zn0.15S@Cd0.85Zn0.15MoO4 Binary Solid Solution Composite: In Situ Construction and Photocatalytic H-2 Evolution Performance								JOURNAL OF PHYSICAL CHEMISTRY C				126	8			3881	3890		10.1021/acs.jpcc.2c00214				MAR 3 2022	2022	Solid solutions can provide a more controllable way to realize the continuous regulation of the physicochemical properties of materials; thus, they have aroused extensive attention of researchers. Herein, one-dimensional (1D) Cd0.85Zn0.15S solid solution nanorods (CZS NRs) are selected as the substrate photocatalyst. Then, a uniform molybdate solid solution (Cd0.85Zn0.15MoO4, CZMO) nanoshell is successfully constructed on the surface of 1D CZS NRs for photocatalytic H-2 evolution (PHE) using a convenient in situ photoinduced ion-exchange method with (NH4)(6)Mo7O24 center dot 4H(2)O as a precursor. Compared with the CZS, the coated CZMO solid solution shell is more stable and can effectively protect the sulfide photocatalyst from photocorrosion. Meanwhile, as the reaction active sites, the CZMO shell also shows excellent affinity for water, and thus significantly promotes the adsorption and reaction of H2O molecules on the photocatalyst surface. More importantly, it is found that the in situ-constructed CZMO shell can form an intimate type-H heterojunction with the CZS core to further realize the efficient spatial separation of photogenerated carriers. The as-prepared core-shell CZS@CZMO solid solution heterostructure exhibits an enhanced and stable visible-light-driven PHE performance (similar to 8.S mmol g(-1) h(-1)) within 15 h of photocatalytic water splitting. On this basis, a preliminary mechanism model has been proposed.									0	0	0	0	0	0	0			1932-7447	1932-7455		WOS:000773651500009		
J	Allahverdiyeva, Yagut; Ermakova, Maria; Eisenhut, Marion; Zhang, Pengpeng; Richaud, Pierre; Hagemann, Martin; Cournac, Laurent; Aro, Eva-Mari				Allahverdiyeva, Yagut/I-5652-2013; Aro, Eva-Mari/Q-8664-2017; Cournac, Laurent/G-2564-2010	Allahverdiyeva, Yagut/0000-0002-9262-1757; Aro, Eva-Mari/0000-0002-2922-1435; Ermakova, Maria/0000-0001-8466-4186; Cournac, Laurent/0000-0003-0371-938X			Interplay between Flavodiiron Proteins and Photorespiration in Synechocystis sp. PCC 6803								JOURNAL OF BIOLOGICAL CHEMISTRY				286	27			24007	24014		10.1074/jbc.M111.223289				JUL 8 2011	2011	Flavodiiron (Flv) proteins are involved in detoxification of O-2 and NO in anaerobic bacteria and archaea. Cyanobacterial Flv proteins, on the contrary, function in oxygenic environment and possess an extra NAD(P) H: flavin oxidoreductase module. Synechocystis sp. PCC 6803 has four genes (sll1521, sll0219, sll0550, and sll0217) encoding Flv proteins (Flv1, Flv2, Flv3, and Flv4). Previous in vitro studies with recombinant Flv3 protein from Synechocystis provided evidence that it functions as a NAD(P) H: oxygen oxidoreductase, and subsequent in vivo studies with Synechocystis confirmed the role of Flv1 and Flv3 proteins in the Mehler reaction (photoreduction of O-2 to H2O). Interestingly, homologous proteins to Flv1 and Flv3 can be found also in green algae, mosses, and Selaginella. Here, we addressed the function of Flv1 and Flv3 in Synechocystis using the Delta flv1, Delta flv3, and Delta flv1/Delta flv3 mutants and applying inorganic carbon (C-i)-deprivation conditions. We propose that only the Flv1/Flv3 heterodimer form is functional in the Mehler reaction in vivo. O-18(2) labeling was used to discriminate between O-2 evolution in photosynthetic water splitting and O-2 consumption. In wild type, similar to 20% of electrons originated from water was targeted to O-2 under air level CO2 conditions but increased up to 60% in severe limitation of C-i. Gas exchange experiments with Delta flv1, Delta flv3, and Delta flv1/Delta flv3 mutants demonstrated that a considerable amount of electrons in these mutants is directed to photorespiration under C-i deprivation. This assumption is in line with increased transcript abundance of photorespiratory genes and accumulation of photorespiratory intermediates in the WT and to a higher extent in mutant cells under C-i deprivation.									91	4	0	0	87	0	94				1083-351X		WOS:000292294900043	21602273	
J	Pakharukova, V. P.; Potemkin, D., I; Stonkus, O. A.; Kharchenko, N. A.; Saraev, A. A.; Gorlova, A. M.				Pakharukova, Vera/ABA-7631-2021; Potemkin, Dmitriy/A-4299-2014; Stonkus, Olga/F-3054-2012; Saraev, Andrey/L-6327-2013	Potemkin, Dmitriy/0000-0003-3129-3865; Stonkus, Olga/0000-0003-2984-7013; Saraev, Andrey/0000-0001-9610-9921			Investigation of the Structure and Interface Features of Ni/Ce1-xZrxO2 Catalysts for CO and CO2 Methanation								JOURNAL OF PHYSICAL CHEMISTRY C				125	37			20538	20550		10.1021/acs.jpcc.1c05529		SEP 2021		SEP 23 2021	2021	The structural features and reduction-induced structural evolution of Ni/Ce1-xZrxO2 catalysts for the methanation of carbon oxides were investigated. The catalysts prepared by the impregnation technique were investigated by ex situ and in situ X-ray diffraction (XRD) analysis, atomic pair distribution function (PDF) analysis, transmission electron microscopy, X-ray photoelectron spectroscopy (XPS), and temperature-programmed reduction by H-2. The main part of nickel was established to exist on the support surface as bulk NiO and Ni-0 nanoparticles in asprepared and reduced under reaction conditions catalysts, respectively. The metal-support interaction with incorporation of Ni2+ ions into the Ce1-xZrxO2 crystal lattice was also revealed. In situ XRD and XPS studies allowed one to monitor the structural evolution of the Ni/Ce1-xZrxO2 catalysts during their heating under H-2 atmosphere in the temperature range of 25-450 degrees C. The formation of Ni-0 nanoparticles was shown to favor reduction of Ce1-xZrxO2 oxide via hydrogen spillover. In situ XRD results revealed reversible expansion and contraction of the Ce1-xZrxO2 crystal lattice in reductive and oxidative atmospheres, which are associated with Ce4+ <-> Ce3+ transitions and redistributions of oxygen vacancies. The elucidated metal-support interaction and synergism of redox properties of the Ni/Ce1-xZrxO2 catalysts are relevant for high activity in the CO2 and CO methanation reactions.									9	0	0	0	0	0	8			1932-7447	1932-7455		WOS:000702017100039		
