PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Anantharaj, Sengeni; Karthick, Kannimuthu; Kundu, Subrata				Sengeni, Anantharaj/E-6375-2018	Sengeni, Anantharaj/0000-0002-3265-2455; kannimuthu, karthick/0000-0003-2689-0657			Evolution of layered double hydroxides (LDH) as high performance water oxidation electrocatalysts: A review with insights on structure, activity and mechanism								MATERIALS TODAY ENERGY				6				1	26		10.1016/j.mtener.2017.07.016				DEC 2017	2017	Electrocatalytic water oxidation which is otherwise recently popularized as the oxygen evolution reaction (OER) is the significant half-cell reaction in the field of hydrogen generation by water splitting. Being a multistep and a relatively more complex half-cell reaction than its counter hydrogen evolution reaction (HER), OER always requires higher overpotentials than HER. In order to minimize the associated energy loss as overpotentials, these electrochemical half-reactions of water splitting are to be catalyzed with appropriate materials. The recent evolution of transition metals based layered double hydroxides (LDH) as OER catalysts in electrochemical water splitting have lifted the field of H-2 generation with the uttermost purity to a greater height. In addition, these materials possess a lot of advantages like being non-precious, gaining excellent catalytic activity and stability in high alkaline solution along with the ease of preparation methods. With all those LDH materials used in electrochemical and photoelectrochemical water splitting, the presence of any of the three iron group metals (Ni, Co and Fe) is essentially seen. In this review, a detailed view on the basics of OER electrocatalysis, evaluation perspectives, current trends in OER electrocatalysis, evolution of these LDH materials as OER catalysts, activity trends, relationship among structure, activity and mechanism, trends in the synthesis methodologies, dominance of Ni-Fe LDH materials in OER electrocatalysis and the challenges and opportunities have been elaborated in detail. (c) 2017 Elsevier Ltd. All rights reserved.									215	5	0	0	4	0	216			2468-6069			WOS:000439097500001		
J	Cooper, Ian B.; Barry, Bridgette A.								Azide as a Probe of Proton Transfer Reactions in Photosynthetic Oxygen Evolution								BIOPHYSICAL JOURNAL				95	12			5843	5850		10.1529/biophysj.108.136879				DEC 15 2008	2008	In oxygenic photosynthesis, photosystem II (PSII) is the multisubunit membrane protein responsible for the oxidation of water to O-2 and the reduction of plastoquinone to plastoquinol. One electron charge separation in the PSII reaction center is coupled to sequential oxidation reactions at the oxygen-evolving complex (OEC), which is composed of four manganese ions and one calcium ion. The sequentially oxidized forms of the OEC are referred to as the S-n states. S-1 is the dark-adapted state of the OEC. Flash-induced oxygen production oscillates with period four and occurs during the S-3 to S-O transition. Chloride plays an important, but poorly understood role in photosynthetic water oxidation. Chloride removal is known to block manganese oxidation during the S-2 to S-3 transition. In this work, we have used azide as a probe of proton transfer reactions in PSII. PSII was sulfate-treated to deplete chloride and then treated with azide. Steady state oxygen evolution measurements demonstrate that azide inhibits oxygen evolution in a chloride-dependent manner and that azide is a mixed or noncompetitive inhibitor. This result is consistent with two azide binding sites, one at which azide competes with chloride and one at which azide and chloride do not compete. At pH 7.5, the K-i for the competing site was estimated as 1 mM, and the K-i' for the uncompetitive site was estimated as 8 mM. Vibrational spectroscopy was then used to monitor perturbations in the frequency and amplitude of the azide antisymmetric stretching band. These changes were induced by laser-induced charge separation in the PSII reaction center. The results suggest that azide is involved in proton transfer reactions, which occur before manganese oxidation, on the donor side of chloride-depleted PSII.									9	0	0	0	4	0	9			0006-3495	1542-0086		WOS:000261559300030	18805932	
J	Lin, Ruijie; Lin, Tongxi; Huang, Junying; Huang, Xiaohui; Liu, Yingju								Hierarchical cobalt sulfide with vertical in-plane edge structure for enhanced electrocatalytic oxygen evolution reaction								ELECTROCHIMICA ACTA				281				348	356		10.1016/j.electacta.2018.05.184				AUG 10 2018	2018	Transition metal-based sulfides are hopeful nonprecious eletrocatalysts for enhanced oxygen evolution reaction (OER). Compared with noble-metal based materials, such transition metal-based sulfides have been widely investigated in catalysis and energy storage, which can be easily controlled into various morphology due to their various valences. However, it is still a challenge to engineer transition metal-based sulfides of 3D nanostructure with rich edges. In this work, hierarchical cobalt sulfide nanocomposites (HCSN), with the vertical growth of Co9S8 nanosheets on horizontal Co1-xS nanoplates, were fabricated via simple one-pot synthesis. Due to adequate exposed-edge planes, the HCSN exhibited remarkably catalytic property for OER with low overpotential of 275 mV at a current density of 10 mA cm(-2), a low Tafel slope of 30 mV/decade and excellent stability. By investigating the chemical states before and after OER, the possible catalytic mechanism was provided. This work may provide a simple and efficient method to prepare hierarchical metal sulfides for electrocatalytic OER. (c) 2018 Elsevier Ltd. All rights reserved.									17	0	0	0	3	0	17			0013-4686	1873-3859		WOS:000439134600038		
J	Moi, Ching Thian; Bhowmick, Sourav; Qureshi, Mohammad					QURESHI, MOHAMMAD/0000-0003-0970-6870			Hierarchical FeO(OH)-CoCeV (Oxy)hydroxide as a Water Cleavage Promoter								ACS APPLIED MATERIALS & INTERFACES				13	43			51151	51160		10.1021/acsami.1c17470		OCT 2021		NOV 3 2021	2021	The search for a bifunctional electrocatalyst having water cleavage promoting ability along with the operational stability to efficiently generate oxygen and hydrogen could lead to robust systems for applications. These fundamental ideas can be achieved by designing the morphology, tuning the electronic structure, and using dopants in their higher oxidation states. Herein, we have fabricated a binder-free FeO(OH)-CoCeV-layered triple hydroxide (LTH) bifunctional catalyst by a two-step hydrothermal method, in which the nanograin-shaped FeO-(OH) coupled with CoCeV-LTH nanoflakes provides more electro-catalytically active sites and enhances the charge-transfer kinetics for hydrogen evolution reaction (HER) and oxygen evolution reaction (OER). The composition-optimized electrocatalyst (FeO-(OH)-Co0.5Ce0.05V0.15-LTH) acts as an efficient water cleavage composite by virtue of its favorable oxidation states leading to cyclic redox couples, which yields an overpotential of 53 mV for HER and 227 mV for OER to drive 10 mA/cm(2) current density in 1 M KOH with a corresponding Tafel slope of 70 mV/dec for HER and 52 mV/dec for OER. Furthermore, for the overall water splitting reaction, the heterostructure FeO(OH)-Co0.5Ce0.05V0.15-LTH acts as a dual-functional electrocatalyst, which requires a cell voltage of 1.52 V versus RHE to drive 10 mA/cm(2) current density.									3	0	0	0	1	0	3			1944-8244	1944-8252		WOS:000715852100050	34693708	
J	Gao, Jing; Sahli, Florent; Liu, Chenjuan; Ren, Dan; Guo, Xueyi; Werner, Jeremie; Jeangros, Quentin; Zakeeruddin, Shaik Mohammed; Ballif, Christophe; Gratzel, Michael; Luo, Jingshan				Luo, Jingshan/Q-1293-2016; Ren, Dan/L-4047-2016; Ballif, Christophe/G-4621-2012	Luo, Jingshan/0000-0002-1770-7681; Ren, Dan/0000-0003-3738-6421; Gao, Jing/0000-0003-0120-5609; Ballif, Christophe/0000-0001-8989-0545			Solar Water Splitting with Perovskite/Silicon Tandem Cell and TiC-Supported Pt Nanocluster Electrocatalyst								JOULE				3	12			2930	2941		10.1016/j.joule.2019.10.002				DEC 18 2019	2019	Developing efficient, stable, and cost-effective photosystems to split water into hydrogen and oxygen using sunlight is of paramount importance for future production of fuels and chemicals from renewable sources. However, the high cost of current systems limits their widespread application. Here, we developed a highly efficient TiC-supported Pt nanocluster catalyst for hydrogen evolution reaction that rivals the commercial Pt/C catalyst with 5 times less Pt loading. Combining with the NiFe-layered double hydroxide for oxygen evolution reaction and driven for the first time by a monolithic perovskite/silicon tandem solar cell, we achieved a solar water splitting system with 18.7% solar-to-hydrogen conversion efficiency, setting a record for water splitting systems with earth-abundant and inexpensive photo-absorbers.									50	5	0	0	3	0	51			2542-4351			WOS:000503428000007		
J	Ye, Tian-Nan; Feng, Wei-Jie; Zhang, Bing; Xu, Miao; Lv, Li-Bing; Su, Juan; Wei, Xiao; Wang, Kai-Xue; Li, Xin-Hao; Chen, Jie-Sheng				Li, Xin-Hao/L-1396-2016; Su, Juan/Q-2122-2016; Chen, Jie-Sheng/B-1509-2009	Li, Xin-Hao/0000-0003-1643-4631; Su, Juan/0000-0001-5570-736X; Chen, Jie-Sheng/0000-0003-1233-7746			Converting waste paper to multifunctional graphene-decorated carbon paper: from trash to treasure								JOURNAL OF MATERIALS CHEMISTRY A				3	26			13926	13932		10.1039/c5ta03485j				2015	2015	Proper disposal of waste paper is an important waste-management concern. We developed a facile and inexpensive method to transform waste paper into graphene-tethered carbon fiber composite paper (GCCP). Urea was the only additive for the carbonization of the GCCP. The as-obtained GCCP exhibited high electrical conductivity, and GCCP/polydimethyl siloxane (GCCP/PDMS) composites showed good stretchability with great electromechanical stability. The surface of the GCCP membrane was observed to be superhydrophobic; this property apparently endowed the membrane with the ability to separate oil from water in our experiments, which makes GCCP a promising candidate material for cleanup of oil spills. The hierarchical structure, N doping feature and low decoration with Pt make GCCP a potential electrocatalyst for oxygen reduction, oxygen evolution and hydrogen evolution reactions with superior activity and high stability, and hence also a promising candidate for application as a direct working electrode in future energy systems.									30	1	0	0	0	0	30			2050-7488	2050-7496		WOS:000356865300039		
J	Feng, Jin-Xian; Ye, Sheng-Hua; Xu, Han; Tong, Ye-Xiang; Li, Gao-Ren								Design and Synthesis of FeOOH/CeO2 Heterolayered Nanotube Electrocatalysts for the Oxygen Evolution Reaction								ADVANCED MATERIALS				28	23			4698	4703		10.1002/adma.201600054				JUN 15 2016	2016	FeOOH/CeO2 heterolayered nanotubes supported on Ni foam as efficient oxygen evolution electrocatalysts are reported. The hybrid structure can obviously promote the catalytic performance for the oxygen evolution reaction, such as low onset potential, high electroactivity, and excellent long-term durability. This study provides a new route to the design and fabrication of electrocatalysts with high electroactivity and durability for oxygen evolution.									502	34	0	0	23	0	507			0935-9648	1521-4095		WOS:000377531900018	27072073	
J	Liu, Haoxuan; Liu, Xijun; Mao, Zhiyong; Zhao, Zhe; Peng, Xianyun; Luo, Jun; Sun, Xiaoming				Liu, Haoxuan/GPC-6601-2022; LIU, XIJUN/AGY-4250-2022; Luo, Jun/CAG-4333-2022	Liu, Haoxuan/0000-0003-2402-9679; LIU, XIJUN/0000-0002-2624-6901; Luo, Jun/0000-0001-5084-2087			Plasma-activated Co-3(PO4)(2) nanosheet arrays with Co3+-Rich surfaces for overall water water splitting								JOURNAL OF POWER SOURCES				400				190	197		10.1016/j.jpowsour.2018.08.028				OCT 1 2018	2018	Highly efficient and stable bifunctional electrocatalyst for overall water splitting (OWS) are vital for large-scale hydrogen production. Herein, we demonstrate a novel bifunctional electrocatalyst - Co-3(PO4)(2) nanosheet arrays - prepared by a combined hydrothermal growth and plasma treatment. Owing to the large surface area, enhanced conductivity, the abundance of coordinately unsaturated Co3+ sites and numerous oxygen vacancies, the plasma activated Co-3(PO4)(2) nanosheet arrays exhibit low overpotentials for oxygen evolution reaction (240 mV) and hydrogen evolution reaction (50 mV) at 10 mA cm(-2) with excellent stability. The overall performance is comparable to the best reports for precious-metal-free electrocatalysts. Also, the plasma activated Co-3(PO4)(2) nanosheet arrays show superior kinetics for hydrogen- and oxygen-evolution with Tafel slope values of 35 and 53 mV dec(-1), respectively. The overall-water-splitting, with 10 mA cm(-2) at a low voltage of 1.48 V, is achieved using the nanosheet arrays as both the anode and cathode and the performance surpasses that of the IrO2/C-Pt/C couple for sufficiently high overpotentials. This work presents a promising strategy for designing high-performance electrocatalysts toward overall water splitting.									69	8	0	0	4	0	70			0378-7753	1873-2755		WOS:000447555400018		
J	Zhang, Teng; Wu, Yutong; Yu, Yihong; Li, Yijie; Qin, Gaowu; Li, Song				Yu, Yihong/GWQ-4606-2022; LI, Song/B-1490-2009	LI, Song/0000-0002-9140-9973; Wu, Yutong/0000-0002-6555-8844			High throughput screening driven discovery of Mn5Co10Fe30Ni55Ox as electrocatalyst for water oxidation and electrospinning synthesis								APPLIED SURFACE SCIENCE				588						152959	10.1016/j.apsusc.2022.152959				JUN 30 2022	2022	The electrochemical reduction of water or CO2 holds great potential for storage of intermittently produced renewable energy and requires highly active electrocatalyst to speed up water oxidation at anode. Metal oxides containing multiple components are promising electrocatalyst for the oxygen evolution reaction (OER); but their development demands exhaustive experiments, resulting in long term cycles and high cost in research. In this paper, a high-throughput experimental scheme is employed for searching effective OER oxide electrocatalysts. Combining inkjet printing technology and scanning electrochemical microscopy, a material library of Mn-Co-Fe-Ni oxide is rapidly prepared and its OER activity is screened. The composition of Mn5Co10Fe30Ni55Ox has been found to exhibit the highest catalytic activity. Nanowire catalyst of the corresponding composition has been prepared by electrospinning method, which achieves a low overpotential of 280 mV at current density of 10 mA.cm(-2) and a Tafel slope of 60.4 mV.dec(-1).									0	0	0	0	0	0	0			0169-4332	1873-5584		WOS:000774813400004		
J	El-Moneim, A. A.					abdelmoneim, Ahmed/0000-0002-9512-7201			Mn-Mo-W-oxide anodes for oxygen evolution during seawater electrolysis for hydrogen production: Effect of repeated anodic deposition								INTERNATIONAL JOURNAL OF HYDROGEN ENERGY				36	21			13398	13406		10.1016/j.ijhydene.2011.07.100				OCT 2011	2011	MnMoW-triple oxide catalyst for chlorine-less oxygen generating electrodes from seawater electrolysis were prepared by repeated anodic deposition of their oxides on Ti/IrO2 substrate. The durability of the electrodes were examined by electrolysis in 0.5 M NaCl solution at current density of 1000 Am-2 and compared with their corresponding electrodes that were prepared by continuous anodic deposition. The electrodes repeatedly and continuously deposited for 90 min kept the oxygen evolution efficiency higher than 99% for 2600 h and 120 h of electrolysis, respectively. The improvement in the electrode durability by repeated deposition was attributed to the formation of single phase oxide deposits of MnMoW-oxides with optimized thickness, composition and structural water content, which enables the reduction of the electrode overpotential for the oxygen evolution reaction and increase overall stability and adhesion of the oxide deposits to Ti/IrO2 substrate. A mechanism for oxygen evolution at the anode surface during electrolysis was proposed. Copyright (C) 2011, Hydrogen Energy Publications, LLC. Published by Elsevier Ltd. All rights reserved.									32	0	0	0	0	0	32			0360-3199	1879-3487		WOS:000296208800007		
