PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Pardo, Isabel; Camarero, Susana				Pardo, Isabel/GLT-6378-2022; Camarero, Susana/K-3172-2014	Pardo, Isabel/0000-0002-8568-1559; Camarero, Susana/0000-0002-2812-895X			Laccase engineering by rational and evolutionary design								CELLULAR AND MOLECULAR LIFE SCIENCES				72	5			897	910		10.1007/s00018-014-1824-8				MAR 2015	2015	Laccases are considered as green catalysts of great biotechnological potential. This has attracted a great interest in designing laccases a la carte with enhanced stabilities or activities tailored to specific conditions for different fields of application. Over 20 years, numerous efforts have been taken to engineer these multicopper oxidases and to understand their reaction mechanisms by site-directed mutagenesis, and more recently, using computational calculations and directed evolution tools. In this work, we review the most relevant contributions made in the field of laccase engineering, from the comprehensive study of their structure-function relationships to the tailoring of outstanding biocatalysts.									65	3	0	0	44	0	68			1420-682X	1420-9071		WOS:000349598300005	25586560	
J	Najafpour, Mohammad Mahdi								Biomineralization: a proposed evolutionary origin for inorganic cofactors of enzymes								THEORY IN BIOSCIENCES				131	4			265	272		10.1007/s12064-012-0160-5				DEC 2012	2012	In this paper, three different reactions of nanoparticles and proteins are explained. As a model system, the interactions of birnessite, which is a common manganese oxide in the environment, and bovine serum albumin, as a protein that has a strong affinity for a variety of inorganic molecules, are studied. The author proposes that the cofactor-formation in particular enzymes may be considered as a biomineralization in the presence of the protein. One of the numerous and very small nanoparticles produced in the presence of protein could be formed in an appropriate location in proteins and be used as a primitive inorganic core (cofactor) of enzyme.									11	0	0	0	2	0	11			1431-7613	1611-7530		WOS:000310975800006	22872505	
J	Rafei, Mouna; Wu, Xiuyu; Garcia, Alexis Pineiro; la Hera, Vladimir Miranda; Wagberg, Thomas; Gracia-Espino, Eduardo				Wagberg, Thomas/C-2912-2008	Wagberg, Thomas/0000-0002-5080-8273			Non-Stoichiometric NiFeMo Solid Solutions; Tuning the Hydrogen Adsorption Energy via Molybdenum Incorporation								ADVANCED MATERIALS INTERFACES											10.1002/admi.202201214		OCT 2022			2022	Solution precursor plasma spraying is used to produce catalytic trimetallic coatings containing Ni, Fe and Mo directly onto stainless-steel mesh, Ni foam and carbon paper. The resulting material is mostly comprised of face centered cubic FeNi3 alloy forming a highly porous coating with nanostructured features. The addition of Mo (up to approximate to 14 at%) generates no new crystal phases but only an increase in the lattice parameter, indicating the formation of FeNi3Mox solid solutions. The FeNi3Mox solid solutions are used as electrocatalyst for the hydrogen evolution reaction (HER) in alkaline media. The addition of Mo increases the HER activity significantly reaching an optimum performance at approximate to 9 at% Mo (FeNi3Mo0.40) with an overpotential at -10 mA cm(-2) of 112 mV and a Tafel slope of 109 mV dec(-1). The enhanced HER activity is attributed to the formation of a FeNi3Mox solid solution with an increased work function that is correlated to smaller hydrogen adsorption energies. Theoretical activity maps reveal that sites near superficial Mo atoms forms catalytic hot spots and are responsible for the observed activity.									0	0	0	0	0	0	0			2196-7350			WOS:000864415500001		
J	Tan, Jiabin; He, Xiaobo; Yin, Fengxiang; Liang, Xin; Chen, Biaohua; Li, Guoru; Yin, Huaqiang					Yin, Fengxiang/0000-0003-3514-6707; Chen, Biaohua/0000-0002-9871-9560			beta-Mo2C/N, P-co-doped carbon as highly efficient catalyst for hydrogen evolution reaction								JOURNAL OF MATERIALS SCIENCE				54	6			4589	4600		10.1007/s10853-018-03190-0				MAR 2019	2019	In this study, a -Mo2C/N, P-co-doped carbon (NPC) catalyst with a porous structure of -Mo2C nanoparticles loading on NPC matrix was prepared by vacuum-rotary evaporation and followed by a facile pyrolysis process for hydrogen evolution reaction (HER). The porous structure is beneficial for exposing more active sites and the mass transfer during the HER. In addition, the carbon matrixes with the highly doped N and P heteroatoms also provide their positive contributions to its high catalytic activity for HER. Owing to the advantages mentioned above, the optimized catalyst shows a small overpotential of 181mV for driving a cathodic current density of 10mAcm(-2), a low Tafel slope of 65.3mVdec(-1) and a high exchange current density of 1.5x10(-2)mAcm(-2) during HER processes in acid electrolyte. The excellent performance of the -Mo2C/NPC makes it a great potential candidate as the HER electrocatalyst.									11	0	0	0	0	0	11			0022-2461	1573-4803		WOS:000453927400012		
J	SCHWENDINGER, MG; RODE, BM								INVESTIGATIONS ON THE MECHANISM OF THE SALT-INDUCED PEPTIDE FORMATION								ORIGINS OF LIFE AND EVOLUTION OF THE BIOSPHERE				22	6			349	359		10.1007/BF01809371				1992	1992	The applicability of the salt-induced peptide formation in aqueous solution - the simplest model so far for peptide synthesis under primitive earth conditions - is demonstrated for valine as another amino acid, and the formation of mixed peptides in systems containing glycine, alanine and valine is investigated. The dominant dipeptides formed are Gly-Gly, Gly-Ala and Gly-Val, at longer reaction times sequence inversion produces Ala-Gly and, considerably slower, Val-Gly. Ala-Ala is also produced and the relative amounts of the diastereomers prove the high conservation of optical purity of the original amino acids over a considerable time. The results lead to some further conclusions about the reaction mechanism and the possible dominance of peptide sequences in primordial dipeptides.									37	0	0	0	20	0	37			0169-6149			WOS:A1992KC35200002	1465297	
J	Zhang, Zijian; Chen, Xianjie; Zhang, Hanjie; Liu, Weixu; Zhu, Wei; Zhu, Yongfa				Chen, Xianjie/I-9338-2016; Zhu, Yongfa/N-9784-2019; Zhu, Yongfa/D-9640-2011; Zhu, Yongfa/A-9452-2012	Chen, Xianjie/0000-0001-8206-0557; Zhu, Yongfa/0000-0001-8528-509X; Zhu, Yongfa/0000-0001-8528-509X; Zhang, Zijian/0000-0003-3373-7482			A Highly Crystalline Perylene Imide Polymer with the Robust Built-In Electric Field for Efficient Photocatalytic Water Oxidation								ADVANCED MATERIALS				32	32					1907746	10.1002/adma.201907746		JUN 2020		AUG 2020	2020	A highly crystalline perylene imide polymer (Urea-PDI) photocatalyst is successfully constructed. The Urea-PDI presents a wide spectrum response owing to its large conjugated system. The Urea-PDI performs so far highest oxygen evolution rate (3223.9 mu mol g(-1)h(-1)) without cocatalysts under visible light. The performance is over 107.5 times higher than that of the conventional PDI supramolecular photocatalysts. The strong oxidizing ability comes from the deep valence band (+1.52 eV) which is contributed by the covalent-bonded conjugated molecules. Besides, the high crystallinity and the large molecular dipoles of the Urea-PDI contribute to a robust built-in electric field promoting the separation and transportation of photogenerated carriers. Moreover, the Urea-PDI is very stable and has no performance attenuation after 100 h continuous irradiation. The Urea-PDI polymer photocatalyst provides with a new platform for the use of photocatalytic water oxidation, which is expected to contribute to clean energy production.									94	6	0	0	11	0	92			0935-9648	1521-4095		WOS:000543734200001	32596838	
J	Li, Xiaoke; Jiang, Luhua; Liu, Jing; Hua, Qingfeng; Wang, Erdong; Xie, Guangwen				Wang, Erdong/AAI-8447-2020; Jiang, Luhua/ABC-2118-2020	, Luhua/0000-0002-1462-3693; Li, xiaoke/0000-0002-4410-4800			Size-dependent catalytic activity of cobalt phosphides for hydrogen evolution reaction								JOURNAL OF ENERGY CHEMISTRY				43				121	128		10.1016/j.jechem.2019.08.018				APR 2020	2020	Transition metal phosphides are a class of promising electrocatalysts for hydrogen evolution reaction (HER) to replace noble metals. In this work, we for the first time synthesize carbon supported CoP nanoparticles with the average particle sizes from 3.3 to 9.2 nm, via a solvothermal process followed by low-temperature topological phosphorization, and the size-dependent HER activity of the CoP is investigated by virtue of TEM, XRD, XPS and the electrochemical techniques. It is discovered that the 9.2nm-CoP particles possess high intrinsic HER catalytic activity as compared to the 3.3nm-CoP, although the smaller one displays a high mass activity due to the large surface area. Detailed studies manifest that the small CoP particles suffer from serious oxidation once exposing to air. In contrast, most cobalt remains in the quasi-metallic state in the relatively large CoP particles, which is beneficial for the desorption of H-ads, the rate determining step of the HER process over CoP surface. In addition, the low charge transfer resistance across the liquid/solid interfaces also contributes to the excellent HER activity of the relatively large CoP particles. (C) 2019 Science Press and Dalian Institute of Chemical Physics, Chinese Academy of Sciences. Published by Elsevier B.V. and Science Press. All rights reserved.									35	4	0	0	3	0	35			2095-4956			WOS:000500289300016		
J	Maiti, Kakali; Balamurugan, Jayaraman; Gautam, Jagadis; Kim, Nam Hoon; Lee, Joong Hee				Lee, Joong Hee/D-1643-2011; Kim, Nam Hoon/S-9519-2019	Lee, Joong Hee/0000-0001-5456-0642; Kim, Nam Hoon/0000-0001-5122-9567; Gautam, Jagadis/0000-0003-0253-9627; Jayaraman, Balamurugan/0000-0003-3505-5522			Hierarchical Flowerlike Highly Synergistic Three-Dimensional Iron Tungsten Oxide Nanostructure-Anchored Nitrogen-Doped Graphene as an Efficient and Durable Electrocatalyst for Oxygen Reduction Reaction								ACS APPLIED MATERIALS & INTERFACES				10	38			32220	32232		10.1021/acsami.8b11406				SEP 26 2018	2018	A unique and novel structural morphology with high specific surface area, highly synergistic, remarkable porous conductive networks with outstanding catalytic performance, and durability of oxygen reduction electrocatalyst are typical promising properties in fuel cell application; however, exploring and interpreting this fundamental topic is still a challenging task in the whole world. Herein, we have demonstrated a simple and inexpensive synthesis strategy to design three-dimensional (3D) iron tungsten oxide nanoflower-anchored nitrogen-doped graphene (3D Fe-WO3 NF/NG) hybrid for a highly efficient synergistic catalyst for oxygen reduction reaction (ORR). The construction of flowerlike Fe-WO3 nanostructures, based on synthesis parameters, and their ORR performances are systematically investigated. Although pristine 3D Fe-WO3 NF or reduced graphene oxides show poor catalytic performance and even their hybrid shows unsatisfactory results, impressively, the excellent ORR activity and its outstanding durability are further improved by N doping, especially due to pyridinic and graphitic nitrogen moieties into a graphene sheet. Remarkably, 3D Fe-WO3 NF/NG hybrid nanoarchitecture reveals an outstanding electrocatalytic performance with a remarkable onset potential value (similar to 0.98 V), a half-wave potential (similar to 0.85 V) versus relative hydrogen electrode, significant methanol tolerance, and extraordinary durability of similar to 95% current retention, even after 15 000 potential cycles, which is superior to a commercial Pt/C. The exclusive porous architecture, excellent electrical conductivity, and the high synergistic interaction between 3D Fe-WO3 NF and NG sheets are the beneficial phenomena for such admirable catalytic performance. Therefore, this finding endows design of a highly efficient and durable nonprecious metal-based electrocatalyst for high-performance ORR in alkaline media.									28	0	0	0	1	0	29			1944-8244			WOS:000446142100043	30175582	
J	Kundu, Avinava; Kumar, Brajesh; Chakraborty, Biswarup								Greigite Fe3S4-Derived alpha-FeO(OH) Promotes Slow O-O Bond Formation in the Second-Order Oxygen Evolution Reaction Kinetics								JOURNAL OF PHYSICAL CHEMISTRY C				126	38			16172	16186		10.1021/acs.jpcc.2c05196				SEP 29 2022	2022	The mechanistic pathway of oxygen evolution reaction (OER) invariably changes with the surface structure of the catalyst and difficult to envisage. Concerning the mechanistic interpretation of the rate-limiting step, the order of the reaction, and other intrinsic parameters, electrokinetic study is thereby of particular interest. Greigite Fe3S4 nanosheets prepared herein via a solvothermal route while deposited on the nickel foam (NF) electrode surface act as an acceptable OER catalyst with a recorded overpotential of 251 (+/- 6) mV at a j value of 10 mA cm-2 comparable to some benchmark iron/nickel oxy-hydroxide catalysts. Ex situ post-OER analysis of a Fe3S4/NF anode has affirmed the formation of alpha-FeO(OH) as the active species for the alkaline OER. The OER performance however can be improved upon elevating the cell temperature from 303 to 338 K. Electrokinetic data obtained at variable temperatures provide several important intrinsic parameters. The experimen-tally determined transfer coefficient alpha (1.90), exchange current density js ' (3.06 x 10-6 mA cm-2), and a Tafel slope of 45.9 mV dec-1 implicate the O-O bond formation as the rate-limiting step following a Rossmeisl's peroxide path (RPP) where a nucleophilic attack of OH- to the Fe(IV)=O results in the formation of iron(III) hydroperoxo (Fe(III)-OOH) in the slowest step. From the variable temperature OER kinetics, the calculated activation energy (Ea) 53 (+/- 2.1) kJ mol-1 is comparable to the noble metal oxide (IrO2) but lower than other active transition metal (Co, Ni) oxide/-oxyhydroxide. Calculated Ea and other kinetic data further evidence that the fair OER performance is due to a low activation barrier for the O-O bond formation step on the electro-generated FeO(OH) materials. The bimolecular RPP mechanism, nucleophilic attack of OH- to the Fe(IV)=O, has further been validated by the experimentally derived second-order rate of reaction with respect to [OH-]. Moreover, the observed linear drop of the Tafel slope with increasing size of the electrolyte's cation (Li+, Na+, K+), inferred a change in the mechanism, albeit it provides evidence on the weak non-covalent interaction of the surface adsorbed -OH with the cation of the electrolyte. The detailed electrokinetic study presented herein with the electrogenerated alpha-FeO(OH) can provide some useful guidelines to establish further the accurate OER mechanism on iron oxide/oxy-hydroxide materials.									0	0	0	0	0	0	0			1932-7447	1932-7455		WOS:000864685400001		
J	Singh, Archana; Panwar, Ruby; Mittal, Pooja; Hassan, Md Imtaiyaz; Singh, Indrakant Kumar				Singh, Indrakant K/AAC-7080-2022; Singh, Archana/GLU-8703-2022; HASSAN, Imtaiyaz/G-7072-2017	Singh, Indrakant K/0000-0002-3211-8471; Singh, Archana/0000-0003-3916-7513; HASSAN, Imtaiyaz/0000-0002-3663-4940; Mittal, Pooja/0000-0002-2156-1419			Plant cytochrome P450s: Role in stress tolerance and potential applications for human welfare								INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES				184				874	886		10.1016/j.ijbiomac.2021.06.125		JUN 2021		AUG 1 2021	2021	Cytochrome P450s (CYPs) are a versatile group of enzymes and one of the largest families of proteins, controlling various physiological processes via biosynthetic and detoxification pathways. CYPs perform multiple roles through a critical irreversible enzymatic reaction in which an oxygen atom is inserted within hydrophobic molecules, converting them into the reactive and hydro soluble components. During evolution, plants have acquired significantly more number of CYPs and represent about 1% of the encoded genes . CYPs are highly conserved proteins involved in growth, development and tolerance against biotic and abiotic stresses. Furthermore, CYPs reinforce plants' molecular and chemical defense mechanisms by regulating the biosynthesis of secondary metabolites, enhancing reactive oxygen species (ROS) scavenging and controlling biosynthesis and homeostasis of phytohormones, including abscisic acid (ABA) and jasmonates. Thus, they are the critical targets of metabolic engineering for enhancing plant defense against environmental stresses. Additionally, CYPs are also used as biocatalysts in the fields of pharmacology and phytoremediation. Herein, we highlight the role of CYPs in plant stress tolerance and their applications for human welfare.									3	0	0	0	2	0	3			0141-8130	1879-0003		WOS:000682782900004	34175340	
