PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Chen, Yixin; Lee, Soonho; Tahmasebi, Arash; Liu, Mengjie; Zhang, Tingting; Bai, Jin; Tian, Lu; Yu, Jianglong				Tahmasebi, Arash/AAI-7334-2020	Tahmasebi, Arash/0000-0002-2559-4760; Lee, Soonho/0000-0001-9843-9086			Mechanism of carbon structure transformation in plastic layer and semi-coke during coking of Australian metallurgical coals								FUEL				315						123205	10.1016/j.fuel.2022.123205				MAY 1 2022	2022	The transformation of the carbon structure of coal during the coking process influences the coke microstructure and microtexture, and ultimately, the coke quality. This study investigates the impacts of parent coal properties on the evolution of carbon structures of selected Australian coals from the plastic layer to semi-coke stage during coking using electron spin resonance (ESR), Synchrotron attenuated total reflection Fourier transform infrared microspectmscopy (Synchrotron ATR-FTIR) and solid-state carbon-13 nuclear magnetic resonance (C-13 NMR) analyses. The stable radical concentration, the g-value, and the linewidth measured by ESR were combined with IR and Solid-state C-13 NMR results to improve the understanding of carbon structural transformation at the plastic and post-resolidification stages of coke formation. In addition, micro gas chromatography (micro-GC) was used to study the evolution of gaseous species. The results suggested that the coal undergoes crosslinking reaction, condensation, and re-polymerization within the thermoplastic range, resulting in loss of oxygen to form condensed carbon-bearing crosslinking structures. Due to differences in their chemical structure, macerals significantly influenced crosslinking structures during plastic layer formation. Higher rank coals generated more stable radicals in the plastic phase due to their lower H/C and O/C ratios than low-rank coals with higher vitrinite contents. Lower fluidity and lower rank coals formed oxygen-bearing cross-links at the early plastic stages, hindering fluidity development and carbon ordering at high temperatures. Above the resolidification point, the continuous transformation of C-O and C-H bonds to C-C bonds was accompanied by the release of H-2 and CO2, leading to increased ordering and anisotropy of coke carbon structures.									3	0	0	0	0	0	3			0016-2361	1873-7153		WOS:000747393600001		
J	Liu, Xien; Wang, Fengying				liu, xien/A-3193-2017	liu, xien/0000-0002-4947-0631			Transition metal complexes that catalyze oxygen formation from water: 1979-2010								COORDINATION CHEMISTRY REVIEWS				256	11-12			1115	1136		10.1016/j.ccr.2012.01.015				JUN 2012	2012	The study of catalytic water oxidation continues to be one of the most active areas of research across many sub-disciplines of chemistry. From efforts toward developing artificial photosynthetic assemblies to the exploration of nanoscale materials to be used as a photoanode for splitting water, a detailed understanding of the mechanistic details of water oxidation in photosystem II (PSII) is paramount for the rational design of an artificial model. In addition, insight into the model's mechanism of molecular-level water-oxidation catalysis will provide us with a unique opportunity to elucidate the mechanistic pathways of water oxidation in the oxygen-evolving complex (OEC) of PSII.In this review, the proposed mechanisms, catalytic activities and reaction kinetics of catalytic water oxidation with transition metal complexes in homogeneous systems published from 1979 to 2010, with an emphasis on the last decade, are discussed. These metal complexes include mononuclear, dinuclear and multinuclear manganese, ruthenium, iridium, iron and cobalt complexes. Electrodeposited cobalt complexes are a type of heterogeneous water-oxidation catalyst: however, these complexes are discussed herein because they are topological analogs of the Mn cluster in the OEC. M-V=O species (M = Mn, Ru) as the key active species in homogeneous catalytic evolution of O-2 are common feature in many catalysts, in which formation of the O-O bond can be achieved either by intramolecular elimination of dioxygen from two M-V=O groups or by nucleophilic attack of OH- species on M-V=O groups. Another common feature appears from tetranuclear ruthenium complex 71, manganese complex 10 and cobalt complex, all of these cubane structural complexes have self-repair properties similar to OEC-protein complex in nature. (C) 2012 Elsevier B.V. All rights reserved.									185	5	0	0	27	0	186			0010-8545	1873-3840		WOS:000303787500004		
J	Bloess, H; Staikov, G; Schultze, JW								AFM induced formation of SiO2 structures in the electrochemical nanocell								ELECTROCHIMICA ACTA				47	1-2			335	344		10.1016/S0013-4686(01)00581-3				SEP 1 2001	2001	Nanostructures of SiO2 are formed in the so-called nanocell by AFM tip-induced oxidation of Si. The highly resistive electrolyte is formed by a thin water film in wet gas atmosphere. AFM measurements prove that the water film thickness increases with both p(H2O) and electric field strength. Water consumption by Si oxidation and water electrolysis is compensated by field enhanced water condensation from the gas phase. Due to the absence of a reference electrode, current dependent potential drops at the tip and in the water film cannot be compensated. At constant cell voltage DeltaU, the potential drop within the formed oxide Delta phi (ox) depends not only on DeltaU, but on the polarisation time t and the lateral coordinate x as well. Measurements of current transients in the nanocell and a macroscopic cell show that the oxide growth kinetics are similar, but the quantitative result differs due to the 3D structure of the oxide and the variation of Delta phi (ox)(t,x). Investigation of electron transfer reactions in the macro- and nanocell show that anodic oxygen evolution is possible at high electric fields which is explained by hole tunnelling. Direct tunnelling of electrons from the tip to the Si substrate can only take place in the initial stages of oxide formation through few oxide monolayers. Therefore, faradaic processes can be evaluated in the later stage of experiment. For electrochemical nanosystem technology, the oxidation in a one-step process allows the formation of positive Si-structures, while a multistep process followed by etching of the oxide allows the defined formation of pits. (C) 2001 Elsevier Science Ltd. All rights reserved.					3rd International Symposium on Electrochemical Microsystem Technologies (EMT-3)3rd International Symposium on Electrochemical Microsystem Technologies (EMT-3)	SEP 10-15, 2000SEP 10-15, 2000	Arbeits Gemein Elektrochem Forschungsinst; Int Soc Electrochem; Fachgruppe Angew Elektrchem Gesell Deutsch Chem; GDCh; Deutsch Gesell Galvano Oberflachentech; DGOArbeits Gemein Elektrochem Forschungsinst; Int Soc Electrochem; Fachgruppe Angew Elektrchem Gesell Deutsch Chem; GDCh; Deutsch Gesell Galvano Oberflachentech; DGO	GARMISCH-PARTENKIRCHEN, GERMANYGARMISCH-PARTENKIRCHEN, GERMANY	39	2	0	0	1	0	41			0013-4686	1873-3859		WOS:000171506400041		
J	Jin, Zhaoyu; Li, Panpan; Fang, Zhiwei; Yu, Guihua				Li, Panpan/AAT-1019-2020	Li, Panpan/0000-0001-9933-0357; FANG, ZHIWEI/0000-0001-8826-8834; Jin, Zhaoyu/0000-0003-0840-3931			Emerging Electrochemical Techniques for Probing Site Behavior in Single-Atom Electrocatalysts								ACCOUNTS OF CHEMICAL RESEARCH				55	5						10.1021/acs.accounts.1c00785				MAR 1 2022	2022	Single-atom catalysts (SACs) have aroused tremendous interest over the past decade, particularly in the community of energy and environment-related electrocatalysis. A rapidly growing number of recent publications have recognized it as a promising candidate with maximum atomic utilization, distinct activity, and selectivity in comparison to bulk catalysts and nanocatalysts. However, the complexity of localized coordination environments and the dispersion of isolated sites lead to significant difficulties when it comes to gaining insight into the intrinsic behavior of electrocatalytic reactions. Furthermore, the low metal loadings of most SACs make conventional ensemble measurements less likely to be accurate on the subnanoscale. Thus, it remains challenging to probe the activity and properties of individual atomic sites by available commercial instruments and analytical methods. In spite of this, continuing efforts have lately focused on the development of advanced measurement methodologies, which are very useful to the fundamental understanding of SACs. There have recently been a number of in situ/operando techniques applied to SACs, such as electron microscopy, spectroscopy, and other analysis methods, which support relevant functions to identify the active sites and reaction intermediates and to investigate the dynamic behavior of localized structures of the catalytic sites.This Account aims to present recent electrochemical probing techniques which can be used to identify single-atomic catalytic sites within solid supports. First, we describe the basic principles of molecular probe methods for the study and analysis of electrocatalytic site behavior. In particular, the in situ probing technique enabled by surface interrogation scanning electrochemical microscopy (SI-SECM) can measure the active site density and kinetic rate with high resolution. An alternative electrochemical probing technique is further demonstrated on the basis of single-entity electrochemistry, which allows the unique electrochemical imaging of the size and catalytic rate of single atoms, molecules, and clusters. The merits and limitations of different electrochemical techniques are then discussed, along with perspectives for future prospects. Apart from this, we further showcase the powerful capability of emerging electrochemical probing techniques for determining significant effects and properties of SACs for various electrocatalytic reactions, including oxygen reduction and evolution, hydrogen evolution, and nitrate reduction. Overall, electrochemical techniques with atomic resolution have greatly increased opportunities for observing, measuring, and understanding the surface and interface chemistry during energy conversion. In the future, it is anticipated that the development of electrochemical probing techniques will be advanced with innovative perspectives on the behavior and features of SACs. We hope that this Account can contribute in several ways to promoting the fundamental knowledge and technical progress of emerging electrochemical measurements for studying SACs.									8	0	0	0	0	0	8			0001-4842	1520-4898		WOS:000768184100001	35148075	
J	Foruzin, Leila Jafari; Rezvani, Zolfaghar				Rezvani, Zolfaghar/D-2742-2011	Rezvani, Zolfaghar/0000-0003-2157-7354			The improved water oxidation at neutral pH using field bindweed and NiCo- layered double hydroxides								APPLIED CLAY SCIENCE				201						105921	10.1016/j.clay.2020.105921		JAN 2021		FEB 2021	2021	High-efficiency and environmental electro-catalyst are prepared for the water oxidation. Here, we report nitrogen doping-carbon quantum dot (N-CQD) that is prepared from field bindweed using the hydrothermal method. Also, NiCo-layered double hydroxide (LDH) was prepared using a simple method. The prepared samples were characterized using several techniques that confirmed the successful preparation of N-CQD and NiCo-LDH. Also, the effect of molar ratios of Ni: Co on the morphology of NiCo-LDH were studied by the Field Emission-Scanning Electron Microscopy (FE-SEM). The obtained images obviously reveal that apply several molar ratios of Ni and Co can affect the morphology and optimized molar ratio Ni: Co was 1: 1. Then, we use N-CQDs combination with the optimized NiCo-LDH for water oxidation. The resulting NiCo-LDH/N-CQD shows improved electro-catalytic activity in comparison with pure NiCo-LDH (with an onset-potential of 1.55 V (vs. RHE) and overpotential about similar to 325 mV in neutral media) for oxygen evolution. The enhanced water oxidation activity is attributed to the association of the NiCo-LDH with N-CQDs. N-CQDs which supply rapid electron transfer, supreme conductivity, and electron reservoir characters that are caused to the rapid electron transfers from N-CQDs to NiCo-LDH on the surface and consequently, could further increase the electro-catalytic reaction.									1	0	0	0	0	0	1			0169-1317	1872-9053		WOS:000609063400007		
J	Ma, Su Su Khine; Hisatomi, Takashi; Maeda, Kazuhiko; Moriya, Yosuke; Domen, Kazunari				Maeda, Kazuhiko/F-5802-2015	Maeda, Kazuhiko/0000-0001-7245-8318			Enhanced Water Oxidation on Ta3N5 Photocatalysts by Modification with Alkaline Metal Salts								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				134	49			19993	19996		10.1021/ja3095747				DEC 12 2012	2012	Tantalum nitride (Ta3N5) is a promising nitride semiconductor photocatalyst for solar water splitting because it has band edge potentials capable of producing hydrogen and oxygen from water under visible light (lambda < 590 nm). However, the photocatalytic performance of Ta3N5 has been far below expectations because insufficient crystallization upon thermal nitridation of the oxide precursors enhances undesirable charge recombination limiting the quantum efficiency of the photocatalytic reaction. This problem was successfully rectified in this study by modifying the surface of the starting Ta2O5 with a small amount of alkaline metal (AM) salts. Compared with conventional Ta3N5, Ta3N5 nitrided from AM salt-modified Ta2O5 had better crystallinity and smaller particles with smoother surfaces and, most importantly, demonstrated a 6-fold improvement in photocatalytic activity for O-2 evolution under visible light. AM salt modification was compatible with the loading of an O-2 evolution cocatalyst, such as CoOx, yielding an apparent quantum efficiency of 5.2% at 500-600 nm. This indicates that the effects of AM modification were attributable to the changes in the crystallinity and the morphology of Ta3N5 rather than to catalytic effects. Detailed characterization of the Na2CO3-modified Ta3N5 suggested partial dissolution of Ta2O5 and nucleation of NaTaO3 in the early stages of nitridation, which gave rise to the characteristic particle morphologies and improved the crystallinity of the nitridation products. This study demonstrates that a facile pretreatment of a starting material can improve the physical and photocatalytic properties of photocatalysts drastically, enabling the development of advanced photocatalysts for solar water splitting.									177	11	0	0	12	0	179			0002-7863	1520-5126		WOS:000312351000011	23181266	
C	Starrfield, S				Starrfield, Sumner/AAJ-2900-2020		Isern, J; Hernanz, M; CarciaBerro, E		What we have learned about white dwarfs from studies of Novae								WHITE DWARFS		ASTROPHYSICS AND SPACE SCIENCE LIBRARY		214				11	17						1997	1997						10th European Workshop on White Dwarfs10th European Workshop on White Dwarfs	JUN 17-21, 1996JUN 17-21, 1996	Direcc Gen Investigac Cient & Tecn; Comis Interdepertamental Recerca Innovacio Tecnol; Consejo Super Investigac Cient; Univ Politecn Catalunya; Fundacio Catalana RecercaDirecc Gen Investigac Cient & Tecn; Comis Interdepertamental Recerca Innovacio Tecnol; Consejo Super Investigac Cient; Univ Politecn Catalunya; Fundacio Catalana Recerca	BLANES, SPAINBLANES, SPAIN	0	0	0	0	0	0	0					0-7923-4585-1	WOS:A1997BJ19H00002		
J	Kromer, M.; Fremling, C.; Pakmor, R.; Taubenberger, S.; Amanullah, R.; Cenko, S. B.; Fransson, C.; Goobar, A.; Leloudas, G.; Taddia, F.; Roepke, F. K.; Seitenzahl, I. R.; Sim, S. A.; Sollerman, J.				Seitenzahl, Ivo R/B-7725-2019	Seitenzahl, Ivo R/0000-0002-5044-2988; Fremling, Christoffer/0000-0002-4223-103X; Taddia, Francesco/0000-0002-2387-6801; Sim, Stuart/0000-0002-9774-1192; Ropke, Friedrich/0000-0002-4460-0097; Sollerman, Jesper/0000-0003-1546-6615; Kromer, Markus/0000-0003-4380-7536			The peculiar Type Ia supernova iPTF14atg: Chandrasekhar-mass explosion or violent merger?								MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY				459	4			4428	4439		10.1093/mnras/stw962				JUL 11 2016	2016	iPTF14atg, a subluminous peculiar Type Ia supernova (SN Ia) similar to SN 2002es, is the first SN Ia for which a strong UV flash was observed in the early-time light curves. This has been interpreted as evidence for a single-degenerate (SD) progenitor system, where such a signal is expected from interactions between the SN ejecta and the non-degenerate companion star. Here, we compare synthetic observables of multidimensional state-of-the-art explosion models for different progenitor scenarios to the light curves and spectra of iPTF14atg. From our models, we have difficulties explaining the spectral evolution of iPTF14atg within the SD progenitor channel. In contrast, we find that a violent merger of two carbon-oxygen white dwarfs with 0.9 and 0.76 M-aS (TM), respectively, provides an excellent match to the spectral evolution of iPTF14atg from 10 d before to several weeks after maximum light. Our merger model does not naturally explain the initial UV flash of iPTF14atg. We discuss several possibilities like interactions of the SN ejecta with the circumstellar medium and surface radioactivity from an He-ignited merger that may be able to account for the early UV emission in violent merger models.									47	1	0	0	1	0	47			0035-8711	1365-2966		WOS:000379830700077		
J	Schansker, G; Goussias, C; Petrouleas, V; Rutherford, AW				Rutherford, Alfred W/A-7831-2019; Schansker, Gert/AAI-5844-2020	Rutherford, Alfred W/0000-0002-3124-154X; 			Reduction of the Mn cluster of the water-oxidizing enzyme by nitric oxide: Formation of an S-2 state								BIOCHEMISTRY				41	9			3057	3064		10.1021/bi015903z				MAR 5 2002	2002	The manganese cluster of the oxygen-evolving enzyme of photosystem II is chemically reduced upon interaction with nitric oxide at -30 degreesC. The state formed gives rise to an S = 1/2 multiline EPR signal [Goussias, Ch., Ioannidis, N., and Petrouleas, V. (1997) Biochemistry 36, 9261] that is attributed to a Mn(II)-Mn(III) dimer [Sarrou, J., Ioannidis, N., Deligiannakis, Y., and Petrouleas, V. (1998) Biochemistry 37, 3581]. In this work, we sought to establish whether the state could be assigned to a specific, reduced S state by using flash oxymetry, chlorophyll a fluorescence, and electron paramagnetic resonance spectroscopy. With the Joliot-type O-2 electrode, the first maximum of oxygen evolution was observed on the sixth or seventh flash. Three saturating preflashes were required to convert the flash pattern characteristic of NO-reduced samples to that of the untreated control (i.e., O-2 evolution maximum on the third flash). Measurements of the S state-dependent level of chlorophyll fluorescence in NO-treated PSII showed a three-flash downshift compared to untreated controls. In the EPR study, the maximum S-2 multiline EPR signal was observed after the fourth flash. The results from all three methods are consistent with the Mn cluster being in a redox state corresponding to an S-2 state in a majority of centers after treatment with NO. We were unable to generate the Mn(H)-Mn(III) multiline signal using hydrazine as a reductant; it appears that the valence distribution and possibly the structure of the Mn cluster in the S-2 state are dependent on the nature of the reductant that is used.									35	1	0	0	25	0	35			0006-2960			WOS:000174187500019	11863444	
J	Yang, Lisha; Zhang, Zhaohan; Liu, Junfeng; Huang, Linlin; Jia, Liu; Feng, Yujie				LIU, JIA/A-2317-2012	LIU, JIA/0000-0001-8334-9547			Influence of Gd Doping on the Structure and Electrocatalytic Performance of TiO2 Nanotube/SnO2-Sb Nano-coated Electrode								CHEMELECTROCHEM				5	22			3451	3459		10.1002/celc.201801079				NOV 13 2018	2018	Gd-doped TiO2-NT/SnO2-Sb (NT=nanotube) electrodes were prepared by using a solvothermal synthesis approach with a nano-sized catalyst coating. Phenol degradation and total organic carbon (TOC) removal followed pseudo-first-order kinetics in the experimental range. A maximum rate was achieved by using a Gd doping ratio of 2 % (molar ratio based on Gd/Sn), which was 56.5 % and 68 % higher than that of the control (Gd/0 %) for phenol degradation and TOC removal. The results from the UV scan of the electrolyte showed that introducing an appropriate amount of Gd could promote the electrochemical incineration process, and thus effectively degrade the chemical intermediates during phenol oxidation. In addition, the Gd/2 %-doped electrode had the longest accelerated life time of 25 h, which was 25 % higher than that of the control. A suitable Gd doping ratio could diminish the SnO2 crystal size and increase the specific surface area, speeding up the electrode's reaction rate, thus promoting the oxygen evolution potential. A regular and compact morphology with a smallest particle size of 9.5 nm was obtained on the Gd/2 %-doped electrode, which prompted a smaller charge-transfer resistance and higher electrical double-layer capacitance than that of the control. The results from X-ray photoelectron spectroscopy and electron paramagnetic resonance suggested that a maximal of surface active sites (i. e. oxygen vacancy) was formed on the Gd/2 %-doped electrode, which provided abundant positive charge for adsorbing more oxygen species (37.5 %) than the control (21.5 %), and greatly enhanced the formation of (OH)-O-center dot to attack the targeted pollutant.									10	0	0	0	1	0	10			2196-0216			WOS:000450042200016		
