PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Brahmachari, Udita; Guo, Zhanjun; Konecny, Sara E.; Obi, Emmanuela N. C.; Barry, Bridgette A.				Guo, Zhanjun/M-4666-2018	Guo, Zhanjun/0000-0003-0413-6805			Engineering Proton Transfer in Photosynthetic Oxygen Evolution: Chloride, Nitrate, and Trehalose Reorganize a Hydrogen-Bonding Network								JOURNAL OF PHYSICAL CHEMISTRY B				122	26			6702	6711		10.1021/acs.jpcb.8b02856				JUL 5 2018	2018	Photosystem II oxidizes water at a Mn4CaO5 cluster. Oxygen evolution is accompanied by proton release through a 35 #x212B; hydrogen-bonding network to the lumen. The mechanism of this proton-transfer reaction is not known, but the reaction is dependent on chloride. Here, vibrational spectroscopy defines the functional properties of the proton-transfer network using chloride, bromide, and nitrate as perturbative agents. As assessed by peptide C=O frequencies, bromide substitution yields a spectral Stark shift because of its increase in ionic radius. Nitrate substitution leads to more complex spectral changes, consistent with an overall increase in hydrogen-bonding interactions with the peptide backbone. The effects are similar to spectral changes previously documented in site-directed mutations in a putative lumenal pathway. Importantly, the effects of nitrate are reversed by the osmolyte, trehalose. Trehalose is known to alter hydrogen-bonding interactions in proteins. Trehalose addition also reverses a shift in an internal hydronium ion signal, consistent with an alteration in its pK(a) value and a change in the basicity of bound nitrate. The spectra provide evidence that the proton-transfer pathway contains peptide carbonyl groups, internal water, a hydronium ion, and amino acid side chains. These experiments also show that the proton-transfer pathway functionally adapts to changes in electric field, pK(a), and hydrogen bonding and thereby optimizes proton transfer to the lumen.									5	0	0	0	1	0	5			1520-6106			WOS:000438309800003	29924605	
J	Tahir, Muhammad; Mahmood, Nasir; Pan, Lun; Huang, Zhen-Feng; Lv, Zhe; Zhang, Jingwen; Butt, Faheem. K.; Shen, Guoqiang; Zhang, Xiangwen; Dou, Shi Xue; Zou, Ji-Jun				Zhang, Jing/GWZ-7332-2022; Dou, Shi Xue/D-5179-2012; Pan, L/ABD-9722-2021; Tahir, Muhammad/B-9677-2015; Mahmood, Nasir/AAF-1969-2019; Zhang, Xiangwen/ABD-9717-2021; Tahir, Muhammad Bilal/B-1448-2019; Huang, Zhen-Feng/ABI-7885-2020; Butt, Faheem/N-5904-2019; Huang, Zhen-Feng/M-4638-2017	Dou, Shi Xue/0000-0003-3824-7693; Tahir, Muhammad/0000-0002-6208-6298; Mahmood, Nasir/0000-0002-8340-1058; Tahir, Muhammad Bilal/0000-0002-0495-0236; Butt, Faheem/0000-0001-8424-3437; Huang, Zhen-Feng/0000-0001-9656-9186; Pan, Lun/0000-0002-3083-4693			Efficient water oxidation through strongly coupled graphitic C3N4 coated cobalt hydroxide nanowires								JOURNAL OF MATERIALS CHEMISTRY A				4	33			12940	12946		10.1039/c6ta05088c				2016	2016	The development of low cost and durable electrocatalysts for the oxygen evolution reaction (OER) for water splitting remains a great challenge. Here, we developed strongly coupled hybrid nanowires (NWs) of anion (Cl- and CO-) doped cobalt hydroxide coated with nanosheets of graphitic carbon nitride (Co(OH)(2)@gC(3)N(4)) through an in situ hydrothermal method. With 5% g-C3N4 added in the synthesis, we obtained perfectly coated Co(OH) 2 by g-C3N4 nanosheets with an overall diameter of similar to 110 nm and a coating layer of similar to 10 nm. The structural and compositional analyses confirm the strong interaction between gC(3)N(4) and Co(OH)(2) that makes the hybrid highly effective for the OER. As a result Co(OH)(2)@g-C3N4 NWs exhibit an excellent over-potential of 0.32 V at 10 mA cm(-2) as well as extraordinary stability, which are better than those of the state-of-the-art noble metals (IrO2 and RuO2) and most reported Co- and C3N4-based electrocatalysts although both Co(OH)(2) and g-C3N4 separately display very fair performance. Furthermore, a combination of Co(OH)(2)@ g-C3N4 and Pt/C delivers a current density of 80 mA cm(-2) at 1.9 V for overall water splitting.									69	3	0	0	8	0	70			2050-7488	2050-7496		WOS:000382015100029		
J	Yu, Luo; Zhou, Haiqing; Sun, Jingying; Mishra, Ishwar Kumar; Luo, Dan; Yu, Fang; Yu, Ying; Chen, Shuo; Ren, Zhifeng				Luo, Yu/AAB-6793-2019; Yu, Ying/I-7557-2019; Chen, Shuo/H-2491-2011	Yu, Ying/0000-0002-7680-7180; Chen, Shuo/0000-0002-7145-1269; Yu, Luo/0000-0002-3807-4860			Amorphous NiFe layered double hydroxide nanosheets decorated on 3D nickel phosphide nanoarrays: a hierarchical core-shell electrocatalyst for efficient oxygen evolution								JOURNAL OF MATERIALS CHEMISTRY A				6	28			13619	13623		10.1039/c8ta02967a				JUL 28 2018	2018	The rational design of efficient and earth-abundant electrocatalysts for the oxygen evolution reaction (OER) plays a paramount role in hydrogen production by water electrolysis. Here we report a 3D hierarchical core-shell nanostructured OER electrocatalyst, in which amorphous NiFe layered double hydroxide (LDH) nanosheets are decorated on 3D conductive nickel phosphide nanoarrays. The integrated 3D core-shell electrode simultaneously offers excellent electrical conductivity for fast electron transfer, a large surface area with numerous active edge sites, and a hierarchical nanostructure for rapid release of gas bubbles, thus contributing to outstanding catalytic performance: low overpotentials (197, 243, and 283 mV for current densities of 10, 100, and 300 mA cm(-2), respectively), a small Tafel slope (46.6 mV dec(-1)), and superior stability, which are better than those of almost all reported LDH-based OER catalysts. When this hybrid catalyst is combined with nickel phosphide for overall water splitting, the two-electrode cell achieves current densities of 10 mA cm(-2) at 1.52 V and 100 mA cm(-2) at 1.68 V in alkaline media, which are even superior to those of benchmark IrO2 and Pt. This work paves an effective approach to design 3D hierarchical hybrid electrocatalysts for energy conversion and storage.									122	4	0	0	4	0	122			2050-7488	2050-7496		WOS:000439283200011		
J	Li, Neng; Zeng, Zhoulan; Zhang, Youwei; Chen, Xingzhu; Kong, Zhouzhou; Arramel; Li, Yong; Zhang, Peng; Ba-Son Nguyen				Zhang, Peng/Y-4108-2018; Li, Neng/S-1296-2017	Zhang, Peng/0000-0001-9505-3858; Li, Neng/0000-0001-9633-6702			Double Transition Metal Carbides MXenes (D-MXenes) as Promising Electrocatalysts for Hydrogen Reduction Reaction: Ab Initio Calculations								ACS OMEGA				6	37			23676	23682		10.1021/acsomega.1c00870		SEP 2021		SEP 21 2021	2021	Double-transition-metal MXenes (D-MXenes) have been widely pursued in the advancement of the renewable energy storage technology in recent years. In this work, the hydrogen evolution reaction (HER) catalytic mechanism of several oxygen-terminated D-MXenes with the chemical formula of M'M-2 '' C2O2 (M' = Mo, Cr; M '' = Ti, V, Nb, Ta) is theoretically studied. For comparison, the corresponding monometallic MXenes (M-MXenes, M'3C2O2) are fairly compared by means of the density functional theory calculations. Based on our theoretical results, the HER performance of M-MXenes can be improved by constructing a "sandwich-like" ordered D-MXene configuration. Moreover, the HER performance of Mo-based D-MXenes (Mo2M '' C2O2) is superior to that of Cr-based D-MXenes (Cr2M '' C2O2), which highlights that the HER activity of Mo2VC2O2 and Mo2NbC2O2 is better than that of Pt(111). This work not only unravels the HER mechanism of D-MXenes (M'M-2 '' C2O2) but also paves the way in designing emergent MXene-based HER electrocatalysts with high efficiency.									5	1	0	0	0	0	6			2470-1343			WOS:000699954000004	34568647	
J	Da Silva, LM; De Faria, LA; Boodts, JFC				Da Silva, Leonardo M/O-9952-2015	DA SILVA, LEONARDO/0000-0002-1255-4911			Eletrochemical ozone production: influence of the supporting electrolyte on kinetics and current efficiency								ELECTROCHIMICA ACTA				48	6			699	709	PII S0013-4686(02)00739-9	10.1016/S0013-4686(02)00739-9				FEB 5 2003	2003	The nature of the electrolyte strongly influences the electrode kinetics of the oxygen evolution reaction (OER) and electrochemical ozone production (EOP) mainly by affecting the degree of coverage by the intermediates of both processes. The anomalous behaviour of the Tafel coefficient, b, as a function of temperature was attributed to surface adsorption of the electrolyte species, and the competition between them, as well as gas bubble adherence. Comparison of the current efficiencies of the EOP, Phi(EOP), determined for different temperatures and supporting electrolyte compositions, showed the presence of fluorinated anions increases Phi(EOP). The influence of the anion nature on Phi(EOP), When analysed in the light of the proposed electrode mechanism, reveals introduction into the electrolyte of anions having a high electronegativity changes the double layer structure resulting in an increase of surface concentration of the active centres leading to EOP. The inhibition of the OER in the high overpotential domain during EOP provoked by fluoro-anion adsorption is supported by the activation energy data. In situ surface characterisation before and after EOP investigation revealed that even under drastic conditions (high current density, low interfacial pH) beta-PbO2 can be considered an inert electrode material. (C) 2002 Elsevier Science Ltd. All rights reserved.									133	3	0	0	20	6	134			0013-4686	1873-3859		WOS:000180995600009		
J	Jin, Meng; Ma, Lina; Zhou, Lina; Ji, Kaiyue; Xue, Xiaomeng; Li, Bi-Jie; Duan, Haohong								A nickel-iron layered double hydroxide-supported Au catalyst for efficient electrocatalytic C-C coupling reaction coupled with H-2 production								SCIENCE CHINA-CHEMISTRY											10.1007/s11426-022-1339-8		SEP 2022			2022	Coupling of cathodic H-2 production with electrosynthesis of organic compounds not only solves the problem of sluggish oxygen evolution reaction (OER) kinetics, but also produces valuable chemicals. However, this strategy has rarely been explored for direct and selective C(sp(3))-H activation to construct C-C bonds, which could significantly enhance the synthetic efficiency in organic synthesis. Here, we report a nickel-iron layered double hydroxide-supported gold catalyst (Au/NiFe-LDH) for efficient electrocatalytic C-C coupling reaction in direct C(sp(3))-H alkynylation of tertiary aliphatic amines with 1-iodoalkynes, which is coupled with H-2 production. Specifically, triethylamine and 1-iodoalkynes undergo efficient alkynylation to afford propargylamine in high yield (79%) and recycling ability without addition of external oxidants, coupling with 78-fold higher H-2 productivity compared with water splitting under the same potential. This work may shed light on OER-substituted reaction towards C-C bond formation reactions under mild conditions.									0	0	0	0	0	0	0			1674-7291	1869-1870		WOS:000860403000001		
B	Schwerzel, R.E.; Brooman, E.W.; Craig, R.A.; Levy, D.D.; Moore, F.R.; Vaaler, L.E.; Wood, V.E.						Hautala, R.R.; King, R.B.; Kutal, C.		The `tandem photoelectrolysis plant' concept: a strategy for fuel production via biomass conversion wastes								Solar energy. Chemical conversion and storage								83	115						1979	1979	One difficulty associated with the solar photoelectrolysis of water is the potential explosion hazard posed by the simultaneous evolution of hydrogen and oxygen. The evolution of oxygen can be suppressed completely in certain aqueous photoelectrolysis cells, with no adverse effect on either the photocurrent or the rate of cathodic hydrogen evolution, by simple carboxylate ions such as acetate or butyrate. In basic solutions, water-soluble products derived from the carboxylate ions are formed at the photoanode, but in acidic solutions, hydrocarbons such as ethane or hexane are formed (along with CO2) via a `photo-Kolbe' reaction. Such cells can therefore produce a valuable fuel mixture, consisting of hydrogen (from the cathode) and hydrocarbons (from the photoanode). Because both acetic acid and butyric acid are abundantly available in the aqueous effluent from the enzymatic digestion of biomass material, these observations lead to the concept of a `tandem photoelectrolysis plant', in which a photoelectrolysis device would derive its input water supply from a biomass conversion device.									0	0	0		0	0	0					0-89603-006-7	INSPEC:1569341		
J	Baker, Edward A. D.; Pitfield, Joe; Price, Conor J.; Hepplestone, Steven P.					Baker, Edward Allery David/0000-0002-1839-3944; Price, Conor/0000-0002-1430-3294; Hepplestone, Steven/0000-0002-2528-1270			Computational analysis of the enhancement of photoelectrolysis using transition metal dichalcogenide heterostructures								JOURNAL OF PHYSICS-CONDENSED MATTER				34	37					375001	10.1088/1361-648X/ac7d2c				SEP 14 2022	2022	Finding a material with all the desired properties for a photocatalytic water splitter is a challenge yet to be overcome, requiring both a surface with ideal energetics for all steps in the hydrogen and oxygen evolution reactions (HER and OER) and a bulk band gap large enough to mediate said steps. We have instead examined separating these challenges by investigating the energetic properties of two-dimensional transition metal dichalcogenides (TMDCs) that could be used as a surface coating to a material with a large enough bulk band gap. First we investigated the energetics of monolayer MoS2 and PdSe2 using density functional theory and then investigated how these energetics changed when they were combined into a heterostructure. Our results show that the surface properties were practically (<0.2 eV) unchanged when combined and the MoS2 layer aligns well with the OER and HER. This work highlights the potential of TMDC monolayers as surface coatings for bulk materials that have sufficient band gaps for photocatalytic applications.									0	0	0	0	0	0	0			0953-8984	1361-648X		WOS:000824614100001	35767988	
J	Wang, Qi; Huang, Xiang; Zhao, Zhi Liang; Wang, Maoyu; Xiang, Bin; Li, Jun; Feng, Zhenxing; Xu, Hu; Gu, Meng				huang, xiang/GWC-4746-2022; Feng, Zhenxing/AAE-9232-2022; Xu, Hu/AAH-3023-2020; Xu, Hu/C-5335-2011; Gu, Meng/B-8258-2013	huang, xiang/0000-0003-3097-4810; Feng, Zhenxing/0000-0001-7598-5076; Xu, Hu/0000-0002-2254-5840; wang, maoyu/0000-0003-0276-5560; Gu, Meng/0000-0002-5126-9611; Zhao, Zhi Liang/0000-0002-6988-6167			Ultrahigh-Loading of Ir Single Atoms on NiO Matrix to Dramatically Enhance Oxygen Evolution Reaction								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				142	16			7425	7433		10.1021/jacs.9b12642				APR 22 2020	2020	Engineering single-atom electrocatalysts with high-loading amount holds great promise in energy conversion and storage application. Herein, we report a facile and economical approach to achieve an unprecedented high loading of single Ir atoms, up to similar to 18(wt)%, on the nickel oxide (NiO) matrix as the electrocatalyst for oxygen evolution reaction (OER). It exhibits an overpotential of 215 mV at 10 mA cm(-2) and a remarkable OER current density in alkaline electrolyte, surpassing NiO and IrO2 by 57 times and 46 times at 1.49 V vs RHE, respectively. Systematic characterizations, including X-ray absorption spectroscopy and aberration-corrected Z-contrast imaging, demonstrate that the Ir atoms are atomically dispersed at the outermost surface of NiO and are stabilized by covalent Ir-O bonding, which induces the isolated Ir atoms to form a favorable similar to 4+ oxidation state. Density functional theory calculations reveal that the substituted single Ir atom not only serves as the active site for OER but also activates the surface reactivity of NiO, which thus leads to the dramatically improved OER performance. This synthesis method of developing high-loading single-atom catalysts can be extended to other single-atom catalysts and paves the way for industrial applications of single-atom catalysts.									213	13	0	0	12	0	215			0002-7863	1520-5126		WOS:000529156100030	32174114	
J	Zheng, Ruijuan; Zhao, Chenhao; Xiong, Jinhua; Teng, Xue; Chen, Wuhua; Hu, Zhibiao; Chen, Zuofeng				xiong, jinhua/E-8873-2013; Chen, Zuofeng/C-2167-2011	xiong, jinhua/0000-0001-7597-2937; Chen, Zuofeng/0000-0002-2376-2150; wu-hua, chen/0000-0003-1273-0767			Construction of a hierarchically structured, NiCo-Cu-based trifunctional electrocatalyst for efficient overall water splitting and 5-hydroxymethylfurfural oxidation								SUSTAINABLE ENERGY & FUELS				5	16			4023	4031		10.1039/d1se00697e		JUN 2021		AUG 21 2021	2021	In this study, Cu nanowire arrays grown on a three-dimensional Cu foam substrate are modified by nickel-cobalt layered double hydroxide nanosheets (NiCoNSs/Cu-NWs), which can be used as a self-supporting trifunctional electrocatalyst for the hydrogen evolution reaction (HER), oxygen evolution reaction (OER), and 5-hydroxymethylfurfural (HMF) oxidation. This hybrid material as an electrocatalyst possesses remarkable advantages including low cost, freestanding nature, high conductivity and a unique hierarchical structure with a potential bimetallic synergistic effect. The optimized NiCoNSs/Cu-NWs electrode shows excellent HER and OER performances in alkaline solution, making it a remarkable bifunctional electrode for efficient overall water splitting. When assembling a two-electrode electrolytic cell with NiCoNSs/Cu-NWs as both the anode and cathode, it requires an applied cell voltage of only 1.69 V to deliver a current density of 10 mA cm(-2) in water electrolysis. Electrochemical oxidation of 5-hydroxymethylfurfural (HMF) is also carried out in 1.0 M KOH. HMF oxidation occurs upon the formation of Ni3+ species, leading to earlier catalytic onset (around 300 mV ahead) in comparison with the OER trigged by the higher-oxidation-state Ni4+ species. When HMF oxidation and H-2 evolution are integrated into a two-electrode electrolyzer with the NiCoNSs/Cu-NWs catalyst couple, the voltage required to achieve a current density of 10 mA cm(-2) is 1.44 V, approximately 250 mV lower than that of overall water splitting. The present work provides useful guidance for designing and developing efficient multifunctional electrocatalysts for energy-saving hydrogen production coupled with oxidative biomass upgrading.									4	0	0	0	0	0	4			2398-4902			WOS:000671935000001		
