PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Yu, Yadong; Zhou, Jian; Guo, Zhonglu; Sun, Zhimei				Sun, Zhimei/C-2809-2009; Zhou, Jian/C-2808-2009; Guo, Zhonglu/S-4741-2017	Sun, Zhimei/0000-0002-4438-5032; Zhou, Jian/0000-0003-0531-8918; Guo, Zhonglu/0000-0002-7594-0561			Novel Two-Dimensional Janus MoSiGeN4 and WSiGeN4 as Highly Efficient Photocatalysts for Spontaneous Overall Water Splitting								ACS APPLIED MATERIALS & INTERFACES				13	24			28090	28097		10.1021/acsami.1c04138		JUN 2021		JUN 23 2021	2021	Searching for highly efficient and eco-friendly photocatalysts for water splitting is essential for renewable conversion and storage of inexhaustible solar energy but remains a great challenge. Herein, based on the new emerging two-dimensional (2D) material of MoSi2N4, we report novel Janus MoSiGeN4 and WSiGeN4 structures with excellent stabilities and great potentials in photocatalytic applications through first-principles calculations. Comprehensive studies show that MoSi2N4, MoSiGeN4, and WSiGeN4 exhibit semiconductor characteristics with an indirect gap, appropriate band gaps, and strong optical absorbance in the visible spectrum. Excitingly, by constructing Janus structures, an intrinsic electric field is realized that enhances the spatial separation and anisotropic migration of photoexcited electrons and holes. Further, this strategy can also alter the band alignment to provide an adequate photoexcited carrier driving force for water redox reactions. Moreover, the surface N vacancy can effectively lower the energy demand of both hydrogen evolution reaction (HER) and oxygen evolution reaction (OER) so that the catalytic process can be self-sustained under the potential provided by the photocatalyst alone. Particularly, the overall water splitting can proceed simultaneously and spontaneously on the surface of MoSiGeN4 and WSiGeN4 when pH is 3 or >= 8, respectively. These explorations offer new prospects for the design of highly efficient photocatalysts.									25	2	0	0	0	0	26			1944-8244	1944-8252		WOS:000667982100033	34115478	
J	Drouilly, Charlotte; Krafft, Jean-Marc; Averseng, Frederic; Lauron-Pernot, Helene; Bazer-Bachi, Delphine; Chizallet, Celine; Lecocq, Vincent; Costentin, Guylene				costentin, guylene/K-7277-2012; Averseng, Frederic/AAC-1286-2021; Chizallet, Celine/R-2929-2017	costentin, guylene/0000-0003-1559-6890; Chizallet, Celine/0000-0001-5140-8397			Origins of the deactivation process in the conversion of methylbutynol on zinc oxide monitored by operando DRIFTS								CATALYSIS TODAY				205				67	75		10.1016/j.cattod.2012.08.011				APR 30 2013	2013	The catalytic behavior of zinc oxide samples was studied thanks to a model methylbutynol (MBOH) conversion reaction. The formation of acetone and acetylene is indicative of the basic properties of the zinc oxide surface. This basic catalyst, whose conversion level depends on the nature of the pre-treatment, was found to deactivate versus time on stream. Poisoning the basic sites by CO2 pre-adsorption only affects the active sites working at the beginning of the reaction, those still working at steady state being not impacted. This is consistent with the modification of the strength and population of the active sites during the catalytic reaction. Indeed, from operando DRIFTS experiments, at the beginning of the reaction, the strong acid base pairs generated upon inert treatment at 773 K promote the self aldol condensation of acetone, leading to oligomers. This reaction also produces water, which dissociates on the surface, filling up oxygen vacancies. This contributes to the lowering of the strength of the active sites, resulting in the quenching of polymerization of acetone at a certain stage, at the benefit of the increase of the amount of diacetone alcohol. Consistently, pre-adsorption of water was shown to lead to a decrease of the conversion level, resulting in a conversion profile similar to that obtained after 10 min of reaction in the absence of pre-adsorbed water. The poisoning mechanism proposed is based on the evolution of the IR bands versus time and is in line with the evolution of the deactivation profile versus time. It is concluded that both the control of the conversion level and the dependence of the reaction toward deactivation are associated to the formation of oxygen vacancies during the pre-treatment step but also on their stability in the conditions on the implemented catalytic reaction. (C) 2012 Elsevier B.V. All rights reserved.					Conference on Oprando IV - Recent Developments and Future Perspectives in Spectroscopy of Working CatalystsConference on Oprando IV - Recent Developments and Future Perspectives in Spectroscopy of Working Catalysts	APR 29-MAY 03, 2012APR 29-MAY 03, 2012	ExxonMobil; Bruker; Shell; BaySpec; FEI; UOP; PerkinElmer; Elsevier; Catalysis Today; Avantes; Harrick; Hiden Analyt; Horiba; Princeton Instruments; VAT; VG Scienta; BNL, Photon Sci DirectorateExxonMobil; Bruker; Shell; BaySpec; FEI; UOP; PerkinElmer; Elsevier; Catalysis Today; Avantes; Harrick; Hiden Analyt; Horiba; Princeton Instruments; VAT; VG Scienta; BNL, Photon Sci Directorate	Brookhaven Natl Lab, New York, NYBrookhaven Natl Lab, New York, NY	16	0	0	0	0	0	16			0920-5861			WOS:000316791700010		
J	Wang Zhiqiang; Liu Weihong; Geng Fengxia							王志强; 刘卫红; 耿凤霞	Progress in Research of Transition Metal Layered Double Hydroxide Electrocatalysis			过渡金属层状双氢氧化物电催化剂研究进展				中国材料进展	Materials China				36	9			659	666	1674-3962(2017)36:9<659:GDJSCZ>2.0.TX;2-L					2017	2017	Transition-metal layered double hydroxides (LDHs), a class of layered functional material with high flexibility of structure, morphology and component, have been widely used in the field of electrochemical energy storage and conversion, especially in electrochemical water splitting. Currently, designing low-cost and earth-abundant transition-metal based electrode materials of high activity and electrochemical stability is urgently desired, for which LDHs may offer numerous opportunities. This review summarized the recent progresses on LDHs and their composites in the use of electrocatalyst for water splitting. In addition, current challenges and possible strategies were discussed based on the aspect of material design and performance.			过渡金属层状双氢氧化物(LDHs)是一类典型的层状功能材料,由于结构、形貌和组成的广泛可调性以及独特的物理化学性质,使其在电化学能量储存和转化方面有着广泛的应用,尤其是在电催化水解领域发挥着重要的作用。目前对于设计同时具有低成本和高电化学活性与稳定性的过渡金属基电极材料仍然存在诸多的挑战,而LDHs材料的出现为设计这类材料提供了无限的可能。主要归纳了近期LDHs基电极材料在电催化水解中的研究进展。除此之外,也针对材料的设计和性能等方面存在的问题以及对未来的研究方向等进行了预测和展望。						0	1	0	0	0	0	1			1674-3962			CSCD:6092594		
C	Zhao, Y. D.; Huang, P.; Chen, Z.; Liu, C.; Li, H. T.; Ma, W. J.; Gao, B.; Liu, X. Y.; Kang, J. F.			IEEE	Li, Haitong/S-9629-2019; Zhao, Yudi/GYQ-9849-2022				Understanding the Underlying Physics of Superior Endurance in Bi-layered TaOx-RRAM								2015 SILICON NANOELECTRONICS WORKSHOP (SNW)															2015	2015	A comprehensive physical model is introduced to account for the superior endurance characteristics of TaOx-based RRAM with bi-layered Ta2O5-x/TaO2-x stack by considering the influence of oxygen content in TaO2-x layer. In the physical model, the TaO2-x layer acts as an oxygen reservoir to store and release oxygen ions (O2-) during switching cycles and different oxygen contents in TaO2-x layer correspond to different capabilities to take redox reactions with O2-. The proposed model is implemented into an atomic Monte-Carlo simulator involving the evolution of oxygen distribution in Ta2O5-x/TaO2-x stack to reproduce the impacts of different TaO2-x layers on endurance performance. Results reveal that the optimized TaO2-x layer with the feature of easily storing O2- as lattice oxygen (LO) during SET and decomposing to release O2- during RESET is beneficial to enhance the endurance property.					Silicon Nanoelectronics WorkshopSilicon Nanoelectronics Workshop	JUN 14-15, 2015JUN 14-15, 2015		Kyoto, JAPANKyoto, JAPAN	1	0	0	0	0	0	1					978-1-4673-7604-4	WOS:000380461900004		
J	Ding, Shan; Sun, Yuntong; Lou, Fengqian; Yu, Lichen; Xia, Baokai; Duan, Jingjing; Zhang, Yongzhi; Chen, Sheng				Duan, Jingjing/AAM-9957-2020; Sun, Yuntong/GQG-8965-2022				Plasma-regulated two-dimensional high entropy oxide arrays for synergistic hydrogen evolution: From theoretical prediction to electrocatalytic applications								JOURNAL OF POWER SOURCES				520						230873	10.1016/j.jpowsour.2021.230873				FEB 1 2022	2022	In this work, we firstly predict through density function theory (DFT) that plasma-regulated 2D high entropy materials can show optimized hydrogen adsorption free energy (Delta G(H)) for promoting hydrogen evolution reaction (HER). Consequently, 2D high entropy FeNiCoMnVOx oxide arrays are fabricated, and further treated by Ar plasma to generate oxygen vacancies on the surface of catalyst, which possess a well-defined crystal structure that are analogous to the structures of Mn3O4 and the morphology like a number of vertically aligned nanosheets. Remarkably, the catalyst exhibits superior electrocatalytic HER activity with a small overpotential of 81 mV to achieve the current density of 10 mA cm(-2) and a Tafel slope of 88 mV dec(-1). It can stably operate at 10 mA cm(-2) up to 100 h with negligible activity decay. Further combination of experimental results and DFT computations illustrate the synergistic effect of five metal active sites that can dwindle the Gibbs energy barrier of the H* desorption step during the process of HER. In addition, oxygen vacancies which generated by Ar plasma can modulate the surface of catalyst to enrich the electron density of metal sites and contribute superior HER performance.									7	0	0	0	0	0	7			0378-7753	1873-2755		WOS:000763360900005		
J	Yang, Min; Xie, Jing-Yi; Yu, Wen-Li; Cao, Yu-Ning; Dong, Bin; Zhou, Ya-Nan; Wang, Fu-Li; Li, Qing-Zong; Zhou, Yu-Lu; Chai, Yong-Ming				Dong, Bin/E-7510-2012	Dong, Bin/0000-0002-4817-6289; Zhou, Yulu/0000-0002-2859-0626; Xie, Jingyi/0000-0001-6793-1190			Fe(Co)OOH Dynamically Stable Interface Based on Self-Sacrificial Reconstruction for Long-Term Electrochemical Water Oxidation								ACS APPLIED MATERIALS & INTERFACES				13	15			17450	17458		10.1021/acsami.0c22620		APR 2021		APR 21 2021	2021	FeOOH on the real catalytic interface for the oxygen evolution reaction (OER) is chemically unstable to dissolve in alkaline media. Herein, based on the perspective of the dynamically stable interface, we purposely design the well-dispersed nanorod arrays of CoMoO4 as a host on activated iron foam (IF) to realize the optimal redeposition of FeOOH, constructing a self-sacrificial template rich in the FeOOH surface. Notably, at long-time oxidation potential, the precatalyst FeOOH-CoMoO4 can realize MoO42- dissolution and redeposition of Co oxyhydroxides on FeOOH host simultaneously, constructing a dynamically stable Fe(Co)OOH interface. The introduction of CoOOH improves conductivity and provides synergistic effect with FeOOH to lower the energy barrier for OER and maintain long-time stability, eventually exhibiting a low overpotential of 298 mV to reach the current density of 100 mA cm(-2) and high stability over 60 h. This work demonstrates the feasibility of manipulating metal dissolution-redeposition process for a dynamically stable interface.									8	2	0	0	1	0	8			1944-8244	1944-8252		WOS:000643578300028	33822578	
J	Yuan, Shisheng; Xia, Maosheng; Liu, Zhipeng; Wang, Kaiwen; Xiang, Lijuan; Huang, Guoqing; Zhang, Junyu; Li, Nan				LIU, ZHIPENG/GWQ-5972-2022	Li, Nan/0000-0002-3614-9558; Yuan, Shisheng/0000-0003-2922-0536			Dual synergistic effects between Co and Mo2C in Co/Mo2C heterostructure for electrocatalytic overall water splitting								CHEMICAL ENGINEERING JOURNAL				430						132697	10.1016/j.cej.2021.132697		OCT 2021		FEB 15 2022	2022	Molybdenum carbide (Mo2C) has emerged as a promising electrocatalyst for water splitting because of its Pt-like electronic structure. However, unsatisfactory Hydrogen evolution reaction (HER) activity and poor Oxygen evolution reaction (OER) stability are obstacles to its practical application. Herein, we designed a strategy to improve the electrocatalytic performance of Mo2C by constructing a Co and Mo2C heterostructure supported on carbon (Co/Mo2C@C). Experimental and theoretical calculations showed the significant improvements caused by the synergistic effects between Co and Mo2C. Electrons from Co could transfer to Mo2C and accumulate on Mo. This promoted the adsorption of H2O and desorption of H, which improved the HER. In contrast, the Co could inhibit the oxidation and dissolution of Mo2C through a "self-sacrifice" effect, which significantly improved the OER stability of Mo2C. Owing to the synergetic effects between Co and Mo2C, the as-synthesized catalyst exhibited superior electrocatalytic performances in an alkaline electrolyte, and afforded low overpotentials of 98 and 254 mV at 10 mA cm(-2) for catalyzing the HER and OER, respectively. Moreover, Co/Mo2C@C enabled overall water splitting at a cell voltage of 1.59 V, to achieve a current density of 10 mA cm(-2) with an exceptional electrochemical stability that outperformed noble-metal catalysts.									19	0	0	0	2	0	19			1385-8947	1873-3212		WOS:000722580800007		
J	KAMNEV, AA; SMEKHNOV, AA				Kamnev, Alexander A./Q-4681-2018	Kamnev, Alexander A./0000-0001-6677-8227			AUGER-ELECTRON SPECTROSCOPIC STUDY OF BINARY NICKEL(II)-IRON(III) HYDROXIDES								JOURNAL OF ELECTRON SPECTROSCOPY AND RELATED PHENOMENA				68				597	604		10.1016/0368-2048(94)80022-7				MAY 6 1994	1994	Surface analysis of coprecipitated binary Ni(II)-Fe(III) hydroxide solid solutions using Auger electron spectroscopy and depth profiling has revealed redistribution of the components (nickel and iron) within the surface layers showing significantly increased iron-to-nickel ratios, as compared to the corresponding gross averaged values in the bulk. The results are compared with transmission Mossbauer spectroscopic data obtained earlier for these systems, which are interpreted in terms of the presence of surface-related iron(III)-containing forms featured by essentially higher quadrupole splitting values. The surface analysis data presented are also discussed in connection with the high electrocatalytic activity of composite nickel-iron hydroxide systems towards anodic oxygen evolution in alkaline electrolytes revealed previously.					5th International Conference on Electron Spectroscopy (ICES 5)5th International Conference on Electron Spectroscopy (ICES 5)	JUL 25-AUG 01, 1993JUL 25-AUG 01, 1993	ACAD SCI UKRAINEACAD SCI UKRAINE	INST THEORET PHYS, KIEV, UKRAINEINST THEORET PHYS, KIEV, UKRAINE	5	0	0	0	0	0	5			0368-2048			WOS:A1994NP53800068		
J	Jin, Wei; Wu, Hengbo; Cai, Weiquan; Jia, Baohua; Batmunkh, Munkhbayar; Wu, Zexing; Ma, Tianyi				Ma, Tianyi/J-1868-2019	Ma, Tianyi/0000-0002-1042-8700; Batmunkh, Munkhbayar/0000-0002-7493-4186			Evolution of interfacial coupling interaction of Ni-Ru species for pH-universal water splitting								CHEMICAL ENGINEERING JOURNAL				426						130762	10.1016/j.cej.2021.130762		JUN 2021		DEC 15 2021	2021	Designing highly-efficient and pH-universal electrocatalysts for overall water-splitting reactions is important for the sustainable production of hydrogen. Herein, NiRu nanoparticles encapsulated into N-doped carbon (NiRu@NC) are fabricated with the assistance of MOF for hydrogen evolution reaction (HER) and also evolved into core-shell structured nanomaterials with abundant interfaces for oxygen evolution reaction (OER, Ni/RuOx@C). Benefiting from optimized electronic structure, interfacial synergy effect and special core-shell structure (similar to 150 nm), the newly developed electrocatalysts present remarkable electrocatalytic activities with small over-potentials to drive 10 mA cm(-2) for the HER (19 mV in alkaline, 80 mV in neutral, 20 mV in acid) and OER (252 mV, 316 mV, 211 mV). Moreover, the obtained electrocatalysts exhibit outstanding catalytic performances for overall water-splitting in a two-electrode system with 1.53 V and 1.67 V to drive 10 mA cm(-2) in basic and neutral electrolyte, respectively. Remarkably, a small potential of 1.47 V is required to deliver 10 mA cm(-2) in acidic media and no significant decay of the activity is observed. This work paves the way for designing a novel class of electrocatalyst that can not only exhibit remarkable electrocatalytic water splitting performances in various conditions, but also possess excellent stabilities for future generation of clean energy.									11	0	0	0	1	0	11			1385-8947	1873-3212		WOS:000711877200003		
J	Zha, Qingqing; Li, Mingxia; Liu, Zihao; Ni, Yonghong								Hierarchical Co,Fe-MOF-74/Co/Carbon Cloth Hybrid Electrode: Simple Construction and Enhanced Catalytic Performance in Full Water Splitting								ACS SUSTAINABLE CHEMISTRY & ENGINEERING				8	32			12025	12035		10.1021/acssuschemeng.0c02993				AUG 17 2020	2020	Metal-organic frameworks (MOFs) have attracted much interest in electrocatalysis as promising catalysts in recent years. However, it still remains a challenge to directly use MOF-based materials as bifunctional electrocatalysts for overall water splitting. Herein, a hierarchical Co,Fe-MOF-74/Co/carbon cloth (CC) three-layer hybrid electrode is synthesized by a simple electrochemical deposition technology with subsequent solvothermal treatment. Electrochemical performance investigations show that the asconstructed Co,Fe-MOF-74/Co/CC electrode exhibits impressive electrocatalytic activity for full water splitting, which only requires a low overpotential of 226 mV@20 mA cm(-2) for the oxygen evolution reaction (OER) and 94 mV@-10 mA cm(-2) for the hydrogen evolution reaction (HER), respectively. Employing the as-constructed electrode as the anode and cathode in a two-electrode setup simultaneously, only 1.65 V of the voltage is needed to deliver the current density of 20 mA cm(-2). The above excellent electrochemical performances should be attributed to the specific architecture, the synergistic effect of the Co and Fe species, and the superhydrophilic surface of the catalyst. More importantly, further investigations uncover that metal hydroxides and oxyhydroxides produced in situ during electrochemical tests are the veritable active species, which promote the high catalytic activity of the present catalyst.									44	1	0	0	2	0	44			2168-0485			WOS:000562983600017		
