PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Zhang, Ziming; Khurram, Muhammad; Sun, Zhaojian; Yan, Qingfeng				Yan, Qingfeng/B-6813-2013; khurram, Muhammad/AAS-7272-2020	Yan, Qingfeng/0000-0002-5084-6886; 			Uniform Tellurium Doping in Black Phosphorus Single Crystals by Chemical Vapor Transport								INORGANIC CHEMISTRY				57	7			4098	4103		10.1021/acs.inorgchem.8b00278				APR 2 2018	2018	Doping has been a reliable way to improve the properties of black phosphorus (BP). However, a uniform and large amount of doping in BP remains a challenge. Herein, the synthesis of tellurium-doped black phosphorus (Te-doped BP) single crystals with high crystalline quality is achieved by the chemical vapor transport reaction method. The synthetic route enables a uniform and relatively large amount (up to 0.5% atomic ratio) of Te-doping in BP single crystals. The electrocatalytic oxygen evolution reaction (OER) properties of few-layer Te-doped BP nanosheets prepared by liquid exfoliation were also investigated for the first time. Electrochemical tests demonstrated that the OER onset potential of undoped and Te-doped BP nanosheets was 1.63 and 1.49 V, respectively. The result implies that doping provides an effective route to enhance the electrochemical OER performance of BP.									38	4	0	0	2	0	40			0020-1669	1520-510X		WOS:000429283200065	29561597	
J	Gu, Yujin; Kim, Insu; Nam, Yoon Sung				Nam, Yoon Sung/G-2713-2011	Nam, Yoon Sung/0000-0002-7302-6928; Kim, Insu/0000-0003-3001-1424			Thin-Layered Cobalt-Based Catalysts on Stainless-Steel Microfibers for the Efficient Electrolysis of Water								CHEMCATCHEM				9	20			3814	3820		10.1002/cctc.201700382				OCT 23 2017	2017	Herein, we introduce a highly catalytic core-shell microfiber electrode based on a cobalt oxygen-evolving catalyst (Co-OEC) electrodeposited on a three-dimensional (3D) mat of stainless-steel (SS) microfibers. The resulting core-shell microfibers (Co-MF) with a catalytic shell exhibit a turnover frequency and a current density that are much higher than those of a conventional Co-OEC on a flat SS foil (Co-F) at neutral pH. The onset potential of the catalytic wave of Co-MF is also appreciably lower than that of Co-F owing to a combination of the higher surface activity of the Co-OEC and the enhanced local electric field in the 3D network of the metal microfibers. This study suggests that cost-effective, stable, and earth-abundant SS microfibers can be a promising substrate to enhance the surface activity of water-oxidation electrocatalysts.									4	0	0	0	2	0	4			1867-3880	1867-3899		WOS:000413563000002		
J	Watanabe, Eriko; Rossmeisl, Jan; Bjorketun, Marten E.; Ushiyama, Hiroshi; Yamashita, Koichi				Ushiyama, Hiroshi/R-9937-2017; Yamashita, Koichi/AAM-2885-2021; Rossmeisl, Jan/A-5714-2011	Rossmeisl, Jan/0000-0001-7749-6567			Atomic-Scale Analysis of the RuO2/Water Interface under Electrochemical Conditions								JOURNAL OF PHYSICAL CHEMISTRY C				120	15			8096	8103		10.1021/acs.jpcc.5b12448				APR 21 2016	2016	The structure of the interface between ruthenium oxide and water was examined using density functional theory calculations for a range of pH and electrode potential values, and the results were summarized in a surface Pourbaix diagram. The results indicate that pH affects the interfacial structure as a consequence of the formation of a stable hydrogen network and the impact of the electric field on the interfacial Gibbs energy. Focusing on the potential region of the oxygen evolution reaction (1.23 V vs a reversible hydrogen electrode (RHE) + overpotential), variations in pH were found to change both the formal Ru valency and the structure of the primary water layer by altering the work function of the interfacial structure. We hypothesize that the effects of pH on the hydrogen bond network and formal valency observed in this work also apply to other transition-metal oxides.									34	0	0	0	5	0	34			1932-7447	1932-7455		WOS:000374811100021		
J	Chen, Zhu; Yu, Aiping; Higgins, Drew; Li, Hui; Wang, Haijiang; Chen, Zhongwei				Chen, Clark/N-5469-2019; chen, zhongwei/A-5605-2015	chen, zhongwei/0000-0003-3463-5509			Highly Active and Durable Core-Corona Structured Bifunctional Catalyst for Rechargeable Metal-Air Battery Application								NANO LETTERS				12	4			1946	1952		10.1021/nl2044327				APR 2012	2012	A new class of core-corona structured bifunctional catalyst (CCBC) consisting of lanthanum nickelate centers supporting nitrogen-doped carbon nanotubes (NCNT) has been developed for rechargeable metal-air battery application. The nanostructured design of the catalyst allows the core and corona to catalyze the oxygen evolution reaction (OER) and oxygen reduction reaction (ORR), respectively. These materials displayed exemplary OER and ORR activity through half-cell testing, comparable to state of the art commercial lanthanum nickelate (LaNiO3) and carbon-supported platinum (Pt/C), with added bifunctional capabilities allowing metal-air battery rechargeability. LaNiO3 and Pt/C are currently the most accepted benchmark electrocatalyst materials for the OER and ORR, respectively; thus with comparable activity toward both of these reactions, CCBC are presented as a novel, inexpensive catalyst component for the cathode of rechargeable metal-air batteries. Moreover, after full-range degradation testing (FDT) CCBC: retained excellent activity, retaining 3 and 13 times greater ORR and OER current upon comparison to state of the art Pt/C. Zinc-air battery performances of CCBC is in good agreement with the half-cell experiments with this bifunctional electrocatalyst displaying high activity and stability during battery discharge, charge, and cycling processes. Owing to its outstanding performance toward both the OER and ORR, comparable with the highest performing commercial catalysts to date for each of the respective reaction, coupled with high stability and rechargeability, CCBC is presented as a novel class of bifunctional catalyst material that is very applicable to future generation rechargeable metal-air batteries.									339	15	0	0	15	0	343			1530-6984	1530-6992		WOS:000302524600035	22372510	
J	Zhang, Mengxin; Lin, Quanjie; Wu, Wangui; Ye, Yingxiang; Yao, Zizhu; Ma, Xiuling; Xiang, Shengchang; Zhang, Zhangjing				Ye, Yingxiang/L-6901-2016; Zhang, Zhangjing/P-2680-2014; Xiang, Shengchang/F-9210-2010	Ye, Yingxiang/0000-0003-3962-8463; Zhang, Zhangjing/0000-0003-1264-7648; Xiang, Shengchang/0000-0001-6016-2587			Isostructural MOFs with Higher Proton Conductivity for Improved Oxygen Evolution Reaction Performance								ACS APPLIED MATERIALS & INTERFACES				12	14			16367	16375		10.1021/acsami.9b23356				APR 8 2020	2020	Here we synthesized two new isostructural MOFs (FJU-82-Co/FJU-82-Zn) and first observed that tuning of the proton conductivity may provide an effective strategy to improve the electrocatalytic OER perfomances of isostructural crystalline MOF materials. The conductivity value for FJU-82-Co is 7.40 x 10(-5) S cm(-1), which is 127-fold that for FJU-82-Zn with 5.80 x 10(-7) S cm(-1) at 60 degrees C and 98% RH, while the overpotential of FJU-82-Co is 0.57 V at 1 mA cm(-2), which is better than that of FJU-82-Zn with 1.17 V.									18	1	0	0	1	0	19			1944-8244	1944-8252		WOS:000526583500039	32208675	
J	Peugeot, Adele; Creissen, Charles E.; Karapinar, Dilan; Huan Ngoc Tran; Schreiber, Moritz; Fontecave, Marc					Creissen, Charles E./0000-0002-2144-7261			Benchmarking of oxygen evolution catalysts on porous nickel supports								JOULE				5	5			1281	1300		10.1016/j.joule.2021.03.022				MAY 19 2021	2021	Active and inexpensive oxygen evolution reaction (OER) electrocatalysts are needed for energy-efficient electrolysis applications. Objective comparison between OER catalysts has been blurred by the use of different supports and methods to evaluate performance. Here, we selected nine highly active transition-metal-based catalysts and described their synthesis, using a porous nickel foam and a new Ni-based dendritic material as the supports. We designed a standardized protocol to characterize and compare the catalysts in terms of structure, activity, density of active sites, and stability NiFeSe- and CoFeSe-derived oxides showed the highest activities on our dendritic support, with low overpotentials of eta(100 )approximate to 247 mV at 100 mA cm(-2) in 1 M KOH. Stability evaluation showed no surface leaching for 8 h of electrolysis. This work highlights the most active anode materials and provides an easy way to increase the geometric current density of a catalyst by tuning the porosity of its support.									26	0	0	0	2	0	26			2542-4351			WOS:000654225600020		
J	Datta, Shouvik; Cohen, J. David; Xu, Yueqin; Mahan, A. H.; Branz, Howard M.								Junction capacitance study of an oxygen impurity defect exhibiting configuration relaxation in amorphous silicon-germanium alloys deposited by hot-wire CVD								JOURNAL OF NON-CRYSTALLINE SOLIDS				354	19-25			2126	2130		10.1016/j.jnoncrysol.2007.10.036				MAY 1 2008	2008	We report the observation of light induced electron capture in oxygen contaminated (similar to 5 x 10(20) cm(-3)) hydrogenated amorphous silicon-germanium alloys grown by hot-wire chemical vapor deposition (HWCVD). By examining the time evolution of dark capacitance after 1.2 eV photoexcitation, we are able to estimate the free energy barrier (>= 0.8 eV) for the release of electrons into the conduction band. Such a large thermal barrier, for a defect whose optical threshold is centered (similar to 1.35 eV) so close to the band-gap (1.5 eV), indicates significant configurational relaxation once the oxygen impurity state is occupied with photoexcited electrons. (C) 2007 Elsevier B.V. All rights reserved.					22nd International Conference on Amorphous and Nanocrystalline Semiconductors22nd International Conference on Amorphous and Nanocrystalline Semiconductors	AUG 19-24, 2007AUG 19-24, 2007	Univ Toledo, PVIC; NREL; United Solar; Forschungszentrum Julich; Hewlett Packard; OptiSolar; PARC; Sanyo; SharpUniv Toledo, PVIC; NREL; United Solar; Forschungszentrum Julich; Hewlett Packard; OptiSolar; PARC; Sanyo; Sharp	Breckenridge, COBreckenridge, CO	3	0	0	0	0	0	3			0022-3093	1873-4812		WOS:000256500400014		
J	Sun, Hao; Jing, Chaojun; Shang, Wenhui; Wang, Fei; Zeng, Muling; Ju, Shijie; Li, Kai; Jia, Zhiyu				曾, 牡玲/GRR-6479-2022	Jia, Zhiyu/0000-0002-9056-9908; Jing, Chaojun/0000-0003-4976-184X			Polyoxometalate-based composite cluster with core-shell structure: Co-4(PW9)(2)@graphdiyne as stable electrocatalyst for oxygen evolution and its mechanism research								NEW JOURNAL OF CHEMISTRY				46	24			11553	11561		10.1039/d2nj01459a		MAY 2022		JUN 20 2022	2022	A composite cluster with core-shell structure composed of polyoxometalates (POMs) and graphdiyne (GDY) was synthesized and applied for the electrochemical oxygen evolution reaction (OER). Compared with the original POMs and GDY, the composite cluster Co-4(PW9)(2)@GDY demonstrates superior performance and stable electrochemical OER. The core-shell composite cluster exhibited high performance for OER with low potentials and a small Tafel slope. Moreover, high catalytic activity of the cluster was achieved at a high current density. Co-4(PW9)(2)@GDY has excellent catalytic performance and long stability due to its strong electron-transfer ability in the system, higher conductivity, and the structural advantage of pores in GDY. We also tested the OER synergism mechanism between POM and GDY. This would open access and guide us to synthesize novel clusters based on polyoxometalates and graphdiyne.									0	0	0	0	0	0	0			1144-0546	1369-9261		WOS:000802572100001		
J	Cai, Jiajia; Liu, Hao; Liu, Cunxing; Xie, Qian; Xu, Liangcheng; Li, Haijin; Wang, Jiansheng; Li, Song				LI, Song/B-1490-2009	LI, Song/0000-0002-9140-9973			Enhanced photoelectrochemical water oxidation in Hematite: Accelerated charge separation with Co doping								APPLIED SURFACE SCIENCE				568						150606	10.1016/j.apsusc.2021.150606		AUG 2021		DEC 1 2021	2021	Hematite (alpha-Fe2O3) is one of the most promising candidates for a photoanode for photoelectrochemical water splitting. However, it has low efficiency because of poor conductivity in the bulk and sluggish oxygen evolution (OER) kinetics on the surface. In this study, a Co-doped alpha-Fe2O3 photoanode was prepared by the hydrothermal method. It had increased charge separation efficiency and accelerated surface reaction kinetics simultaneously. At the optimal Co content, the photocurrent density of the Co-doped alpha-Fe2O3 increased by 23 times to 0.54 mA/cm(2) at 1.23 V-RHE in 1 M NaOH electrolyte; this increase was attributed to the improvement in carrier density and charge transfer behavior. Moreover, the cathodic shift of onset potential for Co-doped alpha-Fe2O3 reached 290 mV owing to the accelerated OER kinetics. This work reveals the key roles of Co doping and provides a suitable photoanode for solar hydrogen technology.									5	0	0	0	1	0	5			0169-4332	1873-5584		WOS:000729865600001		
J	Huang Amin; Zhang Jianxin; Wu Xiaowen; Wang Yang								Structure and Performance of Ti/TiN/PbO2 Electrodes with Plasma-sprayed TiN Interlayer								Applied Mechanics and Materials				325-326				40	2		10.4028/www.scientific.net/AMM.325-326.40				2013	2013	TiN coating as an interlayer in Ti/TiN/PbO2 electrode and PbO2 catalytic layer were fabricated by reactive plasma spray and electro-deposition, respectively. It is shown that because of good effect of the TiN interlayer, the Ti/TiN/PbO2 electrode exhibits a higher oxygen evolution potential and much improved accelerated life compared with the Ti/PbO2 electrode.									0	0	0	0	0	0	0			1660-9336			INSPEC:14106629		
