PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Li Mei-Fen; Zeng Fan-Gui; Sun Bei-Lei; Qi Fu-Hui				Li, Meifen/AAH-2661-2019				Evolution Kinetics of Hydrogen Generation from Low Rank Coal Pyrolysis and Its Relation to the First Coalification Jump								ACTA PHYSICO-CHIMICA SINICA				25	12			2597	2603		10.3866/PKU.WHXB20091218				DEC 2009	2009	The open system pyrolysis characteristics of 7 low rank coals and the evolution kinetics of H-2 and its relation to the first coalification jump were determined using a thermogravimetric analyzer coupled to a quadrupole mass spectrometer (TG/MS). Results showed that both the coal pyrolysis characteristics and the evolution kinetics of H2 are strongly related to the first coalification jump, which is demonstrated by three aspects: the weight loss rate indicates an abrupt change at C-daf=80% (R-max(0)=0.60%) (C-daf is carbon content (mass fraction) of sample in dry-ash-free basis, R-max(0) is the maximum reflectance of vitrinite in coal); the characteristic temperatures and kinetic parameters of H-2 exhibit a minimum value at C-daf=80% (R-max(0)=0.60%); the total yield of hydrogen had a maximum value at C-daf=80% (R-max(0)=0.60%) and this is consistent with the initial point of the first coalification jump. These aspects indicate that the derived parameters can reveal the first coalification jump. Combined with the structural characterization of the coals by FTIR, a mechanism that explains the results was determined using the following three factors: (1) the evolution characteristics of aliphatic oxygen-containing functional groups; (2) the retrogressive reaction of soluble organic matter and (3) the 11 polarization" of organic matter.									8	6	0	0	0	0	12			1000-6818			WOS:000272817500032		
J	Cao Jiang-Lin; Wu Zu-Cheng; Li Hong-Yia; Mang Jian-Qing								Inactivation of PbO2 anodes during oxygen evolution in sulfuric acid solution								ACTA PHYSICO-CHIMICA SINICA				23	10			1515	1519		10.3866/PKU.WHXB20071006				OCT 2007	2007	Ti-substrate PbO2 (Ti/PbO2) anodes with Sb-doped SnO2 interlayer were prepared by thermal decomposition-electroplating technique. The behavior and mechanism of the inactivation of Ti/PbO2 anodes were studied by the accelerated life test, electrochemical impedance spectrum, XRD and SEM-EDX. The results showed that the inactivation of Ti/PbO2 anodes was a developing process. During oxygen evolution, partial active oxygen atoms produced as intermediate product diffuse toward Ti substrate, and they oxidize Pb3+ to Pb4+ in the PbO2 coating to occupy gradually the oxygen vacancies as free electron donors. This resulted in not only the decrease of conductivity but also a change of intrinsic stresses from tensile stresses to compressive stresses. When the process was finished on the whole, large numbers of active oxygen atoms began to diffuse to Ti substrate. The oxidation of Ti substrate led to the production of an interfacial stresses. Under the effects of compressive intrinsic stresses and interfacial stresses, PbO2 coating knobs out, subsequently flakes off and Ti/PbO2 anodes become inactive rapidly.									10	17	0	0	0	0	20			1000-6818			WOS:000250412100006		
J	Hu, Zhiheng; Zhu, Haihong; Nie, Xiaojia; Zhang, Changchun; Zhang, Hu; Zeng, Xiaoyan					Zhu, Haihong/0000-0002-7858-2982; Hu, Zhiheng/0000-0002-4550-0311			On the role of atmospheric oxygen into mechanical properties and fracture behavior of selective laser melted AlCu5MnCdVA								MATERIALS & DESIGN				150				18	27		10.1016/j.matdes.2018.04.003				JUL 15 2018	2018	In this study, the difference in the mechanical properties of AlCu5MnCdVA samples fabricated by selective laser melting (SLM) with different atmospheric oxygen contentwhen it has little effect on the formability has been investigated and the mechanism of the earlier fracture has been proposed. The ultimate tensile strength and elongation of the samples fabricated with the atmospheric oxygen content below 20 ppm (LOC samples) are 10.89% and 128.21% higher than those of the samples fabricated with the atmospheric oxygen content below 200 ppm (HOC samples), respectively. By comparing the formability, density, microstructure, phase and fracture surface of the HOC samples and the LOC samples, it is found that the earlier fracture is caused by the larger size particles forming during the process. The chemical reaction rate dramatically increases as the atmospheric oxygen content increases. The closer particles and the longer duration of high temperature of the molten pool make the collision of the particles easier, resulting in the formation of the larger particles. These findings indicate the atmospheric oxygen plays a different role when alloys with high oxygen sensitivity are being selective laser melted. (C) 2018 Elsevier Ltd. All rights reserved.									28	3	0	0	0	0	29			0264-1275	1873-4197		WOS:000432565300004		
J	Wang, Kun; Yu, Boyuan; Yang, Feng				Yang, Feng/GRT-0056-2022	Yang, Feng/0000-0002-3637-814X			Review-Structural Design and Dynamic Evolution of Intermetallic Compound Nanocatalysts Revealed by Environmental TEM								ECS JOURNAL OF SOLID STATE SCIENCE AND TECHNOLOGY				11	10					101006	10.1149/2162-8777/ac93b1				OCT 1 2022	2022	Nanocrystals are of great importance in material sciences and chemical industries. Engineering nanocrystals with desired structures and properties is no doubt one of the most important challenges in the field, which requires deep insight into atomic-scale dynamics of nanocrystals during the process. Intermetallic compounds have drawn increasing interests in heterogeneous catalysis due to their unique geometrical and electronic structure, which enable the high selectivity and stability in catalytic reaction. Compared with monometallic and random alloyed catalysts, the precise structural control during the synthesis of intermetallic nanocrystals is no doubt one of the most important issues in catalysis but is still a challenge. Here, we summarized recent progresses in designing intermetallic nanocrystals with well-defined structures and categorized them into different entries, clarifying the most adopted strategies. Then, we discussed various structural evolutions of intermetallic compounds that occurred in the reaction conditions, which are of great significance for deep understanding of the active sites and structure-activity relationship of intermetallic nanocatalysts. In the end, we pointed out the challenges of existing progress and proposed prospects for future direction.									0	0	0	0	0	0	0			2162-8769	2162-8777		WOS:000867384000001		
J	Kumar, Ashwani; Chaudhary, Dhirendra K.; Parvin, Sahanaz; Bhattacharyya, Sayan				Chaudhary, Dhirendra K./M-6214-2018	Chaudhary, Dhirendra K./0000-0003-1293-0195			High performance duckweed-derived carbon support to anchor NiFe electrocatalysts for efficient solar energy driven water splitting								JOURNAL OF MATERIALS CHEMISTRY A				6	39			18948	18959		10.1039/c8ta06946h				OCT 21 2018	2018	Solar-energy-driven overall water splitting using sustainable energy resources is extremely desirable for high purity hydrogen fuel production, and one of the ways is to couple cost-effective solar cells in series with earth-abundant electrocatalysts for oxygen and hydrogen evolution reactions, OER and HER, respectively. Developing highly efficient and earth-abundant electrocatalysts however remains one of the grand challenges. Herein, we developed biomass (duckweed, DW) derived N,S-doped mesoporous carbon matrix supported NiFe-alloy nanoparticles (NPs) as efficient electrocatalysts for overall water splitting. While the annealed catalyst required 267 mV overpotential at 10 mA cm(-2) for the OER, the best HER performance was demonstrated by the unannealed electrocatalyst requiring 106 mV at -10 mA cm(-2) in 1 M KOH. For overall water splitting, this couple required only 1.61 V cell voltage to deliver 10 mA cm(-2), with continuous release of O-2 and H-2 gas bubbles for more than 200 h. On integrating with perovskite solar cells, the homologous DW electrolyzer exhibited unassisted solar-energy-driven overall water splitting with a solar-to-hydrogen (STH) conversion efficiency of 9.7%.									36	2	0	0	3	0	36			2050-7488	2050-7496		WOS:000448412000022		
J	Tang, Yanqun; Fang, Xiaoyu; Zhang, Xin; Fernandes, Gina; Yang, Yong; Yan, Dongpeng; Xiang, Xu; He, Jing				Tang, Yanqun/L-1469-2018; fang, 19930812@fxy/AAB-6293-2020; Yan, Yong/W-1059-2018; Yan, Yong/ABD-5539-2021; Xiang, Xu/GPC-8086-2022; Tang, Yanqun/Y-4984-2019	Tang, Yanqun/0000-0002-3112-6533; fang, 19930812@fxy/0000-0002-4168-3130; Yan, Yong/0000-0001-6361-0541; Yan, Yong/0000-0001-6361-0541; Xiang, Xu/0000-0003-1089-6210; Tang, Yanqun/0000-0002-3112-6533; yan, dong peng/0000-0001-8261-154X; He, Jing/0000-0002-8403-0519			Space-Confined Earth-Abundant Bifunctional Electrocatalyst for High-Efficiency Water Splitting								ACS APPLIED MATERIALS & INTERFACES				9	42			36762	36771		10.1021/acsami.7b10338				OCT 25 2017	2017	Hydrogen generation from water splitting could be an alternative way to meet increasing energy demands while also balancing the impact of energy being supplied by fossil-based fuels. The efficacy of water splitting strongly depends on the performance of electrocatalysts. Herein, we report a unique space-confined earth-abundant electrocatalyst having the bifunctionality of simultaneous hydrogen evolution reaction (HER) and oxygen evolution reaction (OER), leading to high efficiency water splitting. Outperforming Pt/C or RuO2 catalysts, this mesoscopic, space-confined, bifunctional configuration is constructed from a monolithic zeolitic imidazolate framework@layered double hydroxide (ZIF@LDH) precursor on Ni foam. Such a confinement leads to a high dispersion of ultrafine Co3O4 nanoparticles within the N-doped carbon matrix by temperature-dependent calcination of the ZIF@LDH. We demonstrate that the OER has an overpotential of 318 mV at a current density of 10 mA cm(-2), while that of HER is 106 mV @ 10 mA cm(-2). The voltage applied to a two-electrode cell for overall water splitting is 1.59 V to achieve a stable current density of 10 mA cm(-2) while using the monolithic catalyst as both the anode and the cathode. It is anticipated that our space-confined method, which focuses on earth-abundant elements with structural integrity, may provide a novel and economically sound strategy for practical energy conversion applications.									84	4	0	0	4	0	84			1944-8244	1944-8252		WOS:000414115700030	28991435	
J	Li, Fumin; Shao, Qi; Hu, Mancheng; Chen, Yu; Huang, Xiaoqing				Chen, Yu/B-7473-2013; Li, Fumin/O-9939-2016	Li, Fumin/0000-0002-3388-8929; SHAO, Qi/0000-0002-9858-0458			Hollow Pd-Sn Nanocrystals for Efficient Direct H2O2 Synthesis: The Critical Role of Sn on Structure Evolution and Catalytic Performance								ACS CATALYSIS				8	4			3418	+		10.1021/acscatal.8b00347				APR 2018	2018	The development of efficient catalysts with high activity and selectivity for the direct synthesis of H2O2 from H-2 and O-2 is highly desirable yet challenging. Herein, a series of Pd-Sn bimetallic nanocrystals with hollow structure have been successfully created as highly active and selective catalysts for direct H2O2 synthesis. We found that the introduction of Sn played an important role on the morphology evolution and composition control of the hollow Pd-Sn nanocrystals. Significantly, after rapid thermal treatment, the obtained hollow Pd-Sn/TiO2 catalysts can deliver complete inhibition of H2O2 decomposition/hydrogenation, resulting in a large activity enhancement for the H2O2 production. The H-2 selectivity could be further improved by using water as the reaction solvent. Further investigation showed that the large activity enhancement of hollow Pd-Sn/TiO2 catalysts for the direct H2O2 synthesis can be attributed to the presence of PdO, the ensemble effect between the Pd and Sn, and the interface effect of Pd/SnOx and PdO/SnOx.									68	4	0	0	4	0	69			2155-5435			WOS:000430154100088		
J	Ma, Yu; Chen, Ding; Zhang, Dongdong; Yu, Hao; Zheng, Yapeng; Li, Weijun; Wang, Lin; Liu, Qiao; Yang, Weiyou				Yang, Wei/GWV-4107-2022; Yang, Weiyou/O-9781-2019; Liu, Qiao/L-9209-2019; 陈, 鼎/O-5087-2015	Yang, Weiyou/0000-0002-3607-3514; Liu, Qiao/0000-0002-9482-4611; 陈, 鼎/0000-0003-0407-7542			Fe,N-modulated carbon fibers aerogel as freestanding cathode catalyst for rechargeable Zn-Air battery								CARBON				187				196	206		10.1016/j.carbon.2021.11.017		NOV 2021		FEB 2022	2022	Freestanding air cathode catalyst with exceptional catalytic bifunctions for oxygen reduction reaction (ORR) and oxygen evolution reaction (OER) is highly desirable for exploring rechargeable Zn-air batteries (ZABs) with low cost and high reliability. Here, a facile and scalable approach is demonstrated to prepare efficient and robust freestanding cathode catalyst that consists of dispersed Fe3C nanoparticles, rich Fe-N-x/N-C species and carbon fibers networks with large specific surface area, which is based on one-pot in-situ coupling of Fe and N induced active sites within bacterial cellulose-derived carbon fibers networks. Its bifunctional activity parameter (Delta E) for ORR and OER is 0.79 V, superior to those of single Fe- or N- modulated counterparts, and comparable to the state-of-the-art Pt/C + RuO2 catalyst (0.79 V). This material can be directly used as freestanding and binder-free catalyst layer, and as-assembled ZABs exhibit a larger peak power density (173 mW cm(-2)), higher specific capacity (717 mA h g(-1), 10 mA cm(-2)) and better cycle stability (negligible activity decay after 165 h charge/discharge cycles) than those of Pt/ C + RuO2-based devices, representing their potential applications in advanced energy conversion systems. (C) 2021 Elsevier Ltd. All rights reserved.									10	0	0	0	1	0	10			0008-6223	1873-3891		WOS:000720850100007		
J	Han, Guokang; Zhang, Xue; Liu, Wei; Zhang, Qinghua; Wang, Zhiqiang; Cheng, Jun; Yao, Tao; Gu, Lin; Du, Chunyu; Gao, Yunzhi; Yin, Geping				Zhang, Xue/ABG-7878-2021; Zhang, Qinghua/D-1920-2011; Gu, Lin/D-9631-2011	Zhang, Xue/0000-0003-1913-719X; Zhang, Qinghua/0000-0001-9086-7000; Gu, Lin/0000-0002-7504-031X; Du, Chunyu/0000-0003-0547-7724; WANG, ZHIQIANG/0000-0003-0628-5222; Yao, Tao/0000-0001-8699-8294			Substrate strain tunes operando geometric distortion and oxygen reduction activity of CuN2C2 single-atom sites								NATURE COMMUNICATIONS				12	1					6335	10.1038/s41467-021-26747-1				NOV 3 2021	2021	Single-atom catalysts are becoming increasingly significant to numerous energy conversion reactions. However, their rational design and construction remain quite challenging due to the poorly understood structure-function relationship. Here we demonstrate the dynamic behavior of CuN2C2 site during operando oxygen reduction reaction, revealing a substrate-strain tuned geometry distortion of active sites and its correlation with the activity. Our best CuN2C2 site, on carbon nanotube with 8 nm diameter, delivers a sixfold activity promotion relative to graphene. Density functional theory and X-ray absorption spectroscopy reveal that reasonable substrate strain allows the optimized distortion, where Cu bonds strongly with the oxygen species while maintaining intimate coordination with C/N atoms. The optimized distortion facilitates the electron transfer from Cu to the adsorbed O, greatly boosting the oxygen reduction activity. This work uncovers the structure-function relationship of single-atom catalysts in terms of carbon substrate, and provides guidance to their future design and activity promotion.The rational design of single-atom catalysts is challenging. This work reveals a substrate-strain tuned geometry distortion of CuN2C2 single-atom site, which greatly boosts oxygen reduction activity by facilitating electron transfer to adsorbed O.									20	1	0	0	1	0	19				2041-1723		WOS:000714451200024	34732747	
J	Wang, Tingxia; Li, Xin; Jiang, Yimin; Zhou, Yaxin; Jia, Lingpu; Wang, Chunming					jia, lingpu/0000-0002-6454-7510			Reduced graphene oxide-polyimide/carbon nanotube film decorated with NiSe nanoparticles for electrocatalytic hydrogen evolution reactions								ELECTROCHIMICA ACTA				243				291	298		10.1016/j.electacta.2017.05.084				JUL 20 2017	2017	An efficient electrocatalyst based earth-abundant materials for hydrogen evolution reaction (HER) is a prerequisite for improving the efficiency of producing hydrogen. However, the synthesis of such electrocatalysts by a simple and environmentally friendly method is still a tremendous challenge. Herein, NiSe nanoparticles were in situ deposited on the reduced graphene oxide-polyimide/carbon nanotube (RGO-PI/CNT) film by a green electrodeposition method. The NiSe nanoparticles on the RGO-PI/CNT (NiSe-RGO-PI/CNT) film was employed directly as a highly active HER electrocatalyst. The RGO-PI/CNT film allowed NiSe nanoparticles to grow rapidly on its surface. NiSe nanoparticles with a small size of 35-45 nm were distributed uniformly on the surface of the RGO-PI/CNT film. The good dispersity of NiSe nanoparticles permitted the exposure of more active sites, which enhanced the activity of HER on the NiSe-RGO-PI/CNT film. The NiSe-RGO-PI/CNT film performed well HER behaviors featured by a low overpotential (270 mV), a small Tafel slope (61 mV dec(-1)) and a considerable stability. The efficient HER performance of the NiSe-RGO-PI/CNT film was originated from the synergistic effect between the RGO-PI/CNT film and NiSe nanoparticles. This exploration provided a straightforward and green method to prepare a film electrocatalyst for HER. (C) 2017 Elsevier Ltd. All rights reserved.									23	3	0	0	1	0	24			0013-4686	1873-3859		WOS:000404196900031		
