PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Suppes, Graeme M.; Fortin, Patrick J.; Holdcroft, Steven					Holdcroft, Steven/0000-0002-1653-1047; Fortin, Patrick/0000-0001-7994-3842			Photoelectrochemical Hydrogen Evolution: Single-Layer, Conjugated Polymer Films Bearing Surface-Deposited Pt Nanoparticles								JOURNAL OF THE ELECTROCHEMICAL SOCIETY				162	8			H551	H556		10.1149/2.0831508jes				2015	2015	In this report, we examine the origin of photocurrent produced by irradiating single layer poly(3-hexylthiophene) (P3HT) films deposited on ITO-coated glass, in aqueous solutions. The photocurrent is found to be largely due to reduction of trace molecular oxygen, which decreases significantly in the presence of an oxygen scavenger. Residual current, <1 mu A cm(-2), is observed in acidic media that may be attributed to proton reduction. The addition of a catalyst to aid proton reduction is achieved through photoelectrochemical deposition of Pt nanoparticles from K2PtCl6. Photocurrents at single layer films in aqueous solution increase significantly and bubble formation is observed on the P3HT film that is confirmed to be hydrogen gas. While the photocurrents produced are smaller than those devices employing sophisticated multilayer architectures, the results hold promise that, with further studies, H-2 can be evolved at technologically-simple single layer systems with substantially higher rates. (C) 2015 The Electrochemical Society. All rights reserved.									18	0	0	0	0	0	18			0013-4651	1945-7111		WOS:000361192200096		
J	Aullon, G; Ruiz, E; Alvarez, S				Alvarez, Santiago/A-1090-2009; Sabin, Eliseo Ruiz/A-6268-2011; Aullón, Gabriel/A-3471-2012; alvarez, santiago/GRX-4381-2022	Alvarez, Santiago/0000-0002-4618-4189; Sabin, Eliseo Ruiz/0000-0001-9097-8499; Aullón, Gabriel/0000-0001-7519-4522; 			Theoretical clues to the mechanism of dioxygen formation at the oxygen-evolving complex of photosystem II								CHEMISTRY-A EUROPEAN JOURNAL				8	11			2508	2515		10.1002/1521-3765(20020603)8:11<2508::AID-CHEM2508>3.0.CO;2-A				JUN 3 2002	2002	The mechanism of the generation of dioxygen at the oxygen-evolving complex (OEC) of photosystem II (PSII), a crucial step in photosynthesis, is still under debate. The simplest unit present in the OEC that can produce O-2 is a dinuclear oxo-bridged manganese complex within the tetranuclear Mn-4 cluster. In this paper we report a theoretical study of the model complexes [Mn-2(mu-O)(2)(NH3)(6)(H2O)(2)](n+) (n=2-5), for which density functional calculations have been carried out for several electronic configurations. The molecular orbital picture deduced from the calculations indicates that one-electron oxidation of the Mn-2IV,Mn-IV/(O2-)(2) complex (n = 4) mostly affects the oxygen atoms, thus ruling out the existence of a Mn-V oxidation state in this context. while the incipient formation of an O-O bond in the O-2(3-) transient species evolves exothermally toward the dissociation of dioxygen and a Mn-2II,Mn-III couple. These results identify the electronic features that could be needed to enable an intramolecular mechanism of oxygen-oxygen bond formation to exist at the OEC during photosynthesis.									21	0	0	0	3	0	21			0947-6539	1521-3765		WOS:000176075400010	12180329	
J	Xiao, B. B.; Zhang, Z.; Yu, L. B.; Huang, Q. Y.; Wu, J.; Song, E. H.; Wang, L. L.				wang, lianli/ABC-2131-2020	wang, lianli/0000-0001-8615-8201; Xiao, BeiBei/0000-0001-9637-7512			Boosting oxygen reduction electrocatalysis of graphene-based bilayer heterojunction								SURFACES AND INTERFACES				33						102232	10.1016/j.surfin.2022.102232				OCT 2022	2022	Since the successful exfoliation of graphene was reported, the emergence of two-dimensional (2D) materials has inspired the construction of 2D/2D heterostructures for catalytic applications. In this work, a novel strategy is proposed for activity modulation in oxygen reduction electrocatalysis through constructing a heterojunction, which consists of CoN4 embedded graphene and B doped graphene with B concentrations of 3.13 at% and 6.25 at %, termed as BG/B1 and BG/B2 for convenience, respectively. The theoretical results reveal that the B doped graphene alleviates OH poisoning of CoN4 moiety and thereby promotes the activity improvement. As the main indicator of catalytic activity, the overpotential eta values are 0.46 V for BG/B1 and 0.38 V for BG/B2, respectively, which are comparable to the benchmark Pt(111). The underlying regulation mechanism involves the electron redistribution, wherein the electron-deficient B dopant causes electron depletion of the CoN4 embedded gra-phene. More intriguingly, the activity improvement caused by vertical electron transfer is observed for the bi-layers with FeN4 moiety. The similarity between CoN4 and FeN4 implies that the electron-mediated mechanism via the 2D/2D coupling might be a universal strategy for material design. Therefore, the proposed graphene-based heterojunction provides a novel insight into activity modulation in electrocatalysis field.									0	0	0	0	0	0	0			2468-0230			WOS:000838156900001		
J	Goehl, Daniel; Mingers, Andrea M.; Geiger, Simon; Schalenbach, Maximilian; Cherevko, Serhiy; Knossalla, Johannes; Jalalpoor, Daniel; Schueth, Ferdi; Mayrhofer, Karl J. J.; Ledendecker, Marc				Cherevko, Serhiy/ABC-3353-2021; Mayrhofer, Karl/D-4166-2009; Cherevko, Serhiy/G-7166-2012	Cherevko, Serhiy/0000-0002-7188-4857; Mayrhofer, Karl/0000-0002-4248-0431; Cherevko, Serhiy/0000-0002-7188-4857; Ledendecker, Marc/0000-0003-3740-401X			Electrochemical stability of hexagonal tungsten carbide in the potential window of fuel cells and water electrolyzers investigated in a half-cell configuration								ELECTROCHIMICA ACTA				270				70	76		10.1016/j.electacta.2018.02.129				APR 20 2018	2018	Tungsten carbide has attracted much interest as possible support for oxygen reduction and hydrogen oxidation in fuel cells and as catalyst itself for the hydrogen evolution reaction in water electrolyzers in the last years. Herein, we investigate the dissolution behavior of hexagonal tungsten carbide in acidic media with cyclovoltammetric and galvanostatic procedures under steady-state and dynamic conditions. The tungsten dissolution rate in the electrolyte was monitored in-situ and time resolved via coupling of the scanning flow cell with an inductively coupled plasma mass spectrometer (SFC-ICP-MS), allowing a direct correlation of potential and amount of dissolved species. The stability and passivation behavior of tungsten carbide was compared to pristine tungsten metal and its highest oxide WO3 in fuel cell/electrolyzer relevant potential ranges. It was found that partial passivation in the oxygen reduction region takes place, accompanied by steady dissolution of tungsten slightly above these potentials. In the HER/HOR region, no significant dissolution was observed. The dissolution rate of WC at high potentials was found to be in many cases almost one order of magnitude lower than for the pristine metal, yet two orders of magnitude higher than for its corresponding highest oxide. (c) 2018 Elsevier Ltd. All rights reserved.									12	2	0	0	1	0	13			0013-4686	1873-3859		WOS:000429262900010		
J	Lee, Cin-Ty A.; Yeung, Laurence Y.; McKenzie, N. Ryan; Yokoyama, Yusuke; Ozaki, Kazumi; Lenardic, Adrian				Lee, Cin-Ty/AAV-8155-2021; Yeung, Laurence Y/D-4574-2009	Lee, Cin-Ty/0000-0002-3586-0110; Yeung, Laurence Y/0000-0001-9901-2607; McKenzie, Ryan/0000-0003-4489-1004; Yokoyama, Yusuke/0000-0001-7869-5891			Two-step rise of atmospheric oxygen linked to the growth of continents								NATURE GEOSCIENCE				9	6			417	+		10.1038/NGEO2707				JUN 2016	2016	Earth owes its oxygenated atmosphere to its unique claim on life, but how the atmosphere evolved from an initially oxygen-free state remains unresolved. The rise of atmospheric oxygen occurred in two stages: approximately 2.5 to 2.0 billion years ago during the Great Oxidation Event and roughly 2 billion years later during the Neoproterozoic Oxygenation Event. We propose that the formation of continents about 2.7 to 2.5 billion years ago, perhaps due to the initiation of plate tectonics, may have led to oxygenation by the following mechanisms. In the first stage, the change in composition of Earth's crust from iron- and magnesium-rich mafic rocks to feldspar- and quartz-rich felsic rocks could have caused a decrease in the oxidative efficiency of the Earth's surface, allowing atmospheric O-2 to rise. Over the next billion years, as carbon steadily accumulated on the continents, metamorphic and magmatic reactions within this growing continental carbon reservoir facilitated a gradual increase in the total long-term input of CO2 to the ocean-atmosphere system. Given that O-2 is produced during organic carbon burial, the increased CO2 input may have triggered a second rise in O-2. A two-step rise in atmospheric O-2 may therefore be a natural consequence of plate tectonics, continent formation and the growth of a crustal carbon reservoir.									106	13	0	0	28	0	115			1752-0894	1752-0908		WOS:000377491600006		
J	Sun, Yuanqing; Ouyang, Yiming; Luo, Jiaqing; Cao, Huihui; Li, Xiang; Ma, Jingwen; Liu, Jian; Wang, Yuanhao; Lu, Lin				Lu, Lin/D-6919-2013	Lu, Lin/0000-0002-4114-3468; Sun, Yuanqing/0000-0003-3674-8566			Biomass-derived nitrogen self-doped porous activation carbon as an effective bifunctional electrocatalysts								CHINESE CHEMICAL LETTERS				32	1			92	98		10.1016/j.cclet.2020.09.027				JAN 2021	2021	The strategy of adopting cheap precursors or abundant resources, which can be obtained directly from nature, is a simple and excellent method of introducing accessible research into environmentally friendly development. Moreover, this is also an urgent requirement for the sustainable development of green technology. Herein, we introduce a simplistic and expandable method to prepare metal-free biomass-derived nitrogen self-doped porous activation carbon (N-PAC) with large specific surface area (S BET = 1300.58 m(2)/g). Moreover, the manufactural electrocatalysts exhibit prominent oxygen reduction reaction (ORR) performance in all PH values. As compared with the commercial Pt/C catalyst, the N-PAC/800 with a positive onset potential at 10 mA/cm(2) (0.93 V), half-wave potential (0.87 V), and limiting current (6.34 mA/cm(2)) bring to light excellent catalytic stability, selectivity, and much-enhanced methanol tolerance. Furthermore, the prepared electrocatalysts possess considerable hydrogen evolution reaction (HER) performance with a less onset potential of 0.218 V (acidic medium) and 0.271 V (alkaline medium) respectively, which can show similar catalytic activity across the whole pH range. Such bifunctional electrocatalyst, with excellent electrocatalytic properties, resource-rich, low cost, and environmental-friendly, hold a promising application in energy conversion and reserve. (C) 2020 Chinese Chemical Society and Institute of Materia Medica, Chinese Academy of Medical Sciences. Published by Elsevier B.V. All rights reserved.									10	1	0	0	1	0	10			1001-8417	1878-5964		WOS:000618541800016		
J	Lv, Lin; Li, Zhishan; Xue, Kan-Hao; Ruan, Yunjun; Ao, Xiang; Wan, Houzhao; Miao, Xiangshui; Zhang, Baoshun; Jiang, Jianjun; Wang, Chundong; Ostrikov, Kostya (Ken)				Lv, Lin/AAU-2568-2021; Miao, Xiangshui/B-3892-2019; Wang, Chundong/L-6854-2019; Wan, Houzhao/A-3968-2016; Wang, C.D./D-5912-2012	Wang, Chundong/0000-0001-6728-0519; Wan, Houzhao/0000-0001-7586-7723; Wang, C.D./0000-0001-6728-0519; Ostrikov, Kostya (Ken)/0000-0001-8672-9297; Xue, Kan-Hao/0000-0002-2894-7912; Ruan, Yunjun/0000-0002-0696-8931			Tailoring the electrocatalytic activity of bimetallic nickel-iron diselenide hollow nanochains for water oxidation								NANO ENERGY				47				275	284		10.1016/j.nanoen.2018.03.010				MAY 2018	2018	Exploring low-cost, high-efficient and durable electrocatalysts to substitute for Ru, Ir-based noble metal catalysts is of great significance for oxygen evolution reaction (OER), which is in particular a sluggish anodic process in water oxidation and remains to be a major challenge that we are confronted with. Herein, we report nickel-iron diselenide hollow nanochains (denoted as NFSHNCs) synthesized via a two-step hydrothermal method working as the high performance OER catalyst. The formation of well-shaped NFSHNCs is due to the Kirkendall effect, in which NiFe alloy solid nanochains were employed as the precursors. The as-prepared NFSHNCs not only exhibit outstanding OER performance with low overpotential of 267 mV (at a current density of 10 mA cm(-2)) and small Tafel slope of 67 mV dec(-1), superior to the state-of-the-art commercial RuO2, but also deliver high durability with a dinky degradation of 5.3% after 12 h fierce test. To identify the electrocatalytic active sites, the Gibbs free energy differences (Delta G) related to the O* and OH* adsorption on NiFe selenides were calculated with density functional theory. The theoretical results corroborate the fact that the O* and OH* adsorption prefers to occur on both iron sites and the nickel sites (the one that in the vicinity of iron sites) because of the synergistic effects of electron configuration.									91	4	0	0	6	0	93			2211-2855	2211-3282		WOS:000430057000028		
J	Gong, Yaqiong; Zhi, Yang; Lin, Yu; Zhou, Tao; Li, Jinhui; Jiao, Feixiang; Wang, Wenfei				Li, Jin/GYQ-5363-2022	Gong, Yaqiong/0000-0002-4271-4525			Controlled synthesis of bifunctional particle-like Mo/Mn-NixSy/NF electrocatalyst for highly efficient overall water splitting								DALTON TRANSACTIONS				48	20			6718	6729		10.1039/c9dt00957d				MAY 28 2019	2019	Heteroatom-doping engineering has been recognized as an effective strategy to improve the activity and stability of electrocatalytic materials. Herein, we fabricated a bimetallic Mo/Mn codoped three-phase nickel sulfide on Ni foam, with Mo/Mn-NixSy/NF successfully synthesized via hydrothermal synthesis and calcination. In order to better explore the codoping effect of Mo/Mn, we also synthesised Ni3S2/NF, NiS@Ni0.96S/NF, Mo-Ni3S2/NF and Mn-NiS@Ni0.96S/NF and their electrocatalytic activities (HER, OER, and overall water splitting) were systematically investigated. As expected, Mo/Mn-NixSy/NF catalysts exhibited excellent catalytic activities and long-term durability. High electrochemical performance of Mo/Mn-NixSy/NF exceeded that of most reported non-precious metal catalysts and also benchmark RuO2, IrO2 and Pt/C. Moreover, in order to better understand the catalytic process, three possible mechanisms were further proposed to rationalize the enhanced electrocatalytic performance. Our work might broaden the avenue to construct efficient non-precious bifunctional catalysts and further develop large-scale electricity-to-hydrogen applications.									35	3	0	0	0	0	35			1477-9226	1477-9234		WOS:000472452900041	30945713	
J	Brouwer, M; Brouwer, TH; Grater, W; Brown-Peterson, N								Replacement of a cytosolic copper/zinc superoxide dismutase by a novel cytosolic manganese superoxide dismutase in crustaceans that use copper (haemocyanin) for oxygen transport								BIOCHEMICAL JOURNAL				374				219	228		10.1042/BJ20030272				AUG 15 2003	2003	The blue crab, Callinectes sapidus, which uses the copper-dependent protein haemocyanin for oxygen transport, lacks the ubiquitous cytosolic copper-dependent enzyme copper/zinc superoxide dismutase (Cu,ZnSOD) as evidenced by undetectable levels of Cu,ZnSOD activity, protein and mRNA in the hepatopancreas (the site of haemocyanin synthesis) and gills. Instead, the crab has an unusual cytosolic manganese SOD (cytMnSOD), which is retained in the cytosol, because it lacks a mitochondrial transit peptide. A second familiar MnSOD is present in the mitochondria (mtMnSOD). This unique phenomenon occurs in all Crustacea that use haemocyanin for oxygen transport. Molecular phylogeny analysis suggests the MnSOD gene duplication is as old as the origin of the arthropod phylum. cytMnSOD activity in the hepatopancreas changes during the moulting cycle of the crab. Activity is high in intermoult crabs and non-detectable in postmoult papershell crabs. mtMnSOD is present in all stages of the moulting cycle. Despite the lack of cytCu,ZnSOD, crabs have an extracellular Cu,ZnSOD (ecCu,ZnSOD) that is produced by haemocytes, and is part of a large, approx. 160 kDa, covalently-linked protein complex. ecCu,ZnSOD is absent from the hepatopancreas of intermoult crabs, but appears in this tissue at premoult. However, no ecCu,ZnSOD mRNA can be detected, suggesting that the protein is recruited from the haemolymph. Screening of different taxa of the arthropod phylum for Cu,ZnSOD activity shows that those crustaceans that use haemoglobin for oxygen transport have retained cytCu,ZnSOD. It appears, therefore, that the replacement of cytCu,ZnSOD with cytMnSOD is part of an adaptive response to the dynamic, haemocyanin-linked, fluctuations in copper metabolism that occur during the moulting cycle of the crab.									94	8	0	0	92	2	102			0264-6021			WOS:000184945000025	12769817	
J	Evangelista, Andrew J.; Ivanchenko, Mariia; Jing, Hao					Ivanchenko, Mariia/0000-0002-4124-6520; Jing, Hao/0000-0002-6332-266X			Efficient Near-Infrared-Activated Photocatalytic Hydrogen Evolution from Ammonia Borane with Core-Shell Upconversion-Semiconductor Hybrid Nanostructures								NANOMATERIALS				11	12					3237	10.3390/nano11123237				DEC 2021	2021	In this work, the photocatalytic hydrogen evolution from ammonia borane under near-infrared laser irradiation at ambient temperature was demonstrated by using the novel core-shell upconversion-semiconductor hybrid nanostructures (NaGdF4:Yb3+/Er3+@NaGdF4@Cu2O). The particles were successfully synthesized in a final concentration of 10 mg/mL. The particles were characterized via high resolution transmission electron microscopy (HRTEM), photoluminescence, energy dispersive X-ray analysis (EDAX), and powder X-ray diffraction. The near-infrared-driven photocatalytic activities of such hybrid nanoparticles are remarkably higher than that with bare upconversion nanoparticles (UCNPs) under the same irradiation. The upconverted photoluminescence of UCNPs efficiently reabsorbed by Cu2O promotes the charge separation in the semiconducting shell, and facilitates the formation of photoinduced electrons and hydroxyl radicals generated via the reaction between H2O and holes. Both serve as reactive species on the dissociation of the weak B-N bond in an aqueous medium, to produce hydrogen under near-infrared excitation, resulting in enhanced photocatalytic activities. The photocatalyst of NaGdF4:Yb3+/Er3+@NaGdF4@Cu2O (UCNPs@Cu2O) suffered no loss of efficacy after several cycles. This work sheds light on the rational design of near-infrared-activated photocatalysts, and can be used as a proof-of-concept for on-board hydrogen generation from ammonia borane under near-infrared illumination, with the aim of green energy suppliers.									1	0	0	0	0	0	1				2079-4991		WOS:000736669800001	34947585	
J	Hirschi, R; Meynet, G; Maeder, A								Yields of rotating stars at solar metallicity								ASTRONOMY & ASTROPHYSICS				433	3			1013	1022		10.1051/0004-6361:20041554				APR 2005	2005	We present a new set of stellar yields obtained from rotating stellar models at solar metallicity covering the massive star range (12-60 M.). The stellar models were calculated with the latest version of the Geneva stellar evolution code described in Hirschi et al. (2004). Evolution and nucleosynthesis are in general followed up to silicon burning. The yields of our non-rotating models are consistent with other calculations and differences can be understood in the light of the treatment of convection and the rate used for C-12(alpha,gamma)O-16. This verifies the accuracy of our calculations and gives a safe basis for studying the effects of rotation on the yields. The contributions from stellar winds and supernova explosions to the stellar yields are presented separately. We then add the two contributions to compute the total stellar yields. Below similar to 30 M., rotation increases the total metal yields, Z, and in particular the yields of carbon and oxygen by a factor of 1.5-2.5. As a rule of thumb, the yields of a rotating 20 M. star are similar to the yields of a non-rotating 30 M. star, at least for the light elements considered in this work. For very massive stars (similar to 60 M.), rotation increases the yield of helium but does not significantly affect the yields of heavy elements.									98	3	0	0	0	3	100			1432-0746			WOS:000228039100023		
J	Sohail, Manzar; Baig, Nadeem; Sher, Muhammad; Jamil, Rabia; Altaf, Muhammad; Akhtar, Sultan; Sharif, Muhammad				Baig, Nadeem/Y-2991-2019; Akhtar/B-6069-2015; sohail, Manzar/F-1461-2014; Sohail, Manzar/GMW-6460-2022	Baig, Nadeem/0000-0003-2843-1980; Akhtar/0000-0002-9473-4739; sohail, Manzar/0000-0003-1457-2491; Sohail, Manzar/0000-0003-1457-2491; Jamil, Rabia/0000-0001-6950-8468			A Novel Tin-Doped Titanium Oxide Nanocomposite for Efficient Photo-Anodic Water Splitting								ACS OMEGA				5	12			6405	6413		10.1021/acsomega.9b03876				MAR 31 2020	2020	Herein, we report the expedient synthesis of new nanocomposite Sn0.39Ti0.61O2 center dot TiO2 flakes using simple sol-gel and calcination methods. In order to prepare this material, first, we generated a polymeric gel using cost-effective and easily accessible precursors such as SnCl4, titanium isopropoxide, and tetrahydrofuran (THF). A small amount of triflic acid was used to initiate THF polymerization. The calcination of the resulting gel at 500 degrees C produced a Sn-Ti bimetallic nanocomposite. This newly synthesized Sn0.39Ti0.61O2 center dot TiO2 was characterized by X-ray diffraction (XRD), energy-dispersive X-ray spectroscopy (EDX), scanning electron microscopy (SEM), transmission electron microscopy (TEM), and UV-visible spectroscopy. The photoelectrochemical (PEC) studies were performed for the first time using Sn0.39Ti0.61O2 center dot TiO2 coated over fluorine-doped tin oxide (FTO) under simulated 1 sun solar radiation. The chronoamperometric study of the Sn0.39Ti0.61O2 center dot TiO2/FTO revealed the repeatable and substantially higher photocurrent for the oxygen evolution reaction (OER) when compared to only TiO2. Moreover, the synthesized material exhibited high stability both in the presence and absence of light. The photocatalytic studies suggested that the sol-gel-synthesized Sn0.39Ti0.61O2 center dot TiO2 can be efficiently used as a photoanode in the water-splitting reaction.									5	0	0	0	0	0	5			2470-1343			WOS:000523299700019	32258875	
J	Zhang, Huarong; Wang, Sha; Shi, Cong; Yan, Jinbiao; Ge, Xiang; Shen, Jun; Chen, Bin; Jiang, Xiumin; Guo, Yun								Evolution characteristics of products retorted from Gonghe oil shale based on TG-FTIR and Py-GC/MS								THERMOCHIMICA ACTA				716						179325	10.1016/j.tca.2022.179325				OCT 2022	2022	TG-FTIR was applied to investigate the generation of major products and mass loss characteristics of Gonghe (GH) oil shale. Py-GC/MS was performed to analyze products distribution. The results show that the maximum weight loss rate peak appears at about 457???C. There are strong correlations between CO2 and CO, C=O and C=C functional groups, CH4 and C-H functional groups, SO2 and S=O functional groups. Through comparative analysis of two isothermal retorting experiments, the secondary reactions of the retorting products of Gonghe oil shale play the leading role in the constant temperature section. 520???C gives more complete volatilization and desulfurization than 470???C. Py-GC/MS analysis shows that the higher the temperature, the lower the content of saturated hydrocarbons and oxygen-containing heteroatom compounds, and the higher the content of unsatu-rated hydrocarbons. The C8-C17 saturated hydrocarbon content is the highest at 520???C, while the C18-C24 unsaturated hydrocarbon content is the lowest.<comment>Superscript/Subscript Available</comment									0	0	0	0	0	0	0			0040-6031	1872-762X		WOS:000859526200001		
J	Li, Jieqiong; Zhu, Zhixiao; Huang, Yongchao; Wang, Feng; Balogun, Muhammad-Sadeeq (jie Tang)				Li, jie/GXG-4583-2022	Balogun, Muhammad-Sadeeq/M.-Sadeeq (Jie Tang)/0000-0001-5313-7893			Ni3N: A multifunctional material for energy storage and electrocatalysis								MATERIALS TODAY ENERGY				26						101001	10.1016/j.mtener.2022.101001				JUN 2022	2022	Because of its unique metallic property and excellent conductivity, nickel nitride (Ni3N) has received considerable interests in both electrochemical energy systems (EES) and energy conversion systems (ECS). However, pristine Ni3N has unsatisfactory performance in these devices because of limited electrochemical active sites. Revitalizing the morphology and modulation of the electronic structure by introducing defects or heterostructures have been proven effective in enhancing the performance of Ni3N electrode in both EES and ECS. This review will first provide an overview of the recent development of transition metal nitrides in energy application in comparison with other types of electrodes. Then, the general synthesis, electrochemical properties, modification strategies, and operating mechanism of Ni3N in energy storage devices and electrocatalysis are elaborated in detail. The associated challenges and possible mitigation in energy storage and electrocatalysis are also discussed. This review may inspire further research in pushing Ni3N-based materials for diverse applications in many energy systems. (C) 2022 Elsevier Ltd. All rights reserved.									6	0	0	0	0	0	6			2468-6069			WOS:000855651700005		
