PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Myekhlai, Munkhshur; Gloag, Lucy; Benedetti, Tania; Tilley, Richard; Gooding, J. Justin				Tilley, Richard/AAN-5610-2020				Effects of branch morphology and crystallinity of Au-Co nanoparticles for enhanced oxygen evolution catalysis								ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY				257			497								MAR 31 2019	2019						National Meeting of the American-Chemical-Society (ACS)National Meeting of the American-Chemical-Society (ACS)	MAR 31-APR 04, 2019MAR 31-APR 04, 2019	Amer Chem SocAmer Chem Soc	Orlando, FLOrlando, FL	0	0	0	0	0	0	0			0065-7727			WOS:000478860504521		
J	Ohkuma, Hirokazu; Uechi, Ichiro; Imanishi, Nobuyuki; Hirano, Atsushi; Takeda, Yasuo; Yamamoto, Osamu								Carbon electrode with perovskite-oxide catalyst for aqueous electrolyte lithium-air secondary batteries								JOURNAL OF POWER SOURCES				223				319	324		10.1016/j.jpowsour.2012.09.028				FEB 1 2013	2013	Carbon electrodes with perovskite-type oxide catalysts were investigated as air electrodes for aqueous lithium-air secondary batteries. The system consisted of a water-stable lithium electrode, an aqueous solution of saturated LiOH with 10 M LiCl as electrolyte, and a carbon black air electrode with perovskite catalyst additive. The stability, oxygen reduction and oxygen evolution catalytic activity of the La0.6Ca0.4Co0.8Fe0.2O3, La0.8Sr0.2Fe0.8Mn0.2O3, and La0.6Sr0.4Co0.2Fe0.8O3 perovskite-type oxides were examined in the LiOH-LiCl electrolyte. The perovskite-type oxides were stable in this solution and the oxygen reduction and evolution overpotential on the carbon black substrate was decreased by addition of these perovskite-type oxides. No chlorine evolution was observed during the oxidation reaction on carbon black with the perovskite-type oxides in the LiOH-LiCl electrolyte. The results indicate that carbon black with perovskite-type oxide additives is a potential candidate for the air electrode in the aqueous electrolyte lithium-air rechargeable batteries. (C) 2012 Elsevier B.V. All rights reserved.									44	6	0	0	2	0	46			0378-7753			WOS:000312426700044		
J	Liu, Dong; Zhou, Pengfei; Bai, Haoyun; Ai, Haoqiang; Du, Xinyu; Chen, Mingpeng; Liu, Di; Ip, Weng Fai; Lo, Kin Ho; Kwok, Chi Tat; Chen, Shi; Wang, Shuangpeng; Xing, Guichuan; Wang, Xuesen; Pan, Hui				Pan, Hui/A-2702-2009; Xing, Guichuan/X-2429-2018; Wang, Shuang-Peng/D-7640-2015; Pan, Hui/GQH-1900-2022	Pan, Hui/0000-0002-6515-4970; Xing, Guichuan/0000-0003-2769-8659; Wang, Shuang-Peng/0000-0001-8464-4994; Pan, Hui/0000-0002-6515-4970			Development of Perovskite Oxide-Based Electrocatalysts for Oxygen Evolution Reaction								SMALL				17	43	SI				2101605	10.1002/smll.202101605		JUL 2021		OCT 2021	2021	Perovskite oxides are studied as electrocatalysts for oxygen evolution reactions (OER) because of their low cost, tunable structure, high stability, and good catalytic activity. However, there are two main challenges for most perovskite oxides to be efficient in OER, namely less active sites and low electrical conductivity, leading to limited catalytic performance. To overcome these intrinsic obstacles, various strategies are developed to enhance their catalytic activities in OER. In this review, the recent developments of these strategies is comprehensively summarized and systematically discussed, including composition engineering, crystal facet control, morphology modulation, defect engineering, and hybridization. Finally, perspectives on the design of perovskite oxide-based electrocatalysts for practical applications in OER are given.									20	0	0	0	3	0	19			1613-6810	1613-6829		WOS:000678822200001	34310054	
J	Sun, Yixuan; Xia, Yuanyuan; Kuai, Long; Sun, Hongxia; Cao, Wei; Huttula, Marko; Honkanen, Ari-Pekka; Viljanen, Mira; Huotari, Simo; Geng, Baoyou				Cao, Wei/O-3637-2019	Cao, Wei/0000-0003-3139-1780; Huotari, Simo/0000-0003-4506-8722; Honkanen, Ari-Pekka/0000-0002-6822-3062; Viljanen, Mira/0000-0003-0654-1011			Defect-Driven Enhancement of Electrochemical Oxygen Evolution on Fe-Co-Al Ternary Hydroxides								CHEMSUSCHEM				12	12			2564	2569		10.1002/cssc.201900831				JUN 21 2019	2019	Efficient, abundant and low-cost catalysts for the oxygen evolution reaction (OER) are required for energy conversion and storage. In this study, a doping-etching route has been developed to access defect rich Fe-Co-Al (Fe-Co-Al-AE) ternary hydroxide nanosheets for superior electrochemical oxygen evolution. After partial etching of Al, ultrathin Fe3Co2Al2-AE electrocatalysts with a rich pore structure are obtained with a shift of the cobalt valence state towards higher valence (Co2+-> Co3+), along with a substantial improvement in the catalytic performance. Fe3Co2Al2-AE shows a notably lower overpotential of only 284 mV at a current density of 10 mA cm(-2) and double the OER mass activity of the etching-free Fe3Co2Al2 with an overpotential of 350 mV. Density functional theory shows the leaching of Al changes the rate-determining step of the OER from conversion of *OOH into O-2 on Fe3Co2Al2 to formation of OOH from *O on the Al-defective catalysts. This work demonstrates an effective route to design and synthesize transition metal electrocatalysts and provides a promising alternative for the further development of oxygen evolution catalysts.									21	2	0	0	1	0	21			1864-5631	1864-564X		WOS:000478761200008	31017344	
J	Lim, Dongwook; Oh, Euntaek; Lim, Chaewon; Shim, Sang Eun; Baeck, Sung-Hyeon								Bimetallic NiFe alloys as highly efficient electrocatalysts for the oxygen evolution reaction								CATALYSIS TODAY				352		SI		27	33		10.1016/j.cattod.2019.09.046				AUG 1 2020	2020	In this study, binary NiFe alloy nanoparticles are successfully prepared using a simple hydrothermal method followed by H-2 reduction. The nanoparticles are then applied as electrocatalysts for oxygen evolution reaction (OER). Compared to unary Ni or Fe, the binary NiFe alloy electrocatalyst exhibits a much lower overpotential of 298 mV at a current density of 10 mA cm(-2), and it exhibits electrocatalytic activity for OER superior to that of state-of-the-art RuO2 and IrO2 noble metal oxide catalysts. Moreover, the alloy catalyst exhibits substantial longterm durability after 1000 cyclic voltammetry tests. This remarkable electrochemical performance mainly originates from the synergistic effects of Fe incorporation into Ni species, leading to the improved charge transfer kinetics and intrinsic activity of the catalyst. These results provide a promising avenue for developing cost-effective and high-performance electrocatalysts as advanced electrodes for energy storage and conversion systems.									31	2	0	0	0	0	31			0920-5861	1873-4308		WOS:000535914800004		
J	Wang, Hao; Yin, Fengxiang; Li, Guoru; Chen, Biaohua								Metal oxides@metal-organic-frameworks as efficient electrocatalysts for oxygen reduction/evolution reactions in an alkaline electrolyte								ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY				250			304								AUG 16 2015	2015										0	0	0	0	0	0	0			0065-7727			WOS:000432475502004		
J	CORDOBA, SI; CARBONIO, RE; TEIJELO, ML; MACAGNO, VA								THE EFFECT OF THE PREPARATION METHOD OF MIXED NICKEL-IRON HYDROXIDE ELECTRODES ON THE OXYGEN EVOLUTION REACTION								JOURNAL OF THE ELECTROCHEMICAL SOCIETY				133	8			C300	C300						AUG 1986	1986										3	1	0	0	0	0	3			0013-4651			WOS:A1986D603100196		
J	MILES, MH; KLAUS, EA; GUNN, BP; LOCKER, JR; SERAFIN, WE								OXYGEN EVOLUTION REACTION ON PLATINUM, IRIDIUM, RUTHENIUM AND THEIR ALLOYS AT 80-DEGREES-C IN ACID-SOLUTIONS								ELECTROCHIMICA ACTA				23	6			521	526		10.1016/0013-4686(78)85030-0				1978	1978										149	2	0	0	2	0	153			0013-4686	1873-3859		WOS:A1978FF88700007		
J	Hutchings, Gregory S.; Zhang, Yan; Li, Jian; Yonemoto, Bryan T.; Zhou, Xinggui; Zhu, Kake; Jiao, Feng				Zhou, Xinggui/ABD-3353-2021; Hutchings, Gregory/B-5620-2012	Zhou, Xinggui/0000-0002-4736-3672; Hutchings, Gregory/0000-0002-0819-9654; Jiao, Feng/0000-0002-3335-3203			In Situ Formation of Cobalt Oxide Nanocubanes as Efficient Oxygen Evolution Catalysts								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				137	12			4223	4229		10.1021/jacs.5b01006				APR 1 2015	2015	Oxygen evolution from water poses a significant challenge in solar fuel production because it requires an efficient catalyst to bridge the one-electron photon capture process with the four-electron oxygen evolution reaction (OER). Here, a new strategy was developed to synthesize nonsupported ultrasmall cobalt oxide nanocubanes through an in situ phase transformation mechanism using a layered Co(OH)(OCH3) precursor. Under sonication, the precursor was exfoliated and transformed into cobalt oxide nanocubanes in the presence of NaHCO3-Na2SiF6 buffer solution. The resulting cobalt catalyst with an average particle size less than 2 nm exhibited a turnover frequency of 0.023 per second per cobalt in photocatalytic water oxidation. X-ray absorption results suggested a unique nanocubane structure, where 13 cobalt atoms fully coordinated with oxygen in an octahedral arrangement to form 8 Co4O4 cubanes, which may be responsible for the exceptionally high OER activity.									182	10	0	0	20	0	183			0002-7863			WOS:000352244800038	25759959	
J	Kinch, Richard T.; Cabrera, Carlos R.; Ishikawa, Yasuyuki								Density-functional theory study of the electrochemistry of the oxygen evolution reaction on boron-doped diamond substrates								ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY				239			516-PHYS								MAR 21 2010	2010										0	0	0	0	0	0	0			0065-7727			WOS:000208189304371		
