PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Hidalgo-Acosta, Jonnathan C.; Scanlon, Micheal D.; Mendez, Manuel A.; Amstutz, Veronique; Vrubel, Heron; Opallo, Marcin; Girault, Hubert H.				Scanlon, Micheál D/C-4329-2014; Girault, Hubert HJ/A-1568-2012; Scanlon, Micheál D./AAC-5919-2022	Scanlon, Micheál D/0000-0001-7951-7085; Girault, Hubert HJ/0000-0001-5573-5774; Scanlon, Micheál D./0000-0001-7951-7085; Opallo, Marcin/0000-0001-5872-7059			Boosting water oxidation layer-by-layer								PHYSICAL CHEMISTRY CHEMICAL PHYSICS				18	13			9295	9304		10.1039/c5cp06890h				APR 7 2016	2016	Electrocatalysis of water oxidation was achieved using fluorinated tin oxide (FTO) electrodes modified with layer-by-layer deposited films consisting of bilayers of negatively charged citrate-stabilized IrO2 NPs and positively charged poly(diallyldimethylammonium chloride) (PDDA) polymer. The IrO2 NP surface coverage can be fine-tuned by controlling the number of bilayers. The IrO2 NP films were amorphous, with the NPs therein being well-dispersed and retaining their as-synthesized shape and sizes. UV/vis spectroscopic and spectro-electrochemical studies confirmed that the total surface coverage and electrochemically addressable surface coverage of IrO2 NPs increased linearly with the number of bilayers up to 10 bilayers. The voltammetry of the modified electrode was that of hydrous iridium oxide films (HIROFs) with an observed super-Nernstian pH response of the Ir(III)/Ir(IV) and Ir(IV)-Ir(IV)/Ir(IV)-Ir(V) redox transitions and Nernstian shift of the oxygen evolution onset potential. The overpotential of the oxygen evolution reaction (OER) was essentially pH independent, varying only from 0.22 V to 0.28 V (at a current density of 0.1 mA cm(-2)), moving from acidic to alkaline conditions. Bulk electrolysis experiments revealed that the IrO2/PDDA films were stable and adherent under acidic and neutral conditions but degraded in alkaline solutions. Oxygen was evolved with Faradaic efficiencies approaching 100% under acidic (pH 1) and neutral (pH 7) conditions, and 88% in alkaline solutions (pH 13). This layer-by-layer approach forms the basis of future large-scale OER electrode development using ink-jet printing technology.									13	1	1	0	0	0	13			1463-9076	1463-9084		WOS:000373000100056	26977761	
J	Benck, Jesse D.; Chen, Zhebo; Kuritzky, Leah Y.; Forman, Arnold J.; Jaramillo, Thomas F.				Jaramillo, Thomas F/C-4174-2014; Chen, Zhebo/E-5771-2011	Jaramillo, Thomas F/0000-0001-9900-0622; Chen, Zhebo/0000-0002-8448-4211			Amorphous Molybdenum Sulfide Catalysts for Electrochemical Hydrogen Production: Insights into the Origin of their Catalytic Activity								ACS CATALYSIS				2	9			1916	1923		10.1021/cs300451q				SEP 2012	2012	We present a scalable wet chemical synthesis for a catalytically active nanostructured amorphous molybdenum sulfide material. The catalyst film is one of the most active nonprecious metal materials for electrochemical hydrogen evolution, drawing 10 mA/cm(2) at similar to 200 mV overpotential. To identify the active phase of the material, we perform X-ray photoelectron spectroscopy after testing under a variety of conditions. As deposited, the catalyst resembles amorphous MoS3, but domains resembling MoS2 in composition and chemical state are created under reaction conditions and may contribute to this material's high electrochemical activity. The activity scales with electrochemically active surface area, suggesting that the rough, nanostructured catalyst morphology also contributes substantially to the film's high activity. Electrochemical stability tests indicate that the catalyst remains highly active throughout prolonged operation. The overpotential required to attain a current density of 10 mA/cm(2) increases by only 57 mV after 10 000 reductive potential cycles. Our enhanced understanding of this highly active amorphous molybdenum sulfide hydrogen evolution catalyst may facilitate the development of economical electrochemical hydrogen production systems.									863	33	1	0	47	1	873			2155-5435			WOS:000308577300011		
J	Li, Junjie; Jiang, Ya-fei; Wang, Qi; Xu, Cong-Qiao; Wu, Duojie; Banis, Mohammad Norouzi; Adair, Keegan R.; Doyle-Davis, Kieran; Meira, Debora Motta; Finfrock, Y. Zou; Li, Weihan; Zhang, Lei; Sham, Tsun-Kong; Li, Ruying; Chen, Ning; Gu, Meng; Li, Jun; Sun, Xueliang				Sun, Xueliang/C-7257-2012; Norouzi Banis, Mohammad/E-4710-2013; Meira, Debora/Q-2344-2019; Xu, Cong-Qiao/E-6912-2016; Gu, Meng/B-8258-2013	Norouzi Banis, Mohammad/0000-0002-6144-6837; Xu, Cong-Qiao/0000-0003-4593-3288; Jiang, Ya-Fei/0000-0001-7272-8453; Gu, Meng/0000-0002-5126-9611			A general strategy for preparing pyrrolic-N-4 type single-atom catalysts via pre-located isolated atoms								NATURE COMMUNICATIONS				12	1					6806	10.1038/s41467-021-27143-5				NOV 23 2021	2021	Single-atom catalysts (SACs) have been applied in many fields due to their superior catalytic performance. Because of the unique properties of the single-atom-site, using the single atoms as catalysts to synthesize SACs is promising. In this work, we have successfully achieved Co-1 SAC using Pt-1 atoms as catalysts. More importantly, this synthesis strategy can be extended to achieve Fe and Ni SACs as well. X-ray absorption spectroscopy (XAS) results demonstrate that the achieved Fe, Co, and Ni SACs are in a M-1-pyrrolic N-4 (M= Fe, Co, and Ni) structure. Density functional theory (DFT) studies show that the Co(Cp)(2) dissociation is enhanced by Pt-1 atoms, thus leading to the formation of Co-1 atoms instead of nanoparticles. These SACs are also evaluated under hydrogen evolution reaction (HER) and oxygen evolution reaction (OER), and the nature of active sites under HER are unveiled by the operando XAS studies. These new findings extend the application fields of SACs to catalytic fabrication methodology, which is promising for the rational design of advanced SACs.Synthesizing single-atom catalysts through a general method presents a great challenge. Here the authors report that Fe, Co and Ni single-atom catalysts can be obtained using pre-located isolated Pt atoms as the catalyst and identify the role of Pt single atoms in the synthesis process.									17	0	0	0	1	0	16				2041-1723		WOS:000723149100007	34815417	
J	Elorf, Abdallah; Kandasamy, Jayaraman; Belandria, Veronica; Bostyn, Stephane; Sarh, Brahim; Gokalp, Iskender				SARH, Brahim/AAX-1109-2021; Jayaraman, Kandasamy/AAI-7550-2020	Jayaraman, Kandasamy/0000-0002-4753-6385; BELANDRIA, Veronica/0000-0001-9943-3444			Heating rate effects on pyrolysis, gasification and combustion of olive waste								BIOFUELS-UK				12	9			1157	1164		10.1080/17597269.2019.1594598				OCT 21 2021	2021	Pyrolysis, combustion and gasification of solid residues from olive oil processing were investigated. The raw solid residue (RS) contains moisture (21.5%) and residual oil (6.4%). Therefore, from RS, raw samples without water (RSWW) and without oil (RSWO) were produced. Thermal analyses of samples were performed at different heating rates over a temperature range of 150-1050 degrees C. Pyrolysis behavior of the sample was studied in an argon atmosphere, whereas the combustion and gasification studies were conducted in oxygen and steam atmospheres, respectively. The effects of heating rate on the reaction rate and gas evolution were analyzed. Thermal degradation of RS showed that nearly 90% of the conversion occurred at below 700 degrees C. Gases produced in the three processes mainly consisted of hydrogen, hydrocarbons and carbon oxides. Alcohols and sulfur compounds were also detected in the temperature range of 300 to 500 degrees C for pyrolysis. Activation energies were determined from non-isothermal multi-heating rate thermogravimetric measurements. The variation in gas evolution was observed between the samples during gasification.									5	0	0	0	1	0	5			1759-7269	1759-7277		WOS:000693803000013		
J	Bellani, S.; Bonaccorso, F.; Bonaccorso, F.; Antognazza, M.R.								Carbon-based Photocathode Materials for Solar Hydrogen Production [arXiv]								arXiv								94 pp.	94 pp.						21 March 2019	2019	Hydrogen is considered a promising environmentally friendly energy carrier for replacing traditional fossil fuels. In this context, photoelectrochemical (PEC) cells effectively convert solar energy directly to H2 fuel by water photoelectrolysis, thereby monolithically combining the functions of both light harvesting and electrolysis. In such devices, photocathodes and photoanodes carry out hydrogen evolution reaction (HER) and oxygen evolution reaction (OER), respectively. Here, we focus on photocathodes for HER, traditionally based on metal oxides, III-V group and II-VI group semiconductors, Si and copper-based chalcogenides as photoactive material. Recently, carbon-based materials have emerged as reliable alternatives to the aforementioned materials. Here, we provide a perspective on carbon-based photocathodes, critically analysing recent research progresses and outlining the major guidelines for the development of efficient and stable photocathode architectures. In particular, we discuss the functional role of charge-selective and protective layers, which enhance both the efficiency and the durability of the photocathodes. We afford an in-depth evaluation of the state-of-the-art fabrication of photocathodes through scalable, high-throughput, cost-effective methods. The most critical issues regarding the recently developed light-trapping nanostructured architectures are also addressed. Finally, we analyse the key challenges on future research directions in terms of the potential performance and manufacturability of photocathodes. [Advanced Materials, 2019, 31, 1801446 doi:10.1002/adma.201801446].									0	0	0	0	0	0	0						INSPEC:18840894		
J	Sun Zhiyu; Zhang Feng; Cui Jianguo							孙智宇; 张峰; 崔建国	The effect of Cl~-,NH_4~+,CO_3~(2-) ions and natural organic matter on persulfate preparation by boron-doped diamond electrode electrolysis			Cl~-、NH_4~+ 、CO_3~(2-)离子和天然有机物对掺硼金刚石电极电解制备过硫酸盐的影响				环境化学	Environmental Chemistry				39	10			2878	2886	0254-6108(2020)39:10<2878:CN4C32>2.0.TX;2-H					2020	2020	The effect of several common ions,including Cl~-,NH_4~+ and CO_3~(2-),and natural organic matter (NOM) in water on the process in which boron-doped diamond (BDD) anode electrolyzed sodium sulfate to produce persulfate (S_2O_8~(2-)) was experimentally elucidated.And the possible reactions of different coexisting substance in the electrochemical oxidation process were also investigated,when sodium sulfate was used as the background electrolyte of anode.The results showed that Cl~- inhibited the generation of persulfate in the first 10 min of electrolysis,but later accelerated the synthetic rate of persulfate.In sodium sulfate electrolyte, the production of hypochloric acid/hypochlorite and chlorate increased significantly, while the production of perchlorate did not increase evidently.The oxygen evolution reaction was inhibited by adding NH_4~+ to sodium sulfate anolyte,resulting in the increased concentration of persulfate.During the electrolysis, it was found that the concentration of NH_4~+ decreased by 17.6%,which might be oxidized to N2 and escaped from the solution.CO_3~(2-) did not present any significant inhibiting or promoting effect on the production of persulfate.The presence of NOM reduced the synthesis of persulfate.In addition, sulfate increased the apparent reaction rate of the degradation of NOM.As with direct electrolysis, the degradation of NOM in sulfate anolyte complied with the kinetics of first-order reaction.			文章考察了水中几种常见的离子Cl~-、NH_4~+ 、CO_3~(2-)和天然有机物(NOM)对掺硼金刚石(BDD)阳极电解硫酸钠生成过硫酸盐(S_2O_8~(2-))的影响,以及硫酸钠作为阳极背景电解液时,不同添加物可能在电解氧化过程中的变化.结果表明,Cl~-对过硫酸盐的生成在电解的前10 min内有抑制作用,但之后过硫酸盐的合成速率更快;在硫酸钠背景电解质中,次氯酸/次氯酸盐和氯酸盐的生成量明显增加,与之相比,高氯酸盐的增加量并不明显.硫酸钠阳极液中添加NH_4~+可以抑制析氧副反应,使过硫酸盐的生成浓度增加;电解中NH_4~+的浓度下降了17.6%,可能是被氧化成N2逸出.CO_3~(2-)对过硫酸盐生成的影响并不明显.NOM的存在可以减少过硫酸盐的合成量; NOM在硫酸盐阳极液中的降解与直接电解均符合一级反应动力学,硫酸盐的存在增加了NOM降解的表观反应速率.						0	1	0	0	0	0	1			0254-6108			CSCD:6876183		
J	Song, Lutao; Zheng, Tianlong; Zheng, Lirong; Lu, Bin; Chen, Hengquan; He, Qinggang; Zheng, Wanzhen; Hou, Yang; Lian, Jiale; Wu, Yang; Chen, Jian; Ye, Zhizhen; Lu, Jianguo								Cobalt-doped basic iron phosphate as bifunctional electrocatalyst for long-life and high-power-density rechargeable zinc-air batteries								APPLIED CATALYSIS B-ENVIRONMENTAL				300						120712	10.1016/j.apcatb.2021.120712		SEP 2021		JAN 2022	2022	High-efficient and long-cycle air cathodes are crucial for the development of rechargeable zinc-air batteries (ZABs). Herein, we develop a strategy of micro-spherical cobalt-doped Fe5(PO4)4(OH)3 center dot H2O (Co-FPOH), synthesized by a novel water-oil two-phase hydrothermal method, which was used as ORR/OER bifunctional electrocatalyst for ZABs. The change of local electronic distribution is identified by doping of Co into Fe5(PO4)4(OH)3 center dot H2O (FPOH), effectively improving the electrocatalytic performance of the resulted Co-FPOH. The OER overpotential of Co-FPOH (290 mV) far outperforms state-of-the-art RuO2 (350 mV); the ORR catalytic reaction of Co-FPOH is near 4e-, almost reaching the theoretical value of Pt/C (n = 4.00). The ZAB assembled with Co-FPOH as an air electrode exhibits an ultralong cycling lifetime of 450 h at 5 mA cm-2, a super high peak power density of 167.8 Wh cm- 2, a high open circuit voltage of about 1.42 V and a large discharge specific capacity of 817 mAh gZn- 1 at 10 mA cm-2. The proposed Co-FPOH is expected to outperform precious metal electrocatalysts as a potential bifunctional electrocatalyst for advanced ZABs. Also, this work offers a novel strategy to synthesize excellent bifunctional electrocatalysts for this kind of energy-related electrocatalytic reactions.									15	0	0	0	2	0	15			0926-3373	1873-3883		WOS:000703600800002		
J	DAWSON, JC; ANDERSON, JW								LIGHT-DEPENDENT REDUCTION OF PYRUVATE BY PEA-CHLOROPLASTS IN THE PRESENCE OF GLUTAMATE-DEHYDROGENASE AND C-5-DICARBOXYLIC ACIDS								PHYTOCHEMISTRY				19	11			2255	2261		10.1016/S0031-9422(00)91007-0				1980	1980										0	0	0	0	0	0	0			0031-9422			WOS:A1980KR76200002		
J	Yamanaka, S.; Saito, T.; Kanda, K.; Isobe, H.; Umena, Y.; Kawakami, K.; Shen, J-R; Kamiya, N.; Okumura, M.; Nakamura, H.; Yamaguchi, K.				Shen, Jian-Ren/B-2558-2011; Okumura, Mitsutaka/L-5388-2013; Saito, Toru/AAE-8567-2021; Umena, Yasufumi/AAD-5472-2019	Okumura, Mitsutaka/0000-0001-7403-1318; Saito, Toru/0000-0002-8388-4555; 			Structure and Reactivity of the Mixed-Valence CaMn4O5(H2O)(4) and CaMn4O4(OH)(H2O)(4) Clusters at Oxygen Evolution Complex of Photosystem II. Hybrid DFT (UB3LYP and UBHandHLYP) Calculations								INTERNATIONAL JOURNAL OF QUANTUM CHEMISTRY				112	1	SI		321	343		10.1002/qua.23261				JAN 2012	2012	Very recently Umena et al. have determined the X-ray diffraction (XRD) structure of the CaMn4O5 cluster in the oxygen evolution complex (OEC) of photosystem II (PSII) refined to 1.9 angstrom resolution. We have performed theoretical attempts to elucidate possible electronic and spin states of their new XRD structure of the CaMn4O5 cluster. For the purpose, hybrid density functional theory (UB3LYP and UBHandHLYP) calculations have been performed for the mixed-valence (MV) CaMn(III)(4-omega) (IV)(omega)O-5(H2O)(4) (1) and CaMn(III)(4-omega)(IV)(omega)O-4(OH)(H2O)(4) (2) clusters as active catalytic site for water splitting reaction in OEC of PSII. Full geometry optimizations of 1a (omega = 2) and 2a (omega = 2) have been performed to elucidate scope and limitation of the cluster models. Both charge and spin fluctuated structures (48 UB3LYP solutions) have been considered for the MV 1a (omega = 2). Total energies obtained by these calculations have elucidated quasi-degenerated electronic and spin states that are characterized by charge and spin density populations. The energy levels revealed by hybrid DFT are analyzed on the basis of the Heisenberg spin Hamiltonian model, providing the effective exchange integrals between manganese ions at a uniform or MV structure. The spin projections for hybrid DFT solutions are performed using the effective exchange integrals. The charge fluctuation model is introduced to analyze relative stabilities among MV structures of 1a and 2a. These computational results for 1a and 2a have explored several characteristic electronic properties of the species that are used for theoretical elucidation of possible mechanisms of water splitting reaction. Orbital and spin correlation diagrams are derived for the O-O bond formation and oxygen evolution in the reaction. Implications of the computational results are also discussed in relation to available experiments and theoretical results by other groups. (C) 2011 Wiley Periodicals, Inc. Int J Quantum Chem 112: 321-343, 2012					51st International Symposium on Theory and Computations in Molecular and Materials Sciences, Biology and Pharmacology51st International Symposium on Theory and Computations in Molecular and Materials Sciences, Biology and Pharmacology	FEB 25-MAR 01, 2011FEB 25-MAR 01, 2011	Univ Florida; John Wiley & Sons; AF off Sci Res (AFOSR); Army Res Off (ARO); Dept Energy (DOE); Off Naval Res (ONR); Q-Chem; Royal Soc Chem; Univ Florida, Coll Liberal Arts & Sci; Univ Florida, Off Res & Grad Programs; Drs Andrew & Anne McCammon; Quantum Theory ProjectUniv Florida; John Wiley & Sons; AF off Sci Res (AFOSR); Army Res Off (ARO); Dept Energy (DOE); Off Naval Res (ONR); Q-Chem; Royal Soc Chem; Univ Florida, Coll Liberal Arts & Sci; Univ Florida, Off Res & Grad Programs; Drs Andrew & Anne McCammon; Quantum Theory Project	St Simons Isl, GASt Simons Isl, GA	40	1	0	0	2	0	40			0020-7608	1097-461X		WOS:000304405800034		
J	Back, Seoin; Na, Jonggeol; Tran, Kevin; Ulissi, Zachary W.				Tran, Kevin/GRF-1792-2022; Na, Jonggeol/GLR-1213-2022; Back, Seoin/N-7409-2016	Tran, Kevin/0000-0002-8162-4477; Back, Seoin/0000-0003-4682-0621; Na, Jonggeol/0000-0002-1106-9500			In silico discovery of active, stable, CO-tolerant and cost-effective electrocatalysts for hydrogen evolution and oxidation								PHYSICAL CHEMISTRY CHEMICAL PHYSICS				22	35			19454	19458		10.1039/d0cp03017a				SEP 21 2020	2020	Various databases of density functional theory (DFT) calculations for materials and adsorption properties are currently available. Using the Materials Project and GASpy databases of material stability and binding energies (H* and CO*), respectively, we evaluate multiple aspects of catalysts to discover active, stable, CO-tolerant, and cost-effective hydrogen evolution and oxidation catalysts. Finally, we suggest a few candidate materials for future experimental validations. We highlight that the stability analysis is easily obtainable but provides invaluable information to assess thermodynamic and electrochemical stability, bridging the gap between simulations and experiments. Furthermore, it reduces the number of expensive DFT calculations required to predict catalytic activities of surfaces by filtering out unstable materials.									6	0	0	0	0	0	6			1463-9076	1463-9084		WOS:000571344300003	32856642	
