PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Ryb, U.; Lloyd, M. K.; Stolper, D. A.; Eiler, J. M.					Ryb, Uri/0000-0002-6439-9618; Lloyd, Max/0000-0001-9367-2698			The clumped-isotope geochemistry of exhumed marbles from Naxos, Greece								EARTH AND PLANETARY SCIENCE LETTERS				470				1	12		10.1016/j.epsl.2017.04.026				JUL 15 2017	2017	Exhumation and accompanying retrograde metamorphism alter the compositions and textures of metamorphic rocks through deformation, mineral-mineral reactions, water-rock reactions, and diffusion controlled intra-and inter-mineral atomic mobility. Here, we demonstrate that these processes are recorded in the clumped-and single-isotope (delta C-13 and delta O-15) compositions of marbles, which can be used to constrain retrograde metamorphic histories.We collected 27 calcite and dolomite marbles along a transect from the rim to the center of the metamorphic core-complex of Naxos (Greece), and analyzed their carbonate single-and clumped-isotope compositions. The majority of Delta(47) values of whole-rock samples are consistent with exhumation controlled cooling of the metamorphic complex. However, the data also reveal that water-rock interaction, deformation driven recrystallization and thermal shock associated with hydrothermal alteration may considerably impact the overall distribution of Delta(47) values.We analyzed specific carbonate fabrics influenced by deformation and fluid-rock reaction to study how these processes register in the carbonate clumped-isotope system. Delta(47) values of domains drilled from a calcite marble show a bimodal distribution. Low Delta(47) values correspond to an apparent temperature of 260 degrees C and are common in static fabrics; high Delta(47) values correspond to an apparent temperature of 200 degrees C and are common in dynamically recrystallized fabrics. We suggest that the low Delta(47) values reflect diffusion-controlled isotopic reordering during cooling, whereas high Delta(47) values reflect isotopic reordering driven by dynamic recrystallization. We further studied the mechanism by which dynamic recrystallization may alter Delta(47) values by controlled heating experiments. Results show no significant difference between laboratory reactions rates in the static and dynamic fabrics, consistent with a mineral-extrinsic mechanism, in which slip along crystal planes was associated with atomic-scale isotopic reordering in the calcite lattice. An intrinsic mechanism (enhanced isotopic reordering rate in deformed minerals) is contraindicated by these experiments. We suggest that Delta(47) values of dynamically recrystallized fabrics that form below the diffusion-controlled blocking-temperature for calcite constrain the temperature of deformation.We find that 0.47-based temperatures of static fabrics from Naxos marbles are similar to 60-80 degrees C higher than commonly observed in slowly cooled metamorphic rocks, and would suggest cooling rates of similar to 10(5) CMyr(-1). A similar thermal history is inferred for dolomite marbles from the core vicinity, which preserve apparent temperatures up to 200 degrees C higher than a typical blocking temperature (similar to 300 degrees C). This finding could be explained by a hydrothermal event driving a brief thermal pulse and locally resetting Delta(47) values. Rapid cooling of the core-complex region is consistent with a compilation of published cooling ages and a new apatite U-Th/He age, associating the thermal event with the emplacement of a granodiorite pluton at similar to 12 Ma. (C) 2017 Elsevier B.V. All rights reserved.									22	1	0	0	3	0	23			0012-821X	1385-013X		WOS:000402944600001		
J	Wang, Hui; Ki, Jang-Seu					Wang, Hui/0000-0002-4121-1838			Molecular identification, differential expression and protective roles of iron/manganese superoxide dismutases in the green algae Closterium ehrenbergii against metal stress								EUROPEAN JOURNAL OF PROTISTOLOGY				74						125689	10.1016/j.ejop.2020.125689				JUN 2020	2020	The green microalgae Closterium ehrenbergii is an ideal organism for ecotoxicology assessments; however, its toxicogenomics has been insufficiently examined. Here, we identified three iron/manganese superoxide dismutase (SOD) genes (designated as CeFeSOD1, CeFeSOD2, and CeMnSOD) from C. ehrenbergii and examined their expressional patterns for four metals (iron, manganese, copper, and nickel). These genes encoded 362, 224, and 245 amino acids, respectively; signal-peptide analysis showed that they were differentially located in chloroplasts, cytosol, or mitochondria. Real-time PCRs revealed differential expression patterns according to metal and doses. Interestingly, CeSODs displayed no noticeable changes to treatment with their corresponding cofactor metals, iron or manganese, even at high doses, However, they were obviously up-regulated under toxic :metal (copper and nickel) exposure, exhibiting approximately 10.8- and 4.4-fold increases, respectively, Copper (0.2 mg/L) dramatically stimulated intracellular reactive oxygen species (ROS) formation, increased SOD activity, and reduced photosynthetic efficiency in C. ehrenbergii. These results suggest that CeFeSODs and CeMnSOD might be involved in protecting cells against damage and oxidative stress caused by non-cofactor metals, such as copper and nickel. These genes were sensitively responsive at levels well below the EC50, showing that they can be used as molecular biomarkers to assess the toxicity of specific metal contaminants. (C) 2020 Elsevier GmbH. All rights reserved.									7	0	0	0	7	0	7			0932-4739	1618-0429		WOS:000545300500006	32193064	
J	Pejakovic, Dusan A.; Campbell, Zachary; Kalogerakis, Konstantinos S.; Copeland, Richard A.; Slanger, Tom G.				Copeland, Richard/E-2201-2011; Pejakovic, Dusan/AAX-2524-2021; Pejakovic, Dusan/A-5495-2017	Pejakovic, Dusan/0000-0001-6067-6529			Collisional relaxation of O-2(X-3 Sigma(-)(g), nu=1) and O-2(a(1) Delta(g), nu=1) by atmospherically relevant species								JOURNAL OF CHEMICAL PHYSICS				135	9					094309	10.1063/1.3624378				SEP 7 2011	2011	Laboratory measurements are reported of the rate coefficient for collisional removal of O-2(X-3 Sigma(-)(g), nu = 1) by O(P-3), and the rate coefficients for removal of O-2(a(1) Delta(g), nu = 1) by O-2, CO2, and O(P-3). A two-laser method is employed, in which the pulsed output of the first laser at 285 nm photolyzes ozone to produce oxygen atoms and O-2(a(1) Delta(g), nu = 1), and the output of the second laser detects O-2(a(1) Delta g, nu = 1) via resonance-enhanced multiphoton ionization. The kinetics of O-2(X-3 Sigma(-)(g), nu = 1) + O(P-3) relaxation is inferred from the temporal evolution of O-2(a(1) Delta(g), nu = 1), an approach enabled by the rapid collision-induced equilibration of the O-2(X-3 Sigma(-)(g) nu = 1) and O-2(a(1) Delta(g), nu = 1) populations in the system. The measured O-2(X-3 Sigma(-)(g), nu = 1) + O(P-3) rate coefficient is (2.9 +/- 0.6) x 10(-12) cm(3) s(-1) at 295 K and (3.4 +/- 0.6) x 10(-12) cm(3) s(-1) at 240 K. These values are consistent with the previously reported result of (3.2 +/- 1.0) x 10(-12) cm(3) s(-1), which was obtained at 315 K using a different experimental approach [K. S. Kalogerakis, R. A. Copeland, and T. G. Slanger, J. Chem. Phys. 123, 194303 (2005)]. For removal of O-2(a(1) Delta g(,) nu = 1) by O(P-3), the upper limits for the rate coefficient are 4 x 10(-13) cm(3) s(-1) at 295 K and 6 x 10(-13) cm(3) s(-1) at 240 K. The rate coefficient for removal of O-2(a(1) Delta(g), nu = 1) by O-2 is (5.6 +/- 0.6) x 10(-11) cm(3) s(-1) at 295 K and (5.9 +/- 0.5) x 10(-11) cm(3) s(-1) at 240 K. The O-2(a(1) Delta(g), nu = 1) + CO2 rate coefficient is (1.5 +/- 0.2) x 10(-14) cm(3) s(-1) at 295 K and (1.2 +/- 0.1) x 10(-14) cm(3) s(-1) at 240 K. The implications of the measured rate coefficients for modeling of atmospheric emissions are discussed. (C) 2011 American Institute of Physics. [doi: 10.1063/1.3624378]									23	0	1	0	0	0	23			0021-9606	1089-7690		WOS:000294665700021	21913765	
J	Cheng, Xueying; Guan, Renquan; Chen, Yunning; Sun, Yingnan; Shang, Qingkun								The unique TiO2(B)/BiOCl0.7I0.3-P Z-scheme heterojunction effectively degrades and mineralizes the herbicide fomesafen								CHEMICAL ENGINEERING JOURNAL				431						134021	10.1016/j.cej.2021.134021				MAR 1 2022	2022	A Z-scheme heterojunction photocatalyst (TiO2(B)/BiOCl0.7I0.3-P) was constructed (B: bronze phase; BiOCl0.7I0.3: a solid solution of BiOCl and BiOI in a molar ratio of 7:3; P: polyvinylpyrrolidone). The open channels parallel to the b-axis between the axial oxygen atoms in the bronze TiO2, the unique layered structure of BiOCl and the excellent light absorption characteristics of BiOI create excellent conditions for the absorption and utilization of light, the separation and transmission of photo-generated carriers in the photocatalytic process. TiO2(B)/BiOCl0.7I0.3-P can almost completely degrade and mineralize fomesafen within 20 min, and the environmental toxicity of the degradation products is significantly reduced. Combined with high-resolution mass spectrometry, the degradation pathway of fomesafen was proposed. In addition, TiO2(B)/BiOCl0.7I0.3-P can also quickly and effectively degrade phenol and acetaminophen, indicating that it has good universality. To eliminate the harm caused by various herbicides to the ecological environment, photocatalytic technology will play an increasingly important role.									7	0	0	0	0	0	7			1385-8947	1873-3212		WOS:000798669300003		
J	Pignanelli, Fernando; Romero, Mariano; Castiglioni, Jorge; Faccio, Ricardo; Mombru, Alvaro W.				Romero, Mariano/I-6218-2019; Faccio, Ricardo/C-4108-2018	Romero, Mariano/0000-0002-3529-2598; Faccio, Ricardo/0000-0003-1650-7677; Pignanelli, Fernando/0000-0003-4573-2566			Novel synergistic in situ synthesis of lithium-ion poly(ethylene citrate)-TiO2 nanocomposites as promising fluorine-free solid polymer electrolytes for lithium batteries								JOURNAL OF PHYSICS AND CHEMISTRY OF SOLIDS				135						109082	10.1016/j.jpcs.2019.109082				DEC 2019	2019	Here, we report a synergistic in situ synthesis of lithium-ion poly (ethylene citrate) with embedded titania nanoparticles in which the esterification process itself triggered the hydrolysis of the titanium alkoxide precursor to form a promising fluorine-free lithium-ion solid polymer electrolyte. Structural characterization by means of X-ray diffraction, small angle X-ray scattering and also confocal Raman spectroscopy revealed the formation of the polyester with embedded titania nanoparticles in agreement with our Raman spectra simulation by means of DFT methodologies. Our theoretical modeling of the polyester also envisaged the interaction of lithium-ion via a tridentate coordination with oxygen atoms of carboxylate (-COO-) and ester (-COO-) groups. There is a slight increase in the degree of polymerization and thermal stability for our lithium-ion polyester with increasing titania nanoparticles concentration. In consequence, a two-order magnitude increase in the ionic conductivity was observed, yielding 1.74x 10(-4) S cm(-1) for a 20% weight fraction of titania nanoparticles. Thus, involving a novel approach based in the synergistic in situ preparation of lithium-ion poly (ethylene citrate) with titania nanoparticles, this procedure contributes to solve the many safety and environmental issues of the constitutive materials of lithium-ion solid polymer electrolytes.									16	0	0	0	2	0	16			0022-3697	1879-2553		WOS:000488419800015		
J	O'Neill, Aidan; Archer, Edward; Mcllhagger, Alistair; Lemoine, Patrick; Dixon, Dorian					Dixon, Dorian/0000-0002-5454-6370; Archer, Edward/0000-0003-1017-1500			Polymer Nanocomposites: In Situ Polymerization of Polyamide 6 in the Presence of Graphene Oxide								POLYMER COMPOSITES				38	3			528	537		10.1002/pc.23612				MAR 2017	2017	Polyamide 6 (PA6)/graphene oxide (GO) nanocomposites were prepared via in situ, ring opening polymerization of e-caprolactam in the presence of both dried powder and colloidally dispersed single layer GO. Characterization of the composites and GO (both as received and after removal from the composites) was carried out using atomic force microscopy (AFM), Fourier transform infra-red spectroscopy (FTIR), Raman spectroscopy, X-ray photoelectron spectroscopy (XPS), X-ray diffraction (XRD), thermogravimetric analysis, differential scanning calorimetry and tensile testing. Reduction in the GO during polymerization was observed. So too was functionalization of the GO flakes with PA6 chains. FTIR demonstrates the retention of some carbonyl oxygen functionalities after polymerization. AFM imaging indicated the presence of single layer GO and the sheet height increased to similar to 4 nm for graphene sheets after polymerization. This suggests the graphene acts as a base for polymer chain formation, leading to good interfacial interaction between the filler and matrix. Raman data show no evidence of the restoration of sp2 hybrid as a result of polymerization. The nanocomposites are thermally stable while molecular weight and crystallinity have both been affected by GO inclusion. A percentage linear increase in Young's modulus was observed as colloidally dispersed GO content increased. (C) 2015 Society of Plastics Engineers									12	1	0	0	0	0	13			0272-8397	1548-0569		WOS:000397294100013		
J	Smith, TP; Mecouch, WJ; Miraglia, PQ; Roskowski, AM; Hartlieb, PJ; Davis, RF				Davis, Robert F/A-9376-2011	Davis, Robert F/0000-0002-4437-0885; Mecouch, William/0000-0002-8317-5812			Evolution and growth of ZnO thin films on GaN(0001) epilayers via metalorganic vapor phase epitaxy								JOURNAL OF CRYSTAL GROWTH				257	3-4			255	262		10.1016/S0022-0248(03)01469-6				OCT 2003	2003	Zinc oxide thin films have been grown via metalorganic vapor phase epitaxy at 450degreesC and 250 Torr total pressure on O-terminated areas and micro-regions of native oxide formed on GaN(0001) epilayers during exposure to the oxygen reactant. Analyses of the Ga3d core level spectra acquired from films grown for progressively longer times and comparisons of these data with both thermodynamic models of growth processes and associated atomic force micrographs revealed that the ZnO nucleated and grew via the Stranski-Krastanov mode. Considerations of (1) differences in surface energetics of the polar (0001) surfaces of ZnO and GaN and that of the Ga-based oxide as well as (2) the relatively low stress generated by the moderate lattice mismatches in the a-axis lattice parameters of these compounds supported the observed growth mode. The shifts in the position of the Ga3d core level with increasing deposition time and decreasing peak intensity were caused by surface charging and increasing sampling volumes of the Ga-based oxide as well as the growing ZnO layer. The island/ocean morphology of the Ga-based oxide controlled the morphology of the initial ZnO layer, which, in turn controlled the locations and the morphologies of the subsequently nucleated ZnO islands. Scanning electron microscopy of thicker ZnO films revealed a highly textured microstructure. (C) 2003 Elsevier B.V. All rights reserved.									22	0	0	0	0	0	22			0022-0248	1873-5002		WOS:000185407400006		
J	Kumaraswamy, Rajkumari; Sjollema, Klaas; Kuenen, Gijs; van Loosdrecht, Mark; Muyzer, Gerard				van Loosdrecht, Mark C.M./B-2738-2009; Muyzer, Gerard/A-3161-2013; Muyzer, Gerard/ABE-5834-2020; van Loosdrecht, Mark/AAA-9997-2019	van Loosdrecht, Mark C.M./0000-0003-0658-4775; Muyzer, Gerard/0000-0002-2422-0732; van Loosdrecht, Mark/0000-0003-0658-4775; Kumaraswamy, Rajkumari/0000-0001-5349-8226; Sjollema, Klaas/0000-0001-8840-2087			Nitrate-dependent [Fe(II)EDTA](2-) oxidation by Paracoccus ferrooxidans sp nov., isolated from a denitrifying bioreactor								SYSTEMATIC AND APPLIED MICROBIOLOGY				29	4			276	286		10.1016/j.syapm.2005.08.001				JUN 2006	2006	Enrichments with [Fe(II)EDTA](2-) as electron donor and nitrate or nitrite as electron acceptor were established using an inoculum from a bioreactor performing denitrification. A nitrate-reducing, [Fe(II)EDTA](2-) oxidizing strain was isolated and named strain BDN-1. The G + C content of strain BDN-1 was 67%, and the organism was closely affiliated to Paracoccus denitrificans, P. pantotrophus and P. versutus by 16S rRNA sequence comparison. Results from DNA-DNA hybridization, rep-PCR., and whole cell protein analysis gave congruent results confirming the genotypic and phenotypic differences between strain BDN-1 and the other species of Paracoccus. From these results, we considered strain BDN-1 as a novel species for which we propose the name Paracoccus ferrooxidans. Apart from [Fe(II)EDTA]2-, BDN-1 could also use thiosulfate and thiocyanate as inorganic electron donors. Nitrate, nitrite, N2O, [Fe(II)EDTA(.)NO](2-) and oxygen could be used by strain BDN-1 as electron acceptors. Repeated transfer on a culture medium with bicarbonate as the sole carbon source confirmed that strain BDN-1 was a facultative autotroph. [Fe(II)EDTA]2- oxidation dependent, denitrification was also performed by other Paracoccus species, that were closely affiliated to P. ferrooxidans. (c) 2005 Elsevier GmbH. All rights reserved.									85	14	0	0	80	0	99			0723-2020			WOS:000238046500002	16682296	
J	DELRIEU, MJ								A 2-ELECTRON REACTION AT THE CATALYTIC SITE OF WATER OXIDATION IN MANGANESE-DEPLETED PHOTOSYSTEM-II VESICLES IN THE PRESENCE OF AN ELECTRON-DONOR - COUPLED ELECTRON AND PROTON-TRANSFER PROCESSES								BIOCHIMICA ET BIOPHYSICA ACTA-BIOENERGETICS				1231	1			47	57		10.1016/0005-2728(95)00064-P				AUG 15 1995	1995	We have studied the electron and proton transfer at the manganese-depleted catalytic site of water oxidation in the presence of the electron donor 1,5-diphenylcarbazide (DPC), On the basis of measurements of flash-induced fluorescence yield, electrochromic bandshifts and pH transients into the aqueous medium, we have been led to the following conclusions: (1)The electron donor DPC was involved in a two sequential photostep process just like Mn2+ in photoactivation. After a first flash, the product of the reaction of DPC with the first Photosystem II charge separation was unstable (half-decay around 1 s at pH 6.5) until converted into a stable one by a second flash. The formation of the unstable intermediate was rather favored at alkaline pH. Its concentration increased progressively with pH to reach a maximum at pH 7.2-7.4, Nevertheless, consumption of this intermediate required a proton binding, since its regeneration after the second flash needed a latency dark time inversely proportional to proton concentration. (2) Each step of the process was accompanied by proton exchange with the medium. At acidic pH, the odd flashes in a series induced acidification, whereas on even flashes occurred alkalinization. The pattern of proton release/uptake varied extremely as a function of pH, between 4 H+ and -2 H+/e(-), with opposite changes at acidic and basic pH. At neutral pH, 1 H+/e(-) was assumed to be released at each step. On the basis of these results and data already in the literature, the molecular details of the pH-dependent part of the deprotonation are discussed in terms of electrostatic interactions between the polarized catalytic center and bound H+ and OH- ions. The described two-photostep process is proposed to reflect the two-electron water oxidation to an hydrogen peroxide intermediate.									3	0	0	0	2	0	3			0005-2728			WOS:A1995RP84300006		
J	Chu, HA; Sackett, H; Babcock, GT				Chu, Hsiu-An/H-1237-2011	Chu, Hsiu-An/0000-0001-8018-4492			Identification of a Mn-O-Mn cluster vibrational mode of the oxygen-evolving complex in photosystem II by low-frequency FTIR spectroscopy								BIOCHEMISTRY				39	47			14371	14376		10.1021/bi001751g				NOV 28 2000	2000	We have developed conditions for recording the low-frequency S-2/S-1 Fourier transform infrared difference spectrum of hydrated PSII samples. By exchanging PSII samples with buffered O-18 water, we found that a positive band at 606 cm(-1) in the S-2/S-1 spectrum in O-16 water is clearly downshifted to 596 cm(-1) in O-18 water. By taking double-difference (S-2/S-1 and O-16 minus O-18) spectra, we assign the 606 cm(-1) mode to an St mode and also identify a corresponding S-1 mode at about 625 cm(-1). In addition, by Sr and Ca-44 substitution experiments, we found that the 606 cm(-1) mode is upshifted to about 618 cm(-1) by Sr2+ substitution but that this mode is not affected by substitution with the Ca-44 isotope. On the basis of these results and also on the basis of studies of Mn model compounds, we assign the 625 cm(-1) mode in the S-1 state and the 606 cm(-1) mode in the S-2 State to a Mn-O-Mn cluster vibration of the oxygen-evolving complex (OEC) in PSII. This structure may include additional bridge(s), which could be another ore, carboxylato(s), or atoms derived from an amino acid side chain. Our results indicate that the bridged oxygen atom shown in this Mn-O-Mn cluster is exchangeable and accessible by water. The downshift in the Mn-O-Mn cluster vibration as manganese is oxidized during the S-1 --> S-2 transition is counterintuitive; we discuss possible origins of this behavior. Our results also indicate that Sr2+ substitution in PSII causes a small structural perturbation that affects the bond strength of the Mn-O-Mn cluster in the PSII OEC. This suggests that Sr2+ and by inference, Ca2+, communicates with, but is not integral to, the manganese core.									76	1	0	0	45	0	76			0006-2960			WOS:000165602400002	11087389	
